fit_ok,alpha,slope,intercept,r2_loglog,n_points_fit,r_min_fit,r_max_fit,y_min_fit,y_max_fit,time_min_hours,time_max_hours
1,-0.5705959400736148,0.5705959400736148,-7.950724123047426,0.05244175814088037,44,55.0,495.0,0.0001946057889681274,0.04576445877693458,24.0,72.0
