fit_ok,alpha,slope,intercept,r2_loglog,n_points_fit,r_min_fit,r_max_fit,y_min_fit,y_max_fit,time_min_hours,time_max_hours
1,-0.2870952996188214,0.2870952996188214,-5.346469287422245,0.03626777713267482,38,15.0,385.0,0.0003111882721793524,0.23501170983485453,24.0,72.0
