n_jackknife,rho_median,rho_ci2p5,rho_ci97p5,p_median,p_ci2p5,p_ci97p5
11,-0.7696969696969697,-0.8333333333333333,-0.7333333333333332,0.009221952722215994,0.002880538694928784,0.015800596250571577
