slug,storm_name,r_bin_km,phi_mean,n_tiles_mean,n_tiles_crisis_mean,n_tiles_overlap_mean,baseline_sum_mean,crisis_sum_mean,n_eff_mean,r_center_km,abs_dev
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,110.0,1.0264478862358417,843.5,762.25,728.5,212265.9030178831,217706.81878387305,762.25,115.0,0.02644788623584171
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,120.0,1.0704095878021112,987.5,890.25,845.0,166188.344076934,177928.22343615518,890.25,125.0,0.07040958780211115
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,130.0,1.0811860725532443,1167.25,1128.5,1063.0,135400.6871184944,146420.02253157974,1128.5,135.0,0.08118607255324428
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,140.0,1.0730615034161126,1127.25,1102.5,1038.5,135757.88190891445,145671.512043627,1102.5,145.0,0.07306150341611262
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,150.0,1.037715997500209,1363.0,1288.5,1240.25,160645.8020167022,166683.94022507983,1288.5,155.0,0.03771599750020904
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,160.0,1.1076925743389587,1586.0,1561.75,1504.25,309524.14171424834,342842.4688815947,1561.75,165.0,0.10769257433895874
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,170.0,1.0912517455604172,1800.0,1775.75,1719.75,356857.7498135917,389427.8627848347,1775.75,175.0,0.09125174556041715
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,180.0,1.0813458264151385,1804.0,1789.25,1729.25,352213.2910157448,380864.5751337303,1789.25,185.0,0.08134582641513854
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,190.0,1.1060887760143006,1558.5,1565.5,1502.0,395825.9424659856,437825.92698507174,1558.5,195.0,0.10608877601430056
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,200.0,1.1068229504397717,1425.25,1473.25,1392.75,364263.0332356638,403121.7925531481,1425.25,205.0,0.10682295043977175
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,210.0,1.134982124307463,1189.25,1228.0,1154.0,207584.7725469278,235587.35875344736,1189.25,215.0,0.13498212430746293
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,220.0,1.124869139424892,1102.0,1120.0,1050.75,130408.91488416666,146679.61757136695,1102.0,225.0,0.12486913942489197
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,230.0,1.1014055496919113,1129.0,1168.0,1087.0,163634.12621119796,180229.0455397525,1129.0,235.0,0.10140554969191129
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,240.0,1.0809400054285465,1066.5,1090.25,1024.25,144712.97977324948,156427.95026986935,1066.5,245.0,0.08094000542854651
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,250.0,1.0814340791205745,1111.5,1128.75,1068.0,225789.6398446237,244179.82604730225,1111.5,255.0,0.08143407912057454
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,260.0,1.0908300990454038,1331.75,1353.5,1300.0,339946.3571833276,370827.78256329795,1331.75,265.0,0.09083009904540384
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,270.0,1.0993397658151316,1255.0,1277.25,1227.5,381307.83041548595,419176.3022012237,1255.0,275.0,0.0993397658151316
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,280.0,1.1079226843384054,1203.75,1229.75,1175.75,267125.63086549396,295927.18518748827,1203.75,285.0,0.10792268433840535
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,290.0,1.1071044902525333,1116.0,1130.75,1092.0,188473.4227699721,208649.49817329197,1116.0,295.0,0.10710449025253332
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,300.0,1.1095418569890343,970.0,995.5,943.25,167310.0311786131,185627.69840185513,970.0,305.0,0.10954185698903429
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,310.0,1.1062677732978883,1028.5,1057.5,1003.25,139336.88789945605,154151.6599590489,1028.5,315.0,0.10626777329788828
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,320.0,1.10690548215776,959.0,983.75,929.5,129228.34096627637,143043.6799684784,959.0,325.0,0.10690548215775997
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,330.0,1.1080079741411755,851.25,878.75,828.0,136876.40903126614,151658.2976588279,851.25,335.0,0.10800797414117547
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,340.0,1.1120184372262107,770.75,799.5,755.75,142750.5771519518,158760.8748178372,770.75,345.0,0.11201843722621074
