window_start_pt,hours_since_quake,band,n_edges,baseline_sum,crisis_sum,phi_aggregate
2024-09-24 08:00:00,184.0,0-25km,293,20501.55593766228,19065.0,0.9299294189167729
2024-09-24 08:00:00,184.0,100-200km,688,29161.784217146826,26918.0,0.9230573753499107
2024-09-24 08:00:00,184.0,25-50km,1187,84283.09140565843,86420.0,1.025353941801405
2024-09-24 08:00:00,184.0,50-100km,892,40928.264753370255,38218.0,0.9337801206647277
2024-09-25 08:00:00,208.0,0-25km,296,19977.728126018814,19166.0,0.9593683465457904
2024-09-25 08:00:00,208.0,100-200km,685,28659.908520145727,26428.0,0.9221243669156562
2024-09-25 08:00:00,208.0,25-50km,1206,83633.87740125696,85844.0,1.0264261644613146
2024-09-25 08:00:00,208.0,50-100km,882,40339.42614027278,38072.0,0.9437913139272673
2024-09-26 08:00:00,232.0,0-25km,300,20118.130662576048,19212.0,0.9549595000761357
2024-09-26 08:00:00,232.0,100-200km,684,28412.20454066099,26591.0,0.9359006254493683
2024-09-26 08:00:00,232.0,25-50km,1206,83436.87626797846,85679.0,1.0268720957963526
2024-09-26 08:00:00,232.0,50-100km,874,40034.03482492376,37811.0,0.9444713770509143
2024-09-27 08:00:00,256.0,0-25km,294,18884.711309997652,18975.0,1.0047810468754452
2024-09-27 08:00:00,256.0,100-200km,708,28404.23871829318,28063.0,0.9879863452184897
2024-09-27 08:00:00,256.0,25-50km,1181,77774.08777943875,82687.0,1.0631690111813832
2024-09-27 08:00:00,256.0,50-100km,891,39101.987861875605,39456.0,1.009053558590804
2024-09-28 08:00:00,280.0,0-25km,281,21573.550150323645,20878.0,0.9677591242295738
2024-09-28 08:00:00,280.0,100-200km,713,30754.318646312582,28894.0,0.939510328038575
2024-09-28 08:00:00,280.0,25-50km,928,74792.18271833917,76057.0,1.0169110893102828
2024-09-28 08:00:00,280.0,50-100km,896,42777.769733956775,40992.0,0.9582547256422478
2024-09-29 08:00:00,304.0,0-25km,267,23930.413437781026,24388.0,1.0191215485436012
2024-09-29 08:00:00,304.0,100-200km,735,32989.5898705331,34080.0,1.0330531580946047
2024-09-29 08:00:00,304.0,25-50km,861,81118.22731216071,86061.0,1.0609329475213802
2024-09-29 08:00:00,304.0,50-100km,903,46163.637841097705,46878.0,1.0154745637976201
2024-09-30 08:00:00,328.0,0-25km,300,20938.687063002442,20729.0,0.9899856632666836
2024-09-30 08:00:00,328.0,100-200km,732,30371.266955025356,30515.0,1.0047325337196993
2024-09-30 08:00:00,328.0,25-50km,1209,85193.84099432963,91018.0,1.0683636156991445
2024-09-30 08:00:00,328.0,50-100km,920,42396.67755701715,41367.0,0.975713248859362
2024-10-01 08:00:00,352.0,0-25km,305,20672.05593766228,20857.0,1.0089465732337135
2024-10-01 08:00:00,352.0,100-200km,733,29756.299096997118,30360.0,1.0202881716249386
2024-10-01 08:00:00,352.0,25-50km,1208,84534.87070606706,90869.0,1.0749291888782453
2024-10-01 08:00:00,352.0,50-100km,917,41283.43142003692,41755.0,1.0114227079422038
2024-10-02 08:00:00,376.0,0-25km,302,20051.06145935215,19384.0,0.9667318630136151
2024-10-02 08:00:00,376.0,100-200km,694,28819.715090800633,27039.0,0.9382119120473524
2024-10-02 08:00:00,376.0,25-50km,1217,83831.43394413056,88287.0,1.053149109424024
2024-10-02 08:00:00,376.0,50-100km,889,40412.530170858896,38238.0,0.9461916845675026
2024-10-03 08:00:00,400.0,0-25km,296,20023.297329242712,19274.0,0.9625787243268663
2024-10-03 08:00:00,400.0,100-200km,683,28413.709776520383,26437.0,0.930431126661474
2024-10-03 08:00:00,400.0,25-50km,1197,83313.3772855446,87397.0,1.0490152103720316
2024-10-03 08:00:00,400.0,50-100km,878,40100.02634943019,37886.0,0.944787409111973
2024-10-04 08:00:00,424.0,0-25km,293,18885.87891091329,18907.0,1.0011183535162087
2024-10-04 08:00:00,424.0,100-200km,700,28292.18382486658,27077.0,0.9570487795361159
2024-10-04 08:00:00,424.0,25-50km,1175,77673.88547388361,83754.0,1.0782774608096657
2024-10-04 08:00:00,424.0,50-100km,884,39007.86319760438,37968.0,0.9733422158415423
2024-10-05 08:00:00,448.0,0-25km,277,21517.40729318079,22125.0,1.0282372638366968
2024-10-05 08:00:00,448.0,100-200km,733,30984.840523355426,31663.0,1.0218868151389515
2024-10-05 08:00:00,448.0,25-50km,931,74813.4471711176,80914.0,1.0815435334095602
2024-10-05 08:00:00,448.0,50-100km,899,42835.95462305306,43217.0,1.0088954566391728
2024-10-06 08:00:00,472.0,0-25km,271,23982.796122933076,26171.0,1.091240565355701
2024-10-06 08:00:00,472.0,100-200km,747,33153.48986787718,34052.0,1.0271015249285536
2024-10-06 08:00:00,472.0,25-50km,855,81034.989809836,91801.0,1.1328563157153284
2024-10-06 08:00:00,472.0,50-100km,926,46469.41896407886,47949.0,1.031839886723457
2024-10-07 08:00:00,496.0,0-25km,301,20953.520396335774,20803.0,0.9928164626521615
2024-10-07 08:00:00,496.0,100-200km,727,30330.27219088475,28796.0,0.9494144931760339
2024-10-07 08:00:00,496.0,25-50km,1216,85268.34099432963,91873.0,1.0774573414781177
2024-10-07 08:00:00,496.0,50-100km,907,42185.35756902231,40839.0,0.9680847183333828
2024-10-08 08:00:00,520.0,0-25km,300,20597.500065538283,19457.0,0.9446291995674535
2024-10-08 08:00:00,520.0,100-200km,681,29056.95088381349,26330.0,0.9061515127751216
2024-10-08 08:00:00,520.0,25-50km,1199,84436.89012105485,88817.0,1.0518743628841078
2024-10-08 08:00:00,520.0,50-100km,863,40541.92253880758,37837.0,0.9332808517845109
2024-10-09 08:00:00,544.0,0-25km,301,20046.06145935215,19758.0,0.9856300221399471
2024-10-09 08:00:00,544.0,100-200km,700,28854.075186812395,26586.0,0.9213949789716702
2024-10-09 08:00:00,544.0,25-50km,1209,83704.89691433992,88329.0,1.055242921933136
2024-10-09 08:00:00,544.0,50-100km,893,40448.263220875924,38546.0,0.9529704598071805
2024-10-10 08:00:00,568.0,0-25km,305,20171.130662576048,19438.0,0.9636544586994202
2024-10-10 08:00:00,568.0,100-200km,678,28314.376443187048,26334.0,0.9300575646735261
2024-10-10 08:00:00,568.0,25-50km,1212,83499.54293464511,87924.0,1.0529877998112864
2024-10-10 08:00:00,568.0,50-100km,882,40143.86815825709,37719.0,0.9395955529572372
2024-10-11 08:00:00,592.0,0-25km,294,18893.934482977216,18504.0,0.9793619225615219
2024-10-11 08:00:00,592.0,100-200km,689,28146.460879788672,26136.0,0.9285714503015071
2024-10-11 08:00:00,592.0,25-50km,1174,77690.57090831874,82186.0,1.0578632521182814
2024-10-11 08:00:00,592.0,50-100km,866,38774.26315215769,36797.0,0.9490057839552353
2024-10-12 08:00:00,616.0,0-25km,278,21523.908305703906,21941.0,1.019378065004373
2024-10-12 08:00:00,616.0,100-200km,717,30804.849436639866,30093.0,0.9768916436970739
2024-10-12 08:00:00,616.0,25-50km,930,74793.9763360317,79161.0,1.058387371254983
2024-10-12 08:00:00,616.0,50-100km,902,42874.527864496406,42440.0,0.9898651277077681
2024-10-13 08:00:00,640.0,0-25km,277,24059.75835250285,23153.0,0.96231224190959
2024-10-13 08:00:00,640.0,100-200km,734,32972.027228672916,31118.0,0.9437696925392374
2024-10-13 08:00:00,640.0,25-50km,850,80949.78426537065,81061.0,1.0013738854975174
2024-10-13 08:00:00,640.0,50-100km,911,46280.91239097305,44516.0,0.9618652204592818
