window_start_pt,hours_since_quake,center_lat,center_lon,center_mode,center_track_csv,center_track_to_tz,center_track_storm_name
2024-08-05 08:00:00,16.0,31.76590460634808,-81.9184190528322,static,,America/Los_Angeles,
2024-08-06 08:00:00,40.0,31.76590460634808,-81.9184190528322,static,,America/Los_Angeles,
2024-08-07 08:00:00,64.0,31.76590460634808,-81.9184190528322,static,,America/Los_Angeles,
