window_start_pt,hours_since_quake,center_lat,center_lon,center_mode,center_used_for_distance,center_extrapolated,center_extrapolation_side,center_track_time_min_pt,center_track_time_max_pt,distance_mode,center_track_csv,center_track_to_tz,center_track_storm_name,path_track_points_used,path_track_length_km,path_distance_method,path_track_clip_ok,path_track_clip_kind,path_track_clip_start_pt,path_track_clip_end_pt,path_track_clip_pad_hours,path_track_clip_spatial_radius_km,path_track_points_total,path_track_length_total_km,path_track_keep_time_points,path_track_keep_spatial_points,path_track_keep_both_points,path_track_length_ratio_to_rmax,path_track_length_total_ratio_to_rmax,path_track_anchor_ok,path_track_anchor_pt,path_track_anchor_method,path_track_anchor_status
2024-08-05 08:00:00,0.0,29.7,-83.6,track_extrapolated,0,1,after,2024-08-02 05:00:00,2024-08-05 04:00:00,path,Docs/storm_tracks/nhc_best_track_2024_landfalls.csv,America/Los_Angeles,Debby,3,363.70861909659976,equirect,1,time_and_spatial,2024-08-04 05:00:00,2024-08-05 04:00:00,24.0,600.0,7,1323.6526971892304,3,4,3,0.7274172381931995,2.647305394378461,1,2024-08-05 04:00:00,landfall_nearest_t0,landfall
2024-08-06 08:00:00,24.0,29.7,-83.6,track_extrapolated,0,1,after,2024-08-02 05:00:00,2024-08-05 04:00:00,path,Docs/storm_tracks/nhc_best_track_2024_landfalls.csv,America/Los_Angeles,Debby,3,363.70861909659976,equirect,1,time_and_spatial,2024-08-04 05:00:00,2024-08-05 04:00:00,24.0,600.0,7,1323.6526971892304,3,4,3,0.7274172381931995,2.647305394378461,1,2024-08-05 04:00:00,landfall_nearest_t0,landfall
2024-08-07 08:00:00,48.0,29.7,-83.6,track_extrapolated,0,1,after,2024-08-02 05:00:00,2024-08-05 04:00:00,path,Docs/storm_tracks/nhc_best_track_2024_landfalls.csv,America/Los_Angeles,Debby,3,363.70861909659976,equirect,1,time_and_spatial,2024-08-04 05:00:00,2024-08-05 04:00:00,24.0,600.0,7,1323.6526971892304,3,4,3,0.7274172381931995,2.647305394378461,1,2024-08-05 04:00:00,landfall_nearest_t0,landfall
2024-08-08 08:00:00,72.0,29.7,-83.6,track_extrapolated,0,1,after,2024-08-02 05:00:00,2024-08-05 04:00:00,path,Docs/storm_tracks/nhc_best_track_2024_landfalls.csv,America/Los_Angeles,Debby,3,363.70861909659976,equirect,1,time_and_spatial,2024-08-04 05:00:00,2024-08-05 04:00:00,24.0,600.0,7,1323.6526971892304,3,4,3,0.7274172381931995,2.647305394378461,1,2024-08-05 04:00:00,landfall_nearest_t0,landfall
2024-08-09 08:00:00,96.0,29.7,-83.6,track_extrapolated,0,1,after,2024-08-02 05:00:00,2024-08-05 04:00:00,path,Docs/storm_tracks/nhc_best_track_2024_landfalls.csv,America/Los_Angeles,Debby,3,363.70861909659976,equirect,1,time_and_spatial,2024-08-04 05:00:00,2024-08-05 04:00:00,24.0,600.0,7,1323.6526971892304,3,4,3,0.7274172381931995,2.647305394378461,1,2024-08-05 04:00:00,landfall_nearest_t0,landfall
2024-08-10 08:00:00,120.0,29.7,-83.6,track_extrapolated,0,1,after,2024-08-02 05:00:00,2024-08-05 04:00:00,path,Docs/storm_tracks/nhc_best_track_2024_landfalls.csv,America/Los_Angeles,Debby,3,363.70861909659976,equirect,1,time_and_spatial,2024-08-04 05:00:00,2024-08-05 04:00:00,24.0,600.0,7,1323.6526971892304,3,4,3,0.7274172381931995,2.647305394378461,1,2024-08-05 04:00:00,landfall_nearest_t0,landfall
2024-08-11 08:00:00,144.0,29.7,-83.6,track_extrapolated,0,1,after,2024-08-02 05:00:00,2024-08-05 04:00:00,path,Docs/storm_tracks/nhc_best_track_2024_landfalls.csv,America/Los_Angeles,Debby,3,363.70861909659976,equirect,1,time_and_spatial,2024-08-04 05:00:00,2024-08-05 04:00:00,24.0,600.0,7,1323.6526971892304,3,4,3,0.7274172381931995,2.647305394378461,1,2024-08-05 04:00:00,landfall_nearest_t0,landfall
2024-08-12 08:00:00,168.0,29.7,-83.6,track_extrapolated,0,1,after,2024-08-02 05:00:00,2024-08-05 04:00:00,path,Docs/storm_tracks/nhc_best_track_2024_landfalls.csv,America/Los_Angeles,Debby,3,363.70861909659976,equirect,1,time_and_spatial,2024-08-04 05:00:00,2024-08-05 04:00:00,24.0,600.0,7,1323.6526971892304,3,4,3,0.7274172381931995,2.647305394378461,1,2024-08-05 04:00:00,landfall_nearest_t0,landfall
2024-08-13 08:00:00,192.0,29.7,-83.6,track_extrapolated,0,1,after,2024-08-02 05:00:00,2024-08-05 04:00:00,path,Docs/storm_tracks/nhc_best_track_2024_landfalls.csv,America/Los_Angeles,Debby,3,363.70861909659976,equirect,1,time_and_spatial,2024-08-04 05:00:00,2024-08-05 04:00:00,24.0,600.0,7,1323.6526971892304,3,4,3,0.7274172381931995,2.647305394378461,1,2024-08-05 04:00:00,landfall_nearest_t0,landfall
2024-08-14 08:00:00,216.0,29.7,-83.6,track_extrapolated,0,1,after,2024-08-02 05:00:00,2024-08-05 04:00:00,path,Docs/storm_tracks/nhc_best_track_2024_landfalls.csv,America/Los_Angeles,Debby,3,363.70861909659976,equirect,1,time_and_spatial,2024-08-04 05:00:00,2024-08-05 04:00:00,24.0,600.0,7,1323.6526971892304,3,4,3,0.7274172381931995,2.647305394378461,1,2024-08-05 04:00:00,landfall_nearest_t0,landfall
2024-08-15 08:00:00,240.0,29.7,-83.6,track_extrapolated,0,1,after,2024-08-02 05:00:00,2024-08-05 04:00:00,path,Docs/storm_tracks/nhc_best_track_2024_landfalls.csv,America/Los_Angeles,Debby,3,363.70861909659976,equirect,1,time_and_spatial,2024-08-04 05:00:00,2024-08-05 04:00:00,24.0,600.0,7,1323.6526971892304,3,4,3,0.7274172381931995,2.647305394378461,1,2024-08-05 04:00:00,landfall_nearest_t0,landfall
