window_start_pt,hours_since_quake,r_bin_km,n_tiles,n_tiles_crisis,n_tiles_overlap,baseline_sum,crisis_sum,baseline_sum_overlap,crisis_sum_overlap,path_sector_occupied,phi_aggregate,phi_overlap,tile_overlap_ratio,path_coverage_frac
2024-08-05 08:00:00,0.0,10.0,10,3,3,212.83777130559992,53.29467863013443,80.50846924553515,53.29467863013443,3,0.2504004731078116,0.6619760520796394,0.3,0.25
2024-08-05 08:00:00,0.0,20.0,24,23,19,775.3115938358455,610.6412257652772,709.865858045477,564.0342188957472,5,0.7876074995140167,0.7945645117356986,0.7916666666666666,0.4166666666666667
2024-08-05 08:00:00,0.0,30.0,15,12,10,281.38515753821724,230.39208927615638,204.54924633529026,208.02577193884707,3,0.8187784007223797,1.0169960323288516,0.6666666666666666,0.25
2024-08-05 08:00:00,0.0,40.0,39,37,37,3312.4714904325606,2873.4323146776287,3283.1142046526315,2873.4323146776287,3,0.867458730732321,0.8752154617727198,0.9487179487179487,0.25
2024-08-05 08:00:00,0.0,50.0,72,70,65,2358.8278960860484,2109.239451809724,2268.611342214773,2055.2242191362634,5,0.8941896334656457,0.9059393210693435,0.9027777777777778,0.4166666666666667
2024-08-05 08:00:00,0.0,60.0,130,123,118,3169.4698033828968,3122.680721922771,3009.5017432672953,3063.356126968967,5,0.9852375683118402,1.0178947840193653,0.9076923076923077,0.4166666666666667
2024-08-05 08:00:00,0.0,70.0,235,214,203,6802.639757777739,6143.60969079369,6365.111455476688,6016.960504966324,7,0.9031214219111702,0.9453032436359293,0.8638297872340426,0.5833333333333334
2024-08-05 08:00:00,0.0,80.0,344,331,304,11202.79162273942,9957.150688423584,10613.71304259565,9644.15243464274,7,0.8888097738257101,0.9086501958304501,0.8837209302325582,0.5833333333333334
2024-08-05 08:00:00,0.0,90.0,432,427,414,20049.76463507998,20375.67593055319,19792.16635245536,20221.72734088308,7,1.0162551182722104,1.0217035861955774,0.9583333333333334,0.5833333333333334
2024-08-05 08:00:00,0.0,100.0,454,446,433,53722.432734657465,48550.22819568975,53425.26786582161,48395.94777280983,7,0.9037235606117476,0.9058625198540324,0.9537444933920705,0.5833333333333334
2024-08-05 08:00:00,0.0,110.0,448,442,423,49268.026367778206,50231.01386246408,48785.138974657115,49966.334307653386,7,1.0195458914367164,1.0242121957182468,0.9441964285714286,0.5833333333333334
2024-08-05 08:00:00,0.0,120.0,592,590,563,151414.16117421072,146854.45844156118,149928.1070444285,146524.9470135635,7,0.9698858898184342,0.9773013873252163,0.9510135135135135,0.5833333333333334
2024-08-05 08:00:00,0.0,130.0,696,716,676,220811.35437125684,222778.5442158652,220342.31621935387,222315.0873694977,6,1.0089089161660632,1.008953210549806,0.9712643678160919,0.5
2024-08-05 08:00:00,0.0,140.0,790,796,753,163239.75091518136,165944.79147670744,162377.4249987207,165415.12040072712,7,1.0165709672206718,1.0187076214691195,0.9531645569620253,0.5833333333333334
2024-08-05 08:00:00,0.0,150.0,853,893,832,247030.1734082143,246387.56723473998,246629.7880062464,245665.2099409075,7,0.9973986733498648,0.9960889636522151,0.9753810082063306,0.5833333333333334
2024-08-05 08:00:00,0.0,160.0,948,981,923,223411.4221105241,230897.48583989183,222853.12725377327,230176.10873748758,7,1.0335079722363716,1.032860124396528,0.9736286919831224,0.5833333333333334
2024-08-05 08:00:00,0.0,170.0,868,896,841,188193.87896423836,197797.54750219302,187427.5969380809,197133.86838625078,7,1.0510307167842563,1.0517867785040025,0.9688940092165899,0.5833333333333334
2024-08-05 08:00:00,0.0,180.0,746,751,713,122030.80926572299,129889.44019275664,121181.63048511978,129402.72114154317,7,1.0643987446639105,1.0678410632330357,0.9557640750670241,0.5833333333333334
2024-08-05 08:00:00,0.0,190.0,965,986,926,142237.8599902779,146233.0045482468,141462.31461686752,145475.47504438093,7,1.028087771836851,1.028369113275027,0.9595854922279793,0.5833333333333334
2024-08-05 08:00:00,0.0,200.0,1021,1022,988,244903.11171737412,248085.5652479754,244328.96337120683,247677.53033664046,7,1.0129947451801835,1.0137051576662492,0.9676787463271302,0.5833333333333334
2024-08-05 08:00:00,0.0,210.0,1011,1017,968,199218.29904214715,203047.0918290225,197992.73948535518,202408.3924015564,7,1.0192190818076674,1.0223020951560087,0.9574678536102869,0.5833333333333334
2024-08-05 08:00:00,0.0,220.0,1182,1176,1129,249352.87839882483,253224.48012408722,247778.43073723651,252678.67311697296,7,1.0155265972870382,1.0197767108507239,0.955160744500846,0.5833333333333334
2024-08-05 08:00:00,0.0,230.0,933,949,897,292740.41802570724,294979.02268785296,291903.2240717273,294256.31347484724,7,1.0076470638295978,1.0080611970306355,0.9614147909967846,0.5833333333333334
2024-08-05 08:00:00,0.0,240.0,838,853,809,358749.8280075565,359170.9470287737,358108.48598011886,358639.5253974028,7,1.0011738514929918,1.0014829009589945,0.9653937947494033,0.5833333333333334
2024-08-05 08:00:00,0.0,250.0,896,894,861,283154.343179649,287144.3912182607,281988.07713878155,286769.33408998395,5,1.0140914244641488,1.016955528757513,0.9609375,0.4166666666666667
2024-08-05 08:00:00,0.0,260.0,799,800,766,136122.05660174772,136961.6471209966,135061.38713516714,136541.03362408406,5,1.0061679241425603,1.0109553627450614,0.9586983729662077,0.4166666666666667
2024-08-05 08:00:00,0.0,270.0,606,624,580,58140.62660679665,58605.89742449257,57658.90604155594,58010.66789336578,5,1.008002507796184,1.006100737526243,0.9570957095709571,0.4166666666666667
2024-08-05 08:00:00,0.0,280.0,409,429,383,23134.003503715547,24003.697316208934,22742.958563821965,23425.104118801653,5,1.037593744306026,1.0299937034605868,0.9364303178484108,0.4166666666666667
2024-08-05 08:00:00,0.0,290.0,421,434,391,25432.80918536301,26821.766602954624,25071.506130444184,26324.98160015885,5,1.0546128195068196,1.049996017917431,0.9287410926365796,0.4166666666666667
2024-08-05 08:00:00,0.0,300.0,439,454,420,39859.25947437434,40773.130348187784,39585.37445837143,40373.973854961405,5,1.0229274423525347,1.0199214838151722,0.9567198177676538,0.4166666666666667
2024-08-05 08:00:00,0.0,310.0,464,470,435,57745.60474585692,58770.87844710121,57297.0215200487,58278.411014560086,5,1.0177550084678584,1.0171281066358395,0.9375,0.4166666666666667
