fit_ok,alpha,slope,intercept,r2_loglog,n_points_fit,r_min_fit,r_max_fit,y_min_fit,y_max_fit,time_min_hours,time_max_hours
1,-0.39929993052948454,0.39929993052948454,-4.151215199479055,0.26431229633107567,29,15.0,295.0,0.011245457211472187,0.1751916974191774,24.0,72.0
