"coverage","country","lon","lat"
"1","BD","91.461181640625","22.583582164250842"
"1","IN","91.35131835937501","23.211057894962547"
"1","BD","90.80200195312501","23.55391613247852"
"1","BD","89.395751953125","25.2745031111573"
"1","IN","88.450927734375","23.835600597272048"
"1","IN","88.319091796875","24.277012076897286"
"1","BD","88.846435546875","24.076558727977442"
"1","BD","88.62670898437499","25.175116126122305"
"1","BD","89.066162109375","24.277012076897286"
"1","BD","90.538330078125","22.421184338959648"
"1","BD","91.329345703125","25.115444992263352"
"1","IN","91.593017578125","24.076558727977442"
"1","IN","91.549072265625","23.231250542116335"
"1","BD","89.901123046875","23.37251343879384"
"1","BD","90.230712890625","22.867317582933374"
"1","IN","91.307373046875","23.453167631336054"
"1","BD","90.62622070312501","24.676969398607696"
"1","BD","90.95581054687501","22.766051093286443"
"1","BD","90.889892578125","23.473323492937997"
"1","BD","89.21997070312501","25.21488066516708"
"1","BD","89.241943359375","22.421184338959648"
"1","BD","91.85668945312501","24.776759532431658"
"1","BD","90.911865234375","22.52270533078928"
"1","BD","89.439697265625","24.41714162890485"
"1","BD","91.263427734375","22.664709435643758"
"1","BD","89.967041015625","24.056496098696716"
"1","BD","90.780029296875","25.095548135039717"
"1","BD","89.681396484375","23.956135943131706"
"1","BD","91.768798828125","24.896401864347848"
"1","BD","89.088134765625","25.334096277436352"
"1","BD","89.94506835937499","24.33708658691357"
"1","IN","91.373291015625","25.353954150937277"
"1","BD","91.81274414062501","23.211057894962547"
"1","BD","89.549560546875","24.397132621166076"
"1","BD","88.626708984375","24.97609909054028"
"1","BD","91.483154296875","24.996015338703387"
"1","IN","88.428955078125","23.029186967531377"
"1","BD","91.505126953125","24.136727776692375"
"1","IN","88.428955078125","25.334096277436352"
"1","BD","89.285888671875","23.473323492937997"
"1","BD","90.186767578125","24.816653155207067"
"1","BD","89.879150390625","23.33216792325447"
"1","BD","91.527099609375","22.847070310956738"
"1","BD","89.373779296875","25.334096277436352"
"1","BD","90.538330078125","23.211057894962547"
"1","BD","92.054443359375","23.029186967531377"
"1","BD","91.15356445312499","24.056496098696716"
"1","BD","89.19799804687499","23.55391613247852"
"1","BD","90.97778320312501","24.016361432384212"
"1","BD","88.472900390625","24.696933826532735"
"1","BD","89.879150390625","24.75680791064323"
"1","BD","92.076416015625","24.896401864347848"
"1","BD","88.406982421875","24.776759532431658"
"1","BD","89.813232421875","24.016361432384212"
"1","BD","92.03247070312499","23.029186967531377"
"1","BD","91.70288085937501","24.29704007430116"
"1","BD","92.362060546875","24.91633100215179"
"1","IN","92.362060546875","25.2745031111573"
"1","IN","88.67065429687501","22.40087121919862"
"1","BD","89.461669921875","24.517139052850318"
"1","IN","92.16430664062499","24.25698092135952"
"1","BD","89.813232421875","23.04940701063951"
"1","BD","89.879150390625","25.1552289896745"
"1","BD","89.285888671875","22.482105863912203"
"1","BD","89.30786132812501","23.392681594793395"
"1","BD","90.252685546875","24.736853084459494"
"1","BD","90.97778320312501","24.577099345892794"
"1","BD","90.78002929687499","24.876469508857305"
"1","IN","88.538818359375","24.317064911622275"
"1","BD","90.714111328125","25.135338611098536"
"1","IN","92.252197265625","24.25698092135952"
"1","BD","89.747314453125","24.91633100215179"
"1","BD","91.856689453125","24.736853084459494"
"1","IN","88.58276367187499","24.156777840003144"
"1","IN","92.362060546875","25.314235145071"
"1","IN","88.58276367187499","24.016361432384212"
"1","BD","90.999755859375","22.583582164250842"
"1","BD","90.23071289062499","24.03643033284194"
"1","BD","91.505126953125","25.03583815177413"
"1","BD","89.285888671875","23.694834334604323"
"1","BD","90.933837890625","24.896401864347848"
"1","BD","90.362548828125","24.716895055786644"
"1","BD","89.285888671875","22.624151784081896"
"1","BD","92.032470703125","24.836595152390945"
"1","BD","88.956298828125","22.603868469149788"
"1","BD","89.32983398437499","22.948276478701366"
"1","BD","90.75805664062501","24.056496098696716"
"1","BD","92.142333984375","22.421184338959648"
"1","BD","89.50561523437501","23.634459384145302"
"1","BD","89.000244140625","23.069624017979585"
"1","IN","88.538818359375","24.056496098696716"
"1","BD","91.856689453125","24.55711576615336"
"1","BD","88.71459960937501","24.397132621166076"
"1","BD","90.164794921875","23.069624017979585"
"1","BD","89.351806640625","22.92804128773121"
"1","BD","90.823974609375","24.03643033284194"
"1","BD","90.867919921875","24.816653155207067"
"1","BD","90.64819335937499","23.04940701063951"
"1","IN","91.790771484375","23.574056580547662"
"1","IN","91.483154296875","23.614328208393555"
"1","IN","88.692626953125","23.11004891711349"
"1","BD","88.319091796875","24.75680791064323"
"1","BD","89.241943359375","22.644432106946258"
"1","BD","88.89038085937501","24.657001773923298"
