window_start_pt,hours_since_quake,r_bin_km,n_tiles,n_tiles_crisis,n_tiles_overlap,baseline_sum,crisis_sum,baseline_sum_overlap,crisis_sum_overlap,phi_aggregate,phi_overlap,tile_overlap_ratio
2024-10-01 00:00:00,-16.0,0.0,50,44,42,9522.812636590059,9989.869673321971,9366.573651228704,9905.135327683542,1.0490461226694003,1.057498258862694,0.84
2024-10-01 00:00:00,-16.0,10.0,102,89,87,39419.58886525904,40865.87018923646,38960.51352621106,40786.42434009029,1.0366894066024126,1.046865676260936,0.8529411764705882
2024-10-01 00:00:00,-16.0,20.0,189,182,179,49937.15218066659,53356.59771552527,49712.82827853498,53294.00801462843,1.0684749807615688,1.0720373364401745,0.9470899470899471
2024-10-01 00:00:00,-16.0,30.0,246,243,235,130567.03847044706,136364.51669225754,130281.74281142953,136209.73389861675,1.0444023107954823,1.0455013185981663,0.9552845528455285
2024-10-01 00:00:00,-16.0,40.0,246,225,217,93397.22507215227,94996.95954259772,92473.10912957543,94430.61272831292,1.0171282869401055,1.0211683549646264,0.8821138211382114
2024-10-01 00:00:00,-16.0,50.0,248,234,228,88744.90968916545,92895.42889180931,88070.41910460479,92455.435124118,1.0467690960211837,1.0497898847773728,0.9193548387096774
2024-10-01 00:00:00,-16.0,60.0,303,290,281,429712.75174442714,442605.6911493528,429205.18405542057,442421.4526526154,1.030003623007664,1.0307924253670904,0.9273927392739274
2024-10-01 00:00:00,-16.0,70.0,404,393,381,644213.449392467,644180.9521345737,642942.3167588478,643925.3292408253,0.9999495551390243,1.0015289279556725,0.943069306930693
2024-10-01 00:00:00,-16.0,80.0,399,385,373,364733.5964791358,365018.86154194153,363896.20566891984,364028.9747480947,1.000782118964525,1.0003648542554346,0.9348370927318296
2024-10-01 00:00:00,-16.0,90.0,335,321,303,242642.97793173307,245077.342230521,241983.543109838,244635.17668084733,1.0100327003877805,1.0109579086946658,0.9044776119402985
2024-10-01 00:00:00,-16.0,100.0,353,341,324,159323.57856016597,162747.05401630283,158726.805317096,162399.28314758433,1.0214875631533975,1.0231370991380544,0.9178470254957507
2024-10-01 00:00:00,-16.0,110.0,354,354,331,43538.77006973551,47184.45576307016,43038.16927926413,46870.74134558067,1.0837342370373668,1.0890505365469407,0.9350282485875706
2024-10-01 00:00:00,-16.0,120.0,379,386,361,46489.01147162996,48431.37110509775,46100.970880701454,48083.544103740176,1.0417810482946732,1.043005021047586,0.9525065963060686
2024-10-01 00:00:00,-16.0,130.0,442,437,406,60640.01139333572,64426.65078275308,59462.53190620933,63934.825902880126,1.0624445692276618,1.0752119671547955,0.918552036199095
2024-10-01 00:00:00,-16.0,140.0,422,395,363,58409.760616593514,63586.343348152346,56739.739176476134,63130.06761625069,1.088625302978698,1.1126252699170662,0.8601895734597157
2024-10-01 00:00:00,-16.0,150.0,357,337,309,38012.76621547605,39435.99629839239,37035.72293315809,39032.19679711554,1.03744084486903,1.0539067069801953,0.865546218487395
2024-10-01 00:00:00,-16.0,160.0,259,238,213,47089.85788207431,47477.09398311771,45968.65588442616,46418.17698511592,1.008223344016309,1.0097788610965686,0.8223938223938224
