window_start_pt,hours_since_quake,r_bin_km,n_tiles,n_tiles_crisis,n_tiles_overlap,baseline_sum,crisis_sum,baseline_sum_overlap,crisis_sum_overlap,phi_aggregate,phi_overlap,tile_overlap_ratio
2024-09-09 08:00:00,16.0,0.0,59,59,59,83556.11559172299,68006.254736586,83556.11559172299,68006.254736586,0.8138991892452531,0.8138991892452531,1.0
2024-09-09 08:00:00,16.0,10.0,186,186,186,125324.11885577484,69261.11056899327,125324.11885577484,69261.11056899327,0.5526558750331224,0.5526558750331224,1.0
2024-09-09 08:00:00,16.0,20.0,299,297,297,239951.5432089685,153381.03479560022,239647.19984888445,153381.03479560022,0.6392167049412308,0.6400284872609339,0.9933110367892977
2024-09-09 08:00:00,16.0,30.0,403,378,378,517222.11095430306,435637.3328011303,515907.3411315202,435637.3328011303,0.8422635528812866,0.8444100288351456,0.9379652605459057
2024-09-09 08:00:00,16.0,40.0,533,505,505,720293.4152227093,676428.8382794295,718602.190217378,676428.8382794295,0.9391017937742535,0.9413119629858198,0.9474671669793621
2024-09-09 08:00:00,16.0,50.0,557,502,502,1237305.588544376,1324268.4598063605,1234111.4295974756,1324268.4598063605,1.0702840689213178,1.0730542056792158,0.9012567324955116
2024-09-09 08:00:00,16.0,60.0,617,561,561,744630.3435459147,779705.2113274992,742188.4048442607,779705.2113274992,1.0471037315167129,1.0505488986871345,0.9092382495948136
2024-09-09 08:00:00,16.0,70.0,568,500,498,381310.00780899165,340333.7770383582,376830.3708957398,340285.3488097848,0.8925382761231918,0.9030199662540837,0.8767605633802817
2024-09-09 08:00:00,16.0,80.0,413,359,359,224252.52063669157,213628.6109773529,221383.7116342923,213628.6109773529,0.9526252385963129,0.9649698679289007,0.8692493946731235
2024-09-09 08:00:00,16.0,90.0,296,235,235,106099.7038720077,92259.74143092506,103662.85561475606,92259.74143092506,0.8695570116031772,0.8899980700299385,0.793918918918919
2024-09-09 08:00:00,16.0,100.0,233,181,181,61166.894219410555,43789.0659458735,59328.843779250725,43789.0659458735,0.7158948726217587,0.7380738129467475,0.776824034334764
2024-09-09 08:00:00,16.0,110.0,198,148,148,44246.86375623885,36618.62444366778,42034.9296529622,36618.62444366778,0.8275981919397513,0.8711475134129852,0.7474747474747475
2024-09-09 08:00:00,16.0,120.0,134,73,73,31114.992489054646,23078.22253629777,28019.52514494128,23078.22253629777,0.7417074757262442,0.823647881857997,0.5447761194029851
2024-09-09 08:00:00,16.0,130.0,49,30,30,9659.865955055206,6876.928033802572,8873.548661663965,6876.928033802572,0.7119071906172502,0.774991865826204,0.6122448979591837
2024-09-09 08:00:00,16.0,140.0,27,18,16,2255.3691304212534,1079.5401944141768,1975.8017363104545,1037.8275624181756,0.4786534407396728,0.5252690810749968,0.5925925925925926
2024-09-09 08:00:00,16.0,150.0,17,12,12,3102.469685901081,2059.674195629176,2912.667854407829,2059.674195629176,0.6638821339622419,0.7071435187888686,0.7058823529411765
2024-09-09 08:00:00,16.0,160.0,2,0,0,146.4648843776253,0.0,0.0,0.0,0.0,,0.0
2024-09-10 08:00:00,40.0,0.0,59,59,59,83387.62108650536,79550.71608161253,83387.62108650536,79550.71608161253,0.9539871151748954,0.9539871151748954,1.0
2024-09-10 08:00:00,40.0,10.0,186,186,186,124396.10529711243,94120.58662194115,124396.10529711243,94120.58662194115,0.7566200436672831,0.7566200436672831,1.0
2024-09-10 08:00:00,40.0,20.0,299,298,298,238551.58983386005,188490.7700322284,238454.68476934763,188490.7700322284,0.7901467777410469,0.7904678837178296,0.9966555183946488
2024-09-10 08:00:00,40.0,30.0,403,378,378,516547.26840947807,477479.27390660415,515147.0983462246,477479.27390660415,0.9243670484926388,0.926879478578943,0.9379652605459057
2024-09-10 08:00:00,40.0,40.0,532,508,508,722845.4928715191,717350.040125203,721446.7501628501,717350.040125203,0.9923974724882281,0.9943215351143762,0.9548872180451128
2024-09-10 08:00:00,40.0,50.0,555,506,506,1253395.8356796573,1358004.9039698162,1250679.1039210332,1358004.9039698162,1.08346052006263,1.0858140187297471,0.9117117117117117
2024-09-10 08:00:00,40.0,60.0,618,573,573,749439.3627097481,804255.3759514466,747690.8485554263,804255.3759514466,1.0731426930172179,1.0756522933312687,0.9271844660194175
2024-09-10 08:00:00,40.0,70.0,572,513,512,377519.0185503793,353188.621951107,374395.0754348154,353172.43522469385,0.9355518651942419,0.9433148521372138,0.8951048951048951
2024-09-10 08:00:00,40.0,80.0,415,366,366,222758.12670230793,216702.444791969,220663.67298294793,216702.444791969,0.972814989962491,0.9820485713056855,0.8819277108433735
