r_bin_km,-16.0,8.0,32.0,56.0,80.0,104.0,128.0,152.0,176.0,200.0,224.0,248.0,272.0,296.0,320.0,344.0,368.0,392.0,416.0,440.0,464.0,488.0,512.0,536.0,560.0,584.0,608.0,632.0,656.0,680.0,704.0,728.0,752.0,776.0,800.0,824.0
0.0,,,0.0694679119437615,0.1264188515847814,,,,,,,,,,,,,,,,0.26826980476677353,0.3586704124573211,,,,,,,,,,,,,,,
10.0,,,0.19894626845890595,0.22449447060129601,,,,,,,,,,,,,,,,0.5121137453546241,0.5115816838075733,,,,,,,,,,,,,,,
20.0,,,0.17483638415103123,0.15635233518569683,,,,,,,,,,,,,,,,0.4246474021086981,0.45812038448605175,,,,,,,,,,,,,,,
30.0,,,0.21956917107970442,0.28139642463580955,,,,,,,,,,,,,,,,0.5762879542150496,0.5896429909743397,,,,,,,,,,,,,,,
40.0,,,0.28924949042264425,0.30149260421519153,,,,,,,,,,,,,,,,0.4987925525851568,0.5171667500201471,,,,,,,,,,,,,,,
50.0,,,0.3152945897533293,0.35087616152660284,,,,,,,,,,,,,,,,0.6652970344111282,0.7030055817859239,,,,,,,,,,,,,,,
60.0,,,0.17266053942245907,0.23652242068696722,,,,,,,,,,,,,,,,0.42691756426323246,0.4918851141920205,,,,,,,,,,,,,,,
70.0,,,0.4003696918579969,0.4147764833143252,,,,,,,,,,,,,,,,0.6671198959175668,0.7100481180097633,,,,,,,,,,,,,,,
80.0,,,0.7055571830425553,0.7401359396570087,,,,,,,,,,,,,,,,0.871570911118121,0.8955953546666507,,,,,,,,,,,,,,,
90.0,,,0.6352736956373364,0.6463693130604864,,,,,,,,,,,,,,,,0.8999914819636207,0.9248137326913937,,,,,,,,,,,,,,,
100.0,,,0.7144909072479871,0.7265716736795206,,,,,,,,,,,,,,,,0.9680354933246502,1.0037988332004821,,,,,,,,,,,,,,,
110.0,,,0.9009307418932826,0.943345668719718,,,,,,,,,,,,,,,,1.0673177189369658,1.090796746202657,,,,,,,,,,,,,,,
120.0,,,1.0533072534568462,1.1029383257778045,,,,,,,,,,,,,,,,1.0703570043059958,1.1123845907161112,,,,,,,,,,,,,,,
