slug,geo_unit,alpha_unit,logA_unit,r2_unit,n_mono,t_peak_h,D_peak_unit,delta_peak_unit,distance_km,n_tiles_median,n_windows_total
flooding_in_central_and_eastern_europe_sept_16_2024,1202120200,0.23658607164314652,0.640416072986312,0.718431684193914,5,171.0,0.12217028129405061,0.12217028129405061,379.81368556872064,80.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,1202120201,0.3209291211796266,1.0266436953304898,0.863651849446221,3,267.0,0.08998292431819932,0.08998292431819932,356.19505455770326,141.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,1202120202,1.7131116384450114,5.366033505114756,0.8015685299482448,4,339.0,0.11718395309273033,0.11718395309273033,374.9497198152377,46.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,1202120203,0.4315695825152621,1.4797021440631526,0.876798383399532,6,267.0,0.08304027362350808,0.08304027362350808,350.8852813546474,114.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,1202120210,0.19914656637233435,0.5068034519841149,0.9340038213586526,4,171.0,0.13075519675337377,0.13075519675337377,332.7102564359424,178.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,1202120212,0.2328856879920256,0.7381359947846025,0.5017541133414734,3,315.0,0.12179361585708093,0.12179361585708093,326.90084642928304,189.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,1202120213,-0.006583438201867364,-0.30054580942057496,0.3272992494051409,3,363.0,0.1287917361249824,0.1287917361249824,303.0160229494634,202.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,1202120221,0.7162661778672024,1.7440181211975279,0.7523912899989725,4,363.0,0.11376027375940323,0.11376027375940323,347.196040690147,117.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,1202120222,0.8488965918754299,1.7190708648924589,0.9288159254869766,5,363.0,0.09722731395485651,0.09722731395485651,369.86485057515574,52.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,1202120223,0.7487293993250985,2.455809343377426,0.6914977279304023,3,315.0,0.12493998046551025,0.12493998046551025,345.20419333164267,115.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,1202120232,0.4060020749749992,0.6738354446936168,0.617995528497359,3,363.0,0.12942324112266523,0.12942324112266523,320.55258448351304,143.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,1202120303,0.1799015304492288,0.6019055247728406,0.6345104770038386,3,315.0,0.10139943996763012,0.10139943996763012,255.65941456830282,113.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,1202120331,0.2213266255934452,0.6396751572016819,0.5262763940689521,3,387.0,0.11841714837843975,0.11841714837843975,201.98303089545954,211.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,1202120333,0.10334451647249393,0.16384272655074342,0.5368686872668218,5,363.0,0.10559116726857076,0.10559116726857076,197.57920910103647,106.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,1202121222,0.00035991192733973905,-0.04486110795462673,0.0012765126667776405,3,363.0,0.08867185312999504,0.08867185312999504,173.10392162085682,135.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,1202121223,0.10047887831805163,0.04222422194246717,0.9765059744758147,3,363.0,0.0863660178220389,0.0863660178220389,148.7161821262978,172.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,1202121230,0.024067978129307988,-0.23921727218820693,0.9759452336487255,3,363.0,0.1349303288974828,0.1349303288974828,131.77137438963456,135.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,1202121233,1.8019577423794852,6.01450830073724,0.48138215874040713,4,75.0,0.13085976546558042,-0.13085976546558042,100.4618734364782,120.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,1202121300,0.40093267422185686,0.797218550988717,0.9842568805195839,3,363.0,0.2350409291165121,0.2350409291165121,123.43037383227605,62.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,1202121302,0.06133262211686804,-0.012880103639878553,0.9997665701098054,3,363.0,0.13222138445433762,0.13222138445433762,104.62238035045874,146.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,1202121312,0.049240891290761354,0.06097950993145961,0.2535676226146396,3,363.0,0.13594387992771284,0.13594387992771284,79.45971850494877,145.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,1202121313,0.36402236561251905,1.0141347030142924,0.9122640358136884,5,171.0,0.1719945972397796,0.1719945972397796,76.2728810799109,144.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,1202121322,1.1351912791617784,3.928807912009324,0.6888035296989469,5,75.0,0.13731293815989132,-0.13731293815989132,76.92469951525683,167.0,27
