r_bin_km,phi_mean,n_tiles_mean,n_tiles_overlap_mean,r_center_km,abs_dev
0.0,1.0760503250148739,90.0,90.0,5.0,0.07605032501487385
10.0,1.069290850281339,222.0,218.33333333333334,15.0,0.06929085028133897
20.0,1.0367016638805377,306.8333333333333,296.8333333333333,25.0,0.03670166388053775
30.0,1.0363540395966682,213.16666666666666,205.83333333333334,35.0,0.036354039596668164
40.0,0.9816341233192908,227.66666666666666,223.0,45.0,0.018365876680709214
50.0,0.9603523751841815,180.0,176.33333333333334,55.0,0.039647624815818516
60.0,1.044628150523937,50.833333333333336,50.666666666666664,65.0,0.04462815052393698
70.0,1.0323129983672887,3.0,3.0,75.0,0.03231299836728874
