window_start_pt,hours_since_quake,band,n_edges,baseline_sum,crisis_sum,phi_aggregate
2024-07-07 08:00:00,160.0,25-50km,17,2029.1666666666665,2105.0,1.0373716632443533
2024-07-07 08:00:00,160.0,50-100km,287,52778.191088817344,51886.0,0.9830954591203035
2024-07-08 08:00:00,184.0,100-200km,335,34648.06010350041,33457.0,0.9656240464850707
2024-07-08 08:00:00,184.0,200km+,275,22882.688645055718,22324.0,0.9755846590528847
2024-07-08 08:00:00,184.0,25-50km,19,1728.8333333333333,1846.0,1.0677721006459078
2024-07-08 08:00:00,184.0,50-100km,470,53824.990192904566,52387.0,0.9732839673959824
2024-07-09 08:00:00,208.0,100-200km,335,34488.559482023426,33145.0,0.961043328506552
2024-07-09 08:00:00,208.0,200km+,277,22796.778395636822,22176.0,0.9727690296908077
2024-07-09 08:00:00,208.0,25-50km,21,1731.3333333333333,1774.0,1.0246438197920678
2024-07-09 08:00:00,208.0,50-100km,489,53768.84589901152,52428.0,0.9750627733105915
2024-07-10 08:00:00,232.0,100-200km,332,34126.01367857974,32958.0,0.96577350962873
2024-07-10 08:00:00,232.0,200km+,286,22383.476796680767,21915.0,0.9790704187318103
2024-07-10 08:00:00,232.0,25-50km,23,1746.1666666666667,1810.0,1.0365562661067098
2024-07-10 08:00:00,232.0,50-100km,455,52453.0034532749,51392.0,0.9797723031395135
2024-07-11 08:00:00,256.0,100-200km,325,34145.63385745871,33075.0,0.9686450729856683
2024-07-11 08:00:00,256.0,200km+,289,22741.032564378518,21777.0,0.9576082325352027
2024-07-11 08:00:00,256.0,25-50km,21,1738.4465863669236,1761.0,1.0129733141126926
2024-07-11 08:00:00,256.0,50-100km,463,52792.621504597904,51239.0,0.9705712377919593
2024-07-12 08:00:00,280.0,100-200km,337,33623.25652100463,33578.0,0.9986540113692927
2024-07-12 08:00:00,280.0,200km+,298,22025.00310088399,22175.0,1.0068103009306721
2024-07-12 08:00:00,280.0,25-50km,21,1732.9970114956443,1945.0,1.122333152970292
2024-07-12 08:00:00,280.0,50-100km,466,51899.67104907864,52504.0,1.0116441769033542
2024-07-13 08:00:00,304.0,100-200km,316,34660.93789449824,34394.0,0.9922985957474448
2024-07-13 08:00:00,304.0,200km+,264,22505.702845348416,21815.0,0.9693098744751634
2024-07-13 08:00:00,304.0,25-50km,16,2011.2394544161373,1991.0,0.9899368250897739
2024-07-13 08:00:00,304.0,50-100km,375,51649.96439253599,50296.0,0.9737857632921881
2024-07-14 08:00:00,328.0,100-200km,305,36308.22845520014,34242.0,0.9430920057763323
2024-07-14 08:00:00,328.0,200km+,227,24165.484939566177,23333.0,0.9655506627883496
2024-07-14 08:00:00,328.0,25-50km,17,2029.1666666666665,2003.0,0.9871047227926079
2024-07-14 08:00:00,328.0,50-100km,294,52863.691088817344,50632.0,0.9577840471814987
2024-07-15 08:00:00,352.0,100-200km,332,34742.89834590146,33430.0,0.9622110299253044
2024-07-15 08:00:00,352.0,200km+,272,22973.02197838905,22404.0,0.9752308608364918
2024-07-15 08:00:00,352.0,25-50km,17,1704.5,1693.0,0.9932531534174245
2024-07-15 08:00:00,352.0,50-100km,462,53710.31856872034,51936.0,0.9669650336098796
2024-07-16 08:00:00,376.0,100-200km,326,34387.392815356754,33101.0,0.9625911501269071
2024-07-16 08:00:00,376.0,200km+,283,22898.445062303486,22453.0,0.9805469296674297
2024-07-16 08:00:00,376.0,25-50km,20,1719.8333333333333,1809.0,1.0518461091191007
2024-07-16 08:00:00,376.0,50-100km,476,53631.34589901152,52248.0,0.9742063922539558
2024-07-17 08:00:00,400.0,100-200km,334,34317.1803452464,34213.0,0.9969641927396627
2024-07-17 08:00:00,400.0,200km+,295,22517.476796680767,22353.0,0.9926955938195965
2024-07-17 08:00:00,400.0,25-50km,22,1734.8333333333333,1825.0,1.051974253050245
2024-07-17 08:00:00,400.0,50-100km,452,52390.82932218103,51864.0,0.9899442454147603
2024-07-18 08:00:00,424.0,100-200km,335,34473.60935076711,33743.0,0.9788067056358039
2024-07-18 08:00:00,424.0,200km+,290,22766.461135807087,22277.0,0.9785007809124422
2024-07-18 08:00:00,424.0,25-50km,21,1736.4465863669236,1766.0,1.017019477515234
2024-07-18 08:00:00,424.0,50-100km,462,52790.82897536731,51945.0,0.9839777288634362
2024-07-19 08:00:00,448.0,100-200km,330,33609.67709686052,32832.0,0.976861512396584
2024-07-19 08:00:00,448.0,200km+,296,22010.151846085184,21988.0,0.9989935623234183
2024-07-19 08:00:00,448.0,25-50km,23,1757.8541543527872,1721.0,0.9790345778905895
2024-07-19 08:00:00,448.0,50-100km,475,51982.9908314117,50421.0,0.9699518860606259
2024-07-20 08:00:00,472.0,100-200km,322,34825.70571955897,33469.0,0.9610429798470096
2024-07-20 08:00:00,472.0,200km+,264,22487.13560779913,21756.0,0.9674864944761772
2024-07-20 08:00:00,472.0,25-50km,17,2021.810882987566,1978.0,0.9783308699363473
2024-07-20 08:00:00,472.0,50-100km,361,51475.123008541275,49372.0,0.9591429240840803
2024-07-21 08:00:00,496.0,100-200km,297,36167.061788533465,34328.0,0.9491509208216486
2024-07-21 08:00:00,496.0,200km+,225,24127.818272899513,22925.0,0.9501480714379168
2024-07-21 08:00:00,496.0,25-50km,16,2017.1666666666665,1947.0,0.9652152358919277
2024-07-21 08:00:00,496.0,50-100km,288,52774.691088817344,50084.0,0.9490155028233318
2024-07-22 08:00:00,520.0,100-200km,337,34897.893436833736,33735.0,0.9666772597910929
2024-07-22 08:00:00,520.0,200km+,284,23147.653564123124,21942.0,0.9479146531728043
2024-07-22 08:00:00,520.0,25-50km,19,1728.8333333333333,1806.0,1.0446351103827245
2024-07-22 08:00:00,520.0,50-100km,474,53862.8235262379,52148.0,0.9681631334197961
2024-07-23 08:00:00,544.0,100-200km,338,34640.892815356754,34092.0,0.9841547728494624
2024-07-23 08:00:00,544.0,200km+,287,22956.111728970154,22593.0,0.9841823505105216
2024-07-23 08:00:00,544.0,25-50km,20,1720.1666666666665,1861.0,1.0818719116364695
2024-07-23 08:00:00,544.0,50-100km,479,53672.01256567818,52802.0,0.9837902004398744
2024-07-24 08:00:00,568.0,100-200km,342,34434.847011913065,33664.0,0.9776143331885173
2024-07-24 08:00:00,568.0,200km+,290,22434.64346334743,22275.0,0.9928840650573186
2024-07-24 08:00:00,568.0,25-50km,20,1712.1666666666667,1804.0,1.0536357441837827
2024-07-24 08:00:00,568.0,50-100km,462,52526.41557347034,51848.0,0.9870842971852626
2024-07-25 08:00:00,592.0,100-200km,342,34553.52301760125,34198.0,0.9897109473491271
2024-07-25 08:00:00,592.0,200km+,287,22727.163560533903,22327.0,0.9823927187628114
2024-07-25 08:00:00,592.0,25-50km,19,1715.1608720812092,1759.0,1.025559776130851
2024-07-25 08:00:00,592.0,50-100km,457,52745.926701746335,52356.0,0.9926074537669763
2024-07-26 08:00:00,616.0,100-200km,338,33733.06310977747,32438.0,0.9616084935553304
2024-07-26 08:00:00,616.0,200km+,298,22040.49425958837,21445.0,0.9729818100912456
2024-07-26 08:00:00,616.0,25-50km,21,1735.71129720993,1782.0,1.0266684343556884
2024-07-26 08:00:00,616.0,50-100km,464,51878.44308591155,49597.0,0.9560232931020415
2024-07-27 08:00:00,640.0,100-200km,319,34746.575703133225,32755.0,0.9426828208871921
2024-07-27 08:00:00,640.0,200km+,262,22455.951767794802,21075.0,0.9385039751565866
2024-07-27 08:00:00,640.0,25-50km,16,2007.810882987566,2046.0,1.0190202759313713
2024-07-27 08:00:00,640.0,50-100km,370,51607.849162082755,48393.0,0.9377061975207298
2024-07-28 08:00:00,664.0,100-200km,299,36240.061788533465,33698.0,0.9298549267557323
2024-07-28 08:00:00,664.0,200km+,225,24144.818272899513,22413.0,0.9282737085313527
2024-07-28 08:00:00,664.0,25-50km,15,2001.5,2106.0,1.0522108418685985
2024-07-28 08:00:00,664.0,50-100km,273,52576.691088817344,48556.0,0.9235271180906911
2024-07-29 08:00:00,688.0,100-200km,334,34879.402417635756,33803.0,0.9691393102224852
2024-07-29 08:00:00,688.0,200km+,286,23160.02197838905,22391.0,0.9667952828755243
2024-07-29 08:00:00,688.0,25-50km,19,1728.8333333333333,1875.0,1.0845464185867155
2024-07-29 08:00:00,688.0,50-100km,455,53649.990192904566,51890.0,0.9671949577888771
2024-07-30 08:00:00,712.0,100-200km,330,34515.392815356754,33132.0,0.9599195401669818
2024-07-30 08:00:00,712.0,200km+,288,22974.445062303486,21964.0,0.9560187391006267
2024-07-30 08:00:00,712.0,25-50km,18,1692.8333333333333,1796.0,1.0609431918873684
2024-07-30 08:00:00,712.0,50-100km,487,53775.67923234485,51352.0,0.9549298257698795
2024-07-31 08:00:00,736.0,100-200km,333,34316.6803452464,31941.0,0.9307718485195645
2024-07-31 08:00:00,736.0,200km+,290,22448.64346334743,21361.0,0.951549702095663
2024-07-31 08:00:00,736.0,25-50km,22,1735.0,1734.0,0.9994236311239193
2024-07-31 08:00:00,736.0,50-100km,463,52531.67011994156,50339.0,0.9582600340911454
