r_bin_km,phi_mean,r_center_km,abs_dev
10.0,0.8912247688136166,15.0,0.10877523118638344
20.0,1.0265460821875707,25.0,0.026546082187570708
30.0,0.8979134604390963,35.0,0.10208653956090374
40.0,1.29296531777945,45.0,0.29296531777945
50.0,1.2156875370819815,55.0,0.21568753708198152
60.0,1.1025576009938594,65.0,0.10255760099385935
70.0,1.0735392341251895,75.0,0.07353923412518948
80.0,1.0193062332461043,85.0,0.019306233246104254
90.0,1.0741074518152447,95.0,0.0741074518152447
100.0,1.1283831427639508,105.0,0.1283831427639508
110.0,1.1884709003431269,115.0,0.18847090034312686
120.0,1.1554729760814604,125.0,0.15547297608146038
130.0,1.1626273875452826,135.0,0.1626273875452826
140.0,1.1408422897589237,145.0,0.14084228975892366
150.0,1.0769806194029445,155.0,0.07698061940294454
160.0,1.148161022849084,165.0,0.14816102284908395
170.0,1.0647906410915455,175.0,0.06479064109154553
180.0,1.0765108497671212,185.0,0.07651084976712119
190.0,1.091010490077831,195.0,0.09101049007783102
200.0,1.1133396548643821,205.0,0.11333965486438213
210.0,1.1275196031919845,215.0,0.12751960319198452
220.0,1.1116996991683634,225.0,0.11169969916836342
230.0,1.1417121888391066,235.0,0.14171218883910663
240.0,1.036898769000587,245.0,0.036898769000587084
250.0,1.0372374746244608,255.0,0.03723747462446081
260.0,1.0122449256575752,265.0,0.012244925657575179
270.0,1.0445188630092468,275.0,0.04451886300924679
280.0,1.12547643892115,285.0,0.12547643892115
290.0,1.1065099153509035,295.0,0.10650991535090348
300.0,1.0590831636018847,305.0,0.0590831636018847
310.0,1.0269763864562484,315.0,0.026976386456248447
320.0,1.0802809225347274,325.0,0.0802809225347274
330.0,1.1045339262552383,335.0,0.10453392625523827
340.0,1.0836103862326976,345.0,0.08361038623269756
350.0,1.0869771434545354,355.0,0.08697714345453544
360.0,1.126656063603098,365.0,0.126656063603098
370.0,1.1001909019566374,375.0,0.10019090195663738
380.0,1.113680002499687,385.0,0.1136800024996869
390.0,1.1044236361838884,395.0,0.10442363618388839
400.0,1.1151332918074632,405.0,0.11513329180746323
410.0,1.129702714132356,415.0,0.1297027141323559
420.0,1.1026970346162348,425.0,0.1026970346162348
430.0,1.1004894868635335,435.0,0.10048948686353354
440.0,1.0890766300163621,445.0,0.08907663001636212
450.0,1.0774983823979245,455.0,0.0774983823979245
460.0,1.0925866590871807,465.0,0.09258665908718067
470.0,1.1109874367463652,475.0,0.11098743674636524
480.0,1.1085383464031162,485.0,0.10853834640311621
490.0,1.0905122670496636,495.0,0.09051226704966364
