r_left_km,r_right_km,r_center_km,mean_delta_r_w,sum_w,n_od,window_start_pt,hours_since_quake
140.0,160.0,150.0,-0.05938105511538083,7988.0,206,2024-10-10 08:00:00,568.0
150.0,170.0,160.0,-0.05343694393324422,4418.0,125,2024-10-10 08:00:00,568.0
160.0,180.0,170.0,0.002040105667449837,2888.0,83,2024-10-10 08:00:00,568.0
170.0,190.0,180.0,0.025473886521263058,1996.0,57,2024-10-10 08:00:00,568.0
180.0,200.0,190.0,0.02906362887353964,759.0,24,2024-10-10 08:00:00,568.0
190.0,210.0,200.0,0.1253368995171397,176.0,3,2024-10-10 08:00:00,568.0
200.0,220.0,210.0,,0.0,0,2024-10-10 08:00:00,568.0
210.0,230.0,220.0,,0.0,0,2024-10-10 08:00:00,568.0
220.0,240.0,230.0,,0.0,0,2024-10-10 08:00:00,568.0
230.0,250.0,240.0,,0.0,0,2024-10-10 08:00:00,568.0
240.0,260.0,250.0,,0.0,0,2024-10-10 08:00:00,568.0
250.0,270.0,260.0,,0.0,0,2024-10-10 08:00:00,568.0
260.0,280.0,270.0,,0.0,0,2024-10-10 08:00:00,568.0
270.0,290.0,280.0,,0.0,0,2024-10-10 08:00:00,568.0
280.0,300.0,290.0,,0.0,0,2024-10-10 08:00:00,568.0
290.0,310.0,300.0,,0.0,0,2024-10-10 08:00:00,568.0
300.0,320.0,310.0,,0.0,0,2024-10-10 08:00:00,568.0
310.0,330.0,320.0,,0.0,0,2024-10-10 08:00:00,568.0
320.0,340.0,330.0,,0.0,0,2024-10-10 08:00:00,568.0
330.0,350.0,340.0,,0.0,0,2024-10-10 08:00:00,568.0
340.0,360.0,350.0,,0.0,0,2024-10-10 08:00:00,568.0
350.0,370.0,360.0,,0.0,0,2024-10-10 08:00:00,568.0
360.0,380.0,370.0,,0.0,0,2024-10-10 08:00:00,568.0
370.0,390.0,380.0,,0.0,0,2024-10-10 08:00:00,568.0
380.0,400.0,390.0,,0.0,0,2024-10-10 08:00:00,568.0
390.0,410.0,400.0,,0.0,0,2024-10-10 08:00:00,568.0
400.0,420.0,410.0,,0.0,0,2024-10-10 08:00:00,568.0
410.0,430.0,420.0,,0.0,0,2024-10-10 08:00:00,568.0
420.0,440.0,430.0,,0.0,0,2024-10-10 08:00:00,568.0
430.0,450.0,440.0,,0.0,0,2024-10-10 08:00:00,568.0
440.0,460.0,450.0,,0.0,0,2024-10-10 08:00:00,568.0
450.0,470.0,460.0,,0.0,0,2024-10-10 08:00:00,568.0
460.0,480.0,470.0,,0.0,0,2024-10-10 08:00:00,568.0
470.0,490.0,480.0,,0.0,0,2024-10-10 08:00:00,568.0
480.0,500.0,490.0,,0.0,0,2024-10-10 08:00:00,568.0
0.0,20.0,10.0,0.04103315687608965,6420.0,142,2024-10-11 08:00:00,592.0
10.0,30.0,20.0,0.18259862818039874,61826.0,914,2024-10-11 08:00:00,592.0
20.0,40.0,30.0,-0.020730625043174713,88026.0,1349,2024-10-11 08:00:00,592.0
30.0,50.0,40.0,-0.33105189232902266,40079.0,777,2024-10-11 08:00:00,592.0
40.0,60.0,50.0,0.001583137079527439,17686.0,439,2024-10-11 08:00:00,592.0
50.0,70.0,60.0,0.023504815515475678,12506.0,332,2024-10-11 08:00:00,592.0
60.0,80.0,70.0,0.07847364494047764,13341.0,352,2024-10-11 08:00:00,592.0
70.0,90.0,80.0,0.037852179178544366,20698.0,461,2024-10-11 08:00:00,592.0
80.0,100.0,90.0,-0.005509466131953274,16074.0,395,2024-10-11 08:00:00,592.0
90.0,110.0,100.0,0.05221240127585405,9195.0,280,2024-10-11 08:00:00,592.0
100.0,120.0,110.0,0.04217274078911084,10773.0,275,2024-10-11 08:00:00,592.0
110.0,130.0,120.0,0.009314288500272607,8324.0,237,2024-10-11 08:00:00,592.0
120.0,140.0,130.0,-0.018629185904514216,4541.0,168,2024-10-11 08:00:00,592.0
130.0,150.0,140.0,-0.09092197754585041,7077.0,194,2024-10-11 08:00:00,592.0
140.0,160.0,150.0,-0.09126852676004091,7702.0,195,2024-10-11 08:00:00,592.0
150.0,170.0,160.0,-0.034509553506149614,4457.0,127,2024-10-11 08:00:00,592.0
160.0,180.0,170.0,-0.005684560440777257,3040.0,89,2024-10-11 08:00:00,592.0
170.0,190.0,180.0,0.018177164267146967,2132.0,64,2024-10-11 08:00:00,592.0
180.0,200.0,190.0,-0.011100618996054077,877.0,29,2024-10-11 08:00:00,592.0
190.0,210.0,200.0,-0.023351405414626245,218.0,5,2024-10-11 08:00:00,592.0
200.0,220.0,210.0,,0.0,0,2024-10-11 08:00:00,592.0
210.0,230.0,220.0,,0.0,0,2024-10-11 08:00:00,592.0
220.0,240.0,230.0,,0.0,0,2024-10-11 08:00:00,592.0
230.0,250.0,240.0,,0.0,0,2024-10-11 08:00:00,592.0
240.0,260.0,250.0,,0.0,0,2024-10-11 08:00:00,592.0
250.0,270.0,260.0,,0.0,0,2024-10-11 08:00:00,592.0
260.0,280.0,270.0,,0.0,0,2024-10-11 08:00:00,592.0
270.0,290.0,280.0,,0.0,0,2024-10-11 08:00:00,592.0
280.0,300.0,290.0,,0.0,0,2024-10-11 08:00:00,592.0
290.0,310.0,300.0,,0.0,0,2024-10-11 08:00:00,592.0
300.0,320.0,310.0,,0.0,0,2024-10-11 08:00:00,592.0
310.0,330.0,320.0,,0.0,0,2024-10-11 08:00:00,592.0
320.0,340.0,330.0,,0.0,0,2024-10-11 08:00:00,592.0
330.0,350.0,340.0,,0.0,0,2024-10-11 08:00:00,592.0
340.0,360.0,350.0,,0.0,0,2024-10-11 08:00:00,592.0
350.0,370.0,360.0,,0.0,0,2024-10-11 08:00:00,592.0
360.0,380.0,370.0,,0.0,0,2024-10-11 08:00:00,592.0
370.0,390.0,380.0,,0.0,0,2024-10-11 08:00:00,592.0
380.0,400.0,390.0,,0.0,0,2024-10-11 08:00:00,592.0
390.0,410.0,400.0,,0.0,0,2024-10-11 08:00:00,592.0
400.0,420.0,410.0,,0.0,0,2024-10-11 08:00:00,592.0
410.0,430.0,420.0,,0.0,0,2024-10-11 08:00:00,592.0
420.0,440.0,430.0,,0.0,0,2024-10-11 08:00:00,592.0
430.0,450.0,440.0,,0.0,0,2024-10-11 08:00:00,592.0
440.0,460.0,450.0,,0.0,0,2024-10-11 08:00:00,592.0
450.0,470.0,460.0,,0.0,0,2024-10-11 08:00:00,592.0
460.0,480.0,470.0,,0.0,0,2024-10-11 08:00:00,592.0
470.0,490.0,480.0,,0.0,0,2024-10-11 08:00:00,592.0
480.0,500.0,490.0,,0.0,0,2024-10-11 08:00:00,592.0
0.0,20.0,10.0,0.010606244468597505,7942.0,145,2024-10-12 08:00:00,616.0
10.0,30.0,20.0,0.08845815513922305,57498.0,690,2024-10-12 08:00:00,616.0
20.0,40.0,30.0,0.0020760943181551347,83505.0,970,2024-10-12 08:00:00,616.0
30.0,50.0,40.0,-0.11451376290582121,43440.0,659,2024-10-12 08:00:00,616.0
40.0,60.0,50.0,0.00436063480330937,21406.0,481,2024-10-12 08:00:00,616.0
50.0,70.0,60.0,0.01242372239763311,15037.0,372,2024-10-12 08:00:00,616.0
60.0,80.0,70.0,-0.0010892920844784736,16009.0,384,2024-10-12 08:00:00,616.0
70.0,90.0,80.0,-0.011369888799192722,22897.0,445,2024-10-12 08:00:00,616.0
80.0,100.0,90.0,-0.013544440532365897,17774.0,393,2024-10-12 08:00:00,616.0
90.0,110.0,100.0,0.013950755102830469,11050.0,309,2024-10-12 08:00:00,616.0
100.0,120.0,110.0,0.004156307591878616,12416.0,287,2024-10-12 08:00:00,616.0
110.0,130.0,120.0,-0.009971915765549918,9650.0,245,2024-10-12 08:00:00,616.0
120.0,140.0,130.0,-0.007739092170424375,5766.0,197,2024-10-12 08:00:00,616.0
130.0,150.0,140.0,-0.02409970208241203,8063.0,203,2024-10-12 08:00:00,616.0
140.0,160.0,150.0,-0.026059208013528033,8438.0,187,2024-10-12 08:00:00,616.0
150.0,170.0,160.0,-0.014078888174338689,4940.0,129,2024-10-12 08:00:00,616.0
160.0,180.0,170.0,-0.005307613641853164,3264.0,87,2024-10-12 08:00:00,616.0
170.0,190.0,180.0,-0.006747204471319975,2374.0,63,2024-10-12 08:00:00,616.0
180.0,200.0,190.0,0.0,986.0,27,2024-10-12 08:00:00,616.0
190.0,210.0,200.0,0.0,231.0,3,2024-10-12 08:00:00,616.0
200.0,220.0,210.0,,0.0,0,2024-10-12 08:00:00,616.0
210.0,230.0,220.0,,0.0,0,2024-10-12 08:00:00,616.0
220.0,240.0,230.0,,0.0,0,2024-10-12 08:00:00,616.0
230.0,250.0,240.0,,0.0,0,2024-10-12 08:00:00,616.0
240.0,260.0,250.0,,0.0,0,2024-10-12 08:00:00,616.0
250.0,270.0,260.0,,0.0,0,2024-10-12 08:00:00,616.0
260.0,280.0,270.0,,0.0,0,2024-10-12 08:00:00,616.0
270.0,290.0,280.0,,0.0,0,2024-10-12 08:00:00,616.0
280.0,300.0,290.0,,0.0,0,2024-10-12 08:00:00,616.0
290.0,310.0,300.0,,0.0,0,2024-10-12 08:00:00,616.0
300.0,320.0,310.0,,0.0,0,2024-10-12 08:00:00,616.0
310.0,330.0,320.0,,0.0,0,2024-10-12 08:00:00,616.0
320.0,340.0,330.0,,0.0,0,2024-10-12 08:00:00,616.0
330.0,350.0,340.0,,0.0,0,2024-10-12 08:00:00,616.0
340.0,360.0,350.0,,0.0,0,2024-10-12 08:00:00,616.0
350.0,370.0,360.0,,0.0,0,2024-10-12 08:00:00,616.0
360.0,380.0,370.0,,0.0,0,2024-10-12 08:00:00,616.0
370.0,390.0,380.0,,0.0,0,2024-10-12 08:00:00,616.0
380.0,400.0,390.0,,0.0,0,2024-10-12 08:00:00,616.0
390.0,410.0,400.0,,0.0,0,2024-10-12 08:00:00,616.0
400.0,420.0,410.0,,0.0,0,2024-10-12 08:00:00,616.0
410.0,430.0,420.0,,0.0,0,2024-10-12 08:00:00,616.0
420.0,440.0,430.0,,0.0,0,2024-10-12 08:00:00,616.0
430.0,450.0,440.0,,0.0,0,2024-10-12 08:00:00,616.0
440.0,460.0,450.0,,0.0,0,2024-10-12 08:00:00,616.0
450.0,470.0,460.0,,0.0,0,2024-10-12 08:00:00,616.0
460.0,480.0,470.0,,0.0,0,2024-10-12 08:00:00,616.0
470.0,490.0,480.0,,0.0,0,2024-10-12 08:00:00,616.0
480.0,500.0,490.0,,0.0,0,2024-10-12 08:00:00,616.0
0.0,20.0,10.0,0.00032527368805020655,8352.0,146,2024-10-13 08:00:00,640.0
10.0,30.0,20.0,0.09110936816119593,59072.0,629,2024-10-13 08:00:00,640.0
20.0,40.0,30.0,0.011306507743173098,85930.0,895,2024-10-13 08:00:00,640.0
30.0,50.0,40.0,-0.10104714398605498,45108.0,640,2024-10-13 08:00:00,640.0
40.0,60.0,50.0,-0.001286123128619505,22312.0,482,2024-10-13 08:00:00,640.0
50.0,70.0,60.0,0.008274069263924289,15509.0,375,2024-10-13 08:00:00,640.0
60.0,80.0,70.0,0.02479021845884567,16478.0,387,2024-10-13 08:00:00,640.0
70.0,90.0,80.0,0.017778726962323268,24109.0,440,2024-10-13 08:00:00,640.0
80.0,100.0,90.0,8.52228742779835e-05,18907.0,386,2024-10-13 08:00:00,640.0
90.0,110.0,100.0,0.01059048232717794,11550.0,314,2024-10-13 08:00:00,640.0
100.0,120.0,110.0,0.004599502040144466,12807.0,290,2024-10-13 08:00:00,640.0
110.0,130.0,120.0,-0.0130904814199111,9956.0,246,2024-10-13 08:00:00,640.0
120.0,140.0,130.0,-0.005435210722233555,5853.0,192,2024-10-13 08:00:00,640.0
130.0,150.0,140.0,-0.0010883482045467572,8326.0,207,2024-10-13 08:00:00,640.0
140.0,160.0,150.0,-0.15127538942692656,8877.0,202,2024-10-13 08:00:00,640.0
150.0,170.0,160.0,-0.25540138795568706,5223.0,138,2024-10-13 08:00:00,640.0
160.0,180.0,170.0,-0.009925001660497645,3450.0,93,2024-10-13 08:00:00,640.0
170.0,190.0,180.0,-0.006580880614179795,2434.0,64,2024-10-13 08:00:00,640.0
180.0,200.0,190.0,-0.019941834111208263,936.0,26,2024-10-13 08:00:00,640.0
190.0,210.0,200.0,-0.09721644129214028,192.0,3,2024-10-13 08:00:00,640.0
200.0,220.0,210.0,,0.0,0,2024-10-13 08:00:00,640.0
210.0,230.0,220.0,,0.0,0,2024-10-13 08:00:00,640.0
220.0,240.0,230.0,,0.0,0,2024-10-13 08:00:00,640.0
230.0,250.0,240.0,,0.0,0,2024-10-13 08:00:00,640.0
240.0,260.0,250.0,,0.0,0,2024-10-13 08:00:00,640.0
250.0,270.0,260.0,,0.0,0,2024-10-13 08:00:00,640.0
260.0,280.0,270.0,,0.0,0,2024-10-13 08:00:00,640.0
270.0,290.0,280.0,,0.0,0,2024-10-13 08:00:00,640.0
280.0,300.0,290.0,,0.0,0,2024-10-13 08:00:00,640.0
290.0,310.0,300.0,,0.0,0,2024-10-13 08:00:00,640.0
300.0,320.0,310.0,,0.0,0,2024-10-13 08:00:00,640.0
310.0,330.0,320.0,,0.0,0,2024-10-13 08:00:00,640.0
320.0,340.0,330.0,,0.0,0,2024-10-13 08:00:00,640.0
330.0,350.0,340.0,,0.0,0,2024-10-13 08:00:00,640.0
340.0,360.0,350.0,,0.0,0,2024-10-13 08:00:00,640.0
350.0,370.0,360.0,,0.0,0,2024-10-13 08:00:00,640.0
360.0,380.0,370.0,,0.0,0,2024-10-13 08:00:00,640.0
370.0,390.0,380.0,,0.0,0,2024-10-13 08:00:00,640.0
380.0,400.0,390.0,,0.0,0,2024-10-13 08:00:00,640.0
390.0,410.0,400.0,,0.0,0,2024-10-13 08:00:00,640.0
400.0,420.0,410.0,,0.0,0,2024-10-13 08:00:00,640.0
410.0,430.0,420.0,,0.0,0,2024-10-13 08:00:00,640.0
420.0,440.0,430.0,,0.0,0,2024-10-13 08:00:00,640.0
430.0,450.0,440.0,,0.0,0,2024-10-13 08:00:00,640.0
440.0,460.0,450.0,,0.0,0,2024-10-13 08:00:00,640.0
450.0,470.0,460.0,,0.0,0,2024-10-13 08:00:00,640.0
460.0,480.0,470.0,,0.0,0,2024-10-13 08:00:00,640.0
470.0,490.0,480.0,,0.0,0,2024-10-13 08:00:00,640.0
480.0,500.0,490.0,,0.0,0,2024-10-13 08:00:00,640.0
