n_jackknife,rho_median,rho_ci2p5,rho_ci97p5,p_median,p_ci2p5,p_ci97p5
14,-0.7335164835164836,-0.8134615384615385,-0.6940934065934066,0.004362275695551273,0.000772283183444081,0.008493197671454428
