slug,event_type,r_bin_km,n_rows,frac_phi_overlap_zero,frac_phi_overlap_nan,mean_n_tiles_overlap,mean_tile_overlap_ratio
hurricane_beryl_pre_landfall_2024,hurricane,130.0,31,0.0,0.0,78.93548387096774,0.906328756954129
hurricane_beryl_pre_landfall_2024,hurricane,140.0,31,0.0,0.0,26.225806451612904,0.7454218246438361
hurricane_beryl_pre_landfall_2024,hurricane,150.0,31,0.0,0.0,8.67741935483871,0.6707727756114853
hurricane_beryl_pre_landfall_2024,hurricane,160.0,31,0.0,0.0,2.0,1.0
hurricane_beryl_pre_landfall_2024,hurricane,170.0,31,0.0,0.0,2.870967741935484,0.9569892473118279
hurricane_beryl_pre_landfall_2024,hurricane,180.0,31,0.0,0.0,4.903225806451613,0.9387096774193546
hurricane_beryl_pre_landfall_2024,hurricane,190.0,31,0.0,0.5806451612903226,0.41935483870967744,0.20967741935483872
hurricane_beryl_pre_landfall_2024,hurricane,200.0,31,0.0,0.0,20.838709677419356,0.9588744588744588
hurricane_beryl_pre_landfall_2024,hurricane,210.0,31,0.0,0.0,19.322580645161292,0.9586789554531489
hurricane_beryl_pre_landfall_2024,hurricane,220.0,31,0.0,0.0,9.483870967741936,0.8733137829912024
hurricane_beryl_pre_landfall_2024,hurricane,260.0,31,0.0,0.0,35.903225806451616,0.9973118279569891
hurricane_beryl_pre_landfall_2024,hurricane,270.0,31,0.0,0.0,84.41935483870968,0.993168880455408
hurricane_beryl_pre_landfall_2024,hurricane,280.0,31,0.0,0.0,31.0,0.9907648283038502
hurricane_beryl_pre_landfall_2024,hurricane,290.0,31,0.0,0.0,26.870967741935484,0.9859617682198328
hurricane_beryl_pre_landfall_2024,hurricane,300.0,31,0.0,0.0,16.838709677419356,0.9905123339658445
hurricane_beryl_pre_landfall_2024,hurricane,310.0,31,0.0,0.0,2.6774193548387095,0.8924731182795699
hurricane_ernesto_puerto_rico_14_august_2024,hurricane,0.0,14,0.0,0.0,60.0,1.0
hurricane_ernesto_puerto_rico_14_august_2024,hurricane,10.0,14,0.0,0.0,171.57142857142858,0.9975083056478404
hurricane_ernesto_puerto_rico_14_august_2024,hurricane,20.0,14,0.0,0.0,240.78571428571428,0.9856842186759653
hurricane_ernesto_puerto_rico_14_august_2024,hurricane,30.0,14,0.0,0.0,280.92857142857144,0.9901831483601254
hurricane_ernesto_puerto_rico_14_august_2024,hurricane,40.0,14,0.0,0.0,239.07142857142858,0.9803774321897871
hurricane_ernesto_puerto_rico_14_august_2024,hurricane,50.0,14,0.0,0.0,208.5,0.9895276850751007
hurricane_ernesto_puerto_rico_14_august_2024,hurricane,60.0,14,0.0,0.0,172.28571428571428,0.9733648445441437
hurricane_ernesto_puerto_rico_14_august_2024,hurricane,70.0,14,0.0,0.0,145.35714285714286,0.9663080280976162
hurricane_ernesto_puerto_rico_14_august_2024,hurricane,80.0,14,0.0,0.0,113.64285714285714,0.9869613125767943
hurricane_ernesto_puerto_rico_14_august_2024,hurricane,90.0,14,0.0,0.0,48.714285714285715,0.9240463205557544
hurricane_ernesto_puerto_rico_14_august_2024,hurricane,100.0,14,0.0,0.0,3.857142857142857,0.8154761904761905
hurricane_ernesto_puerto_rico_14_august_2024,hurricane,110.0,14,0.0,0.0,5.428571428571429,0.8730158730158731
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,10.0,14,0.0,0.0,39.92857142857143,0.9198073547934306
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,20.0,14,0.0,0.0,96.0,0.9869107302096163
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,30.0,14,0.0,0.0,99.57142857142857,0.9819273821080031
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,40.0,14,0.0,0.0,64.28571428571429,0.9710176114347373
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,50.0,14,0.0,0.0,156.64285714285714,0.9670465900352844
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,60.0,14,0.0,0.0,318.2142857142857,0.9843673276340021
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,70.0,14,0.0,0.0,366.92857142857144,0.9810643282288781
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,80.0,14,0.0,0.0,450.2857142857143,0.9832267170686163
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,90.0,14,0.0,0.0,408.64285714285717,0.9870927498703647
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,100.0,14,0.0,0.0,414.57142857142856,0.9761446811136583
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,110.0,14,0.0,0.0,437.85714285714283,0.9720723443604097
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,120.0,14,0.0,0.0,444.92857142857144,0.9666174053659752
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,130.0,14,0.0,0.0,596.8571428571429,0.968762527680264
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,140.0,14,0.0,0.0,676.5714285714286,0.9716753320683231
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,150.0,14,0.0,0.0,683.6428571428571,0.9771256521131638
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,160.0,14,0.0,0.0,755.3571428571429,0.9797176423078235
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,170.0,14,0.0,0.0,833.6428571428571,0.9588541834406499
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,hurricane,180.0,14,0.0,0.0,952.7857142857143,0.9622722826683133
