slug,event_type,r_bin_km,phi_aggregate_mean,phi_overlap_mean,n_rows,mean_n_tiles_overlap,frac_phi_overlap_zero,frac_phi_overlap_nan,time_min_hours,time_max_hours
hurricane_john_across_southeastern_guerrero_mexico,hurricane,10.0,1.0654367423010171,1.0701701741457006,2,100.5,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,20.0,1.0432974578619065,1.053305823050981,2,184.5,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,30.0,1.059306125156915,1.0656272338281867,2,249.0,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,40.0,1.0808977855418327,1.0867910277620467,2,249.0,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,50.0,1.0540738420347737,1.0605672400662582,2,247.5,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,60.0,1.057793489658232,1.0583605249210444,2,307.0,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,70.0,1.0823708123101667,1.0849316171701362,2,406.0,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,80.0,1.0907120597273277,1.0923977027620864,2,406.5,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,90.0,1.0787444878229053,1.0805297214765905,2,340.0,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,100.0,1.0827235016764718,1.083611797822571,2,369.5,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,110.0,1.0713240871655847,1.0701996969221383,2,378.5,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,120.0,1.0695564685508185,1.0731918698147591,2,395.5,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,130.0,1.0946560901242253,1.1027443151515763,2,462.5,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,140.0,1.1023916982986424,1.115187029818781,2,429.0,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,150.0,1.0633047058229024,1.0764992973371115,2,379.0,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,160.0,1.0787082283599116,1.0898767999822763,2,269.5,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,170.0,1.0489116781673469,1.0603936019952238,2,309.5,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,180.0,1.0674453442730374,1.0766582466426897,2,360.0,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,190.0,1.0474764959207816,1.0551498523942777,2,422.0,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,200.0,1.0735166821925832,1.0767370220555568,2,429.0,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,210.0,1.0360916666367541,1.0615040096622441,2,447.0,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,220.0,1.091400977722873,1.0980850348568478,2,560.5,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,230.0,0.9816735810760124,0.9888505728988057,2,430.5,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,240.0,1.0524640227938988,1.0725039934541476,2,307.5,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,250.0,1.0610946682231202,1.0500011266081737,2,258.5,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,260.0,1.0645053636781956,1.064297497361002,2,338.0,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,270.0,1.0724091630847263,1.0747468639690854,2,434.5,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,280.0,1.0548336148768818,1.0551160439149658,2,412.0,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,290.0,1.092678870858748,1.0930111594179959,2,443.5,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,300.0,1.0514466355867036,1.062201241106334,2,294.0,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,310.0,1.0508965135988408,1.0503800576385225,2,228.0,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,320.0,1.0667159560005364,1.0671644730575327,2,203.5,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,330.0,1.067714873419702,1.0713809185365235,2,176.0,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,340.0,1.1243729902374526,1.1234849117617922,2,145.0,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,350.0,1.1009216053374904,1.1031456723719735,2,173.5,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,360.0,1.0783399477835296,1.0860706883521565,2,159.0,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,370.0,1.004005710685154,1.0125342918172826,2,115.0,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,380.0,1.0404447631542997,1.0444269412669724,2,88.5,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,390.0,1.0957478690530442,1.069344305503974,2,89.0,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,400.0,1.126948881292422,1.10750782351111,2,74.5,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,410.0,1.0830345562133508,1.0794731929607126,2,81.5,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,420.0,1.0553106542507749,1.0503421910065867,2,53.0,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,430.0,1.052355004392683,1.089761038319994,2,34.5,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,440.0,0.9702342409629467,0.9792540666110743,2,25.5,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,450.0,1.2179746743925697,1.0655532769060825,2,3.5,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,460.0,1.0578656475616453,1.0156728986029127,2,16.0,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,470.0,1.1099758091033542,1.103030757261326,2,23.0,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,480.0,1.0888553582701117,1.079429140773926,2,30.5,0.0,0.0,24.0,72.0
hurricane_john_across_southeastern_guerrero_mexico,hurricane,490.0,1.0871438723257163,1.091113767685992,2,50.0,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,0.0,1.0631543114550284,1.07031919056856,2,19.0,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,10.0,1.0821139065341665,1.084044650552992,2,122.5,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,20.0,1.0844419183722196,1.0854500873855057,2,232.5,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,30.0,1.0840054762974627,1.084433703328892,2,348.5,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,40.0,1.0687736551929174,1.0757730469713602,2,440.5,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,50.0,1.0692405471274204,1.0726920934250443,2,475.0,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,60.0,1.059947915291621,1.0655352418649324,2,504.0,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,70.0,1.0579827500994121,1.0664542567142674,2,562.0,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,80.0,1.061720804774862,1.0715830814467169,2,622.0,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,90.0,1.0811678543435916,1.0868416308722417,2,759.5,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,100.0,1.0821548272393766,1.0842432528046158,2,768.0,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,110.0,1.0910025217163817,1.092044020634456,2,765.0,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,120.0,1.0727703040348138,1.0761551341837405,2,714.0,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,130.0,1.057431303539879,1.0596704704206066,2,714.0,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,140.0,1.056288929895688,1.0632345961792287,2,693.0,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,150.0,1.0672055409196974,1.075749791448146,2,694.0,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,160.0,1.0252117273203716,1.0513932393314978,2,665.0,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,170.0,0.9596258841077357,0.9772032615769777,2,663.5,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,180.0,0.9736285101617188,1.0028125637419778,2,610.0,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,190.0,0.8909943871520971,0.9267402061468066,2,594.0,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,200.0,1.0865855882357751,1.0955748300729182,2,551.0,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,210.0,1.0896724659209893,1.0982234177819161,2,589.0,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,220.0,1.0487551134076247,1.066868807686989,2,649.5,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,230.0,1.0407429774308314,1.0674767084778085,2,682.0,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,240.0,1.0396574865715293,1.0550700640540307,2,766.5,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,250.0,1.0158764327338108,1.043217557987191,2,775.5,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,260.0,0.8766908454762053,0.8986281715523412,2,759.0,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,270.0,0.9003538810017968,0.9429799247563808,2,725.0,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,280.0,0.957923505705012,0.998368230104614,2,577.5,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,290.0,1.0321029159568544,1.0484681358870562,2,607.0,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,300.0,1.0460282907065181,1.0698555837249277,2,504.0,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,310.0,1.0425554864198956,1.0497311032837535,2,453.5,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,320.0,1.0794213142854223,1.082052387111959,2,471.5,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,330.0,1.0911528867710123,1.1001704246842272,2,536.0,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,340.0,1.0890109770763443,1.1026997359321216,2,425.5,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,350.0,1.078128025999908,1.080728351962892,2,353.5,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,360.0,1.073146946534535,1.0790088251615697,2,274.5,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,370.0,1.0657882387858297,1.0736129028613397,2,258.5,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,380.0,1.066084920088476,1.069817061463957,2,251.0,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,390.0,1.0902879133548948,1.0935141301561826,2,172.0,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,400.0,1.0338375245781994,1.046280677555313,2,199.5,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,410.0,1.0629027222426155,1.0767055046153033,2,182.0,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,420.0,1.0733454834454692,1.081488913466852,2,176.5,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,430.0,1.0468997711518337,1.0592195054134437,2,208.5,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,440.0,1.1107416456565702,1.117090311124659,2,209.0,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,450.0,1.1171097079432761,1.115416267814322,2,217.5,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,460.0,1.0860622088686105,1.0873733287937637,2,234.5,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,470.0,1.1264659243043003,1.1385407165990529,2,256.0,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,480.0,1.0665174516411087,1.0764282770013036,2,186.0,0.0,0.0,24.0,72.0
hurricane_john_southern_mexico_25_september_2024,hurricane,490.0,1.108505172947233,1.122997003223457,2,133.0,0.0,0.0,24.0,72.0
hurricane_milton_across_florida_us,hurricane,0.0,1.170573847286493,1.1710443697857587,2,55.5,0.0,0.0,24.0,72.0
hurricane_milton_across_florida_us,hurricane,10.0,1.1751078032808848,1.1664109371266747,2,85.5,0.0,0.0,24.0,72.0
hurricane_milton_across_florida_us,hurricane,20.0,1.158154597051376,1.134605386397161,2,120.0,0.0,0.0,24.0,72.0
hurricane_milton_across_florida_us,hurricane,30.0,1.1749823987948171,1.163266119867798,2,183.5,0.0,0.0,24.0,72.0
hurricane_milton_across_florida_us,hurricane,40.0,1.1897032815225688,1.1922371900405146,2,147.5,0.0,0.0,24.0,72.0
hurricane_milton_across_florida_us,hurricane,50.0,1.1667618982414698,1.1681014213663317,2,193.5,0.0,0.0,24.0,72.0
hurricane_milton_across_florida_us,hurricane,60.0,1.1492175336358448,1.1443276298052178,2,282.5,0.0,0.0,24.0,72.0
hurricane_milton_across_florida_us,hurricane,70.0,1.154793480038566,1.1541517495903681,2,441.5,0.0,0.0,24.0,72.0
hurricane_milton_across_florida_us,hurricane,80.0,1.112526198525452,1.1120731454315655,2,546.0,0.0,0.0,24.0,72.0
hurricane_milton_across_florida_us,hurricane,90.0,1.0996145100089716,1.1008134558410352,2,686.5,0.0,0.0,24.0,72.0
hurricane_milton_across_florida_us,hurricane,100.0,1.0841950383118326,1.0843876824619891,2,875.5,0.0,0.0,24.0,72.0
hurricane_milton_across_florida_us,hurricane,110.0,1.0959137130355305,1.097602707856746,2,778.5,0.0,0.0,24.0,72.0
hurricane_milton_across_florida_us,hurricane,120.0,1.0946819547411581,1.0973886040204412,2,708.0,0.0,0.0,24.0,72.0
hurricane_milton_across_florida_us,hurricane,130.0,1.1117419632444197,1.1146367854703125,2,642.0,0.0,0.0,24.0,72.0
hurricane_milton_across_florida_us,hurricane,140.0,1.1580117450926668,1.1631999984916794,2,554.5,0.0,0.0,24.0,72.0
hurricane_milton_across_florida_us,hurricane,150.0,1.164592421461209,1.1661138684770562,2,465.5,0.0,0.0,24.0,72.0
hurricane_milton_across_florida_us,hurricane,160.0,1.145490195302487,1.1457220857259074,2,381.5,0.0,0.0,24.0,72.0
hurricane_milton_across_florida_us,hurricane,170.0,1.1298311138049781,1.130520016958867,2,365.0,0.0,0.0,24.0,72.0
hurricane_milton_across_florida_us,hurricane,180.0,1.1178221564311865,1.1194975148544009,2,367.5,0.0,0.0,24.0,72.0
hurricane_milton_across_florida_us,hurricane,190.0,1.1181458041676051,1.1176872471109358,2,313.5,0.0,0.0,24.0,72.0
hurricane_milton_across_florida_us,hurricane,200.0,1.1364959864956383,1.1349518105936311,2,332.0,0.0,0.0,24.0,72.0
hurricane_milton_across_florida_us,hurricane,210.0,1.118310850115554,1.1176972295718093,2,304.0,0.0,0.0,24.0,72.0
hurricane_milton_across_florida_us,hurricane,220.0,1.1178093823795274,1.1174385279907084,2,281.5,0.0,0.0,24.0,72.0
hurricane_milton_across_florida_us,hurricane,230.0,1.1136191791582268,1.1159516554292521,2,325.5,0.0,0.0,24.0,72.0
hurricane_milton_across_florida_us,hurricane,240.0,1.1041668077918112,1.1025172072073266,2,344.5,0.0,0.0,24.0,72.0
hurricane_milton_across_florida_us,hurricane,250.0,1.1259308612660353,1.1254244821524009,2,332.0,0.0,0.0,24.0,72.0
hurricane_milton_across_florida_us,hurricane,260.0,1.124528919286253,1.122442446340632,2,276.5,0.0,0.0,24.0,72.0
hurricane_milton_across_florida_us,hurricane,270.0,1.123277250180355,1.1118970342735222,2,211.0,0.0,0.0,24.0,72.0
hurricane_milton_across_florida_us,hurricane,280.0,1.1201111810181572,1.1103536366494935,2,141.0,0.0,0.0,24.0,72.0
hurricane_milton_across_florida_us,hurricane,290.0,0.9764655014042136,0.9877001225881494,2,84.5,0.0,0.0,24.0,72.0
hurricane_milton_across_florida_us,hurricane,300.0,1.0196732626133187,1.048741161187778,2,23.5,0.0,0.0,24.0,72.0
hurricane_milton_across_florida_us,hurricane,310.0,1.3821450884947986,1.3821450884947986,2,1.0,0.0,0.0,24.0,72.0
hurricane_milton_across_florida_us,hurricane,320.0,0.5239936710666022,0.7486865587744602,2,7.0,0.0,0.0,24.0,72.0
hurricane_milton_across_florida_us,hurricane,330.0,1.2938518638059435,1.1573632514569812,2,12.5,0.0,0.0,24.0,72.0
hurricane_milton_across_florida_us,hurricane,340.0,,,2,0.0,0.0,1.0,24.0,72.0
hurricane_milton_across_florida_us,hurricane,370.0,1.4566527148978303,1.172616707701407,2,1.0,0.0,0.0,24.0,72.0
hurricane_milton_across_florida_us,hurricane,380.0,1.1174180622358945,1.0936668469578503,2,10.0,0.0,0.0,24.0,72.0
hurricane_milton_across_florida_us,hurricane,390.0,1.1168488693494794,1.1168488693494794,2,3.0,0.0,0.0,24.0,72.0
line_fire_southern_california_9_september_2024,wildfire,0.0,1.0587747789673343,1.0589427500496649,2,77.5,0.0,0.0,24.0,72.0
line_fire_southern_california_9_september_2024,wildfire,10.0,1.0524240556615112,1.0522987790231808,2,219.0,0.0,0.0,24.0,72.0
line_fire_southern_california_9_september_2024,wildfire,20.0,1.0515436362850505,1.05189459126357,2,297.5,0.0,0.0,24.0,72.0
line_fire_southern_california_9_september_2024,wildfire,30.0,1.0546754871218007,1.0546693865783927,2,352.5,0.0,0.0,24.0,72.0
line_fire_southern_california_9_september_2024,wildfire,40.0,1.0572740656534538,1.058366574684348,2,381.0,0.0,0.0,24.0,72.0
line_fire_southern_california_9_september_2024,wildfire,50.0,1.0562605226522788,1.0563280381956783,2,418.5,0.0,0.0,24.0,72.0
line_fire_southern_california_9_september_2024,wildfire,60.0,1.0607481401675036,1.0623875042034858,2,499.5,0.0,0.0,24.0,72.0
line_fire_southern_california_9_september_2024,wildfire,70.0,1.0562922310615668,1.0574591691438409,2,466.0,0.0,0.0,24.0,72.0
line_fire_southern_california_9_september_2024,wildfire,80.0,1.0563980229946752,1.0615311325354158,2,434.0,0.0,0.0,24.0,72.0
line_fire_southern_california_9_september_2024,wildfire,90.0,1.034209571137962,1.0390915563499938,2,358.0,0.0,0.0,24.0,72.0
line_fire_southern_california_9_september_2024,wildfire,100.0,1.0314921691528478,1.030245216487737,2,268.0,0.0,0.0,24.0,72.0
line_fire_southern_california_9_september_2024,wildfire,110.0,1.0570275042407093,1.0575033016883686,2,284.0,0.0,0.0,24.0,72.0
line_fire_southern_california_9_september_2024,wildfire,120.0,1.0482267644186674,1.0497350043385782,2,283.5,0.0,0.0,24.0,72.0
line_fire_southern_california_9_september_2024,wildfire,130.0,1.0436912885311145,1.04372056040626,2,259.5,0.0,0.0,24.0,72.0
line_fire_southern_california_9_september_2024,wildfire,140.0,1.0658710347295104,1.0555325931888568,2,189.0,0.0,0.0,24.0,72.0
line_fire_southern_california_9_september_2024,wildfire,150.0,1.0472639377831012,1.0455114398067535,2,128.0,0.0,0.0,24.0,72.0
line_fire_southern_california_9_september_2024,wildfire,160.0,1.0326022938898336,1.0269567496395777,2,164.5,0.0,0.0,24.0,72.0
line_fire_southern_california_9_september_2024,wildfire,170.0,1.040917820826311,1.0391459873101372,2,169.0,0.0,0.0,24.0,72.0
line_fire_southern_california_9_september_2024,wildfire,180.0,1.0407259184316324,1.0394098886082561,2,102.0,0.0,0.0,24.0,72.0
line_fire_southern_california_9_september_2024,wildfire,190.0,0.9859820507212635,0.9847754420491908,2,55.5,0.0,0.0,24.0,72.0
line_fire_southern_california_9_september_2024,wildfire,200.0,1.1369948947324517,0.9852008218341162,2,5.0,0.0,0.0,24.0,72.0
line_fire_southern_california_9_september_2024,wildfire,210.0,0.9276315900989414,0.9531945654425689,2,7.0,0.0,0.0,24.0,72.0
line_fire_southern_california_9_september_2024,wildfire,220.0,1.0173963473532863,0.9463963929126598,2,3.0,0.0,0.0,24.0,72.0
line_fire_southern_california_9_september_2024,wildfire,230.0,1.023818232151527,1.0205768503194448,2,5.0,0.0,0.0,24.0,72.0
moldova_flooding_2024,flood,0.0,0.9814198675811414,0.9887382264500708,2,63.5,0.0,0.0,24.0,72.0
moldova_flooding_2024,flood,10.0,0.9648443303689098,0.9785543851145685,2,156.0,0.0,0.0,24.0,72.0
moldova_flooding_2024,flood,20.0,1.0453866138351378,1.04893098346424,2,279.5,0.0,0.0,24.0,72.0
moldova_flooding_2024,flood,30.0,1.019852015309573,1.0238488811367468,2,357.0,0.0,0.0,24.0,72.0
moldova_flooding_2024,flood,40.0,0.9442745133215815,0.9576175089465429,2,407.0,0.0,0.0,24.0,72.0
moldova_flooding_2024,flood,50.0,0.9561676214564843,0.9691984455890063,2,297.5,0.0,0.0,24.0,72.0
moldova_flooding_2024,flood,60.0,0.9385914869278142,0.943878394916585,2,252.5,0.0,0.0,24.0,72.0
moldova_flooding_2024,flood,70.0,0.9630796531973553,0.9753869375109385,2,313.5,0.0,0.0,24.0,72.0
moldova_flooding_2024,flood,80.0,0.9985251787379882,1.0027311361875213,2,274.5,0.0,0.0,24.0,72.0
moldova_flooding_2024,flood,90.0,0.9487894936914735,0.9609340250623732,2,238.0,0.0,0.0,24.0,72.0
moldova_flooding_2024,flood,100.0,0.9475967822873166,0.958417974702148,2,199.5,0.0,0.0,24.0,72.0
moldova_flooding_2024,flood,110.0,0.9731751442488372,0.9824074549796852,2,217.5,0.0,0.0,24.0,72.0
moldova_flooding_2024,flood,120.0,0.9308538180255126,0.9242703253543656,2,166.5,0.0,0.0,24.0,72.0
moldova_flooding_2024,flood,130.0,0.9479515491110302,0.9513698863248504,2,136.0,0.0,0.0,24.0,72.0
moldova_flooding_2024,flood,140.0,0.9895073396610292,0.9904384231490511,2,147.5,0.0,0.0,24.0,72.0
moldova_flooding_2024,flood,150.0,0.931424126241486,0.937459385969843,2,121.5,0.0,0.0,24.0,72.0
moldova_flooding_2024,flood,160.0,0.9280078266258163,0.9248194499268239,2,87.5,0.0,0.0,24.0,72.0
moldova_flooding_2024,flood,170.0,0.9656310307279132,0.963989635822721,2,54.5,0.0,0.0,24.0,72.0
moldova_flooding_2024,flood,180.0,0.9905149041199321,0.9779511994871348,2,40.0,0.0,0.0,24.0,72.0
moldova_flooding_2024,flood,190.0,0.9263584950276892,0.9263584950276892,2,6.0,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,0.0,0.9835820333375334,0.9992218223596816,2,25.5,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,10.0,1.0264685777053004,1.0274876103536195,2,129.5,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,20.0,1.0141304923712244,1.0155134777555466,2,247.5,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,30.0,1.0134254195544015,1.013230130483917,2,353.0,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,40.0,1.0159816164175224,1.018159120919497,2,434.0,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,50.0,1.019394462518778,1.0207320302407186,2,390.0,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,60.0,1.0480901932320839,1.0393959081945368,2,294.0,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,70.0,1.0239329198474951,1.022997451674715,2,221.0,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,80.0,1.0234849979431186,1.0204510140106966,2,274.5,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,90.0,1.0399471005627596,1.0363673791586927,2,408.5,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,100.0,1.0258730126439621,1.028012639972388,2,483.0,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,110.0,1.033991614581534,1.0337001369169057,2,464.0,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,120.0,1.036739248526725,1.0365055660456668,2,683.5,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,130.0,1.023355811418835,1.023809470663413,2,635.0,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,140.0,1.0229866882109167,1.023595204196175,2,447.5,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,150.0,1.0196025597286487,1.0193615813954486,2,367.0,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,160.0,1.0176611412891612,1.0138483229261466,2,182.0,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,170.0,1.087058231497508,1.068968872829851,2,174.5,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,180.0,1.0315694794981354,1.0274798843798696,2,148.0,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,190.0,1.0348419968436167,1.0282834221944421,2,138.5,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,200.0,1.0284884767038136,1.0274070132352402,2,132.5,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,210.0,1.0680108098599623,1.043957423504426,2,54.5,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,220.0,1.0905497053781892,1.0861535093649874,2,26.5,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,230.0,1.0220875170040373,1.006810908958197,2,84.5,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,240.0,1.0335500477803632,1.0304276378907131,2,41.0,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,250.0,1.3257133530861513,1.0304651424017939,2,6.5,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,260.0,1.1930688221394319,1.1040805120507518,2,16.5,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,270.0,1.1055029407536883,1.0780102221672374,2,17.5,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,280.0,1.1025928121725639,1.0429451884715126,2,23.5,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,290.0,1.0286461945039662,0.9874903672342508,2,34.5,0.0,0.0,24.0,72.0
park_fire_2024,wildfire,300.0,1.0725610181257441,1.0192449744700602,2,17.0,0.0,0.0,24.0,72.0
