n_jackknife,rho_median,rho_ci2p5,rho_ci97p5,p_median,p_ci2p5,p_ci97p5
14,-0.7637362637362637,-0.8519230769230769,-0.7252747252747254,0.0024267974460208796,0.0002458703511989527,0.0050232376553499165
