lat,lon,phi_tile,abs_dev,d_path_km,nearest_lat,nearest_lon
31.15640794820925,-97.877197265625,6.438881677136777,5.438881677136777,239.32601137601725,30.600000000000005,-95.5
29.96445239508637,-97.921142578125,6.3585421466331615,5.3585421466331615,211.3069052922976,29.50374417293549,-95.81321595058986
30.401306059467007,-96.119384765625,4.675034022100932,3.675034022100932,53.08390001311608,30.2855682932731,-95.5898376304934
29.907328921613008,-95.174560546875,4.60087397803294,3.60087397803294,49.378732385106474,30.01498838488392,-95.66714617574746
30.741835255131956,-96.405029296875,4.1459567166940205,3.1459567166940205,89.21495091441099,30.5473216808207,-95.51505094833695
27.615405580779363,-97.327880859375,3.291308701424519,2.291308701424519,150.15909479128834,27.92873227413117,-95.82601789294488
30.53387611207709,-97.503662109375,2.997823638694752,1.997823638694752,187.2671304628294,30.125581330496328,-95.63554819128676
30.2305941067347,-93.043212890625,2.785465487988458,1.785465487988458,236.73650285304646,31.035131706085206,-95.29693853716023
27.790490790383224,-98.03100585937504,2.6862245263134747,1.6862245263134747,212.19103262566566,28.2,-95.9
30.268555790506568,-93.328857421875,2.3762180548392777,1.3762180548392777,209.42134127120406,30.980264129223077,-95.32254340636257
31.363018023190747,-93.856201171875,2.3597734629040894,1.3597734629040894,115.94931505160318,31.757066184136416,-94.96003578073633
30.097612820229816,-96.932373046875,2.2994030332092765,1.2994030332092765,121.6041503668759,29.83248172172551,-95.71929093664986
30.059585243068792,-97.899169921875,2.245480251181795,1.245480251181795,211.79830576374377,29.597805630291795,-95.78634124848807
29.735761990804537,-94.822998046875,2.1629029537440445,1.1629029537440445,87.17444036396756,29.925826680746997,-95.692620948358
31.363018023190747,-96.119384765625,2.1464737251547388,1.1464737251547388,87.83242571518564,31.064523756027008,-95.2832222471874
27.829360424938628,-97.701416015625,2.0973367121802555,1.0973367121802555,179.97616545548445,28.2,-95.9
30.15462676326861,-94.295654296875,2.0845410695647373,1.0845410695647373,125.63877222347539,30.428554467165586,-95.54898443795268
32.14771059142128,-96.448974609375,2.084369837367441,1.0843698373674409,150.48187256799622,31.636305197480926,-95.01639090784222
30.3444351271428,-96.119384765625,2.0605370566577386,1.0605370566577386,51.55078842399323,30.232039973503877,-95.60513143614176
30.76071844602101,-95.745849609375,2.024848805114788,1.0248488051147882,28.890138537942633,30.662536702081642,-95.47081620569523
27.556981488331484,-97.239990234375,1.9990371228486168,0.9990371228486168,143.3520272474821,27.856104340298344,-95.80621027462682
31.15640794820925,-97.503662109375,1.9907196787206618,0.9907196787206618,204.44914370105866,30.600000000000005,-95.5
30.798473716313804,-95.042724609375,1.986552275790517,0.986552275790517,32.83423091556168,30.91005926817829,-95.35530567485014
30.15462676326861,-93.702392578125,1.981094669960799,0.981094669960799,180.57471772383363,30.768301241644714,-95.4214594205658
28.93124652591342,-98.580322265625,1.9673583560284484,0.9673583560284484,253.63372635516015,28.602225507857824,-95.99962908202372
30.15462676326861,-94.998779296875,1.9632438307061162,0.9632438307061162,59.29746837691902,30.283911848373553,-95.5903109004647
29.161755067135218,-98.558349609375,1.923993901482136,0.9239939014821359,255.2163744994132,28.83068099205471,-95.96155316799089
30.15462676326861,-97.371826171875,1.9155303049454553,0.9155303049454553,164.60443210521018,29.79574300995044,-95.72978771144274
29.754839518688343,-93.900146484375,0.09784731769098438,0.9021526823090156,173.73311469917851,30.13362635620827,-95.63324961251192
27.71270982724965,-97.723388671875,0.10118044155830327,0.8988195584416967,185.06345869789783,28.098869064921253,-95.87241883588761
28.79654579713749,-96.558837890625,0.10287183064503916,0.8971281693549609,56.93297969672592,28.722690686423523,-95.97955155226275
30.13562577380035,-98.052978515625,1.8923133687931721,0.8923133687931721,228.36034654557895,29.637736274537463,-95.77493249298931
30.76071844602101,-95.679931640625,1.878711938996026,0.8787119389960261,22.9547480301726,30.682707840764436,-95.46140300764327
28.50731513668225,-96.778564453125,0.12603606876230142,0.8739639312376986,76.41621769471625,28.6,-96.00000000000001
29.69759604899548,-94.888916015625,0.13243272995113659,0.8675672700488635,81.98381051817732,29.876343712431925,-95.70675893930516
27.84879002480952,-97.239990234375,0.13268402967293963,0.8673159703270603,135.82341566593362,28.132203438892148,-95.88151002878877
27.907057935466664,-97.261962890625,0.1441729429068341,0.8558270570931659,136.39871313391623,28.1916717833531,-95.89772866818721
29.773913415991856,-93.900146484375,0.1574512367521433,0.8425487632478568,173.21892560800876,30.151579177313575,-95.62812023505327
29.716680833764823,-94.888916015625,0.16030609439209362,0.8396939056079064,81.46932792557621,29.894306781087746,-95.70162663397494
28.950475228706168,-95.284423828125,0.1612430229962118,0.8387569770037882,63.24301373676304,29.032515898389967,-95.927914016935
