slug,short_name,disaster_type,event_type,r_bin_km,delta_at_peak,n_tiles,t_snap,t_peak_hours,t_snap_abs_diff_h,delta_near,D_peak,alpha
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,beryl_qr,hurricane,EVAC,60.0,0.004108888218471662,63.0,-8.0,-8.0,0.0,-0.2182305293802359,0.1218373784779385,0.593924263029768
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,beryl_qr,hurricane,EVAC,70.0,0.08041546386164633,103.0,-8.0,-8.0,0.0,-0.2182305293802359,0.1218373784779385,0.593924263029768
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,beryl_qr,hurricane,EVAC,80.0,0.12826511831252962,127.0,-8.0,-8.0,0.0,-0.2182305293802359,0.1218373784779385,0.593924263029768
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,beryl_qr,hurricane,EVAC,90.0,0.12279842972631139,130.0,-8.0,-8.0,0.0,-0.2182305293802359,0.1218373784779385,0.593924263029768
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,beryl_qr,hurricane,EVAC,100.0,0.05706770201459488,146.0,-8.0,-8.0,0.0,-0.2182305293802359,0.1218373784779385,0.593924263029768
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,beryl_qr,hurricane,EVAC,110.0,0.12969729769526062,160.0,-8.0,-8.0,0.0,-0.2182305293802359,0.1218373784779385,0.593924263029768
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,beryl_qr,hurricane,EVAC,120.0,-0.1585382983995438,168.0,-8.0,-8.0,0.0,-0.2182305293802359,0.1218373784779385,0.593924263029768
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,beryl_qr,hurricane,EVAC,130.0,0.15030335038587883,149.0,-8.0,-8.0,0.0,-0.2182305293802359,0.1218373784779385,0.593924263029768
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,beryl_qr,hurricane,EVAC,140.0,-0.11202931888825085,114.0,-8.0,-8.0,0.0,-0.2182305293802359,0.1218373784779385,0.593924263029768
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,beryl_qr,hurricane,EVAC,150.0,-0.05330015498482321,136.0,-8.0,-8.0,0.0,-0.2182305293802359,0.1218373784779385,0.593924263029768
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,beryl_qr,hurricane,EVAC,160.0,-0.06981629921444499,119.0,-8.0,-8.0,0.0,-0.2182305293802359,0.1218373784779385,0.593924263029768
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,beryl_qr,hurricane,EVAC,170.0,-0.0675728290318488,92.0,-8.0,-8.0,0.0,-0.2182305293802359,0.1218373784779385,0.593924263029768
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,beryl_qr,hurricane,EVAC,180.0,-0.0173797216115692,59.0,-8.0,-8.0,0.0,-0.2182305293802359,0.1218373784779385,0.593924263029768
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,beryl_qr,hurricane,EVAC,190.0,0.25552849424343593,108.0,-8.0,-8.0,0.0,-0.2182305293802359,0.1218373784779385,0.593924263029768
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,beryl_qr,hurricane,EVAC,200.0,-0.03516670697127844,88.0,-8.0,-8.0,0.0,-0.2182305293802359,0.1218373784779385,0.593924263029768
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,0.0,0.028570535406030828,71.0,-8.0,-8.0,0.0,-0.1686674012421007,0.1182352467469458,0.6471140254387306
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,10.0,-0.2609388255392612,181.0,-8.0,-8.0,0.0,-0.1686674012421007,0.1182352467469458,0.6471140254387306
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,20.0,-0.3061241672908548,336.0,-8.0,-8.0,0.0,-0.1686674012421007,0.1182352467469458,0.6471140254387306
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,30.0,-0.35359480361624784,424.0,-8.0,-8.0,0.0,-0.1686674012421007,0.1182352467469458,0.6471140254387306
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,40.0,-0.29573399551118607,521.0,-8.0,-8.0,0.0,-0.1686674012421007,0.1182352467469458,0.6471140254387306
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,50.0,-0.18786107085102777,496.0,-8.0,-8.0,0.0,-0.1686674012421007,0.1182352467469458,0.6471140254387306
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,60.0,-0.16770673855246243,508.0,-8.0,-8.0,0.0,-0.1686674012421007,0.1182352467469458,0.6471140254387306
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,70.0,-0.09310570020687103,513.0,-8.0,-8.0,0.0,-0.1686674012421007,0.1182352467469458,0.6471140254387306
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,80.0,-0.012154450298367037,456.0,-8.0,-8.0,0.0,-0.1686674012421007,0.1182352467469458,0.6471140254387306
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,90.0,-0.11314778733541342,464.0,-8.0,-8.0,0.0,-0.1686674012421007,0.1182352467469458,0.6471140254387306
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,100.0,-0.22750561733053953,454.0,-8.0,-8.0,0.0,-0.1686674012421007,0.1182352467469458,0.6471140254387306
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,110.0,-0.11579342818114335,337.0,-8.0,-8.0,0.0,-0.1686674012421007,0.1182352467469458,0.6471140254387306
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,120.0,-0.09640350664989605,278.0,-8.0,-8.0,0.0,-0.1686674012421007,0.1182352467469458,0.6471140254387306
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,130.0,0.0005811380726796767,215.0,-8.0,-8.0,0.0,-0.1686674012421007,0.1182352467469458,0.6471140254387306
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,140.0,0.030832095488549704,315.0,-8.0,-8.0,0.0,-0.1686674012421007,0.1182352467469458,0.6471140254387306
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,150.0,-0.07441506733901038,382.0,-8.0,-8.0,0.0,-0.1686674012421007,0.1182352467469458,0.6471140254387306
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,160.0,-0.030622928427812002,421.0,-8.0,-8.0,0.0,-0.1686674012421007,0.1182352467469458,0.6471140254387306
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,170.0,-0.005258400357704973,556.0,-8.0,-8.0,0.0,-0.1686674012421007,0.1182352467469458,0.6471140254387306
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,180.0,-0.0286456962820808,509.0,-8.0,-8.0,0.0,-0.1686674012421007,0.1182352467469458,0.6471140254387306
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,190.0,-0.02388698912389342,604.0,-8.0,-8.0,0.0,-0.1686674012421007,0.1182352467469458,0.6471140254387306
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,200.0,-0.030057239824830773,624.0,-8.0,-8.0,0.0,-0.1686674012421007,0.1182352467469458,0.6471140254387306
hurricane_beryl_pre_landfall_2024,beryl_pre,hurricane,NEUTRAL,40.0,0.1497883735690373,16.0,16.0,16.0,0.0,0.0042813828084239,0.1714251397966239,0.4253901178736078
hurricane_beryl_pre_landfall_2024,beryl_pre,hurricane,NEUTRAL,50.0,0.0130525148953331,23.0,16.0,16.0,0.0,0.0042813828084239,0.1714251397966239,0.4253901178736078
hurricane_beryl_pre_landfall_2024,beryl_pre,hurricane,NEUTRAL,60.0,0.10957583214446065,31.0,16.0,16.0,0.0,0.0042813828084239,0.1714251397966239,0.4253901178736078
hurricane_beryl_pre_landfall_2024,beryl_pre,hurricane,NEUTRAL,70.0,0.05680536237186273,99.0,16.0,16.0,0.0,0.0042813828084239,0.1714251397966239,0.4253901178736078
hurricane_beryl_pre_landfall_2024,beryl_pre,hurricane,NEUTRAL,80.0,0.0026781674683795664,89.0,16.0,16.0,0.0,0.0042813828084239,0.1714251397966239,0.4253901178736078
hurricane_beryl_pre_landfall_2024,beryl_pre,hurricane,NEUTRAL,90.0,-0.10393086182566935,78.0,16.0,16.0,0.0,0.0042813828084239,0.1714251397966239,0.4253901178736078
hurricane_beryl_pre_landfall_2024,beryl_pre,hurricane,NEUTRAL,100.0,-0.2205741772541474,86.0,16.0,16.0,0.0,0.0042813828084239,0.1714251397966239,0.4253901178736078
hurricane_beryl_pre_landfall_2024,beryl_pre,hurricane,NEUTRAL,110.0,0.008390765500559283,85.0,16.0,16.0,0.0,0.0042813828084239,0.1714251397966239,0.4253901178736078
hurricane_beryl_pre_landfall_2024,beryl_pre,hurricane,NEUTRAL,120.0,0.06683422044688236,59.0,16.0,16.0,0.0,0.0042813828084239,0.1714251397966239,0.4253901178736078
hurricane_beryl_pre_landfall_2024,beryl_pre,hurricane,NEUTRAL,130.0,0.048437455369706894,73.0,16.0,16.0,0.0,0.0042813828084239,0.1714251397966239,0.4253901178736078
hurricane_beryl_pre_landfall_2024,beryl_pre,hurricane,NEUTRAL,140.0,0.1585127555339505,23.0,16.0,16.0,0.0,0.0042813828084239,0.1714251397966239,0.4253901178736078
hurricane_beryl_pre_landfall_2024,beryl_pre,hurricane,NEUTRAL,150.0,0.04752597220721233,6.0,16.0,16.0,0.0,0.0042813828084239,0.1714251397966239,0.4253901178736078
hurricane_beryl_pre_landfall_2024,beryl_pre,hurricane,NEUTRAL,180.0,-0.7575246700483436,5.0,16.0,16.0,0.0,0.0042813828084239,0.1714251397966239,0.4253901178736078
hurricane_beryl_pre_landfall_2024,beryl_pre,hurricane,NEUTRAL,200.0,-0.6563208285171894,21.0,16.0,16.0,0.0,0.0042813828084239,0.1714251397966239,0.4253901178736078
hurricane_john_across_southeastern_guerrero_mexico,john_gue,hurricane,INFL,0.0,0.07147540692951582,50.0,-8.0,-8.0,0.0,0.0747654742133128,0.1013123414320732,-0.0187885228771998
hurricane_john_across_southeastern_guerrero_mexico,john_gue,hurricane,INFL,10.0,0.09771870832438023,96.0,-8.0,-8.0,0.0,0.0747654742133128,0.1013123414320732,-0.0187885228771998
hurricane_john_across_southeastern_guerrero_mexico,john_gue,hurricane,INFL,20.0,0.13398054976314766,186.0,-8.0,-8.0,0.0,0.0747654742133128,0.1013123414320732,-0.0187885228771998
hurricane_john_across_southeastern_guerrero_mexico,john_gue,hurricane,INFL,30.0,0.12970725631827618,246.0,-8.0,-8.0,0.0,0.0747654742133128,0.1013123414320732,-0.0187885228771998
hurricane_john_across_southeastern_guerrero_mexico,john_gue,hurricane,INFL,40.0,0.04897864854776324,242.0,-8.0,-8.0,0.0,0.0747654742133128,0.1013123414320732,-0.0187885228771998
hurricane_john_across_southeastern_guerrero_mexico,john_gue,hurricane,INFL,50.0,0.17290007526717366,251.0,-8.0,-8.0,0.0,0.0747654742133128,0.1013123414320732,-0.0187885228771998
hurricane_john_across_southeastern_guerrero_mexico,john_gue,hurricane,INFL,60.0,0.19985684427584105,310.0,-8.0,-8.0,0.0,0.0747654742133128,0.1013123414320732,-0.0187885228771998
hurricane_john_across_southeastern_guerrero_mexico,john_gue,hurricane,INFL,70.0,0.11126990204127596,403.0,-8.0,-8.0,0.0,0.0747654742133128,0.1013123414320732,-0.0187885228771998
hurricane_john_across_southeastern_guerrero_mexico,john_gue,hurricane,INFL,80.0,0.05642093972914419,404.0,-8.0,-8.0,0.0,0.0747654742133128,0.1013123414320732,-0.0187885228771998
hurricane_john_across_southeastern_guerrero_mexico,john_gue,hurricane,INFL,90.0,0.06954346571384118,334.0,-8.0,-8.0,0.0,0.0747654742133128,0.1013123414320732,-0.0187885228771998
hurricane_john_across_southeastern_guerrero_mexico,john_gue,hurricane,INFL,100.0,0.07390656320939115,365.0,-8.0,-8.0,0.0,0.0747654742133128,0.1013123414320732,-0.0187885228771998
hurricane_john_across_southeastern_guerrero_mexico,john_gue,hurricane,INFL,110.0,0.16691977897174515,370.0,-8.0,-8.0,0.0,0.0747654742133128,0.1013123414320732,-0.0187885228771998
hurricane_john_across_southeastern_guerrero_mexico,john_gue,hurricane,INFL,120.0,0.08047976203269602,392.0,-8.0,-8.0,0.0,0.0747654742133128,0.1013123414320732,-0.0187885228771998
hurricane_john_across_southeastern_guerrero_mexico,john_gue,hurricane,INFL,130.0,0.1077503064944334,460.0,-8.0,-8.0,0.0,0.0747654742133128,0.1013123414320732,-0.0187885228771998
hurricane_john_across_southeastern_guerrero_mexico,john_gue,hurricane,INFL,140.0,0.13413021669674752,407.0,-8.0,-8.0,0.0,0.0747654742133128,0.1013123414320732,-0.0187885228771998
hurricane_john_across_southeastern_guerrero_mexico,john_gue,hurricane,INFL,150.0,0.09764723769969841,366.0,-8.0,-8.0,0.0,0.0747654742133128,0.1013123414320732,-0.0187885228771998
hurricane_john_across_southeastern_guerrero_mexico,john_gue,hurricane,INFL,160.0,0.09940288082314153,267.0,-8.0,-8.0,0.0,0.0747654742133128,0.1013123414320732,-0.0187885228771998
hurricane_john_across_southeastern_guerrero_mexico,john_gue,hurricane,INFL,170.0,0.030787472594352883,295.0,-8.0,-8.0,0.0,0.0747654742133128,0.1013123414320732,-0.0187885228771998
hurricane_john_across_southeastern_guerrero_mexico,john_gue,hurricane,INFL,180.0,0.11879200724704808,346.0,-8.0,-8.0,0.0,0.0747654742133128,0.1013123414320732,-0.0187885228771998
hurricane_john_across_southeastern_guerrero_mexico,john_gue,hurricane,INFL,190.0,0.03831506868327805,419.0,-8.0,-8.0,0.0,0.0747654742133128,0.1013123414320732,-0.0187885228771998
hurricane_john_across_southeastern_guerrero_mexico,john_gue,hurricane,INFL,200.0,0.08757607871064743,433.0,-8.0,-8.0,0.0,0.0747654742133128,0.1013123414320732,-0.0187885228771998
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,0.0,0.3331714573294531,18.0,136.0,136.0,0.0,0.0845285322756548,0.1169310535357565,0.0822667257418016
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,10.0,0.11268381219279577,122.0,136.0,136.0,0.0,0.0845285322756548,0.1169310535357565,0.0822667257418016
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,20.0,-0.003755212195949431,232.0,136.0,136.0,0.0,0.0845285322756548,0.1169310535357565,0.0822667257418016
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,30.0,0.05669095346942887,350.0,136.0,136.0,0.0,0.0845285322756548,0.1169310535357565,0.0822667257418016
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,40.0,0.1581661456481449,447.0,136.0,136.0,0.0,0.0845285322756548,0.1169310535357565,0.0822667257418016
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,50.0,0.17202280072461007,479.0,136.0,136.0,0.0,0.0845285322756548,0.1169310535357565,0.0822667257418016
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,60.0,0.16195244294264288,508.0,136.0,136.0,0.0,0.0845285322756548,0.1169310535357565,0.0822667257418016
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,70.0,0.1589360735911287,571.0,136.0,136.0,0.0,0.0845285322756548,0.1169310535357565,0.0822667257418016
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,80.0,0.1570765122236537,640.0,136.0,136.0,0.0,0.0845285322756548,0.1169310535357565,0.0822667257418016
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,90.0,0.07943094281105378,763.0,136.0,136.0,0.0,0.0845285322756548,0.1169310535357565,0.0822667257418016
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,100.0,0.08845205362616793,773.0,136.0,136.0,0.0,0.0845285322756548,0.1169310535357565,0.0822667257418016
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,110.0,0.0725216957852477,774.0,136.0,136.0,0.0,0.0845285322756548,0.1169310535357565,0.0822667257418016
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,120.0,0.13905377879823644,709.0,136.0,136.0,0.0,0.0845285322756548,0.1169310535357565,0.0822667257418016
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,130.0,0.1020523614447355,708.0,136.0,136.0,0.0,0.0845285322756548,0.1169310535357565,0.0822667257418016
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,140.0,0.10742792274712243,691.0,136.0,136.0,0.0,0.0845285322756548,0.1169310535357565,0.0822667257418016
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,150.0,0.0663766240235153,699.0,136.0,136.0,0.0,0.0845285322756548,0.1169310535357565,0.0822667257418016
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,160.0,0.08552129587462032,675.0,136.0,136.0,0.0,0.0845285322756548,0.1169310535357565,0.0822667257418016
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,170.0,0.10628158808813892,675.0,136.0,136.0,0.0,0.0845285322756548,0.1169310535357565,0.0822667257418016
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,180.0,0.12227985425100152,635.0,136.0,136.0,0.0,0.0845285322756548,0.1169310535357565,0.0822667257418016
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,190.0,0.1182735262468344,626.0,136.0,136.0,0.0,0.0845285322756548,0.1169310535357565,0.0822667257418016
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,200.0,0.05342507023640519,579.0,136.0,136.0,0.0,0.0845285322756548,0.1169310535357565,0.0822667257418016
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,0.0,0.16979787786487832,56.0,64.0,64.0,0.0,0.1179022527130344,0.1402609197082922,0.2091651414158485
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,10.0,0.1640309275395757,86.0,64.0,64.0,0.0,0.1179022527130344,0.1402609197082922,0.2091651414158485
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,20.0,0.144357440741824,120.0,64.0,64.0,0.0,0.1179022527130344,0.1402609197082922,0.2091651414158485
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,30.0,0.1688235035357677,182.0,64.0,64.0,0.0,0.1179022527130344,0.1402609197082922,0.2091651414158485
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,40.0,0.19655682841609567,146.0,64.0,64.0,0.0,0.1179022527130344,0.1402609197082922,0.2091651414158485
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,50.0,0.17316476828086125,192.0,64.0,64.0,0.0,0.1179022527130344,0.1402609197082922,0.2091651414158485
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,60.0,0.1445602167504565,280.0,64.0,64.0,0.0,0.1179022527130344,0.1402609197082922,0.2091651414158485
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,70.0,0.15048023567615898,440.0,64.0,64.0,0.0,0.1179022527130344,0.1402609197082922,0.2091651414158485
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,80.0,0.1265726731943395,549.0,64.0,64.0,0.0,0.1179022527130344,0.1402609197082922,0.2091651414158485
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,90.0,0.1163418098084128,691.0,64.0,64.0,0.0,0.1179022527130344,0.1402609197082922,0.2091651414158485
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,100.0,0.10121011237873523,880.0,64.0,64.0,0.0,0.1179022527130344,0.1402609197082922,0.2091651414158485
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,110.0,0.1047472239451297,778.0,64.0,64.0,0.0,0.1179022527130344,0.1402609197082922,0.2091651414158485
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,120.0,0.10804136357477767,709.0,64.0,64.0,0.0,0.1179022527130344,0.1402609197082922,0.2091651414158485
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,130.0,0.1220441932805485,637.0,64.0,64.0,0.0,0.1179022527130344,0.1402609197082922,0.2091651414158485
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,140.0,0.1571923385842724,548.0,64.0,64.0,0.0,0.1179022527130344,0.1402609197082922,0.2091651414158485
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,150.0,0.16235709226684625,463.0,64.0,64.0,0.0,0.1179022527130344,0.1402609197082922,0.2091651414158485
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,160.0,0.14601118116116218,379.0,64.0,64.0,0.0,0.1179022527130344,0.1402609197082922,0.2091651414158485
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,170.0,0.12568515390637502,366.0,64.0,64.0,0.0,0.1179022527130344,0.1402609197082922,0.2091651414158485
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,180.0,0.12519339131635143,365.0,64.0,64.0,0.0,0.1179022527130344,0.1402609197082922,0.2091651414158485
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,190.0,0.1172999716206411,312.0,64.0,64.0,0.0,0.1179022527130344,0.1402609197082922,0.2091651414158485
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,200.0,0.1210110100309274,333.0,64.0,64.0,0.0,0.1179022527130344,0.1402609197082922,0.2091651414158485
moldova_flooding_2024,moldova,flood,INFL,0.0,0.09456895592060954,67.0,448.0,448.0,0.0,0.0454533432570181,0.0629946988646874,0.1828320289226983
moldova_flooding_2024,moldova,flood,INFL,10.0,0.07056216002603555,165.0,448.0,448.0,0.0,0.0454533432570181,0.0629946988646874,0.1828320289226983
moldova_flooding_2024,moldova,flood,INFL,20.0,0.18773373304009922,294.0,448.0,448.0,0.0,0.0454533432570181,0.0629946988646874,0.1828320289226983
moldova_flooding_2024,moldova,flood,INFL,30.0,0.126832662613374,362.0,448.0,448.0,0.0,0.0454533432570181,0.0629946988646874,0.1828320289226983
moldova_flooding_2024,moldova,flood,INFL,40.0,0.025335985025521035,444.0,448.0,448.0,0.0,0.0454533432570181,0.0629946988646874,0.1828320289226983
moldova_flooding_2024,moldova,flood,INFL,50.0,0.03536432904295461,330.0,448.0,448.0,0.0,0.0454533432570181,0.0629946988646874,0.1828320289226983
moldova_flooding_2024,moldova,flood,INFL,60.0,0.048631158863832624,272.0,448.0,448.0,0.0,0.0454533432570181,0.0629946988646874,0.1828320289226983
