slug,r_bin_km,hours_since_peak,delta,n_tiles
flooding_in_central_and_eastern_europe_sept_16_2024,80.0,96.0,0.1032959076486879,768.0
flooding_in_central_and_eastern_europe_sept_16_2024,90.0,96.0,0.168177681986471,880.3333333333334
flooding_in_central_and_eastern_europe_sept_16_2024,100.0,96.0,0.13838417726453453,861.3333333333334
flooding_in_central_and_eastern_europe_sept_16_2024,110.0,96.0,0.08112761733187646,968.0
flooding_in_central_and_eastern_europe_sept_16_2024,120.0,96.0,0.0762946431699451,945.6666666666666
flooding_in_central_and_eastern_europe_sept_16_2024,130.0,96.0,0.09735697353323358,1211.3333333333333
flooding_in_central_and_eastern_europe_sept_16_2024,140.0,96.0,0.09446931652354047,1358.3333333333333
flooding_in_central_and_eastern_europe_sept_16_2024,150.0,96.0,0.08093064456261057,1382.0
flooding_in_central_and_eastern_europe_sept_16_2024,160.0,96.0,0.0897927904185134,1473.6666666666667
flooding_in_central_and_eastern_europe_sept_16_2024,170.0,96.0,0.013427640995455459,1415.6666666666667
flooding_in_central_and_eastern_europe_sept_16_2024,180.0,96.0,0.02307995050072183,1485.6666666666667
flooding_in_central_and_eastern_europe_sept_16_2024,190.0,96.0,0.04265325360336288,1592.0
flooding_in_central_and_eastern_europe_sept_16_2024,200.0,96.0,0.045056971695988025,1633.0
flooding_in_central_and_eastern_europe_sept_16_2024,0.0,120.0,0.08437354780416777,49.0
flooding_in_central_and_eastern_europe_sept_16_2024,10.0,120.0,0.06353054828106026,126.66666666666667
flooding_in_central_and_eastern_europe_sept_16_2024,20.0,120.0,0.07827997875697923,222.33333333333334
flooding_in_central_and_eastern_europe_sept_16_2024,30.0,120.0,0.0514294690725731,239.66666666666666
flooding_in_central_and_eastern_europe_sept_16_2024,40.0,120.0,0.09070994247083597,341.0
flooding_in_central_and_eastern_europe_sept_16_2024,50.0,120.0,0.10512715784244679,570.6666666666666
flooding_in_central_and_eastern_europe_sept_16_2024,60.0,120.0,0.09529925158793302,550.3333333333334
flooding_in_central_and_eastern_europe_sept_16_2024,70.0,120.0,0.1030762688378178,678.0
flooding_in_central_and_eastern_europe_sept_16_2024,80.0,120.0,0.10887176916364465,771.6666666666666
flooding_in_central_and_eastern_europe_sept_16_2024,90.0,120.0,0.1598024424642858,878.0
flooding_in_central_and_eastern_europe_sept_16_2024,100.0,120.0,0.13739377168393604,860.6666666666666
flooding_in_central_and_eastern_europe_sept_16_2024,110.0,120.0,0.08957568135797622,970.3333333333334
flooding_in_central_and_eastern_europe_sept_16_2024,120.0,120.0,0.08971548112074301,943.6666666666666
flooding_in_central_and_eastern_europe_sept_16_2024,130.0,120.0,0.10297133428866052,1206.6666666666667
flooding_in_central_and_eastern_europe_sept_16_2024,140.0,120.0,0.1035246847727586,1363.3333333333333
flooding_in_central_and_eastern_europe_sept_16_2024,150.0,120.0,0.08101942599251744,1380.0
flooding_in_central_and_eastern_europe_sept_16_2024,160.0,120.0,0.09573208715182095,1472.6666666666667
flooding_in_central_and_eastern_europe_sept_16_2024,170.0,120.0,0.022572276011680215,1407.6666666666667
flooding_in_central_and_eastern_europe_sept_16_2024,180.0,120.0,0.031955164962043314,1480.6666666666667
flooding_in_central_and_eastern_europe_sept_16_2024,190.0,120.0,0.05116893969817841,1589.3333333333333
flooding_in_central_and_eastern_europe_sept_16_2024,200.0,120.0,0.056225184614092504,1636.0
flooding_in_central_and_eastern_europe_sept_16_2024,0.0,144.0,0.07850295190415053,49.333333333333336
flooding_in_central_and_eastern_europe_sept_16_2024,10.0,144.0,0.07063343913004583,125.33333333333333
flooding_in_central_and_eastern_europe_sept_16_2024,20.0,144.0,0.08062694858308402,222.66666666666666
flooding_in_central_and_eastern_europe_sept_16_2024,30.0,144.0,0.0448599648414539,240.66666666666666
flooding_in_central_and_eastern_europe_sept_16_2024,40.0,144.0,0.07952438319395916,342.6666666666667
flooding_in_central_and_eastern_europe_sept_16_2024,50.0,144.0,0.10388725171939932,570.3333333333334
flooding_in_central_and_eastern_europe_sept_16_2024,60.0,144.0,0.09799611180153549,556.3333333333334
flooding_in_central_and_eastern_europe_sept_16_2024,70.0,144.0,0.0982164244133703,677.0
flooding_in_central_and_eastern_europe_sept_16_2024,80.0,144.0,0.10693859292643615,771.0
flooding_in_central_and_eastern_europe_sept_16_2024,90.0,144.0,0.16776662077645113,883.6666666666666
flooding_in_central_and_eastern_europe_sept_16_2024,100.0,144.0,0.13642400236996588,854.3333333333334
flooding_in_central_and_eastern_europe_sept_16_2024,110.0,144.0,0.086552132837651,962.3333333333334
flooding_in_central_and_eastern_europe_sept_16_2024,120.0,144.0,0.0864597591629314,949.0
flooding_in_central_and_eastern_europe_sept_16_2024,130.0,144.0,0.09944542462668249,1209.0
flooding_in_central_and_eastern_europe_sept_16_2024,140.0,144.0,0.10195821550945716,1355.6666666666667
flooding_in_central_and_eastern_europe_sept_16_2024,150.0,144.0,0.08413589794037642,1375.0
flooding_in_central_and_eastern_europe_sept_16_2024,160.0,144.0,0.09505541699833649,1477.3333333333333
flooding_in_central_and_eastern_europe_sept_16_2024,170.0,144.0,0.014332162914374447,1412.3333333333333
flooding_in_central_and_eastern_europe_sept_16_2024,180.0,144.0,0.033403512834272675,1483.3333333333333
flooding_in_central_and_eastern_europe_sept_16_2024,190.0,144.0,0.0480191366240034,1602.0
flooding_in_central_and_eastern_europe_sept_16_2024,200.0,144.0,0.05244756549741458,1640.3333333333333
flooding_in_central_and_eastern_europe_sept_16_2024,0.0,168.0,0.08571239019456045,47.666666666666664
flooding_in_central_and_eastern_europe_sept_16_2024,10.0,168.0,0.07152646867075374,127.33333333333333
flooding_in_central_and_eastern_europe_sept_16_2024,20.0,168.0,0.07985861656992865,225.0
flooding_in_central_and_eastern_europe_sept_16_2024,30.0,168.0,0.057796366665801825,240.66666666666666
flooding_in_central_and_eastern_europe_sept_16_2024,40.0,168.0,0.07847279139917702,345.0
flooding_in_central_and_eastern_europe_sept_16_2024,50.0,168.0,0.1067961343202531,570.0
flooding_in_central_and_eastern_europe_sept_16_2024,60.0,168.0,0.10080415404639849,554.3333333333334
flooding_in_central_and_eastern_europe_sept_16_2024,70.0,168.0,0.10610845487984107,678.6666666666666
flooding_in_central_and_eastern_europe_sept_16_2024,80.0,168.0,0.1146003717501946,771.3333333333334
flooding_in_central_and_eastern_europe_sept_16_2024,90.0,168.0,0.1837559178149022,883.6666666666666
flooding_in_central_and_eastern_europe_sept_16_2024,100.0,168.0,0.14170931423703967,860.3333333333334
flooding_in_central_and_eastern_europe_sept_16_2024,110.0,168.0,0.09670655374487318,975.3333333333334
flooding_in_central_and_eastern_europe_sept_16_2024,120.0,168.0,0.09541865544069306,956.3333333333334
flooding_in_central_and_eastern_europe_sept_16_2024,130.0,168.0,0.10433591383116014,1222.6666666666667
flooding_in_central_and_eastern_europe_sept_16_2024,140.0,168.0,0.11135897200085416,1379.0
flooding_in_central_and_eastern_europe_sept_16_2024,150.0,168.0,0.09306418435336594,1388.3333333333333
flooding_in_central_and_eastern_europe_sept_16_2024,160.0,168.0,0.0969347948521988,1482.3333333333333
flooding_in_central_and_eastern_europe_sept_16_2024,170.0,168.0,0.026249455223970413,1428.6666666666667
flooding_in_central_and_eastern_europe_sept_16_2024,180.0,168.0,0.04192122588827418,1499.6666666666667
flooding_in_central_and_eastern_europe_sept_16_2024,190.0,168.0,0.05691468172311254,1614.3333333333333
flooding_in_central_and_eastern_europe_sept_16_2024,200.0,168.0,0.059652798758712544,1658.3333333333333
flooding_in_central_and_eastern_europe_sept_16_2024,0.0,192.0,0.05682201461206319,51.333333333333336
flooding_in_central_and_eastern_europe_sept_16_2024,10.0,192.0,0.056543403270799354,129.66666666666666
flooding_in_central_and_eastern_europe_sept_16_2024,20.0,192.0,0.0665641146681013,223.66666666666666
flooding_in_central_and_eastern_europe_sept_16_2024,30.0,192.0,0.03410941344519033,251.0
flooding_in_central_and_eastern_europe_sept_16_2024,40.0,192.0,0.08233840799144561,347.6666666666667
flooding_in_central_and_eastern_europe_sept_16_2024,50.0,192.0,0.09913111220650417,578.0
flooding_in_central_and_eastern_europe_sept_16_2024,60.0,192.0,0.09631650709294186,554.6666666666666
flooding_in_central_and_eastern_europe_sept_16_2024,70.0,192.0,0.10561830715596228,686.6666666666666
flooding_in_central_and_eastern_europe_sept_16_2024,80.0,192.0,0.11203751806380742,784.0
flooding_in_central_and_eastern_europe_sept_16_2024,90.0,192.0,0.20380939465038703,893.0
flooding_in_central_and_eastern_europe_sept_16_2024,100.0,192.0,0.13599947131351184,874.0
flooding_in_central_and_eastern_europe_sept_16_2024,110.0,192.0,0.0934485907843472,986.3333333333334
flooding_in_central_and_eastern_europe_sept_16_2024,120.0,192.0,0.08141943763933364,976.0
flooding_in_central_and_eastern_europe_sept_16_2024,130.0,192.0,0.08864540250423121,1257.0
flooding_in_central_and_eastern_europe_sept_16_2024,140.0,192.0,0.09639739323421719,1402.6666666666667
flooding_in_central_and_eastern_europe_sept_16_2024,150.0,192.0,0.08073626316087153,1420.6666666666667
flooding_in_central_and_eastern_europe_sept_16_2024,160.0,192.0,0.07019009155012634,1523.3333333333333
flooding_in_central_and_eastern_europe_sept_16_2024,170.0,192.0,0.02914328158603559,1474.6666666666667
flooding_in_central_and_eastern_europe_sept_16_2024,180.0,192.0,0.023557169845971743,1541.6666666666667
flooding_in_central_and_eastern_europe_sept_16_2024,190.0,192.0,0.04028382917153254,1675.0
flooding_in_central_and_eastern_europe_sept_16_2024,200.0,192.0,0.04241056966514319,1718.0
flooding_in_central_and_eastern_europe_sept_16_2024,0.0,212.0,0.08366482424802446,48.5
flooding_in_central_and_eastern_europe_sept_16_2024,10.0,212.0,0.06532188375789671,120.5
flooding_in_central_and_eastern_europe_sept_16_2024,20.0,212.0,0.07522297443564707,215.5
flooding_in_central_and_eastern_europe_sept_16_2024,30.0,212.0,0.03988564562940178,240.5
flooding_in_central_and_eastern_europe_sept_16_2024,40.0,212.0,0.09885465688043615,334.5
flooding_in_central_and_eastern_europe_sept_16_2024,50.0,212.0,0.10478190624520267,560.0
flooding_in_central_and_eastern_europe_sept_16_2024,60.0,212.0,0.10635828576085904,538.5
flooding_in_central_and_eastern_europe_sept_16_2024,70.0,212.0,0.12211965023020999,665.5
flooding_in_central_and_eastern_europe_sept_16_2024,80.0,212.0,0.11833139303356122,754.5
flooding_in_central_and_eastern_europe_sept_16_2024,90.0,212.0,0.19335808462732884,863.5
flooding_in_central_and_eastern_europe_sept_16_2024,100.0,212.0,0.14137541424250955,845.0
flooding_in_central_and_eastern_europe_sept_16_2024,110.0,212.0,0.10652277939508137,954.5
flooding_in_central_and_eastern_europe_sept_16_2024,120.0,212.0,0.09524322402732976,941.0
flooding_in_central_and_eastern_europe_sept_16_2024,130.0,212.0,0.09620994226298274,1207.5
flooding_in_central_and_eastern_europe_sept_16_2024,140.0,212.0,0.1118574190778363,1352.0
flooding_in_central_and_eastern_europe_sept_16_2024,150.0,212.0,0.08683147051664741,1374.0
flooding_in_central_and_eastern_europe_sept_16_2024,160.0,212.0,0.07661080062106784,1467.5
flooding_in_central_and_eastern_europe_sept_16_2024,170.0,212.0,0.04936777295613659,1427.0
flooding_in_central_and_eastern_europe_sept_16_2024,180.0,212.0,0.03278073119330904,1507.5
flooding_in_central_and_eastern_europe_sept_16_2024,190.0,212.0,0.03177512520802317,1633.0
flooding_in_central_and_eastern_europe_sept_16_2024,200.0,212.0,0.04516450600241573,1673.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,10.0,24.0,-0.2415979824454355,12.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,20.0,24.0,-0.1357902846939837,24.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,30.0,24.0,-0.05786937991306862,29.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,40.0,24.0,-0.029183990463202747,65.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,50.0,24.0,-0.004539142012144781,74.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,60.0,24.0,0.02493098007597294,87.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,70.0,24.0,0.05201629651752171,129.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,80.0,24.0,0.01762124443171409,153.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,90.0,24.0,0.03472541389328665,156.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,100.0,24.0,0.0005838144074692408,170.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,110.0,24.0,0.0088802763351703,187.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,120.0,24.0,-0.041030976577073774,188.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,130.0,24.0,-0.02405491710400398,164.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,140.0,24.0,-0.024647540722553152,134.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,150.0,24.0,-0.010836463342058011,144.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,160.0,24.0,-0.03533903834268637,137.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,170.0,24.0,-0.02855824723798983,98.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,180.0,24.0,-0.01887614490691325,73.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,190.0,24.0,0.0555598245577289,110.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,200.0,24.0,-0.00032182209611042456,96.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,10.0,48.0,-0.15951029454350918,16.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,20.0,48.0,-0.19357241612484788,28.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,30.0,48.0,-0.007056325411357034,33.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,40.0,48.0,-0.021871962072553153,67.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,50.0,48.0,0.009402435626193917,79.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,60.0,48.0,-0.05237430951556277,92.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,70.0,48.0,-0.00259482043887882,129.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,80.0,48.0,-0.0029949321421004482,150.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,90.0,48.0,0.028537699349222345,150.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,100.0,48.0,0.0410176790182919,173.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,110.0,48.0,-0.0016284073913683805,184.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,120.0,48.0,-0.025377296000480776,186.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,130.0,48.0,-0.02426060603048319,162.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,140.0,48.0,-0.042720687398357216,136.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,150.0,48.0,-0.004761513899149583,141.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,160.0,48.0,-0.02959179123878597,134.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,170.0,48.0,0.0032572479991659353,102.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,180.0,48.0,-0.026246183411850033,69.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,190.0,48.0,0.04497389444380784,109.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,200.0,48.0,-0.015657270929057443,93.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,10.0,72.0,-0.11210578162727114,13.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,20.0,72.0,0.05026875179136181,26.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,30.0,72.0,0.013771298959712963,39.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,40.0,72.0,0.0003147009399464551,65.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,50.0,72.0,-0.009636780839766823,79.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,60.0,72.0,-0.004022834898541605,94.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,70.0,72.0,-0.007089912044071167,131.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,80.0,72.0,-0.02511819165982143,157.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,90.0,72.0,0.007211040105832733,154.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,100.0,72.0,0.0025038208952730123,175.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,110.0,72.0,-0.023672079318780348,195.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,120.0,72.0,-0.03678619290819396,188.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,130.0,72.0,-0.030260813910325757,169.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,140.0,72.0,-0.014141973350706771,138.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,150.0,72.0,-0.005327111189561973,143.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,160.0,72.0,-0.018567903312862843,140.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,170.0,72.0,0.020144988126110874,104.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,180.0,72.0,-0.004435597155623583,80.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,190.0,72.0,0.01909384054018992,111.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,200.0,72.0,-0.00935694223409178,96.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,10.0,96.0,-0.05554088106571098,14.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,20.0,96.0,0.02936735736461782,27.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,30.0,96.0,4.5488556766004606e-05,36.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,40.0,96.0,0.015304179241251159,68.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,50.0,96.0,-0.00952753035159637,80.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,60.0,96.0,0.025233121149949245,100.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,70.0,96.0,0.029437498987807897,133.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,80.0,96.0,-0.005175342583074394,159.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,90.0,96.0,-0.01114726197019078,156.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,100.0,96.0,0.012636505099750783,177.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,110.0,96.0,-0.025091060991166647,193.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,120.0,96.0,-0.04257153830704119,195.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,130.0,96.0,-0.02017606169778119,177.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,140.0,96.0,-0.006791643835873162,140.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,150.0,96.0,-0.013811659141153232,144.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,160.0,96.0,-0.02271824393721955,141.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,170.0,96.0,0.00028279367556449664,110.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,180.0,96.0,-0.0209755536629046,80.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,190.0,96.0,0.0255626804266329,115.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,200.0,96.0,-0.01607854767262762,99.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,10.0,120.0,-0.10899890774953735,12.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,20.0,120.0,-0.0028886337608690082,28.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,30.0,120.0,0.006867068514375685,38.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,40.0,120.0,0.010567094981766223,70.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,50.0,120.0,0.013425041037725238,78.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,60.0,120.0,0.0060343966857439035,100.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,70.0,120.0,0.017964009190822416,137.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,80.0,120.0,-0.01629539765978738,158.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,90.0,120.0,-0.0034829365641512178,155.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,100.0,120.0,0.014863003630393168,180.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,110.0,120.0,-0.03523844411507282,199.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,120.0,120.0,-0.03338171382540922,200.0
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,130.0,120.0,-0.025739475917422983,170.0
