k,Ds,spearman_rho_alpha_emp_D,spearman_p_alpha_emp_D,pearson_r_alpha_emp_D,pearson_p_alpha_emp_D,mae_alpha_D,n_events_D,spearman_rho_alpha_pred_vs_delta_near_D,spearman_p_alpha_pred_vs_delta_near_D,spearman_rho_alpha_pred_vs_D_peak_D,spearman_p_alpha_pred_vs_D_peak_D,spearman_rho_alpha_emp_E,spearman_p_alpha_emp_E,pearson_r_alpha_emp_E,pearson_p_alpha_emp_E,mae_alpha_E,n_events_E,spearman_rho_alpha_pred_vs_delta_near_E,spearman_p_alpha_pred_vs_delta_near_E,spearman_rho_alpha_pred_vs_D_peak_E,spearman_p_alpha_pred_vs_D_peak_E
0.000621016941891561,0.1373823795883263,0.11470588235294117,0.672291046599723,0.1925810788776411,0.47487502757571415,0.3324283773189268,16,-0.30882352941176466,0.24449869579851793,0.3294117647058824,0.2128014262162131,0.5,0.04858028888702393,0.25126084637806423,0.3478861331238306,0.3138734902700338,16,-0.5882352941176471,0.016539722195378165,0.3558823529411765,0.1761037380915931
0.000621016941891561,0.16102620275609397,0.11470588235294117,0.672291046599723,0.19381317876059362,0.47199909373864757,0.3321198416077089,16,-0.30882352941176466,0.24449869579851793,0.3294117647058824,0.2128014262162131,0.4735294117647058,0.06391907182682008,0.2513661242923172,0.3476774009188895,0.3128392951219644,16,-0.5676470588235295,0.02181459214374292,0.34411764705882353,0.19185563142554296
0.000621016941891561,0.18873918221350977,0.12058823529411765,0.6564245147485952,0.19538180136354674,0.46835003405074815,0.3317674907757244,16,-0.3323529411764706,0.2084998279822084,0.3382352941176471,0.2000655587786896,0.4764705882352941,0.062059174189226164,0.2514744965171279,0.3474626075856645,0.31165878756133525,16,-0.55,0.027293972709730593,0.3735294117647059,0.15412246989684822
0.000621016941891561,0.2212216291070449,0.12058823529411765,0.6564245147485952,0.1972165904225017,0.4640994721648857,0.3313659227631335,16,-0.3323529411764706,0.2084998279822084,0.3382352941176471,0.2000655587786896,0.4764705882352941,0.062059174189226164,0.2515826535830804,0.347248315447141,0.3103164702463911,16,-0.55,0.027293972709730593,0.3735294117647059,0.15412246989684822
0.000621016941891561,0.2592943797404668,0.09117647058823529,0.7370049501736589,0.1993117245279031,0.45926921974075424,0.33090925225657064,16,-0.26176470588235295,0.3274104118125859,0.34411764705882353,0.19185563142554296,0.4941176470588235,0.051723442249235474,0.25168614972737746,0.3470433279443299,0.3087966982958675,16,-0.5735294117647058,0.020191038046523092,0.37058823529411766,0.15765046473782054
0.000621016941891561,0.3039195382313198,0.09411764705882353,0.7288144270239805,0.20188898624037177,0.45336194002874647,0.3303932801971176,16,-0.2588235294117647,0.3330723066336081,0.31764705882352945,0.23057346362184541,0.5029411764705883,0.047063140467273064,0.25177936524611777,0.3468587610938876,0.30708408816777355,16,-0.5529411764705882,0.026314499870666502,0.3941176470588235,0.13091285429899105
0.000621016941891561,0.3562247890262442,0.08529411764705883,0.7534650694747833,0.20492110598769678,0.446461181733952,0.3298124367721821,16,-0.27941176470588236,0.29461765356841446,0.29411764705882354,0.268846554622893,0.45,0.08029573654339643,0.2518556353242268,0.34670778751434805,0.30516396512745203,16,-0.5117647058823529,0.04272344816333178,0.39999999999999997,0.12475042359840012
0.000621016941891561,0.41753189365604026,0.08529411764705883,0.7534650694747833,0.2085512799545468,0.43826972712465656,0.32916266672672867,16,-0.27941176470588236,0.29461765356841446,0.29411764705882354,0.268846554622893,0.45,0.08029573654339643,0.25190764004676974,0.3466048675417265,0.3030227984311368,16,-0.5117647058823529,0.04272344816333178,0.39999999999999997,0.12475042359840012
0.000621016941891561,0.4893900918477494,0.08529411764705883,0.7534650694747833,0.21291157594419535,0.4285331840514834,0.32844084975771964,16,-0.27941176470588236,0.29461765356841446,0.29411764705882354,0.268846554622893,0.45,0.08029573654339643,0.25192815941156316,0.3465642634349273,0.3006485522562291,16,-0.5117647058823529,0.04272344816333178,0.39999999999999997,0.12475042359840012
0.000621016941891561,0.5736152510448681,0.08529411764705883,0.7534650694747833,0.21814075254330442,0.41700549801172637,0.3276447168340016,16,-0.27941176470588236,0.29461765356841446,0.29411764705882354,0.268846554622893,0.4382352941176471,0.08953003199187995,0.2519112783171121,0.34659766786747337,0.2980308669371956,16,-0.5088235294117647,0.04413521823498383,0.3588235294117647,0.17230386289263244
0.000621016941891561,0.6723357536499338,0.10294117647058824,0.7044103818167706,0.22446922089174237,0.40327460775990287,0.32677503448966255,16,-0.26176470588235295,0.3274104118125859,0.3294117647058824,0.2128014262162131,0.38823529411764707,0.13728162367278124,0.2518540554310394,0.3467109144731196,0.2951609891319702,16,-0.4911764705882353,0.053350435677943356,0.3323529411764706,0.2084998279822084
0.000621016941891561,0.7880462815669912,0.10294117647058824,0.7044103818167706,0.23240410397935096,0.38640381310164107,0.3258419871387048,16,-0.26176470588235295,0.3274104118125859,0.3294117647058824,0.2128014262162131,0.3735294117647059,0.15412246989684822,0.251758520241712,0.34690002941341447,0.29203140004606115,16,-0.5029411764705883,0.047063140467273064,0.30882352941176466,0.24449869579851793
0.000621016941891561,0.9236708571873865,0.11176470588235293,0.6802736949858406,0.24240289401269016,0.36570094825381205,0.3248657118849296,16,-0.27058823529411763,0.31076062710233504,0.31764705882352945,0.23057346362184541,0.38823529411764707,0.13728162367278124,0.2516336232372582,0.34714735490604365,0.288635148853123,16,-0.5205882352941177,0.03869090714064999,0.27941176470588236,0.29461765356841446
0.000621016941891561,1.0826367338740546,0.1176470588235294,0.6643410791623536,0.2526948147922913,0.34504911927528237,0.32382484758483177,16,-0.24705882352941175,0.35627504151257705,0.3294117647058824,0.2128014262162131,0.3941176470588235,0.13091285429899105,0.251496470501309,0.3474190643752998,0.2849649697518287,16,-0.5,0.04858028888702393,0.2823529411764706,0.28934982906327383
0.000621016941891561,1.2689610031679222,0.12941176470588234,0.63288233246826,0.261928271543608,0.3270971793327092,0.32269223932873803,16,-0.25588235294117645,0.33878990807124576,0.3235294117647059,0.22157412500124285,0.4058823529411764,0.11879168453237476,0.25137194182847494,0.3476658686804357,0.2810123148889443,16,-0.5029411764705883,0.047063140467273064,0.28529411764705886,0.28413874015956303
0.000621016941891561,1.4873521072935119,0.17941176470588235,0.5061395399904385,0.26951285839316064,0.312762787106999,0.32144349912413545,16,-0.29705882352941176,0.2638630146135225,0.3029411764705882,0.2540668806096115,0.42352941176470593,0.10210932208599743,0.25128981476294326,0.3478286910900435,0.2767664369052315,16,-0.5029411764705883,0.047063140467273064,0.26176470588235295,0.3274104118125859
0.000621016941891561,1.743328822199988,0.22352941176470587,0.40529834728275893,0.2752457131337839,0.302176232333118,0.3200526717403585,16,-0.2764705882352941,0.2999421284923735,0.31176470588235294,0.23980004767411284,0.4058823529411764,0.11879168453237476,0.25127898443052593,0.3478501661624154,0.2722135912362018,16,-0.4705882352941176,0.06581947250108118,0.2676470588235294,0.3162544185483094
0.000621016941891561,2.0433597178569416,0.22941176470588234,0.39272049088161975,0.27924067532265323,0.29492582939542233,0.3184963408589071,16,-0.28529411764705886,0.28413874015956303,0.26176470588235295,0.3274104118125859,0.38235294117647056,0.14385924954389048,0.2513593048283375,0.3476909195774066,0.26733633084238306,16,-0.44117647058823534,0.08715363626051087,0.26176470588235295,0.3274104118125859
0.000621016941891561,2.395026619987486,0.2529411764705882,0.34456303133749866,0.281701563227083,0.2905115978850564,0.3167503652869692,16,-0.3382352941176471,0.2000655587786896,0.22647058823529412,0.3989829266412891,0.37058823529411766,0.15765046473782054,0.25153271656484627,0.3473472466319555,0.26211280526316916,16,-0.4058823529411764,0.11879168453237476,0.29705882352941176,0.2638630146135225
0.0006723357536499335,0.01,0.10294117647058824,0.7044103818167706,0.18737846756718754,0.48711232740137267,0.3331009935442493,16,-0.3323529411764706,0.2084998279822084,0.3323529411764706,0.2084998279822084,0.45,0.08029573654339643,0.2504480050262145,0.3495001164391057,0.3176142449185516,16,-0.5823529411764706,0.01793273413103536,0.27941176470588236,0.29461765356841446
0.0006723357536499335,0.014873521072935119,0.10294117647058824,0.7044103818167706,0.18738208079357163,0.48710377646472214,0.33302532564358084,16,-0.3323529411764706,0.2084998279822084,0.3323529411764706,0.2084998279822084,0.45,0.08029573654339643,0.2504879283881765,0.3494207459426225,0.31736648297929726,16,-0.5823529411764706,0.01793273413103536,0.27941176470588236,0.29461765356841446
0.0006723357536499335,0.022122162910704492,0.10294117647058824,0.7044103818167706,0.18739800600883283,0.4870660892588486,0.3329140639251198,16,-0.3323529411764706,0.2084998279822084,0.3323529411764706,0.2084998279822084,0.4764705882352941,0.062059174189226164,0.25054585841824367,0.34930559497357433,0.31700054439775405,16,-0.5941176470588235,0.015232400876327998,0.3147058823529411,0.23515831926634448
0.0006723357536499335,0.03290344562312668,0.10294117647058824,0.7044103818167706,0.18768098139766376,0.4863966580509316,0.3327505081561003,16,-0.3323529411764706,0.2084998279822084,0.3323529411764706,0.2084998279822084,0.4764705882352941,0.062059174189226164,0.2506288835014111,0.3491405983825773,0.316461870078538,16,-0.5941176470588235,0.015232400876327998,0.3147058823529411,0.23515831926634448
0.0006723357536499335,0.04893900918477494,0.10294117647058824,0.7044103818167706,0.18835108992820546,0.48481315468887776,0.33251076018744774,16,-0.3323529411764706,0.2084998279822084,0.3323529411764706,0.2084998279822084,0.4764705882352941,0.062059174189226164,0.25074565784888964,0.34890860592556316,0.31567280838208317,16,-0.5941176470588235,0.015232400876327998,0.3147058823529411,0.23515831926634448
0.0006723357536499335,0.07278953843983153,0.10294117647058824,0.7044103818167706,0.18953524357539908,0.48202101250150303,0.3321621466375509,16,-0.3323529411764706,0.2084998279822084,0.3323529411764706,0.2084998279822084,0.4735294117647058,0.06391907182682008,0.25090521402665544,0.34859176055530244,0.3145252046610288,16,-0.5970588235294118,0.014609731954981046,0.3411764705882353,0.1959326248678891
0.0006723357536499335,0.10826367338740546,0.11470588235294117,0.672291046599723,0.19121770392741552,0.4780673049380655,0.3316649273485862,16,-0.30882352941176466,0.24449869579851793,0.3294117647058824,0.2128014262162131,0.5,0.04858028888702393,0.2511135351395374,0.3481783226078034,0.3128732092314215,16,-0.5882352941176471,0.016539722195378165,0.3558823529411765,0.1761037380915931
0.0006723357536499335,0.16102620275609392,0.11470588235294117,0.672291046599723,0.1938131787605994,0.4719990937386339,0.3309649061613009,16,-0.30882352941176466,0.24449869579851793,0.3294117647058824,0.2128014262162131,0.4735294117647058,0.06391907182682008,0.25136612429231925,0.3476774009188856,0.31052942422914837,16,-0.5676470588235295,0.02181459214374292,0.34411764705882353,0.19185563142554296
0.0006723357536499335,0.2395026619987486,0.09117647058823529,0.7370049501736589,0.19822518046646279,0.4617710776296662,0.32998981151621987,16,-0.26176470588235295,0.3274104118125859,0.34411764705882353,0.19185563142554296,0.4764705882352941,0.062059174189226164,0.25163530847210724,0.3471440170810953,0.3072698679597943,16,-0.55,0.027293972709730593,0.3735294117647059,0.15412246989684822
0.0006723357536499335,0.35622478902624444,0.08529411764705883,0.7534650694747833,0.20492110598769855,0.44646118173394783,0.3286575013257741,16,-0.27941176470588236,0.29461765356841446,0.29411764705882354,0.268846554622893,0.45,0.08029573654339643,0.25185563532422645,0.34670778751434866,0.3028540942346361,16,-0.5117647058823529,0.04272344816333178,0.39999999999999997,0.12475042359840012
0.0006723357536499335,0.529831690628371,0.08529411764705883,0.7534650694747833,0.21540558834991574,0.4230147580754391,0.3268972262655293,16,-0.27941176470588236,0.29461765356841446,0.29411764705882354,0.268846554622893,0.4382352941176471,0.08953003199187995,0.2519246698675756,0.3465711684207212,0.29706085050385034,16,-0.5088235294117647,0.04413521823498383,0.3588235294117647,0.17230386289263244
0.0006723357536499335,0.7880462815669912,0.10294117647058824,0.7044103818167706,0.23240410397934938,0.38640381310164446,0.32468705169229684,16,-0.26176470588235295,0.3274104118125859,0.3294117647058824,0.2128014262162131,0.3735294117647059,0.15412246989684822,0.2517585202417124,0.3469000294134135,0.2897215291532451,16,-0.5029411764705883,0.047063140467273064,0.30882352941176466,0.24449869579851793
0.0006723357536499335,1.1721022975334805,0.12941176470588234,0.63288233246826,0.25749570955457995,0.335646680921756,0.3221166891178987,16,-0.25588235294117645,0.33878990807124576,0.3235294117647059,0.22157412500124285,0.39999999999999997,0.12475042359840012,0.25143082822191687,0.3475491489609682,0.2807146910863461,16,-0.4794117647058824,0.06023930250431595,0.2764705882352941,0.2999421284923735
0.0006723357536499335,1.743328822199989,0.22352941176470587,0.40529834728275893,0.27524571313378554,0.3021762323331151,0.3188977362939505,16,-0.2764705882352941,0.2999421284923735,0.31176470588235294,0.23980004767411284,0.4058823529411764,0.11879168453237476,0.2512789844305254,0.34785016616241604,0.2699037203433858,16,-0.4705882352941176,0.06581947250108118,0.2676470588235294,0.3162544185483094
0.0006723357536499335,2.592943797404667,0.27058823529411763,0.31076062710233504,0.282426326588235,0.28921911650187154,0.3146438369208924,16,-0.35000000000000003,0.18386882202619317,0.21764705882352942,0.41808684161130294,0.3735294117647059,0.15412246989684822,0.25164821937576937,0.3471184459730181,0.25705310758642197,16,-0.38823529411764707,0.13728162367278124,0.2764705882352941,0.2999421284923735
0.0006723357536499335,3.856620421163472,0.37058823529411766,0.15765046473782054,0.2818078392168073,0.29032185880104133,0.30896375506650325,16,-0.36470588235294116,0.16486839724475397,-0.03823529411764706,0.8881976539853073,0.28823529411764703,0.27898445973708325,0.25224667774701187,0.3459343182665965,0.24175586453611977,16,-0.36764705882352944,0.1612323576755899,0.2441176470588235,0.3622134961419501
0.0006723357536499335,5.736152510448681,0.4264705882352941,0.09949911193753966,0.27557094878013966,0.3015820646517021,0.30140726033318854,16,-0.37941176470588234,0.14722713386289268,-0.06764705882352941,0.8034203137966691,0.25,0.3503914791072017,0.25195418093729116,0.3465127754159114,0.22980889359526985,16,-0.3411764705882353,0.1959326248678891,0.23823529411764705,0.37425412972798844
0.0006723357536499335,8.531678524172815,0.4323529411764706,0.09442103753478695,0.26610090685139876,0.319164999750282,0.29167860054732303,16,-0.36764705882352944,0.1612323576755899,-0.08529411764705883,0.7534650694747833,0.2411764705882353,0.36820660804263405,0.24977318968404427,0.3508432345534353,0.23169559986950233,16,-0.34705882352941175,0.18783442010629967,0.22941176470588234,0.39272049088161975
0.0006723357536499335,12.689610031679234,0.4705882352941176,0.06581947250108118,0.25577276450276637,0.3390040203956134,0.2798711171081245,16,-0.3529411764705882,0.17995865788498183,-0.06764705882352941,0.8034203137966691,0.21470588235294116,0.4245592336201027,0.24587421555234237,0.35866026424709146,0.23410785506130027,16,-0.3235294117647059,0.22157412500124285,0.29705882352941176,0.2638630146135225
0.0006723357536499335,18.873918221350976,0.4647058823529412,0.06974367557375584,0.24523757013616002,0.3599458312217563,0.2672736918796651,16,-0.3058823529411765,0.2492542989289186,-0.1264705882352941,0.6406944408168836,0.16764705882352943,0.5348568245819433,0.2409906337167046,0.3685871102409972,0.23709941018631747,16,-0.3294117647058824,0.2128014262162131,0.2588235294117647,0.3330723066336081
0.0006723357536499335,28.072162039411786,0.3205882352941176,0.22604542220798238,0.23490188872467282,0.3811735845331019,0.26494444348031077,16,-0.15882352941176472,0.5568612810855389,-0.3,0.25893645256249886,0.2911764705882353,0.2738870484191488,0.23532923766323552,0.38028262393394663,0.2385377455698058,16,-0.411764705882353,0.11303386621436724,0.3323529411764706,0.2084998279822084
0.0006723357536499335,41.753189365604044,0.3,0.25893645256249886,0.22511396131675623,0.40188937020132054,0.25876260412891317,16,-0.09999999999999999,0.7125163701282782,-0.31764705882352945,0.23057346362184541,0.3058823529411765,0.2492542989289186,0.22905124710057018,0.3934852552802983,0.24193257894884712,16,-0.4852941176470588,0.05671771428191195,0.2676470588235294,0.3162544185483094
0.0006723357536499335,62.10169418915616,0.2676470588235294,0.3162544185483094,0.21607121883994376,0.4215482142703066,0.24968886152065964,16,0.02941176470588235,0.9138955872505001,-0.33529411764705885,0.20425458084551512,0.36470588235294116,0.16486839724475397,0.22225980228432085,0.40804079951899297,0.25310370676814276,16,-0.6205882352941177,0.010313515549677674,0.08529411764705883,0.7534650694747833
0.0006723357536499335,92.36708571873865,0.12352941176470587,0.6485420669723405,0.20629351792561507,0.4433552901478475,0.23313161251097061,16,0.1647058823529412,0.5421481352010777,-0.36764705882352944,0.1612323576755899,0.22058823529411767,0.4116664304979635,0.2134084774997836,0.4274307496822807,0.26049342628718175,16,-0.3,0.25893645256249886,-0.1176470588235294,0.6643410791623536
0.0006723357536499335,137.3823795883264,0.07058823529411765,0.795039302337628,0.1901003010849132,0.48069139425982105,0.21252477831129102,16,0.16764705882352943,0.5348568245819433,-0.34411764705882353,0.19185563142554296,0.06176470588235294,0.8202418775044894,0.1981848748334065,0.46186401447347425,0.26478625083832863,16,0.014705882352941175,0.956891924031642,-0.2588235294117647,0.3330723066336081
0.0006723357536499335,204.33597178569437,-0.008823529411764706,0.9741279946623942,0.15952422503054173,0.5550996564113044,0.1965834910225693,16,0.12352941176470587,0.6485420669723405,-0.39999999999999997,0.12475042359840012,0.03823529411764706,0.8881976539853073,0.16665938540372974,0.5373004041530591,0.26095657301053043,16,0.047058823529411764,0.8626036946668731,-0.2911764705882353,0.2738870484191488
0.0006723357536499335,303.91953823132013,-0.0029411764705882353,0.9913748045563624,0.09771262645549372,0.7188405053598803,0.20710556713803702,16,0.12058823529411765,0.6564245147485952,-0.40294117647058825,0.121745762952543,0.047058823529411764,0.8626036946668731,0.09033763442850856,0.7393458358414557,0.24844024666574854,16,0.05294117647058824,0.8456104411493658,-0.2823529411764706,0.28934982906327383
0.0006723357536499335,452.035365636025,0.014705882352941175,0.956891924031642,-0.035986574887465386,0.894737963981365,0.2182295686748572,16,0.10294117647058824,0.7044103818167706,-0.3911764705882353,0.1340712861972552,0.02058823529411765,0.9396737397890448,-0.07320450458314776,0.7876017158107405,0.25399013005786775,16,0.09705882352941177,0.7206513082372035,-0.3147058823529411,0.23515831926634448
0.0006723357536499335,672.3357536499335,-0.1647058823529412,0.5421481352010777,-0.18287001013757775,0.49783769244450593,0.22774528957966095,16,0.3764705882352941,0.1506481152876309,-0.3,0.25893645256249886,-0.16176470588235295,0.5494831434036929,-0.1994833693879854,0.4588746110816756,0.25684794361625873,16,0.35000000000000003,0.18386882202619317,-0.2647058823529412,0.3218043958686153
0.0006723357536499335,1000.0,-0.16764705882352943,0.5348568245819433,-0.23226643581837536,0.3866932085396234,0.24070316895522653,16,0.38823529411764707,0.13728162367278124,-0.28529411764705886,0.28413874015956303,-0.2058823529411765,0.4442846410521438,-0.23526475453544549,0.38041698905857624,0.25092118056862317,16,0.38823529411764707,0.13728162367278124,-0.2735294117647059,0.3053231563074052
0.0007278953843983146,0.02395026619987486,0.10294117647058824,0.7044103818167706,0.18742711262510214,0.4869972117298289,0.33163578981702324,16,-0.3323529411764706,0.2084998279822084,0.3323529411764706,0.2084998279822084,0.4764705882352941,0.062059174189226164,0.2505601981969203,0.3492770942456823,0.3144079849976906,16,-0.5941176470588235,0.015232400876327998,0.3147058823529411,0.23515831926634448
0.0007278953843983146,0.02807216203941177,0.10294117647058824,0.7044103818167706,0.18752548989443496,0.4867644475940457,0.3315731534052868,16,-0.3323529411764706,0.2084998279822084,0.3323529411764706,0.2084998279822084,0.4764705882352941,0.062059174189226164,0.2505921364840162,0.3492136206817087,0.31420168647986546,16,-0.5941176470588235,0.015232400876327998,0.3147058823529411,0.23515831926634448
0.0007278953843983146,0.03290344562312669,0.10294117647058824,0.7044103818167706,0.18768098139766395,0.4863966580509316,0.33150013261656586,16,-0.3323529411764706,0.2084998279822084,0.3323529411764706,0.2084998279822084,0.4764705882352941,0.062059174189226164,0.25062888350144913,0.34914059838250144,0.3139611189994691,16,-0.5941176470588235,0.015232400876327998,0.3147058823529411,0.23515831926634448
0.0007278953843983146,0.03856620421163472,0.10294117647058824,0.7044103818167706,0.187896235926075,0.48588772921536727,0.3314150065758563,16,-0.3323529411764706,0.2084998279822084,0.3323529411764706,0.2084998279822084,0.4764705882352941,0.062059174189226164,0.2506710231112824,0.34905687072415864,0.3136808310754055,16,-0.5941176470588235,0.015232400876327998,0.3147058823529411,0.23515831926634448
0.0007278953843983146,0.04520353656360245,0.10294117647058824,0.7044103818167706,0.18817953841471316,0.485218303967442,0.33131584821732996,16,-0.3323529411764706,0.2084998279822084,0.3323529411764706,0.2084998279822084,0.4764705882352941,0.062059174189226164,0.25071915647811904,0.34896124785812055,0.31335459062528437,16,-0.5941176470588235,0.015232400876327998,0.3147058823529411,0.23515831926634448
0.0007278953843983146,0.0529831690628371,0.10294117647058824,0.7044103818167706,0.18854342122912193,0.48435912388740443,0.33120059266620566,16,-0.3323529411764706,0.2084998279822084,0.3323529411764706,0.2084998279822084,0.4764705882352941,0.062059174189226164,0.2507738785603426,0.34885255364450035,0.3129753041552824,16,-0.5941176470588235,0.015232400876327998,0.3147058823529411,0.23515831926634448
0.0007278953843983146,0.06210169418915616,0.10294117647058824,0.7044103818167706,0.1889927833269194,0.4832991265895384,0.3310667491313263,16,-0.3323529411764706,0.2084998279822084,0.3323529411764706,0.2084998279822084,0.4764705882352941,0.062059174189226164,0.2508357432667444,0.3487296950708937,0.3125349389748041,16,-0.5941176470588235,0.015232400876327998,0.3147058823529411,0.23515831926634448
0.0007278953843983146,0.07278953843983153,0.10294117647058824,0.7044103818167706,0.18953524357539925,0.48202101250150303,0.33091177109801645,16,-0.3323529411764706,0.2084998279822084,0.3323529411764706,0.2084998279822084,0.4735294117647058,0.06391907182682008,0.2509052140266633,0.34859176055528646,0.31202445358195985,16,-0.5970588235294118,0.014609731954981046,0.3411764705882353,0.1959326248678891
0.0007278953843983146,0.0853167852417281,0.11470588235294117,0.672291046599723,0.1901330272120737,0.48061444189250574,0.33073306767157695,16,-0.30882352941176466,0.24449869579851793,0.3294117647058824,0.2128014262162131,0.4735294117647058,0.06391907182682008,0.2509825962000128,0.3484381541365953,0.31143374308563015,16,-0.5970588235294118,0.014609731954981046,0.3411764705882353,0.1959326248678891
0.0007278953843983146,0.10000000000000002,0.11470588235294117,0.672291046599723,0.19082604270876408,0.4789862827483733,0.3305280761771906,16,-0.30882352941176466,0.24449869579851793,0.3294117647058824,0.2128014262162131,0.4735294117647058,0.06391907182682008,0.251067947793773,0.3482687724349768,0.3107516084280916,16,-0.5970588235294118,0.014609731954981046,0.3411764705882353,0.1959326248678891
0.0007278953843983146,0.11721022975334805,0.11470588235294117,0.672291046599723,0.19164241368824833,0.47707175176005995,0.33029294323178526,16,-0.30882352941176466,0.24449869579851793,0.3294117647058824,0.2128014262162131,0.5,0.04858028888702393,0.25116096567658003,0.3480842297813889,0.3099657600638406,16,-0.5882352941176471,0.016539722195378165,0.3558823529411765,0.1761037380915931
0.0007278953843983146,0.1373823795883263,0.11470588235294117,0.672291046599723,0.19258107887763998,0.47487502757571654,0.33002306633298434,16,-0.30882352941176466,0.24449869579851793,0.3294117647058824,0.2128014262162131,0.5,0.04858028888702393,0.2512608463780662,0.347886133123827,0.3090628682981489,16,-0.5882352941176471,0.016539722195378165,0.3558823529411765,0.1761037380915931
0.0007278953843983146,0.16102620275609397,0.11470588235294117,0.672291046599723,0.1938131787606014,0.47199909373862925,0.3297145306217664,16,-0.30882352941176466,0.24449869579851793,0.3294117647058824,0.2128014262162131,0.4735294117647058,0.06391907182682008,0.25136612429232197,0.34767740091888033,0.3080286731500793,16,-0.5676470588235295,0.02181459214374292,0.34411764705882353,0.19185563142554296
0.0007278953843983146,0.18873918221350977,0.12058823529411765,0.6564245147485952,0.1953818013635531,0.4683500340507331,0.32936217978978205,16,-0.3323529411764706,0.2084998279822084,0.3382352941176471,0.2000655587786896,0.4764705882352941,0.062059174189226164,0.2514744965171267,0.34746260758566666,0.3068481655894503,16,-0.55,0.027293972709730593,0.3735294117647059,0.15412246989684822
0.0007278953843983146,0.2212216291070449,0.12058823529411765,0.6564245147485952,0.19721659042250156,0.4640994721648857,0.32896061177719094,16,-0.3323529411764706,0.2084998279822084,0.3382352941176471,0.2000655587786896,0.4764705882352941,0.062059174189226164,0.2515826535830746,0.34724831544715296,0.3055058482745062,16,-0.55,0.027293972709730593,0.3735294117647059,0.15412246989684822
0.0007278953843983146,0.2592943797404668,0.09117647058823529,0.7370049501736589,0.1993117245279017,0.4592692197407574,0.3285039412706282,16,-0.26176470588235295,0.3274104118125859,0.34411764705882353,0.19185563142554296,0.4941176470588235,0.051723442249235474,0.25168614972737835,0.347043327944328,0.30398607632398256,16,-0.5735294117647058,0.020191038046523092,0.37058823529411766,0.15765046473782054
0.0007278953843983146,0.3039195382313198,0.09411764705882353,0.7288144270239805,0.20188898624037613,0.45336194002873687,0.3279879692111751,16,-0.2588235294117647,0.3330723066336081,0.31764705882352945,0.23057346362184541,0.5029411764705883,0.047063140467273064,0.25177936524611755,0.3468587610938879,0.3022734661958887,16,-0.5529411764705882,0.026314499870666502,0.3941176470588235,0.13091285429899105
0.0007278953843983146,0.3562247890262442,0.08529411764705883,0.7534650694747833,0.20492110598769986,0.4464611817339446,0.32740712578623954,16,-0.27941176470588236,0.29461765356841446,0.29411764705882354,0.268846554622893,0.45,0.08029573654339643,0.2518556353242256,0.3467077875143503,0.30035334315556717,16,-0.5117647058823529,0.04272344816333178,0.39999999999999997,0.12475042359840012
0.0007278953843983146,0.41753189365604026,0.08529411764705883,0.7534650694747833,0.20855127995454434,0.43826972712466183,0.3267573557407863,16,-0.27941176470588236,0.29461765356841446,0.29411764705882354,0.268846554622893,0.45,0.08029573654339643,0.2519076400467697,0.3466048675417265,0.2982121764592519,16,-0.5117647058823529,0.04272344816333178,0.39999999999999997,0.12475042359840012
0.0007278953843983146,0.4893900918477494,0.08529411764705883,0.7534650694747833,0.2129115759441968,0.42853318405148,0.32603553877177716,16,-0.27941176470588236,0.29461765356841446,0.29411764705882354,0.268846554622893,0.45,0.08029573654339643,0.2519281594115629,0.34656426343492786,0.29583793028434424,16,-0.5117647058823529,0.04272344816333178,0.39999999999999997,0.12475042359840012
0.0007278953843983146,0.5736152510448681,0.08529411764705883,0.7534650694747833,0.21814075254330373,0.41700549801172787,0.3252394058480591,16,-0.27941176470588236,0.29461765356841446,0.29411764705882354,0.268846554622893,0.4382352941176471,0.08953003199187995,0.251911278317112,0.34659766786747337,0.29322024496531074,16,-0.5088235294117647,0.04413521823498383,0.3588235294117647,0.17230386289263244
0.0007278953843983146,0.6723357536499338,0.10294117647058824,0.7044103818167706,0.22446922089174454,0.4032746077598982,0.32436972350372006,16,-0.26176470588235295,0.3274104118125859,0.3294117647058824,0.2128014262162131,0.38823529411764707,0.13728162367278124,0.2518540554310389,0.3467109144731203,0.2903503671600853,16,-0.4911764705882353,0.053350435677943356,0.3323529411764706,0.2084998279822084
0.0007278953843983146,0.7880462815669912,0.10294117647058824,0.7044103818167706,0.2324041039793487,0.38640381310164584,0.3234366761527624,16,-0.26176470588235295,0.3274104118125859,0.3294117647058824,0.2128014262162131,0.3735294117647059,0.15412246989684822,0.2517585202417124,0.3469000294134135,0.28722077807417623,16,-0.5029411764705883,0.047063140467273064,0.30882352941176466,0.24449869579851793
0.0007278953843983146,0.9236708571873865,0.11176470588235293,0.6802736949858406,0.24240289401269108,0.3657009482538104,0.3224604008989872,16,-0.27058823529411763,0.31076062710233504,0.31764705882352945,0.23057346362184541,0.38823529411764707,0.13728162367278124,0.25163362323725863,0.34714735490604287,0.28382452688123816,16,-0.5205882352941177,0.03869090714064999,0.27941176470588236,0.29461765356841446
0.0007278953843983146,1.0826367338740546,0.1176470588235294,0.6643410791623536,0.25269481479228934,0.3450491192752863,0.3214195365988892,16,-0.24705882352941175,0.35627504151257705,0.3294117647058824,0.2128014262162131,0.3941176470588235,0.13091285429899105,0.2514964705013078,0.347419064375302,0.28015434777994386,16,-0.5,0.04858028888702393,0.2823529411764706,0.28934982906327383
