predictor,status,n_obs,n_events,coef,se,z,p,ci_low,ci_high,aic,bic,message
delta_peak_unit,ok,1917,13,-0.6083150112570669,0.08372326296852048,-7.265782408478158,3.7088519416925864e-13,-0.772409591343543,-0.44422043117059073,,,ok
distance_km,ok,1917,13,1.9971207591433917e-05,1.3161633192282062e-05,1.5173806547917599,0.12917060526768917,-5.825119443165864e-06,4.5767534626033694e-05,,,ok
D_peak_unit,ok,1917,13,0.10006905154325693,0.12350614229301783,0.8102354238046194,0.4178048816865776,-0.14199853922053718,0.34213664230705104,,,ok
