window_start_pt,hours_since_quake,center_lat,center_lon,center_mode,center_track_csv,center_track_to_tz,center_track_storm_name
2024-07-06 08:00:00,16.0,20.434595694285033,-88.60613109144063,static,,America/Los_Angeles,
2024-07-07 08:00:00,40.0,20.434595694285033,-88.60613109144063,static,,America/Los_Angeles,
2024-07-08 08:00:00,64.0,20.434595694285033,-88.60613109144063,static,,America/Los_Angeles,
