window_start_pt,hours_since_quake,center_lat,center_lon,center_mode,center_used_for_distance,center_extrapolated,center_extrapolation_side,center_track_time_min_pt,center_track_time_max_pt,distance_mode,center_track_csv,center_track_to_tz,center_track_storm_name,path_track_points_used,path_track_length_km,path_distance_method,path_track_clip_ok,path_track_clip_kind,path_track_clip_start_pt,path_track_clip_end_pt,path_track_clip_pad_hours,path_track_clip_spatial_radius_km,path_track_points_total,path_track_length_total_km,path_track_keep_time_points,path_track_keep_spatial_points,path_track_keep_both_points,path_track_length_ratio_to_rmax,path_track_length_total_ratio_to_rmax,path_track_anchor_ok,path_track_anchor_pt,path_track_anchor_method,path_track_anchor_status
2024-09-27 00:00:00,-9.0,18.2,-103.1,static,1,0,,,,radial,,America/Los_Angeles,John,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-09-27 08:00:00,-1.0,18.2,-103.1,static,1,0,,,,radial,,America/Los_Angeles,John,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-09-27 16:00:00,7.0,18.2,-103.1,static,1,0,,,,radial,,America/Los_Angeles,John,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-09-28 00:00:00,15.0,18.2,-103.1,static,1,0,,,,radial,,America/Los_Angeles,John,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-09-28 08:00:00,23.0,18.2,-103.1,static,1,0,,,,radial,,America/Los_Angeles,John,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-09-28 16:00:00,31.0,18.2,-103.1,static,1,0,,,,radial,,America/Los_Angeles,John,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-09-29 00:00:00,39.0,18.2,-103.1,static,1,0,,,,radial,,America/Los_Angeles,John,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-09-29 08:00:00,47.0,18.2,-103.1,static,1,0,,,,radial,,America/Los_Angeles,John,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-09-29 16:00:00,55.0,18.2,-103.1,static,1,0,,,,radial,,America/Los_Angeles,John,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-09-30 00:00:00,63.0,18.2,-103.1,static,1,0,,,,radial,,America/Los_Angeles,John,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-09-30 08:00:00,71.0,18.2,-103.1,static,1,0,,,,radial,,America/Los_Angeles,John,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-09-30 16:00:00,79.0,18.2,-103.1,static,1,0,,,,radial,,America/Los_Angeles,John,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-10-01 00:00:00,87.0,18.2,-103.1,static,1,0,,,,radial,,America/Los_Angeles,John,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-10-01 08:00:00,95.0,18.2,-103.1,static,1,0,,,,radial,,America/Los_Angeles,John,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-10-01 16:00:00,103.0,18.2,-103.1,static,1,0,,,,radial,,America/Los_Angeles,John,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-10-02 00:00:00,111.0,18.2,-103.1,static,1,0,,,,radial,,America/Los_Angeles,John,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-10-02 08:00:00,119.0,18.2,-103.1,static,1,0,,,,radial,,America/Los_Angeles,John,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-10-02 16:00:00,127.0,18.2,-103.1,static,1,0,,,,radial,,America/Los_Angeles,John,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-10-03 00:00:00,135.0,18.2,-103.1,static,1,0,,,,radial,,America/Los_Angeles,John,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-10-03 08:00:00,143.0,18.2,-103.1,static,1,0,,,,radial,,America/Los_Angeles,John,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-10-03 16:00:00,151.0,18.2,-103.1,static,1,0,,,,radial,,America/Los_Angeles,John,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-10-04 00:00:00,159.0,18.2,-103.1,static,1,0,,,,radial,,America/Los_Angeles,John,0,,,0,,,,,,0,,0,0,0,,,0,,,
