slug,storm_name,r_bin_km,phi_mean,n_tiles_mean,n_tiles_crisis_mean,n_tiles_overlap_mean,baseline_sum_mean,crisis_sum_mean,n_eff_mean,r_center_km,abs_dev
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,50.0,1.0601066929862524,956.75,895.0,846.25,142974.97116706157,151556.81585727603,895.0,55.0,0.060106692986252375
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,60.0,1.0715489236730926,968.75,912.5,861.5,301198.82864315674,322744.6674998993,912.5,65.0,0.07154892367309262
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,70.0,1.0761198005256718,933.75,823.5,775.0,131299.53860950164,141288.07126325904,823.5,75.0,0.0761198005256718
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,80.0,1.0557930395668313,1132.25,984.75,933.75,142554.07005613015,150497.00935614537,984.75,85.0,0.05579303956683135
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,90.0,1.0591467045668752,1083.25,1027.75,982.0,267027.7625031201,282822.7170473105,1027.75,95.0,0.05914670456687521
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,100.0,1.0548474499036686,975.5,950.75,908.0,257328.32178529148,271439.68886325514,950.75,105.0,0.05484744990366863
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,110.0,1.038199720224827,866.0,796.75,761.75,235171.6896344933,244003.05399493087,796.75,115.0,0.03819972022482698
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,120.0,1.0551750843212577,902.0,811.75,771.0,175002.73045712308,184677.91050550737,811.75,125.0,0.05517508432125773
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,130.0,1.0710568517767585,1142.0,1077.5,1020.5,151288.7288921615,162056.382355037,1077.5,135.0,0.07105685177675847
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,140.0,1.0826098533400146,1187.25,1161.5,1095.5,143027.41750431492,154856.4093064229,1161.5,145.0,0.08260985334001458
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,150.0,1.0502936252297912,1196.0,1149.0,1088.0,130139.06440910931,136701.20730542188,1149.0,155.0,0.050293625229791195
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,160.0,1.083674525489612,1553.5,1505.25,1447.75,264631.2139161786,286751.1168720422,1505.25,165.0,0.08367452548961207
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,170.0,1.0922722607508975,1638.0,1618.5,1558.75,301540.74165777874,329365.0123211798,1618.5,175.0,0.09227226075089745
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,180.0,1.0841526586531784,1876.75,1862.75,1802.25,375534.5582199596,407149.04813456285,1862.75,185.0,0.08415265865317845
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,190.0,1.0994815872345074,1719.25,1709.25,1637.25,379342.43411185534,417080.5433171018,1709.25,195.0,0.0994815872345074
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,200.0,1.1018489160766058,1504.0,1525.75,1456.25,369366.3768056741,406980.54190541286,1504.0,205.0,0.10184891607660584
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,210.0,1.1101944804000015,1335.75,1384.75,1301.5,332993.48454803776,369655.6357741288,1335.75,215.0,0.11019448040000146
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,220.0,1.1368629426363768,1194.0,1234.25,1154.5,170518.94217754592,193840.99924376188,1194.0,225.0,0.13686294263637677
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,230.0,1.1181399793821503,1118.25,1145.25,1063.25,135073.57064632227,151030.05537496714,1118.25,235.0,0.11813997938215026
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,240.0,1.097101487730486,1177.5,1211.0,1136.5,157122.83617941965,172383.43925510894,1177.5,245.0,0.0971014877304861
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,250.0,1.0823779287102697,1073.75,1088.0,1028.25,168798.23583654925,182703.34917967214,1073.75,255.0,0.08237792871026972
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,260.0,1.0862546598023408,1237.0,1258.0,1195.0,252731.96588307776,274536.7115895716,1237.0,265.0,0.08625465980234082
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,270.0,1.08774639220536,1351.75,1367.25,1310.75,347768.28273478977,378285.40736108273,1351.75,275.0,0.08774639220536007
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,280.0,1.099317594212537,1310.0,1335.0,1269.25,362053.3370205249,397998.2054616221,1310.0,285.0,0.09931759421253705
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,290.0,1.1093539250001578,1306.0,1328.75,1267.25,250502.28414129122,277872.2627213652,1306.0,295.0,0.10935392500015784
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,300.0,1.105693028076188,1198.25,1215.75,1166.5,192141.83268055308,212440.82368820428,1198.25,305.0,0.10569302807618808
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,310.0,1.103553909068538,1082.75,1103.0,1042.0,182073.53705586964,200920.88221475782,1082.75,315.0,0.10355390906853801
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,320.0,1.093854203255596,1168.25,1184.25,1127.5,208608.55719595694,228202.43247421377,1168.25,325.0,0.09385420325559601
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,330.0,1.0945326569312313,1028.75,1055.25,994.0,171931.5966508128,188192.3637615766,1028.75,335.0,0.09453265693123125
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,340.0,1.1067534953776095,862.0,890.75,836.0,140733.09308315697,155754.19801203164,862.0,345.0,0.10675349537760948
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,350.0,1.1080163473951652,774.5,798.0,752.5,128041.22134608802,141898.48835059174,774.5,355.0,0.10801634739516519
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,360.0,1.0785274250325076,783.25,822.25,759.75,103863.25312307451,112019.81568314135,783.25,365.0,0.07852742503250765
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,370.0,1.0490872239323081,782.0,817.5,762.0,79402.21744746034,83295.90039496985,782.0,375.0,0.04908722393230813
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,380.0,1.094476464968945,740.5,774.5,718.5,49165.56275761689,53808.20255462564,740.5,385.0,0.0944764649689449
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,390.0,1.0924984662546968,540.5,579.0,524.0,34587.346521954525,37787.31712409351,540.5,395.0,0.09249846625469682
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,400.0,1.111666332162044,644.5,683.75,627.0,69629.54134679238,77407.6725945347,644.5,405.0,0.11166633216204391
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,410.0,1.085803002994008,530.5,553.25,513.25,99812.46927969038,108372.41106542139,530.5,415.0,0.085803002994008
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,420.0,1.0944201536763607,618.5,636.75,604.75,139319.6928248008,152451.52712547412,618.5,425.0,0.0944201536763607
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,430.0,1.072139646205648,689.0,713.0,674.25,118983.01618913664,127568.69127455715,689.0,435.0,0.07213964620564806
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,440.0,1.070606585658261,697.5,735.0,680.0,85918.57644067323,91982.30665500238,697.5,445.0,0.07060658565826095
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,450.0,1.0982634044046446,698.25,713.75,679.75,301159.26563390763,330736.5243167359,698.25,455.0,0.09826340440464465
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,460.0,1.1042937808912563,534.25,550.5,524.0,536693.5014395249,592621.1586397382,534.25,465.0,0.1042937808912563
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,470.0,1.0945363480976857,417.75,421.75,403.5,329469.75304596126,360653.3392090275,417.75,475.0,0.09453634809768574
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,480.0,1.0829808578698197,273.5,289.25,262.0,51890.763492673155,56184.59619748918,273.5,485.0,0.08298085786981968
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Helene,490.0,1.0878657167441788,156.5,176.0,150.5,20748.408558337018,22570.256968649148,156.5,495.0,0.08786571674417876
hurricane_milton_across_florida_us,Milton,0.0,1.0630157504134012,585.0,567.5,548.0,199837.21292451478,212359.9841394581,567.5,5.0,0.06301575041340124
hurricane_milton_across_florida_us,Milton,10.0,1.0790224591580595,639.75,631.25,604.75,223371.44096343513,241096.97652868173,631.25,15.0,0.0790224591580595
hurricane_milton_across_florida_us,Milton,20.0,1.058373235064872,604.0,600.75,579.5,283054.92222260544,299656.6457688871,600.75,25.0,0.05837323506487202
hurricane_milton_across_florida_us,Milton,30.0,1.0611476950527603,524.5,511.5,500.25,339854.95186937077,360628.8421492343,511.5,35.0,0.0611476950527603
hurricane_milton_across_florida_us,Milton,40.0,0.9810191927877029,576.75,572.75,559.75,294073.84676816757,288044.5959892795,572.75,45.0,0.018980807212297113
hurricane_milton_across_florida_us,Milton,50.0,0.9716913583203866,572.25,563.75,558.25,313358.4757609396,304086.89386043383,563.75,55.0,0.028308641679613444
hurricane_milton_across_florida_us,Milton,60.0,1.047696108560149,549.75,537.0,526.75,230178.02564957849,241273.86303357527,537.0,65.0,0.04769610856014905
hurricane_milton_across_florida_us,Milton,70.0,1.0899115450912407,564.5,556.25,543.5,141398.43253596505,154184.16724708033,556.25,75.0,0.08991154509124066
hurricane_milton_across_florida_us,Milton,80.0,1.1052669290397386,524.75,521.0,499.5,123967.5733240361,137061.20262396807,521.0,85.0,0.10526692903973855
hurricane_milton_across_florida_us,Milton,90.0,1.0957300886579449,520.5,520.75,505.25,177988.55882458732,195059.27026555667,520.5,95.0,0.09573008865794486
hurricane_milton_across_florida_us,Milton,100.0,1.0971276282658413,482.5,494.0,468.0,126931.28138163121,139174.91264549847,482.5,105.0,0.09712762826584131
hurricane_milton_across_florida_us,Milton,110.0,1.1542966366126683,460.25,463.5,448.0,95774.82068268512,110551.76698034382,460.25,115.0,0.15429663661266835
hurricane_milton_across_florida_us,Milton,120.0,1.177846832163881,410.5,415.5,397.75,94164.16207594406,110867.77700839817,410.5,125.0,0.17784683216388109
hurricane_milton_across_florida_us,Milton,130.0,1.1483913448541152,421.25,427.25,413.0,122065.84694217228,140178.7465947972,421.25,135.0,0.1483913448541152
hurricane_milton_across_florida_us,Milton,140.0,1.1397708948640939,396.25,403.5,385.25,80281.55672956453,91447.02898068221,396.25,145.0,0.1397708948640939
hurricane_milton_across_florida_us,Milton,150.0,1.2000129996672433,427.0,435.75,412.75,55008.304064889264,65949.88773851944,427.0,155.0,0.20001299966724329
hurricane_milton_across_florida_us,Milton,160.0,1.1463730558437497,349.75,375.25,338.0,31321.41199199234,35905.25295294126,349.75,165.0,0.1463730558437497
hurricane_milton_across_florida_us,Milton,170.0,1.095349673957052,301.5,316.25,290.5,40702.59547313546,44572.371711307176,301.5,175.0,0.09534967395705207
hurricane_milton_across_florida_us,Milton,180.0,1.1613635886200733,296.0,312.0,289.0,46617.030520523134,54155.61296415096,296.0,185.0,0.16136358862007327
hurricane_milton_across_florida_us,Milton,190.0,1.1322427051972688,266.25,277.75,258.25,92508.26403953765,104779.85899801069,266.25,195.0,0.13224270519726877
hurricane_milton_across_florida_us,Milton,200.0,1.168768972260467,243.5,262.5,240.75,79541.3501690513,92946.46842580792,243.5,205.0,0.16876897226046705
hurricane_milton_across_florida_us,Milton,210.0,1.1876373076544011,214.0,232.5,212.75,55169.99071808685,65450.330378008046,214.0,215.0,0.18763730765440112
hurricane_milton_across_florida_us,Milton,220.0,1.1724856777241293,209.75,218.75,206.0,49405.059605861075,57938.64605270511,209.75,225.0,0.17248567772412926
hurricane_milton_across_florida_us,Milton,230.0,1.1545333640804476,223.75,226.5,221.75,96896.52126251603,111897.93772485312,223.75,235.0,0.1545333640804476
hurricane_milton_across_florida_us,Milton,240.0,1.1556844515532847,169.75,178.25,169.5,130231.02120834685,150511.81638921308,169.75,245.0,0.1556844515532847
hurricane_milton_across_florida_us,Milton,250.0,1.1401930785411527,129.0,130.75,127.75,131842.76215778338,150340.80040403642,129.0,255.0,0.1401930785411527
hurricane_milton_across_florida_us,Milton,260.0,1.1293215428539045,104.25,102.25,100.75,176999.41583172485,199918.8765389235,102.25,265.0,0.12932154285390451
hurricane_milton_across_florida_us,Milton,270.0,1.1285225799831398,113.75,113.0,112.25,239721.1073313587,270552.98572985333,113.0,275.0,0.12852257998313976
hurricane_milton_across_florida_us,Milton,280.0,1.1109447148019236,118.5,116.25,115.0,135916.70971294813,151041.90223026962,116.25,285.0,0.11094471480192358
hurricane_milton_across_florida_us,Milton,290.0,1.1749412686789356,69.25,69.75,66.25,39911.19399771737,46755.11237833853,69.25,295.0,0.17494126867893556
hurricane_milton_across_florida_us,Milton,300.0,1.9104025078554567,3.25,4.25,3.25,86.9619887256147,156.33995278052697,3.25,305.0,0.9104025078554567
hurricane_milton_across_florida_us,Milton,310.0,1.0455586603211078,9.75,8.75,8.25,456.90986853066875,482.12844318713894,8.75,315.0,0.04555866032110778
hurricane_milton_across_florida_us,Milton,320.0,1.0261663411961466,33.75,30.25,30.25,5641.34916689611,5771.651593604891,30.25,325.0,0.02616634119614658
hurricane_milton_across_florida_us,Milton,330.0,1.0303810750176736,5.75,5.25,5.0,118.10493942713217,113.14586266920469,5.25,335.0,0.03038107501767362
hurricane_milton_across_florida_us,Milton,340.0,1.2622511887440342,8.25,9.5,8.25,163.11292923127453,196.39619868397145,8.25,345.0,0.2622511887440342
