predictor,status,n_obs,n_events,coef,se,z,p,ci_low,ci_high,aic,bic,message
delta_peak_unit,ok,1831,12,-0.4298094498369399,0.09141100898475173,-4.70194405040028,2.576961203443395e-06,-0.6089717352375206,-0.25064716443635926,,,ok
distance_km,ok,1831,12,1.9685188125482137e-05,1.4877821081376874e-05,1.323123057994213,0.1857944578499383,-9.474805362447295e-06,4.884518161341157e-05,,,ok
D_peak_unit,ok,1831,12,0.1641121682019745,0.13328080783604113,1.2313263317240797,0.2182008373594485,-0.09711341498706993,0.4253377513910189,,,ok
