window_start_pt,hours_since_quake,center_lat,center_lon,center_mode,center_track_csv,center_track_to_tz,center_track_storm_name
2024-07-08 08:00:00,0.0,29.9,-95.7,track,Docs/storm_tracks/nhc_best_track_2024_landfalls.csv,America/Los_Angeles,Beryl
2024-07-09 08:00:00,24.0,36.0,-91.4,track,Docs/storm_tracks/nhc_best_track_2024_landfalls.csv,America/Los_Angeles,Beryl
2024-07-10 08:00:00,48.0,38.9,-87.0,track,Docs/storm_tracks/nhc_best_track_2024_landfalls.csv,America/Los_Angeles,Beryl
2024-07-11 08:00:00,72.0,38.9,-87.0,track,Docs/storm_tracks/nhc_best_track_2024_landfalls.csv,America/Los_Angeles,Beryl
