k_ratio,gamma,n_valid,rho_alpha_delta_near,p_alpha_delta_near,rho_alpha_D_peak,p_alpha_D_peak
0.6818181818181819,1.1818181818181817,39,0.0617408906882591,0.7088630087257736,0.17732793522267204,0.28015565854366486
0.6818181818181819,1.4545454545454541,32,0.05461876832844574,0.7665433270764032,0.10887096774193547,0.5530929343729108
0.6818181818181819,1.727272727272727,36,-0.1093951093951094,0.5253522498053688,-0.04504504504504505,0.7941971608561039
0.6818181818181819,2.0,37,0.1853959222380275,0.2719552497667864,0.13798008534850636,0.4154161717972192
0.8636363636363636,-1.0,35,0.19001931601716796,0.2742437691914923,-0.27603305785123966,0.10847471160391445
0.8636363636363636,-0.7272727272727273,15,-0.40814897474523393,0.1309676343931203,-0.7963636363636366,0.00038119308671791534
0.8636363636363636,-0.4545454545454546,7,0.22438727760202976,0.6285853469476036,0.38181818181818183,0.3980019291171649
0.8636363636363636,-0.18181818181818188,5,0.19999999999999998,0.7470600781046621,-0.6,0.28475697986529386
0.8636363636363636,0.09090909090909083,40,-0.06472795497185742,0.6915069657754842,0.29305816135084434,0.06647380123792672
0.8636363636363636,0.36363636363636354,46,0.01732963305581252,0.9089927267352061,0.19111933395004627,0.20325682926063887
0.8636363636363636,0.6363636363636362,48,0.18085106382978725,0.21865270215771665,0.015740338688666956,0.9154362199988612
0.8636363636363636,0.909090909090909,38,0.1966298282087756,0.23672553401942975,0.4559579822737717,0.004015311069122306
0.8636363636363636,1.1818181818181817,39,0.15121457489878543,0.3581428549927376,0.2560728744939272,0.11560098984522203
0.8636363636363636,1.4545454545454541,44,-0.024665257223396755,0.8737281268396586,0.07695560253699787,0.6195363080106137
0.8636363636363636,1.727272727272727,39,0.15020242914979756,0.3614067522621751,0.22449392712550606,0.1694536468313095
0.8636363636363636,2.0,31,-0.12056451612903227,0.5182453456993675,0.022983870967741935,0.9023240851249664
1.0454545454545454,-1.0,36,0.09782996149274656,0.5702871124124818,0.6903816793893129,3.1717918927685537e-06
1.0454545454545454,-0.7272727272727273,20,-0.2834142343334009,0.2259424328271377,-0.1922779922779923,0.41670820185071017
1.0454545454545454,-0.4545454545454546,4,0.39999999999999997,0.6,-0.39999999999999997,0.6
1.0454545454545454,-0.18181818181818188,5,0.19999999999999998,0.7470600781046621,0.09999999999999999,0.8728885715695384
1.0454545454545454,0.09090909090909083,45,0.04571805006587615,0.7655415479997553,-0.12806324110671935,0.40182869505954694
1.0454545454545454,0.36363636363636354,44,-0.29696969696969694,0.05027960647600153,0.34376321353065536,0.022327796477299596
1.0454545454545454,0.6363636363636362,43,0.13364542434309876,0.3928890993950973,0.2900936273029296,0.05915770821442805
1.0454545454545454,0.909090909090909,32,0.0157624633431085,0.931765662865787,0.28958944281524923,0.10791136157606378
1.0454545454545454,1.1818181818181817,39,-0.24230769230769236,0.13721890324291608,-0.1125506072874494,0.49512364778881385
1.0454545454545454,1.4545454545454541,44,0.06441155743481325,0.677856630126404,0.009443269908386186,0.9514885637319541
1.0454545454545454,1.727272727272727,34,-0.0854087089381207,0.6310386897404544,0.11596638655462185,0.5136847244454954
1.0454545454545454,2.0,24,-0.21652173913043476,0.30951989756230047,-0.11478260869565216,0.5932933336915412
1.2272727272727273,-1.0,32,0.07836566857764972,0.6698727679175951,-0.1251158480074143,0.4950544734486584
1.2272727272727273,-0.7272727272727273,19,-0.0325374421120882,0.8947998607926883,-0.1517857142857143,0.5350517551163533
1.2272727272727273,-0.4545454545454546,3,-0.5,0.6666666666666666,-0.5,0.6666666666666666
1.2272727272727273,-0.18181818181818188,5,0.3,0.623837664781073,0.39999999999999997,0.5046315754686912
1.2272727272727273,0.09090909090909083,48,0.1836734693877551,0.21142842724021507,0.0028224055579678677,0.9848101699088662
1.2272727272727273,0.36363636363636354,37,0.12375533428165007,0.46554325233742694,0.05547652916073968,0.7443338059598276
1.2272727272727273,0.6363636363636362,39,0.08279352226720647,0.6163114335722298,0.3876518218623482,0.014756015704289865
1.2272727272727273,0.909090909090909,44,0.0482029598308668,0.7560149459431147,-0.07286821705426356,0.6383093737723378
1.2272727272727273,1.1818181818181817,35,-0.1235294117647059,0.4795765805686995,0.18263305322128853,0.29367398478635953
1.2272727272727273,1.4545454545454541,42,-0.016935418523620453,0.9152258268404748,0.20330605299408475,0.1965834550726786
1.2272727272727273,1.727272727272727,40,-0.04559099437148219,0.7799803409627332,0.10806754221388369,0.5068476888743866
1.2272727272727273,2.0,28,0.052545155993431854,0.790586141364689,0.09742747673782157,0.6218646554725847
1.4090909090909092,-1.0,34,0.0009828314093954977,0.995598511147302,0.16893576222435286,0.33952737167824953
1.4090909090909092,-0.7272727272727273,11,0.24074074074074073,0.475789830999,0.1574074074074074,0.6439210832249989
1.4090909090909092,-0.4545454545454546,8,-0.30952380952380953,0.4556448907375822,0.1666666666666667,0.693238811728395
1.4090909090909092,-0.18181818181818188,5,-0.49999999999999994,0.3910022189557703,-0.7,0.1881204043741873
1.4090909090909092,0.09090909090909083,47,0.0748149861239593,0.6172188796946316,0.28480573543015725,0.052337472502891995
1.4090909090909092,0.36363636363636354,43,0.2473572938689218,0.10977691214168851,0.2742373905164603,0.0751419541712141
1.4090909090909092,0.6363636363636362,39,0.19372469635627532,0.23733134147809398,0.11396761133603239,0.4896741736658915
1.4090909090909092,0.909090909090909,34,0.14835752482811307,0.40239210451784246,0.4056531703590527,0.017302292877021456
1.4090909090909092,1.1818181818181817,33,-0.20220588235294118,0.2591082814454165,0.023729946524064172,0.8957118490330904
1.4090909090909092,1.4545454545454541,32,-0.25,0.167594108019346,-0.1414956011730205,0.4398342142445553
1.4090909090909092,1.727272727272727,28,-0.041050903119868636,0.8356939585960416,-0.11384783798576902,0.5640468674701096
1.4090909090909092,2.0,37,0.2598387861545756,0.12039866108979672,0.13086770981507823,0.44008816106395143
1.5909090909090908,-1.0,29,-0.020646599024586383,0.9153398164005182,0.054945054945054944,0.7771104142107017
1.5909090909090908,-0.7272727272727273,14,-0.23687875361969882,0.41485037372042255,0.05543237250554325,0.8507084876988711
1.5909090909090908,-0.4545454545454546,9,0.5166666666666667,0.15439012098622507,-0.4666666666666666,0.2053863511058121
1.5909090909090908,-0.18181818181818188,10,0.17575757575757575,0.6271883447764846,0.4666666666666666,0.17393859716506654
1.5909090909090908,0.09090909090909083,38,0.06598096071780282,0.6938938514702607,0.12616259984681036,0.4503916592053549
1.5909090909090908,0.36363636363636354,36,0.10296010296010297,0.5501400030185088,-0.08494208494208495,0.6223250812519648
1.5909090909090908,0.6363636363636362,40,-0.004315196998123829,0.9789172579153019,0.06510318949343341,0.6898076826706845
1.5909090909090908,0.909090909090909,31,0.08185483870967743,0.6615633818161166,0.25604838709677424,0.16442663747423164
1.5909090909090908,1.1818181818181817,29,0.23940886699507383,0.21099582980045065,-0.09605911330049259,0.6201140668918738
1.5909090909090908,1.4545454545454541,36,0.005662805662805663,0.973851665947173,0.16756756756756758,0.3286420193289136
1.5909090909090908,1.727272727272727,38,-0.044753255279571066,0.7896266267342594,0.32946711894080316,0.04339216433201247
1.5909090909090908,2.0,35,0.2689075630252101,0.11828062623125427,-0.20448179271708683,0.23867820002702303
1.7727272727272727,-1.0,19,-0.2466212642745901,0.3087493423677011,-0.0585480093676815,0.8118168130721145
1.7727272727272727,-0.7272727272727273,14,-0.19353603653305582,0.5073666194868297,-0.3392070484581498,0.23544371230912023
1.7727272727272727,-0.4545454545454546,11,-0.009090909090909092,0.9788365001441937,-0.06363636363636364,0.8525390725425217
1.7727272727272727,-0.18181818181818188,11,0.7818181818181819,0.004473162252783043,0.21818181818181823,0.5192482475549817
1.7727272727272727,0.09090909090909083,44,0.2536997885835095,0.09656913232633287,0.006483439041578575,0.9666831752180073
1.7727272727272727,0.36363636363636354,48,0.11126791141988711,0.45150468631702,0.2590099869735128,0.07546213011018578
1.7727272727272727,0.6363636363636362,36,0.1052767052767053,0.541153385882663,0.3889317889317889,0.01905866638938662
1.7727272727272727,0.909090909090909,34,-0.08815889992360579,0.6200427154922391,-0.08815889992360579,0.6200427154922391
1.7727272727272727,1.1818181818181817,33,-0.04578877005347594,0.8002475072362791,0.10795454545454546,0.5498456038599481
1.7727272727272727,1.4545454545454541,37,0.2908961593172119,0.08068648327495971,0.10715979137031767,0.5278593824913373
1.7727272727272727,1.727272727272727,33,0.04913101604278075,0.7859930133070242,0.054144385026737976,0.764739890849578
1.7727272727272727,2.0,40,0.006191369606003753,0.9697544253255671,0.2590994371482177,0.10643398392418997
1.9545454545454546,-1.0,24,0.09555017495804412,0.6569499627960115,-0.5548076923076922,0.00489576427578584
1.9545454545454546,-0.7272727272727273,14,-0.13038873034591986,0.6568334819932112,0.15164835164835166,0.6047905984521367
1.9545454545454546,-0.4545454545454546,10,0.09726488698881033,0.7892345325825416,0.7212121212121211,0.01857315508946023
1.9545454545454546,-0.18181818181818188,8,0.6190476190476191,0.10173303745426478,0.3333333333333334,0.4197530864197532
1.9545454545454546,0.09090909090909083,48,0.03213200173686496,0.8283604530535619,0.1622883195831524,0.2704382590075011
1.9545454545454546,0.36363636363636354,50,-0.05267707082833133,0.7163700413625803,0.41531812725090034,0.002706732318607802
1.9545454545454546,0.6363636363636362,43,-0.07006946541830263,0.6552460212018525,0.22968891573542738,0.13842560137919543
1.9545454545454546,0.909090909090909,36,0.16525096525096525,0.3354685349802574,0.3250965250965251,0.05303245768981314
1.9545454545454546,1.1818181818181817,37,0.11332385016595542,0.5042490070080357,0.32788051209103836,0.047578550661597996
1.9545454545454546,1.4545454545454541,29,0.1926108374384236,0.3168126068271082,0.47438423645320177,0.009322734708868114
1.9545454545454546,1.727272727272727,35,-0.0638655462184874,0.715496451434862,0.30000000000000004,0.07995432222375112
1.9545454545454546,2.0,32,-0.17961876832844573,0.3252717389652338,-0.003299120234604105,0.9857025586979924
2.1363636363636367,-1.0,22,0.08142945321834529,0.7186657035833114,-0.18633139909735655,0.4063894449070243
2.1363636363636367,-0.7272727272727273,8,0.0736321040510724,0.862438006010348,-0.8554216867469879,0.0067597048147543075
2.1363636363636367,-0.4545454545454546,5,-0.6,0.28475697986529386,-0.39999999999999997,0.5046315754686912
2.1363636363636367,-0.18181818181818188,9,0.25,0.5164895523012261,-0.35,0.35581957250178897
2.1363636363636367,0.09090909090909083,45,0.16890645586297756,0.26735818994408916,0.175098814229249,0.2499545216569226
2.1363636363636367,0.36363636363636354,39,-0.003846153846153847,0.9814605846069904,0.4105263157894737,0.009435004053932584
2.1363636363636367,0.6363636363636362,42,0.1614942063041893,0.30690236840720614,0.36455716716635606,0.017614145124728343
2.1363636363636367,0.909090909090909,49,0.12846938775510203,0.3790089933257567,0.2043877551020408,0.15892364273044
2.1363636363636367,1.1818181818181817,33,0.11430481283422461,0.5264764662429086,0.1126336898395722,0.5325791526599187
2.1363636363636367,1.4545454545454541,38,0.2902943429259219,0.077059164480029,0.35069482437903493,0.030873888291076425
2.1363636363636367,1.727272727272727,31,0.28750000000000003,0.11681827535084387,0.29717741935483877,0.1044745431931441
2.1363636363636367,2.0,36,-0.37503217503217506,0.024211968526078848,0.1093951093951094,0.5253522498053688
2.3181818181818183,-1.0,15,-0.07346563960379714,0.7947112470258973,-0.10181818181818184,0.7180471474583774
2.3181818181818183,-0.7272727272727273,15,0.017873108119926942,0.9495903280845187,0.08214285714285713,0.7710285652881773
2.3181818181818183,-0.4545454545454546,8,0.880952380952381,0.0038503204637324005,-0.880952380952381,0.0038503204637324005
2.3181818181818183,-0.18181818181818188,10,-0.2727272727272727,0.4458383415427516,0.05454545454545454,0.8810361811618526
2.3181818181818183,0.09090909090909083,40,0.22363977485928707,0.1653766645850873,0.23677298311444658,0.14128904135436962
2.3181818181818183,0.36363636363636354,47,0.37661887141535616,0.0090728714510529,0.33880666049953745,0.019829292914438194
2.3181818181818183,0.6363636363636362,37,0.03745851114272166,0.825787113362773,0.317923186344239,0.05516686173577261
2.3181818181818183,0.909090909090909,39,0.011740890688259108,0.9434465924986106,0.10991902834008098,0.5053258971732738
2.3181818181818183,1.1818181818181817,41,0.05993031358885018,0.7097374134568689,-0.2754355400696865,0.08133390398229978
2.3181818181818183,1.4545454545454541,36,-0.17142857142857146,0.3174572157408504,0.18146718146718147,0.28950742531105855
2.3181818181818183,1.727272727272727,29,-0.13004926108374382,0.5013321216708113,0.3517241379310344,0.06133599047433284
2.3181818181818183,2.0,34,0.16210847975553858,0.3596829511623701,0.16424751718869365,0.35329252975032166
2.5,-1.0,15,0.11290340711112677,0.6886977944824567,-0.05187835420393559,0.8543153110365357
2.5,-0.7272727272727273,17,0.06625771858763486,0.8005341223248336,0.17401960784313728,0.5041495460552976
2.5,-0.4545454545454546,13,-0.0934065934065934,0.7615000227827017,0.34615384615384615,0.24662526251007172
2.5,-0.18181818181818188,14,-0.16043956043956045,0.583752752641341,-0.621978021978022,0.017550315290540023
2.5,0.09090909090909083,49,0.018877551020408164,0.8975610515463488,0.06346938775510204,0.6648305067034974
2.5,0.36363636363636354,38,-0.09858846700951963,0.5559444117153884,0.000547105810263705,0.9973989640438397
2.5,0.6363636363636362,43,0.14935064935064937,0.33913570340724447,-0.020386590154032016,0.8967579573465753
2.5,0.909090909090909,27,-0.13247863247863248,0.5100762219428242,0.29181929181929184,0.13968802514901776
2.5,1.1818181818181817,44,0.36871035940803387,0.013785760493818347,0.24369274136716,0.1109190459222976
2.5,1.4545454545454541,40,-0.08761726078799251,0.5908503478530478,0.17879924953095686,0.26963996767664633
2.5,1.727272727272727,29,0.2576354679802955,0.1772441822644845,0.25665024630541866,0.17896509982586384
2.5,2.0,32,0.20234604105571843,0.26672380517961103,0.17778592375366567,0.3303145633985445
