slug,short_name,disaster_type,event_type,t_peak_hours,t_peak_source,D_peak,near_delta,r_bin_km,bin_type,peak_delta_mean,delta0_signed,delta0_abs,n_post_points,t50_h,abs_delta_24h,abs_delta_72h,R24_72,metric_ok_t50,metric_ok_R24_72,metric_primary,daily_avg_applied,median_step_hours_raw
the_flooding_in_benue_and_kogi_states_nigeria,the_flooding_in_benue_,flood,INFL,104.0,fallback_local_peak,0.2764525465043428,0.1701681261074496,80.0,INFL,0.22447356584675562,0.22311111974006362,0.22311111974006362,2,,0.2984130130061457,,,0,0,,1,8.0
the_flooding_in_benue_and_kogi_states_nigeria,the_flooding_in_benue_,flood,INFL,104.0,fallback_local_peak,0.2764525465043428,0.1701681261074496,90.0,INFL,0.17197421392032455,0.18945705577204527,0.18945705577204527,2,,0.22139357287719466,,,0,0,,1,8.0
the_flooding_in_benue_and_kogi_states_nigeria,the_flooding_in_benue_,flood,INFL,104.0,fallback_local_peak,0.2764525465043428,0.1701681261074496,100.0,INFL,0.27418301367317194,0.27455064149159325,0.27455064149159325,2,,0.27959046330126225,,,0,0,,1,8.0
the_flooding_in_benue_and_kogi_states_nigeria,the_flooding_in_benue_,flood,INFL,104.0,fallback_local_peak,0.2764525465043428,0.1701681261074496,110.0,INFL,0.15755556459005432,0.15896695865040003,0.15896695865040003,2,,0.1974092068030396,,,0,0,,1,8.0
the_flooding_in_benue_and_kogi_states_nigeria,the_flooding_in_benue_,flood,INFL,104.0,fallback_local_peak,0.2764525465043428,0.1701681261074496,120.0,INFL,0.1598995539709287,0.16357095061280033,0.16357095061280033,2,,0.19589419710147568,,,0,0,,1,8.0
the_flooding_in_benue_and_kogi_states_nigeria,the_flooding_in_benue_,flood,INFL,104.0,fallback_local_peak,0.2764525465043428,0.1701681261074496,130.0,INFL,0.08473682763579339,0.08639116057923357,0.08639116057923357,2,,0.15182329440262365,,,0,0,,1,8.0
the_flooding_in_benue_and_kogi_states_nigeria,the_flooding_in_benue_,flood,INFL,104.0,fallback_local_peak,0.2764525465043428,0.1701681261074496,140.0,INFL,0.14465179351159993,0.12859599650989506,0.12859599650989506,2,,0.20024622894675045,,,0,0,,1,8.0
the_flooding_in_benue_and_kogi_states_nigeria,the_flooding_in_benue_,flood,INFL,104.0,fallback_local_peak,0.2764525465043428,0.1701681261074496,150.0,INFL,0.14029973728758688,0.15581012901207436,0.15581012901207436,2,,0.20349986343398188,,,0,0,,1,8.0
the_flooding_in_benue_and_kogi_states_nigeria,the_flooding_in_benue_,flood,INFL,104.0,fallback_local_peak,0.2764525465043428,0.1701681261074496,160.0,INFL,0.20195560208744281,0.23408676299400732,0.23408676299400732,2,,0.2376981631435465,,,0,0,,1,8.0
the_flooding_in_benue_and_kogi_states_nigeria,the_flooding_in_benue_,flood,INFL,104.0,fallback_local_peak,0.2764525465043428,0.1701681261074496,170.0,INFL,0.18500475290627785,0.198812537360761,0.198812537360761,2,,0.21420817381031618,,,0,0,,1,8.0
the_flooding_in_benue_and_kogi_states_nigeria,the_flooding_in_benue_,flood,INFL,104.0,fallback_local_peak,0.2764525465043428,0.1701681261074496,180.0,INFL,0.1679247668113941,0.1642620987809579,0.1642620987809579,2,,0.19196525014389998,,,0,0,,1,8.0
the_flooding_in_benue_and_kogi_states_nigeria,the_flooding_in_benue_,flood,INFL,104.0,fallback_local_peak,0.2764525465043428,0.1701681261074496,190.0,INFL,0.18439895662590958,0.16415762963248728,0.16415762963248728,2,,0.20486506459142081,,,0,0,,1,8.0
the_flooding_in_benue_and_kogi_states_nigeria,the_flooding_in_benue_,flood,INFL,104.0,fallback_local_peak,0.2764525465043428,0.1701681261074496,200.0,INFL,0.1431046773522822,0.13032653919918924,0.13032653919918924,2,,0.15548276903696748,,,0,0,,1,8.0
the_flooding_in_conakry_city_conakry_guinea,the_flooding_in_conakr,flood,INFL,8.0,preferred_snap,0.22394530861791484,0.0630537437772599,0.0,EVAC,-0.0025974345099391005,-0.0025974345099391005,0.0025974345099391005,12,,0.015615514190716792,0.19221171099167358,12.309022209844413,0,1,R24_72,1,8.0
the_flooding_in_conakry_city_conakry_guinea,the_flooding_in_conakr,flood,INFL,8.0,preferred_snap,0.22394530861791484,0.0630537437772599,10.0,EVAC,-0.002304982882574006,-0.002304982882574006,0.002304982882574006,12,24.0,7.893448768644025e-05,0.17284120883614573,2189.679237835064,1,1,R24_72,1,8.0
the_flooding_in_conakry_city_conakry_guinea,the_flooding_in_conakr,flood,INFL,8.0,preferred_snap,0.22394530861791484,0.0630537437772599,20.0,INFL,0.004644809929902016,0.004644809929902016,0.004644809929902016,12,,0.022696610059390387,0.12308212306349249,5.422929800592361,0,1,R24_72,1,8.0
the_flooding_in_conakry_city_conakry_guinea,the_flooding_in_conakr,flood,INFL,8.0,preferred_snap,0.22394530861791484,0.0630537437772599,30.0,INFL,0.10364125805543423,0.10364125805543423,0.10364125805543423,12,96.0,0.07456332716247527,0.21640382094511823,2.9022822502752477,1,1,R24_72,1,8.0
the_flooding_in_conakry_city_conakry_guinea,the_flooding_in_conakr,flood,INFL,8.0,preferred_snap,0.22394530861791484,0.0630537437772599,40.0,EVAC,-0.06552197944863325,-0.06552197944863325,0.06552197944863325,12,96.0,0.08365766800776392,0.19117573964260304,2.2852147829994593,1,1,R24_72,1,8.0
the_flooding_in_conakry_city_conakry_guinea,the_flooding_in_conakr,flood,INFL,8.0,preferred_snap,0.22394530861791484,0.0630537437772599,60.0,EVAC,-0.04076061529565378,-0.04076061529565378,0.04076061529565378,12,24.0,0.004704680863271619,0.09141785969005127,19.431256305550892,1,1,R24_72,1,8.0
the_flooding_in_conakry_city_conakry_guinea,the_flooding_in_conakr,flood,INFL,8.0,preferred_snap,0.22394530861791484,0.0630537437772599,70.0,EVAC,-0.10355900799843631,-0.10355900799843631,0.10355900799843631,12,72.0,0.17371479647612884,0.051080723518028726,0.2940493530443046,1,1,R24_72,1,8.0
the_flooding_in_conakry_city_conakry_guinea,the_flooding_in_conakr,flood,INFL,8.0,preferred_snap,0.22394530861791484,0.0630537437772599,80.0,EVAC,-0.14644174941987886,-0.14644174941987886,0.14644174941987886,12,24.0,0.03873565557905778,0.009753578994114664,0.2517984747723718,1,1,R24_72,1,8.0
the_flooding_in_conakry_city_conakry_guinea,the_flooding_in_conakr,flood,INFL,8.0,preferred_snap,0.22394530861791484,0.0630537437772599,90.0,EVAC,-0.005667444171918057,-0.005667444171918057,0.005667444171918057,12,48.0,0.0037749213592679722,0.04950570314280078,13.114366746013713,1,1,R24_72,1,8.0
the_flooding_in_conakry_city_conakry_guinea,the_flooding_in_conakr,flood,INFL,8.0,preferred_snap,0.22394530861791484,0.0630537437772599,130.0,EVAC,-0.07903922664130653,-0.07903922664130653,0.07903922664130653,12,24.0,0.008713842455852883,0.06643585893340997,7.624174899878592,1,1,R24_72,1,8.0
the_flooding_in_conakry_city_conakry_guinea,the_flooding_in_conakr,flood,INFL,8.0,preferred_snap,0.22394530861791484,0.0630537437772599,140.0,INFL,0.16459105503246155,0.16459105503246155,0.16459105503246155,12,24.0,0.0032351985844129016,0.10669812164842796,32.98039327863724,1,1,R24_72,1,8.0
the_flooding_in_conakry_city_conakry_guinea,the_flooding_in_conakr,flood,INFL,8.0,preferred_snap,0.22394530861791484,0.0630537437772599,150.0,INFL,0.027271731920040915,0.027271731920040915,0.027271731920040915,12,72.0,0.06752578469721753,0.004470156900644266,0.06619925885627603,1,1,R24_72,1,8.0
the_flooding_in_conakry_city_conakry_guinea,the_flooding_in_conakr,flood,INFL,8.0,preferred_snap,0.22394530861791484,0.0630537437772599,160.0,INFL,0.13228636684856343,0.13228636684856343,0.13228636684856343,13,24.0,0.04231726919432022,0.0351775523843772,0.8312812488642035,1,1,R24_72,1,8.0
the_flooding_in_conakry_city_conakry_guinea,the_flooding_in_conakr,flood,INFL,8.0,preferred_snap,0.22394530861791484,0.0630537437772599,170.0,EVAC,-0.14470270909059066,-0.14470270909059066,0.14470270909059066,12,192.0,0.147426986768012,0.1153616734012433,0.7825003815805718,1,1,R24_72,1,8.0
the_flooding_in_conakry_city_conakry_guinea,the_flooding_in_conakr,flood,INFL,8.0,preferred_snap,0.22394530861791484,0.0630537437772599,180.0,EVAC,-0.17119525502894709,-0.17119525502894709,0.17119525502894709,12,192.0,0.12104249449147275,0.1391804519638725,1.1498478492912878,1,1,R24_72,1,8.0
the_flooding_in_conakry_city_conakry_guinea,the_flooding_in_conakr,flood,INFL,8.0,preferred_snap,0.22394530861791484,0.0630537437772599,190.0,EVAC,-0.06394659600643016,-0.06394659600643016,0.06394659600643016,12,24.0,0.02228941043669025,0.026836423726890657,1.2039988138365312,1,1,R24_72,1,8.0
the_flooding_in_conakry_city_conakry_guinea,the_flooding_in_conakr,flood,INFL,8.0,preferred_snap,0.22394530861791484,0.0630537437772599,200.0,INFL,0.19160100940316283,-0.015897132208325893,0.015897132208325893,12,240.0,0.07178702303691642,0.025461925498638238,0.35468702310645284,1,1,R24_72,1,8.0
the_wildfires_in_quito_pichincha_province_ecuador,quito_fire,wildfire,NEUTRAL,8.0,preferred_snap,0.10067378824793247,0.0004955791073127,0.0,INFL,0.06015299947072625,0.04470078140783048,0.04470078140783048,14,,0.0673250579573692,0.05092316384842518,0.7563775716416041,0,1,R24_72,1,8.0
the_wildfires_in_quito_pichincha_province_ecuador,quito_fire,wildfire,NEUTRAL,8.0,preferred_snap,0.10067378824793247,0.0004955791073127,10.0,INFL,0.04841961892388662,0.0745991575036647,0.0745991575036647,14,120.0,0.10676629878539301,0.05398112022576429,0.5056007451777432,1,1,R24_72,1,8.0
the_wildfires_in_quito_pichincha_province_ecuador,quito_fire,wildfire,NEUTRAL,8.0,preferred_snap,0.10067378824793247,0.0004955791073127,20.0,INFL,0.008987264606910971,0.06503628563402468,0.06503628563402468,14,72.0,0.10002934923351343,0.01962272715882718,0.1961696972857328,1,1,R24_72,1,8.0
the_wildfires_in_quito_pichincha_province_ecuador,quito_fire,wildfire,NEUTRAL,8.0,preferred_snap,0.10067378824793247,0.0004955791073127,30.0,EVAC,-0.010262627530170803,-0.0038877032017253046,0.0038877032017253046,14,,0.018850556175348143,0.01778868532734801,0.9436689910832021,0,1,R24_72,1,8.0
the_wildfires_in_quito_pichincha_province_ecuador,quito_fire,wildfire,NEUTRAL,8.0,preferred_snap,0.10067378824793247,0.0004955791073127,40.0,EVAC,-0.04287667929462323,-0.05255940472818391,0.05255940472818391,14,96.0,0.03459221735535489,0.03839713417866286,1.1099934353505374,1,1,R24_72,1,8.0
the_wildfires_in_quito_pichincha_province_ecuador,quito_fire,wildfire,NEUTRAL,8.0,preferred_snap,0.10067378824793247,0.0004955791073127,50.0,EVAC,-0.10517803505063944,-0.12937619833873634,0.12937619833873634,14,96.0,0.11312375495896576,0.09806606617973916,0.8668918938848115,1,1,R24_72,1,8.0
the_wildfires_in_quito_pichincha_province_ecuador,quito_fire,wildfire,NEUTRAL,8.0,preferred_snap,0.10067378824793247,0.0004955791073127,60.0,EVAC,-0.10850909778471463,-0.13939802788898814,0.13939802788898814,14,96.0,0.13244709286259146,0.0948911150018343,0.7164454345576313,1,1,R24_72,1,8.0
the_wildfires_in_quito_pichincha_province_ecuador,quito_fire,wildfire,NEUTRAL,8.0,preferred_snap,0.10067378824793247,0.0004955791073127,70.0,EVAC,-0.05708544104352789,-0.08518532828677772,0.08518532828677772,14,72.0,0.08642601538788326,0.04200636153798776,0.48603839190620557,1,1,R24_72,1,8.0
the_wildfires_in_quito_pichincha_province_ecuador,quito_fire,wildfire,NEUTRAL,8.0,preferred_snap,0.10067378824793247,0.0004955791073127,80.0,EVAC,-0.11041830792182214,-0.1514975221881328,0.1514975221881328,14,96.0,0.1467293635862774,0.09154349593905631,0.6238934982174063,1,1,R24_72,1,8.0
the_wildfires_in_quito_pichincha_province_ecuador,quito_fire,wildfire,NEUTRAL,8.0,preferred_snap,0.10067378824793247,0.0004955791073127,90.0,EVAC,-0.14042180371223323,-0.16777169657590027,0.16777169657590027,14,96.0,0.1608312735680724,0.12108102559279277,0.7528450338456395,1,1,R24_72,1,8.0
the_wildfires_in_quito_pichincha_province_ecuador,quito_fire,wildfire,NEUTRAL,8.0,preferred_snap,0.10067378824793247,0.0004955791073127,100.0,EVAC,-0.11613451187714258,-0.14810067775537672,0.14810067775537672,14,96.0,0.1291539129835967,0.10669828909331373,0.8261328412625409,1,1,R24_72,1,8.0
the_wildfires_in_quito_pichincha_province_ecuador,quito_fire,wildfire,NEUTRAL,8.0,preferred_snap,0.10067378824793247,0.0004955791073127,110.0,EVAC,-0.035713411617228824,-0.061289301478829716,0.061289301478829716,14,48.0,0.0452363818904549,0.03183895135851944,0.7038350555007056,1,1,R24_72,1,8.0
the_wildfires_in_quito_pichincha_province_ecuador,quito_fire,wildfire,NEUTRAL,8.0,preferred_snap,0.10067378824793247,0.0004955791073127,120.0,EVAC,-0.09304030521699186,-0.14132217429401842,0.14132217429401842,14,96.0,0.12228982520693898,0.09249318216085108,0.7563440540072243,1,1,R24_72,1,8.0
the_wildfires_in_quito_pichincha_province_ecuador,quito_fire,wildfire,NEUTRAL,8.0,preferred_snap,0.10067378824793247,0.0004955791073127,130.0,EVAC,-0.07297262425273582,-0.09733699502456172,0.09733699502456172,14,96.0,0.09537294787722905,0.06538129946426008,0.6855329621186043,1,1,R24_72,1,8.0
the_wildfires_in_quito_pichincha_province_ecuador,quito_fire,wildfire,NEUTRAL,8.0,preferred_snap,0.10067378824793247,0.0004955791073127,140.0,EVAC,-0.054818505325248394,-0.05565939867761253,0.05565939867761253,14,96.0,0.06484685893916131,0.028888683315600645,0.4454908655283323,1,1,R24_72,1,8.0
the_wildfires_in_quito_pichincha_province_ecuador,quito_fire,wildfire,NEUTRAL,8.0,preferred_snap,0.10067378824793247,0.0004955791073127,150.0,EVAC,-0.06525355200714959,-0.09055663237544624,0.09055663237544624,14,96.0,0.08328061947273398,0.04978111782132718,0.5977515313466837,1,1,R24_72,1,8.0
the_wildfires_in_quito_pichincha_province_ecuador,quito_fire,wildfire,NEUTRAL,8.0,preferred_snap,0.10067378824793247,0.0004955791073127,160.0,EVAC,-0.05532902326403831,-0.09446769846440091,0.09446769846440091,14,72.0,0.07752114846955042,0.038510213487718215,0.496770420046662,1,1,R24_72,1,8.0
the_wildfires_in_quito_pichincha_province_ecuador,quito_fire,wildfire,NEUTRAL,8.0,preferred_snap,0.10067378824793247,0.0004955791073127,170.0,EVAC,-0.05051519641210594,-0.07890716969112048,0.07890716969112048,14,48.0,0.04812089349059271,0.040982284612459265,0.8516526115723726,1,1,R24_72,1,8.0
