window_start_pt,hours_since_quake,only_hour_pt,distance_band,n_od,F_r,F_total,P,A,reliable
2024-07-29 08:00:00,-8.0,8,0-25km,43,249.86577988289025,527.0,0.4741286145785393,0.4741286145785393,True
2024-07-29 08:00:00,-8.0,8,0-50km,367,173.89318364479396,5174.0,0.03360904206509354,0.03360904206509354,True
2024-07-29 08:00:00,-8.0,8,100-200km,1789,-2483.381056446233,31893.0,-0.0778660225267686,0.0778660225267686,True
2024-07-29 08:00:00,-8.0,8,200km+,291,-336.3120235405923,4485.0,-0.074985958425996,0.074985958425996,True
2024-07-29 08:00:00,-8.0,8,25-50km,324,-75.97259623809627,4647.0,-0.0163487403137715,0.0163487403137715,True
2024-07-29 08:00:00,-8.0,8,50-100km,338,585.0691432640318,5024.0,0.1164548453949107,0.1164548453949107,True
2024-07-30 08:00:00,16.0,8,0-25km,61,249.6661127547182,756.0,0.3302461808924843,0.3302461808924843,True
2024-07-30 08:00:00,16.0,8,0-50km,435,216.54066574624733,6317.0,0.03427903526139739,0.03427903526139739,True
2024-07-30 08:00:00,16.0,8,100-200km,2077,-3344.8709928301187,37453.0,-0.0893084931201804,0.0893084931201804,True
2024-07-30 08:00:00,16.0,8,200km+,332,-219.62600289502456,5208.0,-0.0421708914929002,0.0421708914929002,True
2024-07-30 08:00:00,16.0,8,25-50km,374,-33.12544700847087,5561.0,-0.0059567428535282,0.0059567428535282,True
2024-07-30 08:00:00,16.0,8,50-100km,381,876.8149315015976,5847.0,0.1499597967336407,0.1499597967336407,True
2024-07-31 08:00:00,40.0,8,0-25km,72,342.9007089705719,917.0,0.3739375234139279,0.3739375234139279,True
2024-07-31 08:00:00,40.0,8,0-50km,449,40.281431426489746,6379.0,0.006314693749253762,0.006314693749253762,True
2024-07-31 08:00:00,40.0,8,100-200km,2050,-3190.6171419998223,36924.0,-0.0864103873361451,0.0864103873361451,True
2024-07-31 08:00:00,40.0,8,200km+,328,-481.49017494925,5188.0,-0.0928084377311584,0.0928084377311584,True
2024-07-31 08:00:00,40.0,8,25-50km,377,-302.61927754408214,5462.0,-0.055404481425134,0.055404481425134,True
