fit_ok,alpha,slope,intercept,r2_loglog,n_points_fit,r_min_fit,r_max_fit,y_min_fit,y_max_fit,time_min_hours,time_max_hours
1,-0.11099725433303861,0.11099725433303861,-2.99830812132195,0.01135719991621642,36,15.0,375.0,0.0024470907862357283,0.45353660749336777,24.0,72.0
