day_idx,hours_since_quake,D,near_delta,n_r_bins,t_hours,D_peak,t_peak_hours,D_norm,short_name,slug,name,disaster_type,event_type
3,80.0,0.12645850774523504,0.08883718027776848,21,80.0,0.2493944243998009,-8.0,0.5070622891813775,milton_fl,hurricane_milton_across_florida_us,"Hurricane Milton Across Florida, US",hurricane,EVAC
4,104.0,0.13310066877739826,0.12240344397609189,21,104.0,0.2493944243998009,-8.0,0.5336954468718449,milton_fl,hurricane_milton_across_florida_us,"Hurricane Milton Across Florida, US",hurricane,EVAC
5,128.0,0.13267189848076796,0.1346672209575418,21,128.0,0.2493944243998009,-8.0,0.5319762011522896,milton_fl,hurricane_milton_across_florida_us,"Hurricane Milton Across Florida, US",hurricane,EVAC
6,152.0,0.12821342992584456,0.1386984700960765,21,152.0,0.2493944243998009,-8.0,0.5140990230010407,milton_fl,hurricane_milton_across_florida_us,"Hurricane Milton Across Florida, US",hurricane,EVAC
7,176.0,0.12119786665494532,0.13080467071853188,21,176.0,0.2493944243998009,-8.0,0.4859686295979682,milton_fl,hurricane_milton_across_florida_us,"Hurricane Milton Across Florida, US",hurricane,EVAC
8,200.0,0.11185279744326036,0.11312961530381209,21,200.0,0.2493944243998009,-8.0,0.44849758655370187,milton_fl,hurricane_milton_across_florida_us,"Hurricane Milton Across Florida, US",hurricane,EVAC
9,220.0,0.1108975279719987,0.10294075700228938,21,220.0,0.2493944243998009,-8.0,0.4446672303877185,milton_fl,hurricane_milton_across_florida_us,"Hurricane Milton Across Florida, US",hurricane,EVAC
-1,-12.0,0.03523157348888554,0.017855524895698294,20,-12.0,0.07644524813347134,648.0,0.4608732962364405,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
0,8.0,0.04156280762243436,-0.00789562701188873,20,8.0,0.07644524813347134,648.0,0.5436938022604992,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
1,32.0,0.04888989641307732,-0.022862703682057433,20,32.0,0.07644524813347134,648.0,0.6395413398059338,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
2,56.0,0.04368291294505092,0.005183391275180642,20,56.0,0.07644524813347134,648.0,0.571427446592648,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
3,80.0,0.043112415515166265,0.024173378395469305,20,80.0,0.07644524813347134,648.0,0.56396462262629,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
4,104.0,0.043507957068538654,0.045635383223736115,20,104.0,0.07644524813347134,648.0,0.5691388036647476,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
5,128.0,0.034550527765527174,0.015688505276673925,20,128.0,0.07644524813347134,648.0,0.4519643615415164,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
6,152.0,0.043889526743310946,0.012332262871757012,20,152.0,0.07644524813347134,648.0,0.5741302149569979,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
7,176.0,0.0400686128730987,0.018868099262351907,20,176.0,0.07644524813347134,648.0,0.5241478555101291,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
8,200.0,0.04315648075170136,0.019982367693616897,20,200.0,0.07644524813347134,648.0,0.5645410513463349,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
9,224.0,0.044122136153572744,0.02360626977668952,20,224.0,0.07644524813347134,648.0,0.5771730386241495,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
10,248.0,0.05185938549493347,0.059760650232257316,20,248.0,0.07644524813347134,648.0,0.6783859920813964,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
11,272.0,0.04794003805770644,0.033243451259887716,20,272.0,0.07644524813347134,648.0,0.6271159977661978,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
12,296.0,0.04724810810804314,0.053124356563284424,20,296.0,0.07644524813347134,648.0,0.6180646837008,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
13,320.0,0.05882774624489908,0.04971348754829569,20,320.0,0.07644524813347134,648.0,0.7695409156392222,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
14,344.0,0.06379136491352332,0.07102129058889604,20,344.0,0.07644524813347134,648.0,0.8344712911670495,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
15,368.0,0.04523958665029653,0.03758600986470648,20,368.0,0.07644524813347134,648.0,0.5917906966736433,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
16,392.0,0.046202804874204965,0.04559253488812768,20,392.0,0.07644524813347134,648.0,0.6043908025981696,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
17,416.0,0.05539034134295567,0.060286564453194906,20,416.0,0.07644524813347134,648.0,0.7245753358828221,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
18,440.0,0.05868761306851378,0.07214508585782096,20,440.0,0.07644524813347134,648.0,0.7677077974296949,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
19,464.0,0.049030746659399806,0.07209014655665506,20,464.0,0.07644524813347134,648.0,0.6413838381921849,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
20,488.0,0.054894560458733394,0.05596541676940803,20,488.0,0.07644524813347134,648.0,0.7180898983137444,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
21,512.0,0.0461931144715346,0.04212206603540112,20,512.0,0.07644524813347134,648.0,0.6042640399424524,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
22,536.0,0.0450194413290645,0.04931827141080403,20,536.0,0.07644524813347134,648.0,0.58891091896859,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
23,560.0,0.04892079380633921,0.04350710710656883,20,560.0,0.07644524813347134,648.0,0.6399455165731796,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
24,584.0,0.053590816318859084,0.044193461636814445,20,584.0,0.07644524813347134,648.0,0.7010352850878444,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
25,608.0,0.047575521148999954,0.05661836823447555,20,608.0,0.07644524813347134,648.0,0.6223476581034099,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
26,632.0,0.03827182761225507,0.019523027009947593,20,632.0,0.07644524813347134,648.0,0.5006436442646309,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
27,648.0,0.07644524813347134,0.05606360780264935,20,648.0,0.07644524813347134,648.0,1.0,moldova,moldova_flooding_2024,Moldova Flooding Sept 16 2024,flood,INFL
-1,-12.0,0.07991814300504209,0.053900260513803006,21,-12.0,0.12242049224548605,104.0,0.652816710169607,spain_flood,spain_flood,Spain Flood (Valencia and Castilla-La Mancha Regions),flood,INFL
0,8.0,0.0712648647879154,0.046478370837159534,21,8.0,0.12242049224548605,104.0,0.5821318267942441,spain_flood,spain_flood,Spain Flood (Valencia and Castilla-La Mancha Regions),flood,INFL
1,32.0,0.0984572064903732,0.1148965855715542,21,32.0,0.12242049224548605,104.0,0.8042542934147004,spain_flood,spain_flood,Spain Flood (Valencia and Castilla-La Mancha Regions),flood,INFL
2,56.0,0.09101513434684146,0.1292033290611619,21,56.0,0.12242049224548605,104.0,0.7434632280707678,spain_flood,spain_flood,Spain Flood (Valencia and Castilla-La Mancha Regions),flood,INFL
3,80.0,0.11718346880439405,0.16599990188950653,21,80.0,0.12242049224548605,104.0,0.9572210228448489,spain_flood,spain_flood,Spain Flood (Valencia and Castilla-La Mancha Regions),flood,INFL
4,104.0,0.12242049224548605,0.18541174639883395,21,104.0,0.12242049224548605,104.0,1.0,spain_flood,spain_flood,Spain Flood (Valencia and Castilla-La Mancha Regions),flood,INFL
5,128.0,0.11501844274202555,0.17584194125570438,21,128.0,0.12242049224548605,104.0,0.9395358622752684,spain_flood,spain_flood,Spain Flood (Valencia and Castilla-La Mancha Regions),flood,INFL
6,152.0,0.09816218082286038,0.15364907506674236,21,152.0,0.12242049224548605,104.0,0.801844356466226,spain_flood,spain_flood,Spain Flood (Valencia and Castilla-La Mancha Regions),flood,INFL
7,176.0,0.09026943022441092,0.11352446956537564,21,176.0,0.12242049224548605,104.0,0.7373718939423671,spain_flood,spain_flood,Spain Flood (Valencia and Castilla-La Mancha Regions),flood,INFL
8,200.0,0.08367029494957978,0.1453600653941705,21,200.0,0.12242049224548605,104.0,0.6834664149348322,spain_flood,spain_flood,Spain Flood (Valencia and Castilla-La Mancha Regions),flood,INFL
9,216.0,0.10005886750446027,0.17078705023817262,21,216.0,0.12242049224548605,104.0,0.8173375688100919,spain_flood,spain_flood,Spain Flood (Valencia and Castilla-La Mancha Regions),flood,INFL
1,32.0,0.24759529687456974,0.3738201496526945,21,32.0,0.24759529687456974,32.0,1.0,the_earthquake_across_,the_earthquake_across_central_mexico,The Earthquake Across Central Mexico,earthquake,INFL
2,56.0,0.16647016466095624,0.25714745587258964,21,56.0,0.24759529687456974,32.0,0.6723478465153924,the_earthquake_across_,the_earthquake_across_central_mexico,The Earthquake Across Central Mexico,earthquake,INFL
3,72.0,0.13395170943528992,0.2018164895562019,21,72.0,0.24759529687456974,32.0,0.5410107184028985,the_earthquake_across_,the_earthquake_across_central_mexico,The Earthquake Across Central Mexico,earthquake,INFL
4,104.0,0.12562999807660763,0.16917377844520076,21,104.0,0.24759529687456974,32.0,0.5074005833812385,the_earthquake_across_,the_earthquake_across_central_mexico,The Earthquake Across Central Mexico,earthquake,INFL
5,128.0,0.0958056917886682,0.13062147895821863,21,128.0,0.24759529687456974,32.0,0.3869447158247225,the_earthquake_across_,the_earthquake_across_central_mexico,The Earthquake Across Central Mexico,earthquake,INFL
-1,-12.0,0.11659093355208676,-0.1369875578328053,21,-12.0,0.14402853334801305,336.0,0.8094988599958217,nepal_fld,the_flooding_across_bagmati_and_koshi_provinces_nepal,"The Flooding Across Bagmati and Koshi Provinces, Nepal",flood,EVAC
0,8.0,0.07621808434771378,-0.12925837773794227,20,8.0,0.14402853334801305,336.0,0.5291873948584178,nepal_fld,the_flooding_across_bagmati_and_koshi_provinces_nepal,"The Flooding Across Bagmati and Koshi Provinces, Nepal",flood,EVAC
1,32.0,0.03421401175500349,-0.017392703965675698,21,32.0,0.14402853334801305,336.0,0.23755023369107642,nepal_fld,the_flooding_across_bagmati_and_koshi_provinces_nepal,"The Flooding Across Bagmati and Koshi Provinces, Nepal",flood,EVAC
2,56.0,0.023950864593005796,-0.003906369237812895,21,56.0,0.14402853334801305,336.0,0.16629249799505932,nepal_fld,the_flooding_across_bagmati_and_koshi_provinces_nepal,"The Flooding Across Bagmati and Koshi Provinces, Nepal",flood,EVAC
3,80.0,0.021047810487796404,0.02498019555383155,21,80.0,0.14402853334801305,336.0,0.1461363939389637,nepal_fld,the_flooding_across_bagmati_and_koshi_provinces_nepal,"The Flooding Across Bagmati and Koshi Provinces, Nepal",flood,EVAC
4,104.0,0.023027116282073896,0.02055699901970588,21,104.0,0.14402853334801305,336.0,0.15987885002226587,nepal_fld,the_flooding_across_bagmati_and_koshi_provinces_nepal,"The Flooding Across Bagmati and Koshi Provinces, Nepal",flood,EVAC
5,128.0,0.03085051016781498,0.04155626827632959,21,128.0,0.14402853334801305,336.0,0.21419721114059778,nepal_fld,the_flooding_across_bagmati_and_koshi_provinces_nepal,"The Flooding Across Bagmati and Koshi Provinces, Nepal",flood,EVAC
6,152.0,0.02357228471667033,0.01905239422064266,21,152.0,0.14402853334801305,336.0,0.16366399190994416,nepal_fld,the_flooding_across_bagmati_and_koshi_provinces_nepal,"The Flooding Across Bagmati and Koshi Provinces, Nepal",flood,EVAC
7,176.0,0.03817892015506552,0.03724279023039806,21,176.0,0.14402853334801305,336.0,0.2650788650524866,nepal_fld,the_flooding_across_bagmati_and_koshi_provinces_nepal,"The Flooding Across Bagmati and Koshi Provinces, Nepal",flood,EVAC
8,200.0,0.0392939303452296,0.03233699379403091,21,200.0,0.14402853334801305,336.0,0.2728204573900959,nepal_fld,the_flooding_across_bagmati_and_koshi_provinces_nepal,"The Flooding Across Bagmati and Koshi Provinces, Nepal",flood,EVAC
9,224.0,0.05125782599767192,0.03393310364153871,21,224.0,0.14402853334801305,336.0,0.3558866066754893,nepal_fld,the_flooding_across_bagmati_and_koshi_provinces_nepal,"The Flooding Across Bagmati and Koshi Provinces, Nepal",flood,EVAC
10,248.0,0.05706234837741725,-0.011632421781078267,21,248.0,0.14402853334801305,336.0,0.396187804256388,nepal_fld,the_flooding_across_bagmati_and_koshi_provinces_nepal,"The Flooding Across Bagmati and Koshi Provinces, Nepal",flood,EVAC
11,272.0,0.08816137995255653,0.017808325787373836,21,272.0,0.14402853334801305,336.0,0.612110516598361,nepal_fld,the_flooding_across_bagmati_and_koshi_provinces_nepal,"The Flooding Across Bagmati and Koshi Provinces, Nepal",flood,EVAC
12,296.0,0.11963780617812118,0.01752170922380008,21,296.0,0.14402853334801305,336.0,0.8306535059205451,nepal_fld,the_flooding_across_bagmati_and_koshi_provinces_nepal,"The Flooding Across Bagmati and Koshi Provinces, Nepal",flood,EVAC
13,320.0,0.12862072404756678,-0.006429384305577188,21,320.0,0.14402853334801305,336.0,0.8930225217025802,nepal_fld,the_flooding_across_bagmati_and_koshi_provinces_nepal,"The Flooding Across Bagmati and Koshi Provinces, Nepal",flood,EVAC
14,336.0,0.14402853334801305,-0.0037204054674300213,21,336.0,0.14402853334801305,336.0,1.0,nepal_fld,the_flooding_across_bagmati_and_koshi_provinces_nepal,"The Flooding Across Bagmati and Koshi Provinces, Nepal",flood,EVAC
-1,-12.0,0.0591819730069442,0.09437067873571285,21,-12.0,0.0877116524612791,8.0,0.6747333033438229,bangladesh_fld,the_flooding_across_eastern_bangladesh,The Flooding Across Eastern Bangladesh,flood,INFL
0,8.0,0.0877116524612791,0.11958004947046823,21,8.0,0.0877116524612791,8.0,1.0,bangladesh_fld,the_flooding_across_eastern_bangladesh,The Flooding Across Eastern Bangladesh,flood,INFL
1,32.0,0.04026136229276562,0.05340712694262852,21,32.0,0.0877116524612791,8.0,0.4590195391717112,bangladesh_fld,the_flooding_across_eastern_bangladesh,The Flooding Across Eastern Bangladesh,flood,INFL
2,56.0,0.03456523410531912,0.011812759227211485,21,56.0,0.0877116524612791,8.0,0.3940780174057053,bangladesh_fld,the_flooding_across_eastern_bangladesh,The Flooding Across Eastern Bangladesh,flood,INFL
3,80.0,0.03451109063189495,0.012244074227729053,21,80.0,0.0877116524612791,8.0,0.39346072800452714,bangladesh_fld,the_flooding_across_eastern_bangladesh,The Flooding Across Eastern Bangladesh,flood,INFL
4,104.0,0.027075932135884617,0.0395142829667206,21,104.0,0.0877116524612791,8.0,0.30869253258952645,bangladesh_fld,the_flooding_across_eastern_bangladesh,The Flooding Across Eastern Bangladesh,flood,INFL
5,128.0,0.025713846303563867,0.026973352258464534,21,128.0,0.0877116524612791,8.0,0.293163400551773,bangladesh_fld,the_flooding_across_eastern_bangladesh,The Flooding Across Eastern Bangladesh,flood,INFL
6,152.0,0.03615039188666123,0.05477259113343209,21,152.0,0.0877116524612791,8.0,0.4121503913362032,bangladesh_fld,the_flooding_across_eastern_bangladesh,The Flooding Across Eastern Bangladesh,flood,INFL
7,176.0,0.05183720502891096,0.07019769434038482,21,176.0,0.0877116524612791,8.0,0.5909956496577788,bangladesh_fld,the_flooding_across_eastern_bangladesh,The Flooding Across Eastern Bangladesh,flood,INFL
8,200.0,0.022244494232718254,0.027267228413725957,21,200.0,0.0877116524612791,8.0,0.2536093393353664,bangladesh_fld,the_flooding_across_eastern_bangladesh,The Flooding Across Eastern Bangladesh,flood,INFL
9,224.0,0.054759664367113915,-0.01766977330190682,21,224.0,0.0877116524612791,8.0,0.6243145902568412,bangladesh_fld,the_flooding_across_eastern_bangladesh,The Flooding Across Eastern Bangladesh,flood,INFL
10,248.0,0.04844537748967578,-0.01283495573445235,21,248.0,0.0877116524612791,8.0,0.552325445140397,bangladesh_fld,the_flooding_across_eastern_bangladesh,The Flooding Across Eastern Bangladesh,flood,INFL
11,264.0,0.029675912771855942,0.025015196581402888,21,264.0,0.0877116524612791,8.0,0.3383348955255013,bangladesh_fld,the_flooding_across_eastern_bangladesh,The Flooding Across Eastern Bangladesh,flood,INFL
-1,-12.0,0.08443650267448849,-0.05982085593507851,21,-12.0,0.10725041591610836,128.0,0.7872836851330722,gujarat_fld,the_flooding_across_gujarat_india,"The Flooding Across Gujarat, India",flood,EVAC
0,8.0,0.09634221214567913,-0.07151169893854088,21,8.0,0.10725041591610836,128.0,0.8982922007597466,gujarat_fld,the_flooding_across_gujarat_india,"The Flooding Across Gujarat, India",flood,EVAC
1,32.0,0.09747432318877769,-0.08385577572365129,21,32.0,0.10725041591610836,128.0,0.908847973746064,gujarat_fld,the_flooding_across_gujarat_india,"The Flooding Across Gujarat, India",flood,EVAC
2,56.0,0.09564524822857906,-0.07703133495184085,21,56.0,0.10725041591610836,128.0,0.8917937278993221,gujarat_fld,the_flooding_across_gujarat_india,"The Flooding Across Gujarat, India",flood,EVAC
3,80.0,0.09722615261638262,-0.08283893400246355,21,80.0,0.10725041591610836,128.0,0.9065340379885636,gujarat_fld,the_flooding_across_gujarat_india,"The Flooding Across Gujarat, India",flood,EVAC
4,104.0,0.09732089583910408,-0.07877375692013967,21,104.0,0.10725041591610836,128.0,0.9074174212548399,gujarat_fld,the_flooding_across_gujarat_india,"The Flooding Across Gujarat, India",flood,EVAC
5,128.0,0.10725041591610836,-0.10267463598732472,21,128.0,0.10725041591610836,128.0,1.0,gujarat_fld,the_flooding_across_gujarat_india,"The Flooding Across Gujarat, India",flood,EVAC
6,152.0,0.08656044145663033,-0.0680786184967002,21,152.0,0.10725041591610836,128.0,0.8070872333431155,gujarat_fld,the_flooding_across_gujarat_india,"The Flooding Across Gujarat, India",flood,EVAC
7,168.0,0.08284356844599594,-0.05668735704709101,21,168.0,0.10725041591610836,128.0,0.7724312091320603,gujarat_fld,the_flooding_across_gujarat_india,"The Flooding Across Gujarat, India",flood,EVAC
-1,-12.0,0.05271648956459704,0.038787746479794674,21,-12.0,0.3565980804269134,8.0,0.14783166948483212,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
0,8.0,0.3565980804269134,-0.18408587023232006,20,8.0,0.3565980804269134,8.0,1.0,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
1,32.0,0.31308106778157624,-0.13901800410859513,20,32.0,0.3565980804269134,8.0,0.8779662173356646,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
2,56.0,0.2713489746287607,-0.17428516069232894,21,56.0,0.3565980804269134,8.0,0.7609378443762405,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
3,80.0,0.23181236498487093,-0.10045634931180188,21,80.0,0.3565980804269134,8.0,0.6500662165857678,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
4,104.0,0.22683577595077306,-0.07433451839300692,21,104.0,0.3565980804269134,8.0,0.6361104795606555,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
5,128.0,0.2409628539776155,-0.012430866069462457,21,128.0,0.3565980804269134,8.0,0.6757267276625234,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
6,152.0,0.2463465774915863,0.016627907459950925,21,152.0,0.3565980804269134,8.0,0.690824182779291,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
7,176.0,0.22094602273187092,-0.05916529837367657,21,176.0,0.3565980804269134,8.0,0.6195939766903904,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
8,200.0,0.2138575097691553,-0.0540448721229869,21,200.0,0.3565980804269134,8.0,0.599715818753507,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
9,224.0,0.21279789994156037,-0.030746576609176984,21,224.0,0.3565980804269134,8.0,0.5967443786764141,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
10,248.0,0.20534537264719957,-0.0347508508871431,21,248.0,0.3565980804269134,8.0,0.5758454235125535,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
11,272.0,0.21216261283303817,-0.02072426926775994,21,272.0,0.3565980804269134,8.0,0.5949628572847071,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
12,296.0,0.20838801112455205,0.03814623742187419,21,296.0,0.3565980804269134,8.0,0.5843778263614693,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
13,320.0,0.23023148947487415,0.06972275922285644,21,320.0,0.3565980804269134,8.0,0.6456330028452335,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
14,344.0,0.22403287606016228,0.046196113359771,21,344.0,0.3565980804269134,8.0,0.6282503702542476,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
15,368.0,0.22355274162207053,0.06837334181029213,21,368.0,0.3565980804269134,8.0,0.6269039400168303,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
16,392.0,0.21755624478569316,0.0643838768648112,21,392.0,0.3565980804269134,8.0,0.6100880984138737,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
17,416.0,0.20879637800694048,0.05254956169185543,21,416.0,0.3565980804269134,8.0,0.5855230004518613,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
18,440.0,0.22139171424369988,0.0859932970738217,21,440.0,0.3565980804269134,8.0,0.6208438194020937,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
19,464.0,0.22388418935383422,0.09593143957852,21,464.0,0.3565980804269134,8.0,0.6278334114580868,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
20,488.0,0.2279329919319448,0.10804694705245481,21,488.0,0.3565980804269134,8.0,0.6391873777308816,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
21,512.0,0.21329127887464303,0.08290112724152071,21,512.0,0.3565980804269134,8.0,0.598127950154118,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
22,536.0,0.22416980506229467,0.10836820817553883,21,536.0,0.3565980804269134,8.0,0.6286343571842066,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
23,560.0,0.22812807129516297,0.11701404671152525,21,560.0,0.3565980804269134,8.0,0.6397344344143743,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
24,584.0,0.21822076926458125,0.10873351307476002,21,584.0,0.3565980804269134,8.0,0.611951609507631,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
25,608.0,0.23833935296545442,0.13865057741481693,21,608.0,0.3565980804269134,8.0,0.6683697026078168,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
26,632.0,0.22508731460084544,0.11344456078717262,21,632.0,0.3565980804269134,8.0,0.6312073086074232,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
27,656.0,0.23342805374861894,0.1087976244072188,21,656.0,0.3565980804269134,8.0,0.6545970563530872,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
28,680.0,0.2227365690625549,0.07966940855964919,21,680.0,0.3565980804269134,8.0,0.624615165611375,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
29,704.0,0.20653797906981416,0.07975088500580758,21,704.0,0.3565980804269134,8.0,0.579189822958526,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
30,728.0,0.21505751727512865,0.08876954587919011,21,728.0,0.3565980804269134,8.0,0.6030809728915684,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
31,752.0,0.20959090888123388,0.09036308916211716,21,752.0,0.3565980804269134,8.0,0.5877510855647767,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
32,776.0,0.21975252175144297,0.09852903681796288,21,776.0,0.3565980804269134,8.0,0.616247068656003,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
33,800.0,0.2157160190011922,0.09834226089931337,21,800.0,0.3565980804269134,8.0,0.6049275945146438,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
34,824.0,0.24223268945425502,0.10620725271481761,21,824.0,0.3565980804269134,8.0,0.6792876988127867,turkiye,turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,INFL
0,21.0,0.2914427860091868,-0.6215178238088924,18,21.0,0.2914427860091868,21.0,1.0,yagi_vn,typhoon_yagi_across_northeastern_vietnam,Typhoon Yagi Across Northeastern Vietnam,typhoon,EVAC
1,37.0,0.2541889644103274,-0.5501529319928864,18,37.0,0.2914427860091868,21.0,0.8721744939753454,yagi_vn,typhoon_yagi_across_northeastern_vietnam,Typhoon Yagi Across Northeastern Vietnam,typhoon,EVAC
2,61.0,0.1835992101455615,-0.42803276841492693,18,61.0,0.2914427860091868,21.0,0.6299665627673972,yagi_vn,typhoon_yagi_across_northeastern_vietnam,Typhoon Yagi Across Northeastern Vietnam,typhoon,EVAC
3,85.0,0.14769012991559513,-0.33847017684488473,18,85.0,0.2914427860091868,21.0,0.5067551403071602,yagi_vn,typhoon_yagi_across_northeastern_vietnam,Typhoon Yagi Across Northeastern Vietnam,typhoon,EVAC
4,109.0,0.11125705631493894,-0.2648917547579356,18,109.0,0.2914427860091868,21.0,0.3817457890737838,yagi_vn,typhoon_yagi_across_northeastern_vietnam,Typhoon Yagi Across Northeastern Vietnam,typhoon,EVAC
5,133.0,0.09738723103356955,-0.21514854472016567,18,133.0,0.2914427860091868,21.0,0.3341555725812329,yagi_vn,typhoon_yagi_across_northeastern_vietnam,Typhoon Yagi Across Northeastern Vietnam,typhoon,EVAC
6,157.0,0.09047247513069316,-0.18635823429320064,18,157.0,0.2914427860091868,21.0,0.3104296262383427,yagi_vn,typhoon_yagi_across_northeastern_vietnam,Typhoon Yagi Across Northeastern Vietnam,typhoon,EVAC
7,181.0,0.11371494034958457,-0.19614711545967897,18,181.0,0.2914427860091868,21.0,0.39017929353036057,yagi_vn,typhoon_yagi_across_northeastern_vietnam,Typhoon Yagi Across Northeastern Vietnam,typhoon,EVAC
