day_idx,hours_since_quake,D,near_delta,n_r_bins,t_hours,D_peak,t_peak_hours,D_norm,short_name,slug,name,disaster_type,event_type
3,80.0,0.02078714742555691,-0.007361729667821307,20,80.0,0.10886299415209477,-12.0,0.19094778338096002,beryl_qr,hurricane_beryl_across_quintana_roo_and_yucatan_mexico,"Hurricane Beryl Across Quintana Roo and Yucatan, Mexico",hurricane,EVAC
4,104.0,0.02186594200539257,-0.03145651767530406,20,104.0,0.10886299415209477,-12.0,0.20085743714565857,beryl_qr,hurricane_beryl_across_quintana_roo_and_yucatan_mexico,"Hurricane Beryl Across Quintana Roo and Yucatan, Mexico",hurricane,EVAC
5,128.0,0.025408193756041957,-0.028833170854857912,20,128.0,0.10886299415209477,-12.0,0.23339605854073459,beryl_qr,hurricane_beryl_across_quintana_roo_and_yucatan_mexico,"Hurricane Beryl Across Quintana Roo and Yucatan, Mexico",hurricane,EVAC
6,152.0,0.02958327800786864,-0.05495855247871578,20,152.0,0.10886299415209477,-12.0,0.27174778939606625,beryl_qr,hurricane_beryl_across_quintana_roo_and_yucatan_mexico,"Hurricane Beryl Across Quintana Roo and Yucatan, Mexico",hurricane,EVAC
7,176.0,0.028969018525107998,-0.029431979148092795,20,176.0,0.10886299415209477,-12.0,0.26610528904463876,beryl_qr,hurricane_beryl_across_quintana_roo_and_yucatan_mexico,"Hurricane Beryl Across Quintana Roo and Yucatan, Mexico",hurricane,EVAC
8,200.0,0.027516215673494136,-0.019377724552803486,21,200.0,0.10886299415209477,-12.0,0.2527600484242667,beryl_qr,hurricane_beryl_across_quintana_roo_and_yucatan_mexico,"Hurricane Beryl Across Quintana Roo and Yucatan, Mexico",hurricane,EVAC
9,224.0,0.042768651579696164,-0.07045483587350411,21,224.0,0.10886299415209477,-12.0,0.39286675800909154,beryl_qr,hurricane_beryl_across_quintana_roo_and_yucatan_mexico,"Hurricane Beryl Across Quintana Roo and Yucatan, Mexico",hurricane,EVAC
10,248.0,0.04047590762594191,-0.08558795395354617,20,248.0,0.10886299415209477,-12.0,0.37180593774035064,beryl_qr,hurricane_beryl_across_quintana_roo_and_yucatan_mexico,"Hurricane Beryl Across Quintana Roo and Yucatan, Mexico",hurricane,EVAC
11,272.0,0.03884364316583108,-0.07263494142414666,20,272.0,0.10886299415209477,-12.0,0.3568121882773297,beryl_qr,hurricane_beryl_across_quintana_roo_and_yucatan_mexico,"Hurricane Beryl Across Quintana Roo and Yucatan, Mexico",hurricane,EVAC
12,296.0,0.038737644049771806,-0.07448247190582334,20,296.0,0.10886299415209477,-12.0,0.3558384954546687,beryl_qr,hurricane_beryl_across_quintana_roo_and_yucatan_mexico,"Hurricane Beryl Across Quintana Roo and Yucatan, Mexico",hurricane,EVAC
13,312.0,0.032481909146962785,-0.0793885927327477,20,312.0,0.10886299415209477,-12.0,0.29837420328143494,beryl_qr,hurricane_beryl_across_quintana_roo_and_yucatan_mexico,"Hurricane Beryl Across Quintana Roo and Yucatan, Mexico",hurricane,EVAC
-1,-12.0,0.09092322229621522,-0.16539706465977386,21,-12.0,0.1113934543524699,8.0,0.8162348750629188,beryl_tx,hurricane_beryl_across_southeastern_texas_us,"Hurricane Beryl Across Southeastern Texas, US",hurricane,EVAC
0,8.0,0.1113934543524699,-0.16929896941775543,21,8.0,0.1113934543524699,8.0,1.0,beryl_tx,hurricane_beryl_across_southeastern_texas_us,"Hurricane Beryl Across Southeastern Texas, US",hurricane,EVAC
1,32.0,0.07041567045005315,-0.09355523649124153,21,32.0,0.1113934543524699,8.0,0.6321347233495846,beryl_tx,hurricane_beryl_across_southeastern_texas_us,"Hurricane Beryl Across Southeastern Texas, US",hurricane,EVAC
2,56.0,0.051183861909477414,-0.06335475184781376,21,56.0,0.1113934543524699,8.0,0.45948715933991974,beryl_tx,hurricane_beryl_across_southeastern_texas_us,"Hurricane Beryl Across Southeastern Texas, US",hurricane,EVAC
3,80.0,0.04271927909515888,-0.045131595992131124,21,80.0,0.1113934543524699,8.0,0.38349900668298714,beryl_tx,hurricane_beryl_across_southeastern_texas_us,"Hurricane Beryl Across Southeastern Texas, US",hurricane,EVAC
4,104.0,0.0339140690820924,-0.030049701168518198,21,104.0,0.1113934543524699,8.0,0.3044529795689959,beryl_tx,hurricane_beryl_across_southeastern_texas_us,"Hurricane Beryl Across Southeastern Texas, US",hurricane,EVAC
5,128.0,0.025576069067076445,-0.012719779185727623,21,128.0,0.1113934543524699,8.0,0.22960118451977382,beryl_tx,hurricane_beryl_across_southeastern_texas_us,"Hurricane Beryl Across Southeastern Texas, US",hurricane,EVAC
6,152.0,0.03329435202290589,-0.03396341119279377,21,152.0,0.1113934543524699,8.0,0.2988896629200158,beryl_tx,hurricane_beryl_across_southeastern_texas_us,"Hurricane Beryl Across Southeastern Texas, US",hurricane,EVAC
7,176.0,0.034426699088564966,-0.03565901002656053,21,176.0,0.1113934543524699,8.0,0.3090549555957965,beryl_tx,hurricane_beryl_across_southeastern_texas_us,"Hurricane Beryl Across Southeastern Texas, US",hurricane,EVAC
8,200.0,0.03304648448835423,-0.03337245868065674,21,200.0,0.1113934543524699,8.0,0.2966645094225099,beryl_tx,hurricane_beryl_across_southeastern_texas_us,"Hurricane Beryl Across Southeastern Texas, US",hurricane,EVAC
9,224.0,0.030375848807185395,-0.031035189789113373,21,224.0,0.1113934543524699,8.0,0.27268971039420753,beryl_tx,hurricane_beryl_across_southeastern_texas_us,"Hurricane Beryl Across Southeastern Texas, US",hurricane,EVAC
10,248.0,0.02846213274716357,-0.025501513680894816,21,248.0,0.1113934543524699,8.0,0.25550992123023686,beryl_tx,hurricane_beryl_across_southeastern_texas_us,"Hurricane Beryl Across Southeastern Texas, US",hurricane,EVAC
11,272.0,0.029877941449743112,-0.028296249315131323,21,272.0,0.1113934543524699,8.0,0.26821990235802967,beryl_tx,hurricane_beryl_across_southeastern_texas_us,"Hurricane Beryl Across Southeastern Texas, US",hurricane,EVAC
12,296.0,0.03373573395443582,-0.03066211719274028,21,296.0,0.1113934543524699,8.0,0.3028520315717079,beryl_tx,hurricane_beryl_across_southeastern_texas_us,"Hurricane Beryl Across Southeastern Texas, US",hurricane,EVAC
13,320.0,0.03083759784098498,-0.028664174184347663,21,320.0,0.1113934543524699,8.0,0.27683491835533713,beryl_tx,hurricane_beryl_across_southeastern_texas_us,"Hurricane Beryl Across Southeastern Texas, US",hurricane,EVAC
14,336.0,0.011088131176788803,-0.006509252953785756,21,336.0,0.1113934543524699,8.0,0.09954023996512276,beryl_tx,hurricane_beryl_across_southeastern_texas_us,"Hurricane Beryl Across Southeastern Texas, US",hurricane,EVAC
-1,-12.0,0.05499276982103976,0.08013120732633261,15,-12.0,0.14564070016774777,32.0,0.37759204506500954,beryl_pre,hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,NEUTRAL
0,8.0,0.12982176525847514,0.13315385974747093,15,8.0,0.14564070016774777,32.0,0.8913838309548601,beryl_pre,hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,NEUTRAL
1,32.0,0.14564070016774777,0.021984130064855945,14,32.0,0.14564070016774777,32.0,1.0,beryl_pre,hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,NEUTRAL
2,56.0,0.14173176383658012,0.021711028841921092,15,56.0,0.14564070016774777,32.0,0.9731604123938887,beryl_pre,hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,NEUTRAL
3,80.0,0.10648773105589711,-0.009608562357554565,14,80.0,0.14564070016774777,32.0,0.7311673929969124,beryl_pre,hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,NEUTRAL
4,104.0,0.09632234116851608,0.002940446984164217,14,104.0,0.14564070016774777,32.0,0.66136966560565,beryl_pre,hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,NEUTRAL
5,128.0,0.08576234626371644,-0.01860521456918292,15,128.0,0.14564070016774777,32.0,0.588862496300389,beryl_pre,hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,NEUTRAL
6,152.0,0.07434966941977154,0.0007415762430210138,15,152.0,0.14564070016774777,32.0,0.510500631582629,beryl_pre,hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,NEUTRAL
7,176.0,0.09089063904890654,0.05223785779161364,15,176.0,0.14564070016774777,32.0,0.6240744444665498,beryl_pre,hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,NEUTRAL
8,200.0,0.08564389491325071,0.025291594383190546,15,200.0,0.14564070016774777,32.0,0.5880491841539265,beryl_pre,hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,NEUTRAL
9,224.0,0.07852925195489224,0.02740311107862133,15,224.0,0.14564070016774777,32.0,0.5391985335448325,beryl_pre,hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,NEUTRAL
10,248.0,0.0710669724389207,0.023805490646288247,15,248.0,0.14564070016774777,32.0,0.48796093644885213,beryl_pre,hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,NEUTRAL
11,272.0,0.05905182885136795,0.05093485100894568,15,272.0,0.14564070016774777,32.0,0.4054624070287532,beryl_pre,hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,NEUTRAL
12,296.0,0.055340597302583346,0.018154836074745124,15,296.0,0.14564070016774777,32.0,0.37998030247617937,beryl_pre,hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,NEUTRAL
13,320.0,0.06824278146324962,0.0026769878435313013,15,320.0,0.14564070016774777,32.0,0.46856944099175674,beryl_pre,hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,NEUTRAL
14,344.0,0.0742849430331618,-0.01215473880471927,15,344.0,0.14564070016774777,32.0,0.5100562064560319,beryl_pre,hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,NEUTRAL
15,368.0,0.08745448022983819,0.008510628016272262,15,368.0,0.14564070016774777,32.0,0.6004810477367167,beryl_pre,hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,NEUTRAL
16,392.0,0.06753595627452934,0.034147449877266256,15,392.0,0.14564070016774777,32.0,0.46371622902624043,beryl_pre,hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,NEUTRAL
17,416.0,0.07070947706962011,0.00032807377265411014,14,416.0,0.14564070016774777,32.0,0.4855062972656511,beryl_pre,hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,NEUTRAL
18,440.0,0.06551278500179687,-0.030347253285011738,14,440.0,0.14564070016774777,32.0,0.44982470508820527,beryl_pre,hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,NEUTRAL
19,464.0,0.07378226383548991,-0.00891707965506533,15,464.0,0.14564070016774777,32.0,0.5066047042516831,beryl_pre,hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,NEUTRAL
20,488.0,0.08172019696854121,-0.009177995894650163,15,488.0,0.14564070016774777,32.0,0.5611082401719887,beryl_pre,hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,NEUTRAL
21,512.0,0.0807532595533824,0.0036591882786569294,15,512.0,0.14564070016774777,32.0,0.5544690423787544,beryl_pre,hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,NEUTRAL
22,536.0,0.07665513429150521,0.03567638570496821,15,536.0,0.14564070016774777,32.0,0.5263304433665483,beryl_pre,hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,NEUTRAL
23,560.0,0.071643290931393,0.03381284038697796,15,560.0,0.14564070016774777,32.0,0.49191806170167296,beryl_pre,hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,NEUTRAL
24,584.0,0.06580539982803837,0.002481309866498712,15,584.0,0.14564070016774777,32.0,0.45183386067386555,beryl_pre,hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,NEUTRAL
25,608.0,0.07444082164139551,-0.00464624777657328,15,608.0,0.14564070016774777,32.0,0.5111265021086494,beryl_pre,hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,NEUTRAL
26,632.0,0.07713240438554804,0.014952842441379418,15,632.0,0.14564070016774777,32.0,0.5296074812652477,beryl_pre,hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,NEUTRAL
27,656.0,0.08618209254336982,0.0030563056453820625,15,656.0,0.14564070016774777,32.0,0.5917445634641003,beryl_pre,hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,NEUTRAL
28,680.0,0.08422930257865761,-0.0011186870399872244,15,680.0,0.14564070016774777,32.0,0.5783362925448929,beryl_pre,hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,NEUTRAL
29,704.0,0.08161103256887202,0.0044900389831076986,15,704.0,0.14564070016774777,32.0,0.5603586942034273,beryl_pre,hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,NEUTRAL
30,728.0,0.08521292132397773,0.02406732509275289,15,728.0,0.14564070016774777,32.0,0.5850900278962555,beryl_pre,hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,NEUTRAL
31,744.0,0.08048473476764917,0.02678182266634599,15,744.0,0.14564070016774777,32.0,0.552625294131019,beryl_pre,hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,NEUTRAL
-1,-12.0,0.07117602378989324,0.07896845625451893,21,-12.0,0.09566949166004161,128.0,0.7439782793329236,john_gue,hurricane_john_across_southeastern_guerrero_mexico,"Hurricane John Across Southeastern Guerrero, Mexico",hurricane,INFL
0,8.0,0.07997727039351406,0.07352142363611708,21,8.0,0.09566949166004161,128.0,0.8359746561391865,john_gue,hurricane_john_across_southeastern_guerrero_mexico,"Hurricane John Across Southeastern Guerrero, Mexico",hurricane,INFL
1,32.0,0.08045161417765667,0.0755362670552271,21,32.0,0.09566949166004161,128.0,0.8409328071224507,john_gue,hurricane_john_across_southeastern_guerrero_mexico,"Hurricane John Across Southeastern Guerrero, Mexico",hurricane,INFL
2,56.0,0.07854448959022119,0.0707853386401651,21,56.0,0.09566949166004161,128.0,0.8209982955624604,john_gue,hurricane_john_across_southeastern_guerrero_mexico,"Hurricane John Across Southeastern Guerrero, Mexico",hurricane,INFL
3,80.0,0.08157790132200592,0.07051870767744782,21,80.0,0.09566949166004161,128.0,0.8527054958323631,john_gue,hurricane_john_across_southeastern_guerrero_mexico,"Hurricane John Across Southeastern Guerrero, Mexico",hurricane,INFL
4,104.0,0.07860430362848671,0.06667449828874324,21,104.0,0.09566949166004161,128.0,0.8216235109495983,john_gue,hurricane_john_across_southeastern_guerrero_mexico,"Hurricane John Across Southeastern Guerrero, Mexico",hurricane,INFL
5,128.0,0.09566949166004161,0.08085916574060929,21,128.0,0.09566949166004161,128.0,1.0,john_gue,hurricane_john_across_southeastern_guerrero_mexico,"Hurricane John Across Southeastern Guerrero, Mexico",hurricane,INFL
6,144.0,0.07644807221021466,0.06127530408815777,21,144.0,0.09566949166004161,128.0,0.7990851721243629,john_gue,hurricane_john_across_southeastern_guerrero_mexico,"Hurricane John Across Southeastern Guerrero, Mexico",hurricane,INFL
-1,-12.0,0.05251739969940786,0.04406557875423246,21,-12.0,0.09290689598625657,272.0,0.5652691239106362,john_sm,hurricane_john_southern_mexico_25_september_2024,Hurricane John Southern Mexico 25 September 2024,hurricane,INFL
0,8.0,0.06209335259910372,0.06030764159476867,21,8.0,0.09290689598625657,272.0,0.6683395450891935,john_sm,hurricane_john_southern_mexico_25_september_2024,Hurricane John Southern Mexico 25 September 2024,hurricane,INFL
1,32.0,0.07199061102178778,0.06645968379320356,21,32.0,0.09290689598625657,272.0,0.7748683265926474,john_sm,hurricane_john_southern_mexico_25_september_2024,Hurricane John Southern Mexico 25 September 2024,hurricane,INFL
2,56.0,0.07086054196353803,0.07459993168374872,21,56.0,0.09290689598625657,272.0,0.7627048693352129,john_sm,hurricane_john_southern_mexico_25_september_2024,Hurricane John Southern Mexico 25 September 2024,hurricane,INFL
3,80.0,0.08300586167483147,0.08426766528673359,21,80.0,0.09290689598625657,272.0,0.8934305768552452,john_sm,hurricane_john_southern_mexico_25_september_2024,Hurricane John Southern Mexico 25 September 2024,hurricane,INFL
4,104.0,0.08587075182673494,0.08410398871017492,21,104.0,0.09290689598625657,272.0,0.9242667179348834,john_sm,hurricane_john_southern_mexico_25_september_2024,Hurricane John Southern Mexico 25 September 2024,hurricane,INFL
5,128.0,0.08068786031181475,0.07765133567223548,21,128.0,0.09290689598625657,272.0,0.868480853388436,john_sm,hurricane_john_southern_mexico_25_september_2024,Hurricane John Southern Mexico 25 September 2024,hurricane,INFL
6,152.0,0.0885778255623358,0.0836643234881695,21,152.0,0.09290689598625657,272.0,0.953404207750508,john_sm,hurricane_john_southern_mexico_25_september_2024,Hurricane John Southern Mexico 25 September 2024,hurricane,INFL
7,176.0,0.08204718306158847,0.07694450738072782,21,176.0,0.09290689598625657,272.0,0.883111874426689,john_sm,hurricane_john_southern_mexico_25_september_2024,Hurricane John Southern Mexico 25 September 2024,hurricane,INFL
8,200.0,0.08017509668564567,0.07570245556278259,21,200.0,0.09290689598625657,272.0,0.8629617407248836,john_sm,hurricane_john_southern_mexico_25_september_2024,Hurricane John Southern Mexico 25 September 2024,hurricane,INFL
9,224.0,0.08261195242173365,0.08010722516709805,21,224.0,0.09290689598625657,272.0,0.889190748918726,john_sm,hurricane_john_southern_mexico_25_september_2024,Hurricane John Southern Mexico 25 September 2024,hurricane,INFL
10,248.0,0.08242371117322207,0.08402084957009542,21,248.0,0.09290689598625657,272.0,0.8871646210784478,john_sm,hurricane_john_southern_mexico_25_september_2024,Hurricane John Southern Mexico 25 September 2024,hurricane,INFL
11,272.0,0.09290689598625657,0.08874899180847638,21,272.0,0.09290689598625657,272.0,1.0,john_sm,hurricane_john_southern_mexico_25_september_2024,Hurricane John Southern Mexico 25 September 2024,hurricane,INFL
12,296.0,0.07851262997385529,0.07437286345553201,21,296.0,0.09290689598625657,272.0,0.8450678406635114,john_sm,hurricane_john_southern_mexico_25_september_2024,Hurricane John Southern Mexico 25 September 2024,hurricane,INFL
13,320.0,0.07732721941672001,0.07612824553603494,21,320.0,0.09290689598625657,272.0,0.8323087171931649,john_sm,hurricane_john_southern_mexico_25_september_2024,Hurricane John Southern Mexico 25 September 2024,hurricane,INFL
14,336.0,0.07725630276624748,0.08214546580143571,21,336.0,0.09290689598625657,272.0,0.8315454084019315,john_sm,hurricane_john_southern_mexico_25_september_2024,Hurricane John Southern Mexico 25 September 2024,hurricane,INFL
-1,-12.0,0.10417075021037302,-0.05952649260191108,21,-12.0,0.14537491848506115,56.0,0.7165661814013515,milton_fl,hurricane_milton_across_florida_us,"Hurricane Milton Across Florida, US",hurricane,INFL
