fit_ok,alpha,slope,intercept,r2_loglog,n_points_fit,r_min_fit,r_max_fit,y_min_fit,y_max_fit,time_min_hours,time_max_hours
1,2.1861480538611957,-2.1861480538611957,11.123573343295554,0.5674669794566725,17,165.0,495.0,0.019215320489744947,0.9570974086709428,24.0,72.0
