window_start_pt,hours_since_quake,only_hour_pt,distance_band,n_od,F_r,F_total,P,A,reliable
2024-09-16 08:00:00,-8.0,8,0-25km,110,642.0129379193037,2470.0,0.2599242663640905,0.2599242663640905,True
2024-09-16 08:00:00,-8.0,8,0-50km,871,-447.6425837371834,27621.0,-0.016206603082335302,0.016206603082335302,True
2024-09-16 08:00:00,-8.0,8,100-200km,100,-128.65445204884634,2097.0,-0.0613516700280621,0.0613516700280621,True
2024-09-16 08:00:00,-8.0,8,200km+,0,0.0,0.0,,,False
2024-09-16 08:00:00,-8.0,8,25-50km,761,-1089.655521656487,25151.0,-0.0433245406407891,0.0433245406407891,True
2024-09-16 08:00:00,-8.0,8,50-100km,174,243.6976876797836,4462.0,0.0546162455579972,0.0546162455579972,True
2024-09-17 08:00:00,16.0,8,0-25km,121,728.0906679051238,2886.0,0.2522836687127941,0.2522836687127941,True
2024-09-17 08:00:00,16.0,8,0-50km,940,-650.0382066456057,31022.0,-0.020954103753645984,0.020954103753645984,True
2024-09-17 08:00:00,16.0,8,100-200km,117,-168.35239891996554,2500.0,-0.0673409595679862,0.0673409595679862,True
2024-09-17 08:00:00,16.0,8,200km+,0,0.0,0.0,,,False
2024-09-17 08:00:00,16.0,8,25-50km,819,-1378.1288745507295,28136.0,-0.0489809807559969,0.0489809807559969,True
2024-09-17 08:00:00,16.0,8,50-100km,187,300.78121891580656,4735.0,0.0635229607002759,0.0635229607002759,True
2024-09-18 08:00:00,40.0,8,0-25km,107,654.7337746666018,2619.0,0.2499938047600617,0.2499938047600617,True
2024-09-18 08:00:00,40.0,8,0-50km,925,-342.35591285707517,29995.0,-0.011413766056245214,0.011413766056245214,True
2024-09-18 08:00:00,40.0,8,100-200km,116,-173.51080110616533,2542.0,-0.0682575928820477,0.0682575928820477,True
2024-09-18 08:00:00,40.0,8,200km+,0,0.0,0.0,,,False
2024-09-18 08:00:00,40.0,8,25-50km,818,-997.089687523677,27376.0,-0.0364220370954002,0.0364220370954002,True
2024-09-18 08:00:00,40.0,8,50-100km,181,380.6019785214342,4623.0,0.0823279209434207,0.0823279209434207,True
2024-09-19 08:00:00,64.0,8,0-25km,106,636.983797587905,2602.0,0.2448054564134915,0.2448054564134915,True
2024-09-19 08:00:00,64.0,8,0-50km,898,-493.67039647607953,29313.0,-0.016841346722480794,0.016841346722480794,True
2024-09-19 08:00:00,64.0,8,100-200km,117,-141.4622887521911,2530.0,-0.0559139481233956,0.0559139481233956,True
2024-09-19 08:00:00,64.0,8,200km+,0,0.0,0.0,,,False
2024-09-19 08:00:00,64.0,8,25-50km,792,-1130.6541940639845,26711.0,-0.0423291600488182,0.0423291600488182,True
2024-09-19 08:00:00,64.0,8,50-100km,180,174.83965608267064,4538.0,0.0385279101107692,0.0385279101107692,True
2024-09-20 08:00:00,88.0,8,0-25km,112,704.6731239336463,2630.0,0.2679365490242001,0.2679365490242001,True
2024-09-20 08:00:00,88.0,8,0-50km,912,-636.7675101464073,28318.0,-0.022486316482322456,0.022486316482322456,True
2024-09-20 08:00:00,88.0,8,100-200km,96,-92.99765683122786,2265.0,-0.0410585681374074,0.0410585681374074,True
2024-09-20 08:00:00,88.0,8,200km+,0,0.0,0.0,,,False
2024-09-20 08:00:00,88.0,8,25-50km,800,-1341.4406340800535,25688.0,-0.0522205167424499,0.0522205167424499,True
2024-09-20 08:00:00,88.0,8,50-100km,187,304.264073733494,4480.0,0.0679160878869406,0.0679160878869406,True
2024-09-21 08:00:00,112.0,8,0-25km,71,349.42720574812773,1416.0,0.2467706255283387,0.2467706255283387,True
2024-09-21 08:00:00,112.0,8,0-50km,508,-165.60586204260272,12066.0,-0.013725000998060892,0.013725000998060892,True
2024-09-21 08:00:00,112.0,8,100-200km,63,-29.98184571439245,1152.0,-0.0260259077381878,0.0260259077381878,True
2024-09-21 08:00:00,112.0,8,200km+,0,0.0,0.0,,,False
2024-09-21 08:00:00,112.0,8,25-50km,437,-515.0330677907305,10650.0,-0.0483599124686131,0.0483599124686131,True
2024-09-21 08:00:00,112.0,8,50-100km,100,142.70568225480682,2064.0,0.0691403499296544,0.0691403499296544,True
2024-09-22 08:00:00,136.0,8,0-25km,61,621.5411426832477,1380.0,0.450392132379165,0.450392132379165,True
2024-09-22 08:00:00,136.0,8,0-50km,434,-361.19331576766206,10647.0,-0.03392442150536884,0.03392442150536884,True
2024-09-22 08:00:00,136.0,8,100-200km,47,-20.033885922991693,810.0,-0.0247331924975206,0.0247331924975206,True
2024-09-22 08:00:00,136.0,8,200km+,0,0.0,0.0,,,False
2024-09-22 08:00:00,136.0,8,25-50km,373,-982.7344584509098,9267.0,-0.1060466664995046,0.1060466664995046,True
2024-09-22 08:00:00,136.0,8,50-100km,75,54.51327565154128,1463.0,0.0372612957290097,0.0372612957290097,True
2024-09-23 08:00:00,160.0,8,0-25km,116,783.2036586085688,2789.0,0.2808188091102792,0.2808188091102792,True
2024-09-23 08:00:00,160.0,8,0-50km,950,-702.2480300104568,30887.0,-0.022736038786883052,0.022736038786883052,True
2024-09-23 08:00:00,160.0,8,100-200km,111,-51.35599799337106,2334.0,-0.0220034267323783,0.0220034267323783,True
2024-09-23 08:00:00,160.0,8,200km+,0,0.0,0.0,,,False
2024-09-23 08:00:00,160.0,8,25-50km,834,-1485.4516886190256,28098.0,-0.0528668121794798,0.0528668121794798,True
2024-09-23 08:00:00,160.0,8,50-100km,187,261.90960122752136,4705.0,0.055666227678538,0.055666227678538,True
2024-09-24 08:00:00,184.0,8,0-25km,119,704.1452821418187,2918.0,0.2413109260252977,0.2413109260252977,True
2024-09-24 08:00:00,184.0,8,0-50km,963,-792.6073587205082,32291.0,-0.024545766892338675,0.024545766892338675,True
2024-09-24 08:00:00,184.0,8,100-200km,122,-171.25800925837956,2735.0,-0.0626171880286579,0.0626171880286579,True
