slug,short_name,disaster_type,event_type,fit_method,n_pts,best_model,BIC_power,BIC_exp,BIC_strexp,dBIC_power,dBIC_exp,dBIC_strexp,alpha_power,tau_exp,tau_strexp,beta_strexp
flooding_in_central_and_eastern_europe_sept_16_2024,flooding_in_central_an,flood,INFL,full_post_peak,7,power_law,-43.27846319589175,-35.68130531614789,-37.61228427978438,0.0,7.597157879743861,5.66617891610737,-0.04315060018608128,1999.9999999999993,1999.9998350811359,0.010000000000000002
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,beryl_qr,hurricane,EVAC,full_post_peak,13,power_law,-80.28730417071644,-75.71377566922294,-76.95593731887188,0.0,4.573528501493499,3.331366851844564,0.2574066202155582,711.7830224123616,1.0000000002915594,0.13288605853829993
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,full_post_peak,14,power_law,-92.95584167663577,-73.78275171791373,-85.42674941516142,0.0,19.173089958722045,7.5290922614743465,0.6415698812390532,156.60860644655247,1.000000000050203,0.23173515557034358
hurricane_beryl_pre_landfall_2024,beryl_pre,hurricane,NEUTRAL,full_post_peak,30,power_law,-168.24358369586935,-132.9497155993508,-156.05955027813908,0.0,35.29386809651854,12.184033417730262,0.5160178463079166,426.6350745128792,1.0000000000004903,0.19590396538779672
hurricane_john_across_southeastern_guerrero_mexico,john_gue,hurricane,INFL,full_post_peak,6,power_law,-36.038215572817556,-29.497907017131404,-29.42292489300624,0.0,6.540308555686153,6.6152906798113165,-0.080692313809607,1999.9999999999586,1999.9999992592923,0.010000000000000002
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,full_post_peak,8,power_law,-46.34185754481495,-46.16167147576059,-44.26494939708985,0.0,0.18018606905435774,2.0769081477250992,0.013883672834562507,1999.999999999854,1999.5673573735628,0.014759574998160309
hurricane_milton_across_florida_us,milton_fl,hurricane,INFL,full_post_peak,9,power_law,-53.580869841327385,-52.56315263371584,-51.34762600071401,0.0,1.0177172076115468,2.233243840613376,0.003337542089091268,1999.9999999937522,1999.9999992927699,0.010000000000000002
moldova_flooding_2024,moldova,flood,INFL,full_post_peak,8,power_law,-31.202960282852143,-30.35828233559555,-28.910202262234268,0.0,0.8446779472565922,2.2927580206178746,-0.03340847385821446,1999.9999999996037,1999.9999461821808,0.010000000000000002
spain_flood,spain_flood,flood,INFL,full_post_peak,5,power_law,-30.643976713469492,-28.779115271999597,-28.902860069914425,0.0,1.8648614414698947,1.741116643555067,0.09649537055549173,716.7749241666959,1.000000000000041,0.07160645024960273
the_flooding_across_bagmati_and_koshi_provinces_nepal,nepal_fld,flood,EVAC,full_post_peak,14,power_law,-42.72104914771063,-39.61255174227657,-37.842535516071294,0.0,3.1084974054340577,4.878513631639336,-0.999999999999983,1999.9999999994589,1999.999999997617,0.010000000000000002
the_flooding_across_eastern_bangladesh,bangladesh_fld,flood,INFL,full_post_peak,10,power_law,-29.677905438589214,-28.36379485598171,-26.579770200455854,0.0,1.3141105826075048,3.0981352381333593,-0.1630598184065648,1999.9999999999998,1999.9999999371485,0.010000000000000002
the_flooding_across_gujarat_india,gujarat_fld,flood,EVAC,full_post_peak,6,stretched_exp,-39.099764000491966,-48.19120597811059,-48.45420322873822,9.354439228246257,0.26299725062763457,0.0,0.13528370261927472,450.52500628151756,345.3843819292498,1.4025797564911753
turkiye_earthquake_2023,turkiye,earthquake,INFL,full_post_peak,34,power_law,-214.29167320810728,-179.54176292183104,-209.8254407884615,0.0,34.74991028627625,4.466232419645792,0.06798057980188126,1999.9999999999638,1.000000000000057,0.05063065354659712
typhoon_yagi_across_northeastern_vietnam,yagi_vn,typhoon,EVAC,full_post_peak,10,power_law,-62.88192207000217,-53.221226585533884,-60.49226973274199,0.0,9.660695484468285,2.3896523372601806,0.44188467221277944,192.69417009589583,1.0000000000000022,0.19417376281378934
wildfires_in_boise_county_idaho_27_august_2024,boise_fire,wildfire,INFL,full_post_peak,8,power_law,-48.67983022785065,-48.392799214662354,-46.59967480481207,0.0,0.2870310131882974,2.0801554230385833,0.014776333227469213,1999.999999999999,1.0000423859516676,0.01381408597390239
