window_start_pt,hours_since_quake,center_lat,center_lon,center_mode,center_track_csv,center_track_to_tz,center_track_storm_name
2024-09-26 08:00:00,16.0,19.165715424786807,-99.26459955629062,static,,America/Los_Angeles,
2024-09-27 08:00:00,40.0,19.165715424786807,-99.26459955629062,static,,America/Los_Angeles,
2024-09-28 08:00:00,64.0,19.165715424786807,-99.26459955629062,static,,America/Los_Angeles,
