r_bin_km,-8.0,16.0,40.0,64.0,88.0,112.0,136.0,160.0,184.0,208.0,232.0,256.0,280.0,304.0,328.0
0.0,0.9886074929678976,1.0517526694041015,1.059473901467613,1.0811644796695077,1.1264069575525202,1.0615242825482594,1.3331714573294526,1.0664945934886407,1.0186628319543336,1.058646924024997,1.0913552792072172,1.1091292769630865,1.032892927472041,1.017814601705085,1.019317247104322
10.0,1.0644931462132028,1.090552433647891,1.081965438692217,1.086123862413767,1.097313715836997,1.078103328196958,1.1126838121927956,1.0839842774949076,1.082408077953854,1.079146002625675,1.1076280837579873,1.1018266795647456,1.0945694444186609,1.0880992964008571,1.0865938889105549
20.0,1.0614487934172945,1.0850820608275211,1.0826088981929871,1.0882912765780244,1.0986432717051904,1.0841479935937264,0.9962447878040502,1.0901221897519484,1.0841164543818056,1.0880696063462083,1.1016555603962883,1.100580153546673,1.098282101234913,1.0870053369047803,1.0905166311691088
30.0,1.0565080518121936,1.075970577166004,1.0856145800166237,1.08325282664116,1.094094305088343,1.0796420517899976,1.0566909534694289,1.0827004811441243,1.0819377066017593,1.0841827411802845,1.0944080388153965,1.0919733169343844,1.0881315676768315,1.0827827210458068,1.0842500422520958
40.0,1.047372360848527,1.0730922019365607,1.074070706430979,1.077475387511741,1.0913036922298711,1.076572447747484,1.158166145648145,1.0854296949392117,1.070522859520067,1.0744422052492115,1.0842061149265625,1.0898904732398371,1.0706667052946814,1.073935076086685,1.0755692705705853
50.0,1.046123142672835,1.0703127694548913,1.0708714633767165,1.0745127234733718,1.092979488326925,1.0731249994025134,1.17202280072461,1.083538534999792,1.0653629830682598,1.0729493717406675,1.0846776710798591,1.0958443400689657,1.0756188517368237,1.0762658397861171,1.077167888329356
60.0,1.0375730709746405,1.0622132214412308,1.061539438864136,1.069531044865729,1.0853126061787717,1.0751856175250627,1.1619524429426429,1.0773479908138694,1.0638171661882334,1.064988272916576,1.082061167534862,1.0926595054410533,1.05842073245803,1.0654929763948937,1.0680816909732742
70.0,1.033898448067596,1.059405322215825,1.0644010791725274,1.0685074342560072,1.0873070694289808,1.0742574532719251,1.1589360735911287,1.0771544940466478,1.063235602619763,1.0718561299210316,1.0871887285828197,1.1000805135607743,1.066277287239486,1.065638259186905,1.063959383813692
80.0,1.0400717410356688,1.0681724459920978,1.0724109939031223,1.070755168990312,1.0902758204458043,1.088531757430645,1.1570765122236537,1.0742357923881125,1.072356251001458,1.0734867630997365,1.0937628143819031,1.098926362168723,1.0767470851497292,1.0676445905050784,1.074456305615189
