r_bin_km,phi_mean,r_center_km,abs_dev
0.0,0.9835820333375334,5.0,0.016417966662466643
10.0,1.0264685777053004,15.0,0.026468577705300422
20.0,1.0141304923712244,25.0,0.014130492371224435
30.0,1.0134254195544015,35.0,0.013425419554401463
40.0,1.0159816164175224,45.0,0.015981616417522382
50.0,1.019394462518778,55.0,0.019394462518778077
60.0,1.0480901932320839,65.0,0.048090193232083855
70.0,1.0239329198474951,75.0,0.023932919847495127
80.0,1.0234849979431186,85.0,0.023484997943118646
90.0,1.0399471005627596,95.0,0.03994710056275963
100.0,1.0258730126439621,105.0,0.025873012643962134
110.0,1.033991614581534,115.0,0.03399161458153399
120.0,1.036739248526725,125.0,0.036739248526725055
130.0,1.023355811418835,135.0,0.023355811418835026
140.0,1.0229866882109167,145.0,0.02298668821091665
150.0,1.0196025597286487,155.0,0.01960255972864866
160.0,1.0176611412891612,165.0,0.017661141289161186
170.0,1.087058231497508,175.0,0.08705823149750791
180.0,1.0315694794981354,185.0,0.03156947949813538
190.0,1.0348419968436167,195.0,0.03484199684361666
200.0,1.0284884767038136,205.0,0.028488476703813603
210.0,1.0680108098599623,215.0,0.06801080985996233
220.0,1.0905497053781892,225.0,0.09054970537818918
230.0,1.0220875170040373,235.0,0.022087517004037327
240.0,1.0335500477803632,245.0,0.03355004778036319
250.0,1.3257133530861513,255.0,0.32571335308615135
260.0,1.1930688221394319,265.0,0.19306882213943188
270.0,1.1055029407536883,275.0,0.10550294075368827
280.0,1.1025928121725639,285.0,0.10259281217256389
290.0,1.0286461945039662,295.0,0.028646194503966216
300.0,1.0725610181257441,305.0,0.07256101812574411
310.0,1.1260010624029948,315.0,0.1260010624029948
320.0,1.041738545558231,325.0,0.04173854555823109
330.0,1.0495282956861187,335.0,0.04952829568611872
340.0,1.0291827489497494,345.0,0.02918274894974937
350.0,1.132433504033159,355.0,0.132433504033159
360.0,1.0286099582157118,365.0,0.028609958215711773
370.0,1.0079197807698321,375.0,0.00791978076983213
380.0,1.0270257031639005,385.0,0.027025703163900516
390.0,1.0212982157297366,395.0,0.021298215729736558
400.0,1.0282293632023305,405.0,0.028229363202330493
410.0,1.031026726420749,415.0,0.031026726420749107
420.0,1.0244492884723693,425.0,0.02444928847236927
430.0,1.0643675569392084,435.0,0.06436755693920837
440.0,1.0378517834289922,445.0,0.0378517834289922
460.0,0.995760864341532,465.0,0.004239135658468007
