window_start_pt,hours_since_quake,r_bin_km,n_tiles,n_tiles_crisis,n_tiles_overlap,baseline_sum,crisis_sum,baseline_sum_overlap,crisis_sum_overlap,path_sector_occupied,phi_aggregate,phi_overlap,tile_overlap_ratio,path_coverage_frac
2024-08-14 08:00:00,48.0,100.0,5,4,4,290.0752065196807,169.29440331986032,254.38044064457583,169.29440331986032,1,0.5836224520911415,0.6655165896044697,0.8,0.08333333333333333
2024-08-14 08:00:00,48.0,110.0,7,4,4,476.0460655887001,340.2086708390568,417.17984738572204,340.2086708390568,1,0.7146549366358892,0.8154964171231931,0.5714285714285714,0.08333333333333333
2024-08-14 08:00:00,48.0,120.0,11,9,9,1037.9397947635366,819.1567228213397,970.217435097793,819.1567228213397,2,0.7892141017754888,0.844302208132111,0.8181818181818182,0.16666666666666666
2024-08-14 08:00:00,48.0,130.0,3,0,0,68.1923197758604,,,,1,,,0.0,0.08333333333333333
2024-08-14 08:00:00,48.0,140.0,34,29,29,8740.519145584989,7812.5483102292355,8453.696869212774,7812.5483102292355,1,0.8938311535162656,0.9241576118823807,0.8529411764705882,0.08333333333333333
2024-08-14 08:00:00,48.0,150.0,55,51,51,11129.777241076781,10651.00320680994,10719.189347840113,10651.00320680994,2,0.956982604063285,0.993638871483886,0.9272727272727272,0.16666666666666666
2024-08-14 08:00:00,48.0,160.0,79,79,78,24788.2777660909,26533.88348032319,24770.429603391633,26510.917830586615,2,1.070420612948762,1.0702647574169109,0.9873417721518988,0.16666666666666666
2024-08-14 08:00:00,48.0,170.0,97,97,97,33137.30508627233,39727.30534692591,33137.30508627233,39727.30534692591,2,1.1988695291755513,1.1988695291755513,1.0,0.16666666666666666
2024-08-14 08:00:00,48.0,180.0,110,108,108,97294.81632619024,101913.28494354148,97236.85980993397,101913.28494354148,2,1.0474688045236387,1.0480931319948874,0.9818181818181818,0.16666666666666666
2024-08-14 08:00:00,48.0,190.0,110,110,110,115112.55612463143,97038.60036517191,115112.55612463143,97038.60036517191,2,0.8429888418089596,0.8429888418089596,1.0,0.16666666666666666
2024-08-14 08:00:00,48.0,200.0,110,108,107,55960.60980182679,67456.1552550181,55909.83467437522,67428.62009389297,2,1.205422090536548,1.2060243155180903,0.9727272727272728,0.16666666666666666
2024-08-14 08:00:00,48.0,210.0,110,108,108,32119.854589101178,36457.972651746546,31840.333085702416,36457.972651746546,2,1.135060326957936,1.1450248511413228,0.9818181818181818,0.16666666666666666
2024-08-14 08:00:00,48.0,220.0,116,114,114,23692.712087258056,27981.403363695703,23655.947353108575,27981.403363695703,2,1.181013100595778,1.1828485642964,0.9827586206896551,0.16666666666666666
2024-08-14 08:00:00,48.0,230.0,101,100,100,24488.350254588833,26005.832072838868,24458.078496098504,26005.832072838868,2,1.0619674989320964,1.0632818958769494,0.9900990099009901,0.16666666666666666
2024-08-14 08:00:00,48.0,240.0,103,100,99,33622.82246104846,30726.455908569787,33514.34676565785,30711.883031495847,2,0.9138571261876045,0.916380177308612,0.9611650485436893,0.16666666666666666
2024-08-14 08:00:00,48.0,250.0,114,113,113,18555.73819840811,20239.442699769454,18468.58754998945,20239.442699769454,2,1.0907376728081768,1.0958847093740536,0.9912280701754386,0.16666666666666666
2024-08-14 08:00:00,48.0,260.0,100,101,99,19762.718801615418,20158.730035388562,19750.75913233576,20127.14136160002,2,1.0200382972478854,1.0190565955841187,0.99,0.16666666666666666
2024-08-14 08:00:00,48.0,270.0,109,109,109,19527.128729180175,21579.51968678245,19527.128729180175,21579.51968678245,2,1.105104595051668,1.105104595051668,1.0,0.16666666666666666
2024-08-14 08:00:00,48.0,280.0,109,108,106,18146.640017276924,20244.833671504057,18105.514716714293,20193.107328434005,2,1.1156243608860648,1.1153014782723922,0.9724770642201835,0.16666666666666666
2024-08-14 08:00:00,48.0,290.0,118,118,117,26855.763147883506,30138.145779408333,26835.160855429207,30125.781251527187,2,1.122222653418937,1.122623464559268,0.9915254237288136,0.16666666666666666
2024-08-14 08:00:00,48.0,300.0,99,95,95,45326.06725227989,41970.28333729578,45214.704934188434,41970.28333729578,2,0.9259634881555864,0.9282441055047242,0.9595959595959596,0.16666666666666666
2024-08-14 08:00:00,48.0,310.0,14,14,14,4073.903033759385,4219.3400163716,4073.903033759385,4219.3400163716,2,1.0356996672250214,1.0356996672250214,1.0,0.16666666666666666
2024-08-15 08:00:00,72.0,100.0,6,5,5,316.6708585427966,170.85185984988442,306.3507863395223,170.85185984988442,1,0.5395250470348997,0.5577000858764984,0.8333333333333334,0.08333333333333333
2024-08-15 08:00:00,72.0,110.0,7,6,6,478.28438885885424,364.5716285145706,463.92637458371655,364.5716285145706,1,0.7622486474718679,0.785839410060923,0.8571428571428571,0.08333333333333333
2024-08-15 08:00:00,72.0,120.0,11,10,9,1029.3779334935025,826.4071704913779,977.1602546806766,815.5578028768732,2,0.8028219214751549,0.8346203183871688,0.8181818181818182,0.16666666666666666
2024-08-15 08:00:00,72.0,130.0,2,2,2,71.22954452611108,52.831994068631026,71.22954452611108,52.831994068631026,1,0.7417146132285607,0.7417146132285607,1.0,0.08333333333333333
