r_left_km,r_right_km,r_center_km,mean_delta_r_w,sum_w,n_od,window_start_pt,hours_since_quake
130.0,150.0,140.0,-0.014532710719053234,5564.0,79,2024-07-22 08:00:00,520.0
140.0,160.0,150.0,-0.06525258568146658,774.0,21,2024-07-22 08:00:00,520.0
150.0,170.0,160.0,0.0,156.0,7,2024-07-22 08:00:00,520.0
160.0,180.0,170.0,-0.12601680520315456,189.0,5,2024-07-22 08:00:00,520.0
170.0,190.0,180.0,0.003095648535739934,381.0,9,2024-07-22 08:00:00,520.0
180.0,200.0,190.0,0.11159204587282646,224.0,6,2024-07-22 08:00:00,520.0
190.0,210.0,200.0,-0.02663133287182452,3886.0,49,2024-07-22 08:00:00,520.0
200.0,220.0,210.0,-0.04051265260240409,4966.0,66,2024-07-22 08:00:00,520.0
210.0,230.0,220.0,-0.06646018590723035,1470.0,25,2024-07-22 08:00:00,520.0
220.0,240.0,230.0,0.0,390.0,8,2024-07-22 08:00:00,520.0
230.0,250.0,240.0,,0.0,0,2024-07-22 08:00:00,520.0
240.0,260.0,250.0,,0.0,0,2024-07-22 08:00:00,520.0
250.0,270.0,260.0,0.00915822222939349,7584.0,76,2024-07-22 08:00:00,520.0
260.0,280.0,270.0,0.004284828688685824,11131.0,149,2024-07-22 08:00:00,520.0
270.0,290.0,280.0,-0.00599497562282807,4271.0,91,2024-07-22 08:00:00,520.0
280.0,300.0,290.0,0.094654561030941,2601.0,50,2024-07-22 08:00:00,520.0
290.0,310.0,300.0,-0.04070450719040265,4962.0,78,2024-07-22 08:00:00,520.0
300.0,320.0,310.0,-0.3909166342535875,3312.0,48,2024-07-22 08:00:00,520.0
310.0,330.0,320.0,-3.712337458574829,227.0,2,2024-07-22 08:00:00,520.0
320.0,340.0,330.0,,0.0,0,2024-07-22 08:00:00,520.0
330.0,350.0,340.0,,0.0,0,2024-07-22 08:00:00,520.0
340.0,360.0,350.0,,0.0,0,2024-07-22 08:00:00,520.0
350.0,370.0,360.0,,0.0,0,2024-07-22 08:00:00,520.0
360.0,380.0,370.0,,0.0,0,2024-07-22 08:00:00,520.0
370.0,390.0,380.0,,0.0,0,2024-07-22 08:00:00,520.0
380.0,400.0,390.0,,0.0,0,2024-07-22 08:00:00,520.0
390.0,410.0,400.0,,0.0,0,2024-07-22 08:00:00,520.0
400.0,420.0,410.0,,0.0,0,2024-07-22 08:00:00,520.0
410.0,430.0,420.0,,0.0,0,2024-07-22 08:00:00,520.0
420.0,440.0,430.0,,0.0,0,2024-07-22 08:00:00,520.0
430.0,450.0,440.0,,0.0,0,2024-07-22 08:00:00,520.0
440.0,460.0,450.0,,0.0,0,2024-07-22 08:00:00,520.0
450.0,470.0,460.0,,0.0,0,2024-07-22 08:00:00,520.0
460.0,480.0,470.0,,0.0,0,2024-07-22 08:00:00,520.0
470.0,490.0,480.0,,0.0,0,2024-07-22 08:00:00,520.0
480.0,500.0,490.0,,0.0,0,2024-07-22 08:00:00,520.0
0.0,20.0,10.0,,0.0,0,2024-07-23 08:00:00,544.0
10.0,30.0,20.0,,0.0,0,2024-07-23 08:00:00,544.0
20.0,40.0,30.0,,0.0,0,2024-07-23 08:00:00,544.0
30.0,50.0,40.0,0.3447249849457347,2054.0,30,2024-07-23 08:00:00,544.0
40.0,60.0,50.0,0.058297069842941335,3774.0,62,2024-07-23 08:00:00,544.0
50.0,70.0,60.0,-0.2232625697581329,2186.0,47,2024-07-23 08:00:00,544.0
60.0,80.0,70.0,0.20149424172396765,24951.0,264,2024-07-23 08:00:00,544.0
70.0,90.0,80.0,0.09686639417731982,40861.0,400,2024-07-23 08:00:00,544.0
80.0,100.0,90.0,-0.06670736082883859,27019.0,264,2024-07-23 08:00:00,544.0
90.0,110.0,100.0,-0.08183299618651738,19249.0,224,2024-07-23 08:00:00,544.0
100.0,120.0,110.0,-0.04549445327438556,19408.0,217,2024-07-23 08:00:00,544.0
110.0,130.0,120.0,-0.10159763528023406,19799.0,183,2024-07-23 08:00:00,544.0
120.0,140.0,130.0,-0.14863090373358,13967.0,140,2024-07-23 08:00:00,544.0
130.0,150.0,140.0,-0.02815258763920812,5639.0,79,2024-07-23 08:00:00,544.0
140.0,160.0,150.0,-0.06624950018493342,810.0,21,2024-07-23 08:00:00,544.0
150.0,170.0,160.0,0.0,161.0,6,2024-07-23 08:00:00,544.0
160.0,180.0,170.0,0.0,175.0,3,2024-07-23 08:00:00,544.0
170.0,190.0,180.0,0.0,374.0,6,2024-07-23 08:00:00,544.0
180.0,200.0,190.0,0.0,219.0,4,2024-07-23 08:00:00,544.0
190.0,210.0,200.0,-0.034866997734213784,3986.0,46,2024-07-23 08:00:00,544.0
200.0,220.0,210.0,-0.027133903351928182,5122.0,62,2024-07-23 08:00:00,544.0
210.0,230.0,220.0,0.0,1546.0,24,2024-07-23 08:00:00,544.0
220.0,240.0,230.0,0.0,410.0,8,2024-07-23 08:00:00,544.0
230.0,250.0,240.0,,0.0,0,2024-07-23 08:00:00,544.0
240.0,260.0,250.0,,0.0,0,2024-07-23 08:00:00,544.0
250.0,270.0,260.0,0.0009886694517399436,7939.0,84,2024-07-23 08:00:00,544.0
260.0,280.0,270.0,-0.0007615795710633003,11462.0,157,2024-07-23 08:00:00,544.0
270.0,290.0,280.0,-0.0038518289546679743,4304.0,92,2024-07-23 08:00:00,544.0
280.0,300.0,290.0,0.27321329633914804,2743.0,54,2024-07-23 08:00:00,544.0
290.0,310.0,300.0,-0.029303616373694812,5088.0,78,2024-07-23 08:00:00,544.0
300.0,320.0,310.0,-0.597165735447074,3319.0,45,2024-07-23 08:00:00,544.0
310.0,330.0,320.0,-5.613845616482883,193.0,2,2024-07-23 08:00:00,544.0
320.0,340.0,330.0,,0.0,0,2024-07-23 08:00:00,544.0
330.0,350.0,340.0,,0.0,0,2024-07-23 08:00:00,544.0
340.0,360.0,350.0,,0.0,0,2024-07-23 08:00:00,544.0
350.0,370.0,360.0,,0.0,0,2024-07-23 08:00:00,544.0
360.0,380.0,370.0,,0.0,0,2024-07-23 08:00:00,544.0
370.0,390.0,380.0,,0.0,0,2024-07-23 08:00:00,544.0
380.0,400.0,390.0,,0.0,0,2024-07-23 08:00:00,544.0
390.0,410.0,400.0,,0.0,0,2024-07-23 08:00:00,544.0
400.0,420.0,410.0,,0.0,0,2024-07-23 08:00:00,544.0
410.0,430.0,420.0,,0.0,0,2024-07-23 08:00:00,544.0
420.0,440.0,430.0,,0.0,0,2024-07-23 08:00:00,544.0
430.0,450.0,440.0,,0.0,0,2024-07-23 08:00:00,544.0
440.0,460.0,450.0,,0.0,0,2024-07-23 08:00:00,544.0
450.0,470.0,460.0,,0.0,0,2024-07-23 08:00:00,544.0
460.0,480.0,470.0,,0.0,0,2024-07-23 08:00:00,544.0
470.0,490.0,480.0,,0.0,0,2024-07-23 08:00:00,544.0
480.0,500.0,490.0,,0.0,0,2024-07-23 08:00:00,544.0
0.0,20.0,10.0,,0.0,0,2024-07-24 08:00:00,568.0
10.0,30.0,20.0,,0.0,0,2024-07-24 08:00:00,568.0
20.0,40.0,30.0,,0.0,0,2024-07-24 08:00:00,568.0
30.0,50.0,40.0,0.24821895440249456,1948.0,29,2024-07-24 08:00:00,568.0
40.0,60.0,50.0,-0.010615732795346128,3635.0,62,2024-07-24 08:00:00,568.0
50.0,70.0,60.0,-0.2411633773150774,2165.0,50,2024-07-24 08:00:00,568.0
60.0,80.0,70.0,0.2419530070121853,24635.0,265,2024-07-24 08:00:00,568.0
70.0,90.0,80.0,0.11968767748453661,40441.0,408,2024-07-24 08:00:00,568.0
80.0,100.0,90.0,-0.08189839727869014,26821.0,275,2024-07-24 08:00:00,568.0
90.0,110.0,100.0,-0.09530831462992095,18955.0,219,2024-07-24 08:00:00,568.0
100.0,120.0,110.0,-0.0363659935246264,19170.0,216,2024-07-24 08:00:00,568.0
110.0,130.0,120.0,-0.0880309786594654,19597.0,191,2024-07-24 08:00:00,568.0
120.0,140.0,130.0,-0.1528702364790819,13743.0,142,2024-07-24 08:00:00,568.0
130.0,150.0,140.0,-0.07369044765716834,5550.0,79,2024-07-24 08:00:00,568.0
140.0,160.0,150.0,-0.08286058809894982,800.0,21,2024-07-24 08:00:00,568.0
150.0,170.0,160.0,0.0,169.0,6,2024-07-24 08:00:00,568.0
160.0,180.0,170.0,0.16382184676410094,189.0,4,2024-07-24 08:00:00,568.0
170.0,190.0,180.0,0.14514497308238078,400.0,9,2024-07-24 08:00:00,568.0
180.0,200.0,190.0,0.11679163876955703,232.0,6,2024-07-24 08:00:00,568.0
190.0,210.0,200.0,-0.026601423879780785,3780.0,43,2024-07-24 08:00:00,568.0
200.0,220.0,210.0,-0.031196830007806573,4789.0,60,2024-07-24 08:00:00,568.0
210.0,230.0,220.0,-0.03464413946227965,1410.0,25,2024-07-24 08:00:00,568.0
220.0,240.0,230.0,0.0,401.0,8,2024-07-24 08:00:00,568.0
230.0,250.0,240.0,,0.0,0,2024-07-24 08:00:00,568.0
240.0,260.0,250.0,,0.0,0,2024-07-24 08:00:00,568.0
250.0,270.0,260.0,-0.014081875974944513,7913.0,84,2024-07-24 08:00:00,568.0
260.0,280.0,270.0,-0.009243825099271021,11445.0,159,2024-07-24 08:00:00,568.0
270.0,290.0,280.0,0.0013210565834886518,4265.0,94,2024-07-24 08:00:00,568.0
280.0,300.0,290.0,0.32991607519259375,2664.0,53,2024-07-24 08:00:00,568.0
290.0,310.0,300.0,0.028833705685422803,5079.0,76,2024-07-24 08:00:00,568.0
300.0,320.0,310.0,-0.4425380212961486,3378.0,44,2024-07-24 08:00:00,568.0
310.0,330.0,320.0,-3.3149713165286205,230.0,2,2024-07-24 08:00:00,568.0
320.0,340.0,330.0,,0.0,0,2024-07-24 08:00:00,568.0
330.0,350.0,340.0,,0.0,0,2024-07-24 08:00:00,568.0
340.0,360.0,350.0,,0.0,0,2024-07-24 08:00:00,568.0
350.0,370.0,360.0,,0.0,0,2024-07-24 08:00:00,568.0
360.0,380.0,370.0,,0.0,0,2024-07-24 08:00:00,568.0
370.0,390.0,380.0,,0.0,0,2024-07-24 08:00:00,568.0
380.0,400.0,390.0,,0.0,0,2024-07-24 08:00:00,568.0
390.0,410.0,400.0,,0.0,0,2024-07-24 08:00:00,568.0
400.0,420.0,410.0,,0.0,0,2024-07-24 08:00:00,568.0
410.0,430.0,420.0,,0.0,0,2024-07-24 08:00:00,568.0
420.0,440.0,430.0,,0.0,0,2024-07-24 08:00:00,568.0
430.0,450.0,440.0,,0.0,0,2024-07-24 08:00:00,568.0
440.0,460.0,450.0,,0.0,0,2024-07-24 08:00:00,568.0
450.0,470.0,460.0,,0.0,0,2024-07-24 08:00:00,568.0
460.0,480.0,470.0,,0.0,0,2024-07-24 08:00:00,568.0
470.0,490.0,480.0,,0.0,0,2024-07-24 08:00:00,568.0
480.0,500.0,490.0,,0.0,0,2024-07-24 08:00:00,568.0
0.0,20.0,10.0,,0.0,0,2024-07-25 08:00:00,592.0
10.0,30.0,20.0,,0.0,0,2024-07-25 08:00:00,592.0
20.0,40.0,30.0,,0.0,0,2024-07-25 08:00:00,592.0
30.0,50.0,40.0,0.31169649320180554,1921.0,29,2024-07-25 08:00:00,592.0
40.0,60.0,50.0,0.03660749784331965,3521.0,58,2024-07-25 08:00:00,592.0
50.0,70.0,60.0,-0.22842681746929508,2057.0,45,2024-07-25 08:00:00,592.0
60.0,80.0,70.0,0.18671872088090435,25065.0,261,2024-07-25 08:00:00,592.0
70.0,90.0,80.0,0.08455318659846198,40911.0,397,2024-07-25 08:00:00,592.0
80.0,100.0,90.0,-0.08468025991611684,26849.0,262,2024-07-25 08:00:00,592.0
90.0,110.0,100.0,-0.07491300971205825,19046.0,221,2024-07-25 08:00:00,592.0
100.0,120.0,110.0,-0.02320984679844879,19438.0,216,2024-07-25 08:00:00,592.0
110.0,130.0,120.0,-0.10118169451882575,19986.0,185,2024-07-25 08:00:00,592.0
120.0,140.0,130.0,-0.1370074617072921,14011.0,144,2024-07-25 08:00:00,592.0
130.0,150.0,140.0,-0.004436017871162016,5611.0,78,2024-07-25 08:00:00,592.0
140.0,160.0,150.0,-0.06313187664681891,800.0,20,2024-07-25 08:00:00,592.0
150.0,170.0,160.0,0.0,173.0,7,2024-07-25 08:00:00,592.0
160.0,180.0,170.0,0.03820937355625061,187.0,5,2024-07-25 08:00:00,592.0
170.0,190.0,180.0,0.01808899456966801,395.0,8,2024-07-25 08:00:00,592.0
180.0,200.0,190.0,0.0,229.0,4,2024-07-25 08:00:00,592.0
190.0,210.0,200.0,-0.0014432047820454724,3972.0,42,2024-07-25 08:00:00,592.0
200.0,220.0,210.0,-0.0011306527404900623,5070.0,58,2024-07-25 08:00:00,592.0
210.0,230.0,220.0,0.0,1508.0,24,2024-07-25 08:00:00,592.0
220.0,240.0,230.0,0.0,410.0,8,2024-07-25 08:00:00,592.0
230.0,250.0,240.0,,0.0,0,2024-07-25 08:00:00,592.0
240.0,260.0,250.0,,0.0,0,2024-07-25 08:00:00,592.0
250.0,270.0,260.0,-0.04180691761566508,7764.0,84,2024-07-25 08:00:00,592.0
260.0,280.0,270.0,-0.02885884567182601,11126.0,156,2024-07-25 08:00:00,592.0
270.0,290.0,280.0,-0.00492514457970915,4097.0,90,2024-07-25 08:00:00,592.0
280.0,300.0,290.0,0.05110553073835562,2649.0,50,2024-07-25 08:00:00,592.0
290.0,310.0,300.0,-0.24370054270617644,5209.0,82,2024-07-25 08:00:00,592.0
300.0,320.0,310.0,-0.40931185863860553,3490.0,51,2024-07-25 08:00:00,592.0
310.0,330.0,320.0,0.0,195.0,1,2024-07-25 08:00:00,592.0
320.0,340.0,330.0,,0.0,0,2024-07-25 08:00:00,592.0
330.0,350.0,340.0,,0.0,0,2024-07-25 08:00:00,592.0
340.0,360.0,350.0,,0.0,0,2024-07-25 08:00:00,592.0
350.0,370.0,360.0,,0.0,0,2024-07-25 08:00:00,592.0
360.0,380.0,370.0,,0.0,0,2024-07-25 08:00:00,592.0
370.0,390.0,380.0,,0.0,0,2024-07-25 08:00:00,592.0
380.0,400.0,390.0,,0.0,0,2024-07-25 08:00:00,592.0
390.0,410.0,400.0,,0.0,0,2024-07-25 08:00:00,592.0
400.0,420.0,410.0,,0.0,0,2024-07-25 08:00:00,592.0
410.0,430.0,420.0,,0.0,0,2024-07-25 08:00:00,592.0
420.0,440.0,430.0,,0.0,0,2024-07-25 08:00:00,592.0
430.0,450.0,440.0,,0.0,0,2024-07-25 08:00:00,592.0
440.0,460.0,450.0,,0.0,0,2024-07-25 08:00:00,592.0
450.0,470.0,460.0,,0.0,0,2024-07-25 08:00:00,592.0
460.0,480.0,470.0,,0.0,0,2024-07-25 08:00:00,592.0
470.0,490.0,480.0,,0.0,0,2024-07-25 08:00:00,592.0
480.0,500.0,490.0,,0.0,0,2024-07-25 08:00:00,592.0
0.0,20.0,10.0,,0.0,0,2024-07-26 08:00:00,616.0
10.0,30.0,20.0,,0.0,0,2024-07-26 08:00:00,616.0
20.0,40.0,30.0,,0.0,0,2024-07-26 08:00:00,616.0
30.0,50.0,40.0,0.1794943492412126,1897.0,26,2024-07-26 08:00:00,616.0
40.0,60.0,50.0,-0.05837357227621112,3452.0,57,2024-07-26 08:00:00,616.0
50.0,70.0,60.0,-0.41478408955408835,1977.0,47,2024-07-26 08:00:00,616.0
60.0,80.0,70.0,0.2334995684027525,23706.0,275,2024-07-26 08:00:00,616.0
70.0,90.0,80.0,0.11565175528937144,38534.0,411,2024-07-26 08:00:00,616.0
80.0,100.0,90.0,-0.10028347936067411,25452.0,259,2024-07-26 08:00:00,616.0
90.0,110.0,100.0,-0.12417213550494664,18325.0,214,2024-07-26 08:00:00,616.0
100.0,120.0,110.0,-0.07501208175093828,18462.0,213,2024-07-26 08:00:00,616.0
110.0,130.0,120.0,-0.10778963535710459,18929.0,183,2024-07-26 08:00:00,616.0
120.0,140.0,130.0,-0.1388412478245193,13336.0,140,2024-07-26 08:00:00,616.0
130.0,150.0,140.0,-0.02925382379162174,5376.0,78,2024-07-26 08:00:00,616.0
140.0,160.0,150.0,-0.05364146381755855,765.0,21,2024-07-26 08:00:00,616.0
150.0,170.0,160.0,0.0,153.0,7,2024-07-26 08:00:00,616.0
160.0,180.0,170.0,0.0,154.0,3,2024-07-26 08:00:00,616.0
170.0,190.0,180.0,0.07787977710661799,358.0,7,2024-07-26 08:00:00,616.0
180.0,200.0,190.0,0.12558991082959117,222.0,5,2024-07-26 08:00:00,616.0
190.0,210.0,200.0,-0.06722705008546455,3849.0,46,2024-07-26 08:00:00,616.0
200.0,220.0,210.0,-0.09249098084774815,4862.0,65,2024-07-26 08:00:00,616.0
210.0,230.0,220.0,-0.13579959680142137,1406.0,27,2024-07-26 08:00:00,616.0
220.0,240.0,230.0,0.0,393.0,8,2024-07-26 08:00:00,616.0
230.0,250.0,240.0,,0.0,0,2024-07-26 08:00:00,616.0
240.0,260.0,250.0,,0.0,0,2024-07-26 08:00:00,616.0
250.0,270.0,260.0,-0.048164795978607296,7711.0,92,2024-07-26 08:00:00,616.0
260.0,280.0,270.0,-0.03669257136504188,10947.0,167,2024-07-26 08:00:00,616.0
270.0,290.0,280.0,-0.007792750821640315,3885.0,93,2024-07-26 08:00:00,616.0
280.0,300.0,290.0,0.25822370547304685,2461.0,50,2024-07-26 08:00:00,616.0
290.0,310.0,300.0,-0.14991818282906966,4859.0,80,2024-07-26 08:00:00,616.0
300.0,320.0,310.0,-0.6372192401312612,3274.0,50,2024-07-26 08:00:00,616.0
310.0,330.0,320.0,-3.182003535921283,227.0,2,2024-07-26 08:00:00,616.0
320.0,340.0,330.0,,0.0,0,2024-07-26 08:00:00,616.0
330.0,350.0,340.0,,0.0,0,2024-07-26 08:00:00,616.0
340.0,360.0,350.0,,0.0,0,2024-07-26 08:00:00,616.0
350.0,370.0,360.0,,0.0,0,2024-07-26 08:00:00,616.0
360.0,380.0,370.0,,0.0,0,2024-07-26 08:00:00,616.0
370.0,390.0,380.0,,0.0,0,2024-07-26 08:00:00,616.0
380.0,400.0,390.0,,0.0,0,2024-07-26 08:00:00,616.0
390.0,410.0,400.0,,0.0,0,2024-07-26 08:00:00,616.0
400.0,420.0,410.0,,0.0,0,2024-07-26 08:00:00,616.0
410.0,430.0,420.0,,0.0,0,2024-07-26 08:00:00,616.0
420.0,440.0,430.0,,0.0,0,2024-07-26 08:00:00,616.0
430.0,450.0,440.0,,0.0,0,2024-07-26 08:00:00,616.0
440.0,460.0,450.0,,0.0,0,2024-07-26 08:00:00,616.0
450.0,470.0,460.0,,0.0,0,2024-07-26 08:00:00,616.0
460.0,480.0,470.0,,0.0,0,2024-07-26 08:00:00,616.0
470.0,490.0,480.0,,0.0,0,2024-07-26 08:00:00,616.0
480.0,500.0,490.0,,0.0,0,2024-07-26 08:00:00,616.0
0.0,20.0,10.0,,0.0,0,2024-07-27 08:00:00,640.0
10.0,30.0,20.0,,0.0,0,2024-07-27 08:00:00,640.0
20.0,40.0,30.0,,0.0,0,2024-07-27 08:00:00,640.0
30.0,50.0,40.0,0.1307159459334403,2200.0,28,2024-07-27 08:00:00,640.0
40.0,60.0,50.0,0.035956451726472785,3729.0,56,2024-07-27 08:00:00,640.0
50.0,70.0,60.0,-0.07744372985143878,1982.0,40,2024-07-27 08:00:00,640.0
60.0,80.0,70.0,0.09727969048934963,23398.0,204,2024-07-27 08:00:00,640.0
70.0,90.0,80.0,0.05961083339956075,36596.0,300,2024-07-27 08:00:00,640.0
80.0,100.0,90.0,-0.021385444026677938,24111.0,199,2024-07-27 08:00:00,640.0
90.0,110.0,100.0,-0.04621936040987778,18426.0,191,2024-07-27 08:00:00,640.0
100.0,120.0,110.0,0.020735681937905537,18391.0,197,2024-07-27 08:00:00,640.0
110.0,130.0,120.0,-0.008629013617722623,19323.0,172,2024-07-27 08:00:00,640.0
120.0,140.0,130.0,-0.07802132634844332,13644.0,133,2024-07-27 08:00:00,640.0
130.0,150.0,140.0,-0.025786072897194545,5408.0,73,2024-07-27 08:00:00,640.0
140.0,160.0,150.0,-0.06568187900831847,817.0,20,2024-07-27 08:00:00,640.0
150.0,170.0,160.0,0.0,176.0,6,2024-07-27 08:00:00,640.0
160.0,180.0,170.0,0.0,165.0,3,2024-07-27 08:00:00,640.0
170.0,190.0,180.0,0.0,358.0,6,2024-07-27 08:00:00,640.0
180.0,200.0,190.0,0.0,214.0,4,2024-07-27 08:00:00,640.0
190.0,210.0,200.0,-0.0019604534109100473,3556.0,39,2024-07-27 08:00:00,640.0
200.0,220.0,210.0,-0.0014861164632692665,4691.0,55,2024-07-27 08:00:00,640.0
210.0,230.0,220.0,0.0,1551.0,24,2024-07-27 08:00:00,640.0
220.0,240.0,230.0,0.0,416.0,8,2024-07-27 08:00:00,640.0
230.0,250.0,240.0,,0.0,0,2024-07-27 08:00:00,640.0
240.0,260.0,250.0,,0.0,0,2024-07-27 08:00:00,640.0
250.0,270.0,260.0,-0.014597573272535067,7077.0,65,2024-07-27 08:00:00,640.0
260.0,280.0,270.0,-0.011941087028369149,10791.0,139,2024-07-27 08:00:00,640.0
270.0,290.0,280.0,-0.00574140316256198,4450.0,94,2024-07-27 08:00:00,640.0
280.0,300.0,290.0,-0.023427488271262214,2594.0,50,2024-07-27 08:00:00,640.0
290.0,310.0,300.0,-0.26756532665352023,4591.0,70,2024-07-27 08:00:00,640.0
300.0,320.0,310.0,-0.5716728636235294,2955.0,42,2024-07-27 08:00:00,640.0
310.0,330.0,320.0,-2.3498729816075326,222.0,2,2024-07-27 08:00:00,640.0
320.0,340.0,330.0,,0.0,0,2024-07-27 08:00:00,640.0
330.0,350.0,340.0,,0.0,0,2024-07-27 08:00:00,640.0
340.0,360.0,350.0,,0.0,0,2024-07-27 08:00:00,640.0
350.0,370.0,360.0,,0.0,0,2024-07-27 08:00:00,640.0
360.0,380.0,370.0,,0.0,0,2024-07-27 08:00:00,640.0
370.0,390.0,380.0,,0.0,0,2024-07-27 08:00:00,640.0
380.0,400.0,390.0,,0.0,0,2024-07-27 08:00:00,640.0
390.0,410.0,400.0,,0.0,0,2024-07-27 08:00:00,640.0
400.0,420.0,410.0,,0.0,0,2024-07-27 08:00:00,640.0
410.0,430.0,420.0,,0.0,0,2024-07-27 08:00:00,640.0
420.0,440.0,430.0,,0.0,0,2024-07-27 08:00:00,640.0
430.0,450.0,440.0,,0.0,0,2024-07-27 08:00:00,640.0
440.0,460.0,450.0,,0.0,0,2024-07-27 08:00:00,640.0
450.0,470.0,460.0,,0.0,0,2024-07-27 08:00:00,640.0
460.0,480.0,470.0,,0.0,0,2024-07-27 08:00:00,640.0
470.0,490.0,480.0,,0.0,0,2024-07-27 08:00:00,640.0
480.0,500.0,490.0,,0.0,0,2024-07-27 08:00:00,640.0
0.0,20.0,10.0,,0.0,0,2024-07-28 08:00:00,664.0
10.0,30.0,20.0,,0.0,0,2024-07-28 08:00:00,664.0
20.0,40.0,30.0,,0.0,0,2024-07-28 08:00:00,664.0
30.0,50.0,40.0,0.05307561376845589,2142.0,18,2024-07-28 08:00:00,664.0
40.0,60.0,50.0,0.02102916231401937,3591.0,39,2024-07-28 08:00:00,664.0
50.0,70.0,60.0,-0.019840043046979713,1924.0,35,2024-07-28 08:00:00,664.0
60.0,80.0,70.0,0.02185682630706044,23436.0,134,2024-07-28 08:00:00,664.0
70.0,90.0,80.0,0.01584484905146988,36510.0,208,2024-07-28 08:00:00,664.0
80.0,100.0,90.0,-0.0010630570114297379,24182.0,162,2024-07-28 08:00:00,664.0
90.0,110.0,100.0,-0.021251406263385748,18798.0,157,2024-07-28 08:00:00,664.0
100.0,120.0,110.0,-0.002515145385346779,18695.0,170,2024-07-28 08:00:00,664.0
110.0,130.0,120.0,-0.0030394834751291356,19481.0,149,2024-07-28 08:00:00,664.0
120.0,140.0,130.0,-0.024533880501667778,13987.0,120,2024-07-28 08:00:00,664.0
130.0,150.0,140.0,-0.00407678998870807,5751.0,76,2024-07-28 08:00:00,664.0
140.0,160.0,150.0,0.0,874.0,23,2024-07-28 08:00:00,664.0
150.0,170.0,160.0,0.0,194.0,7,2024-07-28 08:00:00,664.0
160.0,180.0,170.0,0.0,182.0,4,2024-07-28 08:00:00,664.0
170.0,190.0,180.0,0.0,372.0,6,2024-07-28 08:00:00,664.0
180.0,200.0,190.0,0.0,225.0,4,2024-07-28 08:00:00,664.0
190.0,210.0,200.0,-0.010146025312793124,3606.0,27,2024-07-28 08:00:00,664.0
200.0,220.0,210.0,-0.007403190464980171,4942.0,43,2024-07-28 08:00:00,664.0
210.0,230.0,220.0,0.0,1795.0,24,2024-07-28 08:00:00,664.0
220.0,240.0,230.0,0.0,459.0,8,2024-07-28 08:00:00,664.0
230.0,250.0,240.0,,0.0,0,2024-07-28 08:00:00,664.0
240.0,260.0,250.0,,0.0,0,2024-07-28 08:00:00,664.0
250.0,270.0,260.0,0.03791014324443012,7228.0,46,2024-07-28 08:00:00,664.0
260.0,280.0,270.0,0.023992164904188856,11421.0,120,2024-07-28 08:00:00,664.0
270.0,290.0,280.0,0.0,5050.0,93,2024-07-28 08:00:00,664.0
280.0,300.0,290.0,-0.06749405739860118,3008.0,47,2024-07-28 08:00:00,664.0
290.0,310.0,300.0,-0.25249714749126256,4755.0,52,2024-07-28 08:00:00,664.0
300.0,320.0,310.0,-0.5561348836413286,2804.0,26,2024-07-28 08:00:00,664.0
310.0,330.0,320.0,-2.8090020103216204,200.0,2,2024-07-28 08:00:00,664.0
320.0,340.0,330.0,,0.0,0,2024-07-28 08:00:00,664.0
330.0,350.0,340.0,,0.0,0,2024-07-28 08:00:00,664.0
340.0,360.0,350.0,,0.0,0,2024-07-28 08:00:00,664.0
350.0,370.0,360.0,,0.0,0,2024-07-28 08:00:00,664.0
360.0,380.0,370.0,,0.0,0,2024-07-28 08:00:00,664.0
370.0,390.0,380.0,,0.0,0,2024-07-28 08:00:00,664.0
380.0,400.0,390.0,,0.0,0,2024-07-28 08:00:00,664.0
390.0,410.0,400.0,,0.0,0,2024-07-28 08:00:00,664.0
400.0,420.0,410.0,,0.0,0,2024-07-28 08:00:00,664.0
410.0,430.0,420.0,,0.0,0,2024-07-28 08:00:00,664.0
420.0,440.0,430.0,,0.0,0,2024-07-28 08:00:00,664.0
430.0,450.0,440.0,,0.0,0,2024-07-28 08:00:00,664.0
440.0,460.0,450.0,,0.0,0,2024-07-28 08:00:00,664.0
450.0,470.0,460.0,,0.0,0,2024-07-28 08:00:00,664.0
460.0,480.0,470.0,,0.0,0,2024-07-28 08:00:00,664.0
470.0,490.0,480.0,,0.0,0,2024-07-28 08:00:00,664.0
480.0,500.0,490.0,,0.0,0,2024-07-28 08:00:00,664.0
0.0,20.0,10.0,,0.0,0,2024-07-29 08:00:00,688.0
10.0,30.0,20.0,,0.0,0,2024-07-29 08:00:00,688.0
20.0,40.0,30.0,,0.0,0,2024-07-29 08:00:00,688.0
30.0,50.0,40.0,0.19787325042621934,2046.0,28,2024-07-29 08:00:00,688.0
40.0,60.0,50.0,-0.0017426323311418596,3692.0,61,2024-07-29 08:00:00,688.0
50.0,70.0,60.0,-0.19754201197820387,2082.0,46,2024-07-29 08:00:00,688.0
60.0,80.0,70.0,0.2055902960125739,24373.0,247,2024-07-29 08:00:00,688.0
70.0,90.0,80.0,0.08528352572956756,39947.0,371,2024-07-29 08:00:00,688.0
80.0,100.0,90.0,-0.10588060777934304,26697.0,243,2024-07-29 08:00:00,688.0
90.0,110.0,100.0,-0.11283751767480195,19226.0,216,2024-07-29 08:00:00,688.0
100.0,120.0,110.0,-0.11429590462722314,19453.0,215,2024-07-29 08:00:00,688.0
110.0,130.0,120.0,-0.15834445591889623,19666.0,175,2024-07-29 08:00:00,688.0
