window_start_pt,hours_since_quake,center_lat,center_lon,center_mode,center_track_csv,center_track_to_tz,center_track_storm_name
2023-02-06 08:00:00,16.0,37.174,37.032,static,,America/Los_Angeles,
2023-02-07 08:00:00,40.0,37.174,37.032,static,,America/Los_Angeles,
2023-02-08 08:00:00,64.0,37.174,37.032,static,,America/Los_Angeles,
