n_jackknife,rho_median,rho_ci2p5,rho_ci97p5,p_median,p_ci2p5,p_ci97p5
12,-0.5181818181818182,-0.6156818181818182,-0.43636363636363645,0.1024915397909638,0.043759358181239084,0.17966487658001118
