hours_since_quake,D,near_delta,n_r_bins,t_hours,D_peak,t_peak_hours,D_norm,short_name,slug,name,disaster_type,event_type
-8.0,0.04590745984330732,-0.05895691293336394,21,-8.0,0.10140977225297246,448.0,0.45269266288054116,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
16.0,0.02413993746453263,-0.027086185503511134,21,16.0,0.10140977225297246,448.0,0.2380435033846066,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
40.0,0.02510884266281488,-0.025321080252339173,21,40.0,0.10140977225297246,448.0,0.24759786068919906,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
64.0,0.03126412110809581,-0.000595335422316795,21,64.0,0.10140977225297246,448.0,0.30829495435711735,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
88.0,0.05485830950530589,0.034827388009546933,21,88.0,0.10140977225297246,448.0,0.5409568356830415,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
112.0,0.057909857837906496,0.034102058318509765,21,112.0,0.10140977225297246,448.0,0.5710481007042107,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
136.0,0.056387640000417454,0.03480821234852455,21,136.0,0.10140977225297246,448.0,0.5560375370901659,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
160.0,0.05354351458509867,0.029999660168276154,21,160.0,0.10140977225297246,448.0,0.5279916658478566,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
184.0,0.05745440189076603,0.03437894719544754,21,184.0,0.10140977225297246,448.0,0.5665568575328496,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
208.0,0.06699766174465763,0.05724325982222528,21,208.0,0.10140977225297246,448.0,0.6606627769316762,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
232.0,0.07369557376249379,0.05188074420295119,21,232.0,0.10140977225297246,448.0,0.7267107708185754,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
256.0,0.08315852383039449,0.05923185724102398,21,256.0,0.10140977225297246,448.0,0.8200247568148641,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
280.0,0.09547422138634418,0.06440693511963802,21,280.0,0.10140977225297246,448.0,0.9414696361626599,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
304.0,0.08555052519634021,0.06020089990126154,21,304.0,0.10140977225297246,448.0,0.8436122406717328,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
328.0,0.0799608158875537,0.05322809099945763,21,328.0,0.10140977225297246,448.0,0.7884922144197986,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
352.0,0.07821787976008553,0.05721804707941869,21,352.0,0.10140977225297246,448.0,0.7713051515880202,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
376.0,0.08613224877447925,0.06664462037874791,21,376.0,0.10140977225297246,448.0,0.849348606755742,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
400.0,0.08941004024079734,0.06779469796194382,21,400.0,0.10140977225297246,448.0,0.8816708513826349,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
424.0,0.09918860779997382,0.07748430541840173,21,424.0,0.10140977225297246,448.0,0.9780971359697188,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
448.0,0.10140977225297246,0.06919564892759406,21,448.0,0.10140977225297246,448.0,1.0,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
472.0,0.08933548410896518,0.06610479450825235,21,472.0,0.10140977225297246,448.0,0.8809356546636622,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
496.0,0.08558571819651706,0.06901731897009128,21,496.0,0.10140977225297246,448.0,0.8439592782342377,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
520.0,0.0844621417593798,0.07025763216144948,21,520.0,0.10140977225297246,448.0,0.8328797105340516,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
544.0,0.08691404290726747,0.06724553751671891,21,544.0,0.10140977225297246,448.0,0.8570578650985965,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
568.0,0.09002197029310569,0.06941153748455597,21,568.0,0.10140977225297246,448.0,0.8877050829829373,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
592.0,0.09256530413967155,0.06241808013182759,21,592.0,0.10140977225297246,448.0,0.9127848537985287,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
616.0,0.09773770489334277,0.07467433640715854,21,616.0,0.10140977225297246,448.0,0.9637898076482264,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
-8.0,0.17419228592402028,-0.30368984094632007,21,-8.0,0.17419228592402028,-8.0,1.0,beryl_qr,hurricane_beryl_across_quintana_roo_and_yucatan_mexico,"Hurricane Beryl Across Quintana Roo and Yucatan, Mexico",hurricane,EVAC
16.0,0.0464166119187282,-0.060145461755735014,21,16.0,0.17419228592402028,-8.0,0.26646766630626995,beryl_qr,hurricane_beryl_across_quintana_roo_and_yucatan_mexico,"Hurricane Beryl Across Quintana Roo and Yucatan, Mexico",hurricane,EVAC
40.0,0.04008941481151561,-0.07246358977379505,21,40.0,0.17419228592402028,-8.0,0.2301446048477826,beryl_qr,hurricane_beryl_across_quintana_roo_and_yucatan_mexico,"Hurricane Beryl Across Quintana Roo and Yucatan, Mexico",hurricane,EVAC
64.0,0.030000397102771983,0.021010247628381468,21,64.0,0.17419228592402028,-8.0,0.17222575008779464,beryl_qr,hurricane_beryl_across_quintana_roo_and_yucatan_mexico,"Hurricane Beryl Across Quintana Roo and Yucatan, Mexico",hurricane,EVAC
88.0,0.017289651864415514,0.0053390583977551975,21,88.0,0.17419228592402028,-8.0,0.09925612820740505,beryl_qr,hurricane_beryl_across_quintana_roo_and_yucatan_mexico,"Hurricane Beryl Across Quintana Roo and Yucatan, Mexico",hurricane,EVAC
112.0,0.016193346579884686,0.015461765449131804,21,112.0,0.17419228592402028,-8.0,0.09296247818314957,beryl_qr,hurricane_beryl_across_quintana_roo_and_yucatan_mexico,"Hurricane Beryl Across Quintana Roo and Yucatan, Mexico",hurricane,EVAC
136.0,0.019885172845923112,0.016256493804429006,21,136.0,0.17419228592402028,-8.0,0.11415644923907071,beryl_qr,hurricane_beryl_across_quintana_roo_and_yucatan_mexico,"Hurricane Beryl Across Quintana Roo and Yucatan, Mexico",hurricane,EVAC
160.0,0.029053464647614408,-0.052648922557709116,21,160.0,0.17419228592402028,-8.0,0.16678961696551267,beryl_qr,hurricane_beryl_across_quintana_roo_and_yucatan_mexico,"Hurricane Beryl Across Quintana Roo and Yucatan, Mexico",hurricane,EVAC
184.0,0.025464369608895015,-0.002103007925684519,21,184.0,0.17419228592402028,-8.0,0.14618540352586074,beryl_qr,hurricane_beryl_across_quintana_roo_and_yucatan_mexico,"Hurricane Beryl Across Quintana Roo and Yucatan, Mexico",hurricane,EVAC
208.0,0.018425564609066334,0.01495096417945313,21,208.0,0.17419228592402028,-8.0,0.1057771560395232,beryl_qr,hurricane_beryl_across_quintana_roo_and_yucatan_mexico,"Hurricane Beryl Across Quintana Roo and Yucatan, Mexico",hurricane,EVAC
232.0,0.030143049822770364,-0.001478626883055112,21,232.0,0.17419228592402028,-8.0,0.17304468830449962,beryl_qr,hurricane_beryl_across_quintana_roo_and_yucatan_mexico,"Hurricane Beryl Across Quintana Roo and Yucatan, Mexico",hurricane,EVAC
256.0,0.02808780920714019,-0.03380842903254694,21,256.0,0.17419228592402028,-8.0,0.16124599925964353,beryl_qr,hurricane_beryl_across_quintana_roo_and_yucatan_mexico,"Hurricane Beryl Across Quintana Roo and Yucatan, Mexico",hurricane,EVAC
280.0,0.026293437446255504,-0.0362521205979435,21,280.0,0.17419228592402028,-8.0,0.15094490153096823,beryl_qr,hurricane_beryl_across_quintana_roo_and_yucatan_mexico,"Hurricane Beryl Across Quintana Roo and Yucatan, Mexico",hurricane,EVAC
304.0,0.0283739642769817,-0.04587322340971345,21,304.0,0.17419228592402028,-8.0,0.16288875323306762,beryl_qr,hurricane_beryl_across_quintana_roo_and_yucatan_mexico,"Hurricane Beryl Across Quintana Roo and Yucatan, Mexico",hurricane,EVAC
0.0,0.24076115611938526,-0.38927656137377503,20,0.0,0.24076115611938526,0.0,1.0,beryl_tx,hurricane_beryl_across_southeastern_texas_us,"Hurricane Beryl Across Southeastern Texas, US",hurricane,EVAC
24.0,0.12316087572326193,-0.23603467065724415,20,24.0,0.24076115611938526,0.0,0.5115479494632043,beryl_tx,hurricane_beryl_across_southeastern_texas_us,"Hurricane Beryl Across Southeastern Texas, US",hurricane,EVAC
48.0,0.07739908534053937,-0.16067744638551248,20,48.0,0.24076115611938526,0.0,0.32147663098178425,beryl_tx,hurricane_beryl_across_southeastern_texas_us,"Hurricane Beryl Across Southeastern Texas, US",hurricane,EVAC
72.0,0.05215522468824112,-0.09919559195956448,21,72.0,0.24076115611938526,0.0,0.21662640904739267,beryl_tx,hurricane_beryl_across_southeastern_texas_us,"Hurricane Beryl Across Southeastern Texas, US",hurricane,EVAC
96.0,0.041536026439853005,-0.042705642016349354,21,96.0,0.24076115611938526,0.0,0.17251963360425426,beryl_tx,hurricane_beryl_across_southeastern_texas_us,"Hurricane Beryl Across Southeastern Texas, US",hurricane,EVAC
120.0,0.037694315656413846,-0.06971677713884084,21,120.0,0.24076115611938526,0.0,0.15656311119274788,beryl_tx,hurricane_beryl_across_southeastern_texas_us,"Hurricane Beryl Across Southeastern Texas, US",hurricane,EVAC
