n_jackknife,rho_median,rho_ci2p5,rho_ci97p5,p_median,p_ci2p5,p_ci97p5
14,-0.5824175824175823,-0.6596153846153846,-0.5237637362637363,0.0367413343586543,0.01442558569364319,0.06620724532777471
