hours_since_quake,D,near_delta,n_r_bins,t_hours,D_peak,t_peak_hours,D_norm,short_name,slug,name,disaster_type,event_type
-8.0,0.04039958147172558,-0.038597639132821965,31,-8.0,0.1092804966049428,448.0,0.369687023090434,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
16.0,0.022512586364664133,-0.005067511555460159,31,16.0,0.1092804966049428,448.0,0.20600735780007318,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
40.0,0.023659952078018746,-0.003633516865867042,31,40.0,0.1092804966049428,448.0,0.21650663030523415,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
64.0,0.032472182291248326,0.02007540310976826,31,64.0,0.1092804966049428,448.0,0.2971452665395336,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
88.0,0.05858649540950773,0.054260214468358575,31,88.0,0.1092804966049428,448.0,0.5361111747259194,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
112.0,0.06236987474904501,0.05575734398851622,31,112.0,0.1092804966049428,448.0,0.5707319849992702,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
136.0,0.060131275026885686,0.05576751216960717,31,136.0,0.1092804966049428,448.0,0.5502470879526176,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
160.0,0.05767794977785087,0.05304499185663087,31,160.0,0.1092804966049428,448.0,0.5277972883520194,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
184.0,0.06280894476647249,0.0562279616165343,31,184.0,0.1092804966049428,448.0,0.5747498109706761,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
208.0,0.07053592376086379,0.07072133052740538,31,208.0,0.1092804966049428,448.0,0.6454575697606542,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
232.0,0.07907219073789398,0.07442833500193073,31,232.0,0.1092804966049428,448.0,0.7235709316342686,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
256.0,0.08882181708970552,0.08499212724928168,31,256.0,0.1092804966049428,448.0,0.8127874584135819,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
280.0,0.10018650575341707,0.09659186072172127,31,280.0,0.1092804966049428,448.0,0.9167830387484311,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
304.0,0.091049354722688,0.08667221132537772,31,304.0,0.1092804966049428,448.0,0.8331711288962957,flooding_in_central_an,flooding_in_central_and_eastern_europe_sept_16_2024,Flooding In Central And Eastern Europe Sept 16 2024,flood,INFL
