r_bin_km,phi_mean,r_center_km,abs_dev
0.0,0.9749440109810312,5.0,0.02505598901896877
10.0,0.8318897934592976,15.0,0.1681102065407024
20.0,0.8023143874659777,25.0,0.19768561253402228
30.0,0.8310405533722179,35.0,0.16895944662778206
40.0,0.8498895736459522,45.0,0.1501104263540478
50.0,0.8978447614499949,55.0,0.10215523855000508
60.0,0.936382484263178,65.0,0.06361751573682195
70.0,0.9786456899778926,75.0,0.021354310022107414
80.0,0.9825513240306964,85.0,0.01744867596930355
90.0,0.90782842416356,95.0,0.09217157583643998
100.0,0.9016518037368956,105.0,0.09834819626310443
110.0,0.9459840579221757,115.0,0.05401594207782434
120.0,0.99137478101725,125.0,0.008625218982750038
130.0,0.9845676853518951,135.0,0.015432314648104906
140.0,0.9654240104015523,145.0,0.034575989598447654
150.0,0.9670887746951057,155.0,0.03291122530489432
160.0,0.9778225687121767,165.0,0.022177431287823346
170.0,0.9563828555761068,175.0,0.043617144423893195
180.0,0.9712172618112884,185.0,0.028782738188711576
190.0,0.9754585904825563,195.0,0.024541409517443658
200.0,0.9682146402145196,205.0,0.03178535978548036
210.0,0.9655995704419614,215.0,0.03440042955803857
220.0,0.9772269706123966,225.0,0.022773029387603394
230.0,0.9713788387768187,235.0,0.028621161223181257
240.0,0.9762846818938814,245.0,0.0237153181061186
250.0,0.9660155908504808,255.0,0.03398440914951917
260.0,0.9695039265233106,265.0,0.030496073476689367
270.0,0.9762105793338972,275.0,0.02378942066610279
280.0,0.9731405014600747,285.0,0.02685949853992531
290.0,0.9598691758049688,295.0,0.04013082419503122
300.0,0.9603341338788252,305.0,0.03966586612117484
310.0,0.9227846614551551,315.0,0.07721533854484486
320.0,0.9968978783092004,325.0,0.0031021216907995974
330.0,0.9574606394009931,335.0,0.04253936059900687
340.0,1.024419246247596,345.0,0.02441924624759606
350.0,1.0022256137557268,355.0,0.0022256137557268296
