window_start_pt,hours_since_quake,r_bin_km,n_tiles,n_tiles_crisis,n_tiles_overlap,baseline_sum,crisis_sum,baseline_sum_overlap,crisis_sum_overlap,path_sector_occupied,phi_aggregate,phi_overlap,tile_overlap_ratio,path_coverage_frac
2024-07-02 08:00:00,-9.0,250.0,2,2,2,46.93917993636589,42.13784304349504,46.93917993636589,42.13784304349504,1,0.8977115301251559,0.8977115301251559,1.0,0.08333333333333333
2024-07-03 08:00:00,15.0,0.0,1,1,1,71.1680984721881,27.83717827952989,71.1680984721881,27.83717827952989,1,0.3911468604210133,0.3911468604210133,1.0,0.08333333333333333
2024-07-03 08:00:00,15.0,10.0,12,0,0,529.8195332465009,,,,2,,,0.0,0.16666666666666666
2024-07-03 08:00:00,15.0,20.0,29,19,19,2021.1201425409754,639.0779332602809,1641.3236498118679,639.0779332602809,2,0.31619987343099004,0.38936740680823884,0.6551724137931034,0.16666666666666666
2024-07-03 08:00:00,15.0,30.0,32,25,25,2615.401010785151,2093.895675054384,2405.400306861482,2093.895675054384,2,0.8006021510352596,0.8704977999219002,0.78125,0.16666666666666666
2024-07-03 08:00:00,15.0,40.0,25,20,20,6539.823465785494,6222.63210769654,6413.875346739873,6222.63210769654,2,0.9514984831397346,0.9701828880817678,0.8,0.16666666666666666
2024-07-03 08:00:00,15.0,50.0,1,1,1,175.49303634714263,152.95605176690498,175.49303634714263,152.95605176690498,1,0.8715790378391011,0.8715790378391011,1.0,0.08333333333333333
2024-07-03 08:00:00,15.0,60.0,3,3,3,228.98104793738833,124.82219951118725,228.98104793738833,124.82219951118725,1,0.5451202212390877,0.5451202212390877,1.0,0.08333333333333333
2024-07-03 08:00:00,15.0,70.0,6,4,4,544.3946660383151,107.00000000000001,459.1944026416478,107.00000000000001,1,0.19654858262786365,0.23301677760976997,0.6666666666666666,0.08333333333333333
2024-07-03 08:00:00,15.0,80.0,7,5,5,635.8309316549474,572.6502557074591,610.2886996935974,572.6502557074591,2,0.9006328997190479,0.9383268213797255,0.7142857142857143,0.16666666666666666
2024-07-03 08:00:00,15.0,90.0,47,45,44,7933.274229200908,5377.064658733226,7756.617120551739,5364.175374740535,2,0.6777863090804614,0.6915611910929249,0.9361702127659575,0.16666666666666666
2024-07-03 08:00:00,15.0,100.0,42,37,37,6227.817154978092,5650.758716987473,6059.541728344103,5650.758716987473,2,0.9073417822600399,0.9325389559668338,0.8809523809523809,0.16666666666666666
2024-07-03 08:00:00,15.0,110.0,11,6,6,1082.701173474696,780.9359133701288,826.6453840068648,780.9359133701288,2,0.7212848129312388,0.9447048619382886,0.5454545454545454,0.16666666666666666
2024-07-03 08:00:00,15.0,120.0,34,34,34,14128.042873143331,13947.701748344698,14128.042873143331,13947.701748344698,1,0.9872352365845766,0.9872352365845766,1.0,0.08333333333333333
2024-07-03 08:00:00,15.0,130.0,45,45,45,5829.742449545228,5970.000283341015,5829.742449545228,5970.000283341015,1,1.0240590103267304,1.0240590103267304,1.0,0.08333333333333333
2024-07-03 08:00:00,15.0,140.0,26,26,26,1326.5176110335751,1449.744320059579,1326.5176110335751,1449.744320059579,2,1.092894891105132,1.092894891105132,1.0,0.16666666666666666
2024-07-03 08:00:00,15.0,150.0,11,10,10,419.36802178554524,407.8737333968477,408.81589142705167,407.8737333968477,2,0.9725914047052079,0.9976953977329129,0.9090909090909091,0.16666666666666666
2024-07-03 08:00:00,15.0,160.0,71,70,70,5855.960651819118,5768.769035977684,5824.422752354207,5768.769035977684,2,0.9851106212924522,0.9904447670193536,0.9859154929577465,0.16666666666666666
2024-07-03 08:00:00,15.0,170.0,136,136,134,57057.844567562,57184.13057157008,57011.461568199564,57163.72911961778,2,1.0022132978377503,1.0026708235016228,0.9852941176470589,0.16666666666666666
2024-07-03 08:00:00,15.0,180.0,94,94,92,21948.829273195475,21659.986288941473,21887.37180797191,21636.753315772257,2,0.98684016442705,0.9885496306089901,0.9787234042553191,0.16666666666666666
2024-07-03 08:00:00,15.0,190.0,70,69,69,14060.054020257281,13653.559687947021,14049.812136629556,13653.559687947021,2,0.9710887076447504,0.9717966016321701,0.9857142857142858,0.16666666666666666
2024-07-03 08:00:00,15.0,200.0,77,77,77,10993.467520481403,10876.201713949456,10993.467520481403,10876.201713949456,2,0.9893331374915627,0.9893331374915627,1.0,0.16666666666666666
2024-07-03 08:00:00,15.0,210.0,54,54,54,17692.009108902635,17576.800118303112,17692.009108902635,17576.800118303112,1,0.9934880775896984,0.9934880775896984,1.0,0.08333333333333333
2024-07-03 08:00:00,15.0,220.0,73,70,70,13471.536168026836,13065.936534921646,13254.839822116903,13065.936534921646,1,0.9698921022779989,0.9857483538292138,0.958904109589041,0.08333333333333333
2024-07-03 08:00:00,15.0,230.0,62,65,60,6645.6615678874605,6389.393426195827,6610.420470063,6320.661448635695,1,0.9614382798350809,0.9561663251619842,0.967741935483871,0.08333333333333333
2024-07-03 08:00:00,15.0,240.0,22,22,22,733.4550195406968,662.0238430466935,733.4550195406968,662.0238430466935,1,0.9026100107151291,0.9026100107151291,1.0,0.08333333333333333
2024-07-03 08:00:00,15.0,250.0,2,2,2,48.196199142447576,41.12560212237816,48.196199142447576,41.12560212237816,1,0.853295547244883,0.853295547244883,1.0,0.08333333333333333
2024-07-04 08:00:00,39.0,0.0,1,1,1,73.52990560310425,32.13742557798013,73.52990560310425,32.13742557798013,1,0.43706605243653907,0.43706605243653907,1.0,0.08333333333333333
2024-07-04 08:00:00,39.0,10.0,12,5,5,528.1406473481135,77.03428610499928,338.3416181772397,77.03428610499928,2,0.14585941546404713,0.22768196983867647,0.4166666666666667,0.16666666666666666
2024-07-04 08:00:00,39.0,20.0,30,22,22,2033.7842554435426,965.9625215742485,1765.7176083222532,965.9625215742485,2,0.4749582061070604,0.5470651235630397,0.7333333333333333,0.16666666666666666
2024-07-04 08:00:00,39.0,30.0,32,25,25,2615.043494807056,2169.1421734483915,2419.5570291671347,2169.1421734483915,2,0.8294860784365026,0.8965038423562426,0.78125,0.16666666666666666
2024-07-04 08:00:00,39.0,40.0,25,20,20,6472.031579155508,6234.766088413308,6345.220983447461,6234.766088413308,2,0.9633398743747851,0.9825924273839648,0.8,0.16666666666666666
2024-07-04 08:00:00,39.0,50.0,1,1,1,171.7840122584851,150.90321916816566,171.7840122584851,150.90321916816566,1,0.8784474013862251,0.8784474013862251,1.0,0.08333333333333333
2024-07-04 08:00:00,39.0,60.0,3,2,2,218.82022198400088,71.0,191.49318559623612,71.0,1,0.32446726978090346,0.37077037378083877,0.6666666666666666,0.08333333333333333
2024-07-04 08:00:00,39.0,70.0,7,5,5,533.8031842540179,141.59705101413925,472.5198155072401,141.59705101413925,1,0.26526078373252693,0.29966373127048185,0.7142857142857143,0.08333333333333333
2024-07-04 08:00:00,39.0,80.0,7,5,5,633.1094189733725,588.9963356502686,609.2063874317828,588.9963356502686,2,0.9303231289867144,0.9668256075470364,0.7142857142857143,0.16666666666666666
2024-07-04 08:00:00,39.0,90.0,47,45,44,7880.766600608893,6254.573793016261,7627.4068679309785,6243.702965429808,2,0.7936504289485001,0.8185878993398295,0.9361702127659575,0.16666666666666666
2024-07-04 08:00:00,39.0,100.0,42,41,41,6317.69730008493,5881.253028550087,6266.370101642641,5881.253028550087,2,0.9309171916911917,0.9385422394710454,0.9761904761904762,0.16666666666666666
2024-07-04 08:00:00,39.0,110.0,11,6,6,1118.2982985556284,806.6946938213632,869.8781619571548,806.6946938213632,2,0.7213591354500618,0.9273651519269849,0.5454545454545454,0.16666666666666666
2024-07-04 08:00:00,39.0,120.0,34,33,33,14410.976761138016,13235.471397263109,14381.2620750326,13235.471397263109,1,0.9184298619476728,0.9203275295456366,0.9705882352941176,0.08333333333333333
2024-07-04 08:00:00,39.0,130.0,45,45,45,5800.772605622666,5365.461112437335,5800.772605622666,5365.461112437335,1,0.9249562906907633,0.9249562906907633,1.0,0.08333333333333333
2024-07-04 08:00:00,39.0,140.0,26,27,26,1305.7635411185836,1293.1541571971168,1305.7635411185836,1281.862950544135,2,0.9903432868782162,0.9816960806288295,1.0,0.16666666666666666
2024-07-04 08:00:00,39.0,150.0,11,9,8,422.5071606603325,387.00340055157403,384.31697704669773,374.01583974926376,2,0.9159688558809986,0.9731962470755429,0.7272727272727273,0.16666666666666666
2024-07-04 08:00:00,39.0,160.0,71,74,71,5793.105637956823,5458.42110157619,5793.105637956823,5400.7700326252425,2,0.9422270959141921,0.9322754270591976,1.0,0.16666666666666666
2024-07-04 08:00:00,39.0,170.0,135,131,131,57519.02905202343,55625.37600221961,56926.30896832635,55625.37600221961,2,0.9670777987561109,0.9771470697875286,0.9703703703703703,0.16666666666666666
2024-07-04 08:00:00,39.0,180.0,94,91,89,22244.497379180386,21348.203391317402,22077.078274980417,21319.549569386807,2,0.9597071593668884,0.9656870942722477,0.9468085106382979,0.16666666666666666
2024-07-04 08:00:00,39.0,190.0,69,68,68,14042.701948857013,13375.127423905464,13937.114163334969,13375.127423905464,2,0.9524611056061126,0.9596769651992986,0.9855072463768116,0.16666666666666666
2024-07-04 08:00:00,39.0,200.0,76,78,76,11014.068538324573,10609.010186471958,11014.068538324573,10573.882298732455,2,0.9632235490052407,0.960034183729614,1.0,0.16666666666666666
2024-07-04 08:00:00,39.0,210.0,54,53,53,17780.93599607657,17305.948017417275,17751.070120169887,17305.948017417275,1,0.9732866718172709,0.9749242102172287,0.9814814814814815,0.08333333333333333
2024-07-04 08:00:00,39.0,220.0,73,71,71,13412.269066479024,12961.258668201748,13339.870665358405,12961.258668201748,1,0.9663732962676334,0.9716180158972715,0.9726027397260274,0.08333333333333333
