slug,r_bin_km,u1,u1_norm,sigma1_energy,n_r_bins_used,n_time_used
hurricane_beryl_across_southeastern_texas_us,120.0,0.02528252192510533,0.02528252192510534,0.9550794984796933,21,4
hurricane_beryl_across_southeastern_texas_us,130.0,0.054453094315877235,0.05445309431587725,0.9550794984796933,21,4
hurricane_beryl_across_southeastern_texas_us,140.0,0.09013189906424333,0.09013189906424335,0.9550794984796933,21,4
hurricane_beryl_across_southeastern_texas_us,150.0,0.06637415291683929,0.0663741529168393,0.9550794984796933,21,4
hurricane_beryl_across_southeastern_texas_us,160.0,0.038454232248171745,0.03845423224817175,0.9550794984796933,21,4
hurricane_beryl_across_southeastern_texas_us,170.0,0.07893585521271274,0.07893585521271275,0.9550794984796933,21,4
hurricane_beryl_across_southeastern_texas_us,180.0,0.05351564912336577,0.05351564912336578,0.9550794984796933,21,4
hurricane_beryl_across_southeastern_texas_us,190.0,0.050481190211371575,0.05048119021137159,0.9550794984796933,21,4
hurricane_beryl_across_southeastern_texas_us,200.0,0.06883140435731314,0.06883140435731315,0.9550794984796933,21,4
hurricane_beryl_pre_landfall_2024,0.0,0.2814036190485975,0.28140361904859756,0.8469045193534742,19,4
hurricane_beryl_pre_landfall_2024,10.0,0.21455713341480057,0.21455713341480062,0.8469045193534742,19,4
hurricane_beryl_pre_landfall_2024,20.0,0.422845330354071,0.4228453303540711,0.8469045193534742,19,4
hurricane_beryl_pre_landfall_2024,30.0,0.21166822511883204,0.2116682251188321,0.8469045193534742,19,4
hurricane_beryl_pre_landfall_2024,40.0,0.13876340125852432,0.13876340125852435,0.8469045193534742,19,4
hurricane_beryl_pre_landfall_2024,50.0,0.1933819257200007,0.19338192572000076,0.8469045193534742,19,4
hurricane_beryl_pre_landfall_2024,60.0,0.38761169351928093,0.38761169351928104,0.8469045193534742,19,4
hurricane_beryl_pre_landfall_2024,70.0,0.47141405361528915,0.47141405361528926,0.8469045193534742,19,4
hurricane_beryl_pre_landfall_2024,80.0,0.18914464796991654,0.1891446479699166,0.8469045193534742,19,4
hurricane_beryl_pre_landfall_2024,90.0,0.29740762639059215,0.2974076263905922,0.8469045193534742,19,4
hurricane_beryl_pre_landfall_2024,100.0,0.3068825765951922,0.30688257659519225,0.8469045193534742,19,4
hurricane_beryl_pre_landfall_2024,110.0,0.01235869644090873,0.012358696440908734,0.8469045193534742,19,4
hurricane_beryl_pre_landfall_2024,120.0,-0.023575500912103916,-0.023575500912103923,0.8469045193534742,19,4
hurricane_beryl_pre_landfall_2024,150.0,0.03292321888829798,0.03292321888829799,0.8469045193534742,19,4
hurricane_beryl_pre_landfall_2024,160.0,0.038015896119688745,0.03801589611968875,0.8469045193534742,19,4
hurricane_beryl_pre_landfall_2024,170.0,0.006760953068378323,0.006760953068378325,0.8469045193534742,19,4
hurricane_beryl_pre_landfall_2024,180.0,0.0043511661650696195,0.00435116616506962,0.8469045193534742,19,4
hurricane_beryl_pre_landfall_2024,190.0,0.017309209288576186,0.01730920928857619,0.8469045193534742,19,4
hurricane_beryl_pre_landfall_2024,200.0,-0.006625182874295864,-0.006625182874295866,0.8469045193534742,19,4
hurricane_ernesto_puerto_rico_14_august_2024,30.0,0.12755005546806153,0.1275500554680615,0.8080101858763311,18,4
hurricane_ernesto_puerto_rico_14_august_2024,40.0,0.37802465670489294,0.3780246567048928,0.8080101858763311,18,4
hurricane_ernesto_puerto_rico_14_august_2024,50.0,0.24566951522626054,0.2456695152262605,0.8080101858763311,18,4
hurricane_ernesto_puerto_rico_14_august_2024,60.0,0.23460699992617282,0.23460699992617276,0.8080101858763311,18,4
hurricane_ernesto_puerto_rico_14_august_2024,70.0,0.05984609484400509,0.05984609484400508,0.8080101858763311,18,4
hurricane_ernesto_puerto_rico_14_august_2024,80.0,-0.04314673253364134,-0.04314673253364133,0.8080101858763311,18,4
hurricane_ernesto_puerto_rico_14_august_2024,90.0,-0.10525459570503069,-0.10525459570503067,0.8080101858763311,18,4
hurricane_ernesto_puerto_rico_14_august_2024,100.0,-0.10770548366432134,-0.10770548366432131,0.8080101858763311,18,4
hurricane_ernesto_puerto_rico_14_august_2024,110.0,-0.068656019006316,-0.06865601900631599,0.8080101858763311,18,4
hurricane_ernesto_puerto_rico_14_august_2024,120.0,-0.04090013142683354,-0.04090013142683353,0.8080101858763311,18,4
hurricane_ernesto_puerto_rico_14_august_2024,130.0,-0.05547515069103189,-0.05547515069103188,0.8080101858763311,18,4
hurricane_ernesto_puerto_rico_14_august_2024,140.0,-0.06685942610606926,-0.06685942610606925,0.8080101858763311,18,4
hurricane_ernesto_puerto_rico_14_august_2024,150.0,-0.026439586300280087,-0.02643958630028008,0.8080101858763311,18,4
hurricane_ernesto_puerto_rico_14_august_2024,160.0,-0.01788510747988434,-0.017885107479884338,0.8080101858763311,18,4
hurricane_ernesto_puerto_rico_14_august_2024,170.0,-0.026251992203463522,-0.026251992203463515,0.8080101858763311,18,4
hurricane_ernesto_puerto_rico_14_august_2024,180.0,0.023622439076554057,0.02362243907655405,0.8080101858763311,18,4
hurricane_ernesto_puerto_rico_14_august_2024,190.0,0.25592275822173105,0.255922758221731,0.8080101858763311,18,4
hurricane_ernesto_puerto_rico_14_august_2024,200.0,0.784611669446058,0.7846116694460578,0.8080101858763311,18,4
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,0.0,0.22968523607935212,0.229685236079352,0.9108078424497978,21,4
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,10.0,0.1646216382246917,0.1646216382246916,0.9108078424497978,21,4
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,20.0,0.36465406013434115,0.364654060134341,0.9108078424497978,21,4
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,30.0,0.23471169832699829,0.23471169832699817,0.9108078424497978,21,4
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,40.0,0.1772433836949654,0.1772433836949653,0.9108078424497978,21,4
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,50.0,0.2511316778761682,0.2511316778761681,0.9108078424497978,21,4
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,60.0,0.22843169523207477,0.22843169523207466,0.9108078424497978,21,4
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,70.0,0.22770404953286097,0.22770404953286086,0.9108078424497978,21,4
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,80.0,0.18368244618416063,0.18368244618416055,0.9108078424497978,21,4
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,90.0,0.14730674053672665,0.1473067405367266,0.9108078424497978,21,4
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,100.0,0.13733712602832063,0.13733712602832057,0.9108078424497978,21,4
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,110.0,0.11066060672845648,0.11066060672845643,0.9108078424497978,21,4
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,120.0,0.2101789415616899,0.2101789415616898,0.9108078424497978,21,4
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,130.0,0.22115715346010728,0.22115715346010717,0.9108078424497978,21,4
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,140.0,0.20786804919803703,0.20786804919803695,0.9108078424497978,21,4
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,150.0,0.11990141889004674,0.11990141889004668,0.9108078424497978,21,4
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,160.0,0.25274082639137696,0.25274082639137685,0.9108078424497978,21,4
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,170.0,0.22684486279023433,0.22684486279023422,0.9108078424497978,21,4
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,180.0,0.21666745982952978,0.2166674598295297,0.9108078424497978,21,4
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,190.0,0.2632482941524291,0.263248294152429,0.9108078424497978,21,4
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,200.0,0.2545031251857814,0.2545031251857813,0.9108078424497978,21,4
hurricane_john_southern_mexico_25_september_2024,0.0,0.5705762975200246,0.5705762975200247,0.7260959277942224,21,3
hurricane_john_southern_mexico_25_september_2024,10.0,0.5162426775901415,0.5162426775901416,0.7260959277942224,21,3
hurricane_john_southern_mexico_25_september_2024,20.0,0.18117814852079772,0.18117814852079775,0.7260959277942224,21,3
hurricane_john_southern_mexico_25_september_2024,30.0,0.1860336876361377,0.18603368763613773,0.7260959277942224,21,3
hurricane_john_southern_mexico_25_september_2024,40.0,0.2345856032021749,0.23458560320217492,0.7260959277942224,21,3
hurricane_john_southern_mexico_25_september_2024,50.0,0.19159760873546147,0.1915976087354615,0.7260959277942224,21,3
hurricane_john_southern_mexico_25_september_2024,60.0,0.029974539078900325,0.02997453907890033,0.7260959277942224,21,3
hurricane_john_southern_mexico_25_september_2024,70.0,0.3823917181842151,0.38239171818421513,0.7260959277942224,21,3
hurricane_john_southern_mexico_25_september_2024,80.0,0.06709961798879026,0.06709961798879027,0.7260959277942224,21,3
hurricane_john_southern_mexico_25_september_2024,90.0,-0.018400980799413935,-0.01840098079941394,0.7260959277942224,21,3
hurricane_john_southern_mexico_25_september_2024,100.0,0.1493985066072126,0.14939850660721263,0.7260959277942224,21,3
hurricane_john_southern_mexico_25_september_2024,110.0,0.0016786713499973983,0.0016786713499973985,0.7260959277942224,21,3
hurricane_john_southern_mexico_25_september_2024,120.0,-0.06762013731018593,-0.06762013731018594,0.7260959277942224,21,3
hurricane_john_southern_mexico_25_september_2024,130.0,-0.040441686110711056,-0.04044168611071106,0.7260959277942224,21,3
hurricane_john_southern_mexico_25_september_2024,140.0,-0.18407290049680777,-0.1840729004968078,0.7260959277942224,21,3
hurricane_john_southern_mexico_25_september_2024,150.0,-0.07276258846107583,-0.07276258846107585,0.7260959277942224,21,3
hurricane_john_southern_mexico_25_september_2024,160.0,-0.08442084130321494,-0.08442084130321495,0.7260959277942224,21,3
hurricane_john_southern_mexico_25_september_2024,170.0,-0.090262353362947,-0.09026235336294701,0.7260959277942224,21,3
hurricane_john_southern_mexico_25_september_2024,180.0,-0.052178995001957613,-0.05217899500195762,0.7260959277942224,21,3
hurricane_john_southern_mexico_25_september_2024,190.0,-0.07126330730563248,-0.07126330730563249,0.7260959277942224,21,3
hurricane_john_southern_mexico_25_september_2024,200.0,-0.07756275034411755,-0.07756275034411757,0.7260959277942224,21,3
hurricane_milton_across_florida_us,0.0,0.12740406292539816,0.12740406292539813,0.8815953885717589,21,4
hurricane_milton_across_florida_us,10.0,0.1520295830109183,0.15202958301091826,0.8815953885717589,21,4
hurricane_milton_across_florida_us,20.0,0.11637689905470493,0.1163768990547049,0.8815953885717589,21,4
hurricane_milton_across_florida_us,30.0,0.1162066734454578,0.11620667344545778,0.8815953885717589,21,4
hurricane_milton_across_florida_us,40.0,-0.03311816543626811,-0.0331181654362681,0.8815953885717589,21,4
hurricane_milton_across_florida_us,50.0,-0.04096734540673281,-0.0409673454067328,0.8815953885717589,21,4
hurricane_milton_across_florida_us,60.0,0.09627501494254781,0.09627501494254778,0.8815953885717589,21,4
hurricane_milton_across_florida_us,70.0,0.18386662579286203,0.183866625792862,0.8815953885717589,21,4
hurricane_milton_across_florida_us,80.0,0.19436554039109855,0.1943655403910985,0.8815953885717589,21,4
hurricane_milton_across_florida_us,90.0,0.18481507676996892,0.1848150767699689,0.8815953885717589,21,4
hurricane_milton_across_florida_us,100.0,0.17361820135169212,0.1736182013516921,0.8815953885717589,21,4
hurricane_milton_across_florida_us,110.0,0.3059126453915216,0.3059126453915215,0.8815953885717589,21,4
hurricane_milton_across_florida_us,120.0,0.32076067905789135,0.3207606790578913,0.8815953885717589,21,4
hurricane_milton_across_florida_us,130.0,0.2699868873215583,0.26998688732155823,0.8815953885717589,21,4
hurricane_milton_across_florida_us,140.0,0.27458519701196693,0.2745851970119669,0.8815953885717589,21,4
hurricane_milton_across_florida_us,150.0,0.3529433648019346,0.35294336480193456,0.8815953885717589,21,4
hurricane_milton_across_florida_us,160.0,0.2290492108786295,0.22904921087862945,0.8815953885717589,21,4
hurricane_milton_across_florida_us,170.0,0.17840735415007936,0.17840735415007933,0.8815953885717589,21,4
hurricane_milton_across_florida_us,180.0,0.2828721822910089,0.28287218229100886,0.8815953885717589,21,4
hurricane_milton_across_florida_us,190.0,0.2426605382701765,0.24266053827017645,0.8815953885717589,21,4
hurricane_milton_across_florida_us,200.0,0.30521528263976627,0.3052152826397662,0.8815953885717589,21,4
tropical_storm_debby_united_states_pre_landfall_4_august_2024,10.0,0.7771081967121817,0.7771081967121817,0.7881135587630106,20,4
tropical_storm_debby_united_states_pre_landfall_4_august_2024,20.0,0.4719862676554197,0.4719862676554197,0.7881135587630106,20,4
tropical_storm_debby_united_states_pre_landfall_4_august_2024,30.0,-0.32991999365277114,-0.32991999365277114,0.7881135587630106,20,4
tropical_storm_debby_united_states_pre_landfall_4_august_2024,40.0,-0.09853867536754146,-0.09853867536754146,0.7881135587630106,20,4
tropical_storm_debby_united_states_pre_landfall_4_august_2024,50.0,0.041379301425657766,0.041379301425657766,0.7881135587630106,20,4
tropical_storm_debby_united_states_pre_landfall_4_august_2024,60.0,-0.047197123900676825,-0.047197123900676825,0.7881135587630106,20,4
tropical_storm_debby_united_states_pre_landfall_4_august_2024,70.0,0.07644085974001508,0.07644085974001508,0.7881135587630106,20,4
tropical_storm_debby_united_states_pre_landfall_4_august_2024,80.0,0.07947249717366052,0.07947249717366052,0.7881135587630106,20,4
tropical_storm_debby_united_states_pre_landfall_4_august_2024,90.0,-0.04390770201239618,-0.04390770201239618,0.7881135587630106,20,4
tropical_storm_debby_united_states_pre_landfall_4_august_2024,100.0,0.09242811390447477,0.09242811390447477,0.7881135587630106,20,4
tropical_storm_debby_united_states_pre_landfall_4_august_2024,110.0,-0.029498939423384735,-0.029498939423384735,0.7881135587630106,20,4
tropical_storm_debby_united_states_pre_landfall_4_august_2024,120.0,0.04468732308853918,0.04468732308853918,0.7881135587630106,20,4
tropical_storm_debby_united_states_pre_landfall_4_august_2024,130.0,-0.012447644865423662,-0.012447644865423662,0.7881135587630106,20,4
tropical_storm_debby_united_states_pre_landfall_4_august_2024,140.0,-0.022625003508263894,-0.022625003508263894,0.7881135587630106,20,4
tropical_storm_debby_united_states_pre_landfall_4_august_2024,150.0,-0.019479497546663328,-0.019479497546663328,0.7881135587630106,20,4
tropical_storm_debby_united_states_pre_landfall_4_august_2024,160.0,-0.05958086331519486,-0.05958086331519486,0.7881135587630106,20,4
tropical_storm_debby_united_states_pre_landfall_4_august_2024,170.0,-0.08956402609730887,-0.08956402609730887,0.7881135587630106,20,4
tropical_storm_debby_united_states_pre_landfall_4_august_2024,180.0,-0.08940873263378647,-0.08940873263378647,0.7881135587630106,20,4
tropical_storm_debby_united_states_pre_landfall_4_august_2024,190.0,-0.054076973385635566,-0.054076973385635566,0.7881135587630106,20,4
tropical_storm_debby_united_states_pre_landfall_4_august_2024,200.0,-0.042446863391436176,-0.042446863391436176,0.7881135587630106,20,4
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,60.0,0.43711197416130154,0.4371119741613014,0.6098724425413591,15,4
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,70.0,0.6328761163491257,0.6328761163491253,0.6098724425413591,15,4
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,80.0,0.5516761980529854,0.5516761980529852,0.6098724425413591,15,4
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,90.0,-0.14614568728784608,-0.14614568728784602,0.6098724425413591,15,4
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,100.0,-0.0017592220459725055,-0.0017592220459725046,0.6098724425413591,15,4
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,110.0,-0.06782476023778414,-0.06782476023778411,0.6098724425413591,15,4
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,120.0,-0.2484586917795186,-0.2484586917795185,0.6098724425413591,15,4
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,130.0,-0.08870634299786541,-0.08870634299786537,0.6098724425413591,15,4
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,140.0,-0.018672669477029,-0.018672669477028992,0.6098724425413591,15,4
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,150.0,0.014424780560537004,0.014424780560536997,0.6098724425413591,15,4
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,160.0,0.02160716639319097,0.02160716639319096,0.6098724425413591,15,4
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,170.0,0.04127201147001622,0.0412720114700162,0.6098724425413591,15,4
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,180.0,0.012392852940843137,0.012392852940843132,0.6098724425413591,15,4
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,190.0,0.016261056638160548,0.01626105663816054,0.6098724425413591,15,4
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,200.0,0.07312269141186696,0.07312269141186693,0.6098724425413591,15,4
tropical_storm_yagi_philippines_2_september_2024,0.0,0.2296440257352479,0.22964402573524778,0.5800514428438981,21,4
tropical_storm_yagi_philippines_2_september_2024,10.0,-0.027802079871771572,-0.027802079871771558,0.5800514428438981,21,4
tropical_storm_yagi_philippines_2_september_2024,20.0,-0.11347650627447822,-0.11347650627447817,0.5800514428438981,21,4
tropical_storm_yagi_philippines_2_september_2024,30.0,0.12323221310983799,0.12323221310983794,0.5800514428438981,21,4
tropical_storm_yagi_philippines_2_september_2024,40.0,0.1191475552585355,0.11914755525853545,0.5800514428438981,21,4
tropical_storm_yagi_philippines_2_september_2024,50.0,0.04184921468450061,0.04184921468450059,0.5800514428438981,21,4
tropical_storm_yagi_philippines_2_september_2024,60.0,0.31224087925211885,0.31224087925211874,0.5800514428438981,21,4
tropical_storm_yagi_philippines_2_september_2024,70.0,0.16765931192443803,0.16765931192443795,0.5800514428438981,21,4
tropical_storm_yagi_philippines_2_september_2024,80.0,0.17372167797910112,0.17372167797910104,0.5800514428438981,21,4
tropical_storm_yagi_philippines_2_september_2024,90.0,0.21925233696159663,0.21925233696159652,0.5800514428438981,21,4
tropical_storm_yagi_philippines_2_september_2024,100.0,0.24547897499257376,0.24547897499257365,0.5800514428438981,21,4
tropical_storm_yagi_philippines_2_september_2024,110.0,0.3692136382712062,0.369213638271206,0.5800514428438981,21,4
tropical_storm_yagi_philippines_2_september_2024,120.0,0.5092908130749829,0.5092908130749827,0.5800514428438981,21,4
tropical_storm_yagi_philippines_2_september_2024,130.0,0.3114716220571724,0.31147162205717227,0.5800514428438981,21,4
tropical_storm_yagi_philippines_2_september_2024,140.0,0.24666008718240404,0.24666008718240393,0.5800514428438981,21,4
tropical_storm_yagi_philippines_2_september_2024,150.0,0.05796925995774563,0.0579692599577456,0.5800514428438981,21,4
tropical_storm_yagi_philippines_2_september_2024,160.0,0.1813384776282033,0.1813384776282032,0.5800514428438981,21,4
tropical_storm_yagi_philippines_2_september_2024,170.0,0.12609031615065594,0.12609031615065588,0.5800514428438981,21,4
tropical_storm_yagi_philippines_2_september_2024,180.0,0.16053439103186587,0.1605343910318658,0.5800514428438981,21,4
tropical_storm_yagi_philippines_2_september_2024,190.0,0.014713390000978216,0.014713390000978209,0.5800514428438981,21,4
tropical_storm_yagi_philippines_2_september_2024,200.0,-0.08175018064060235,-0.08175018064060231,0.5800514428438981,21,4
typhoon_krathon_across_taiwan,0.0,0.25861319147185935,0.25861319147185924,0.9901303989375402,21,4
typhoon_krathon_across_taiwan,10.0,0.2712680136788227,0.2712680136788226,0.9901303989375402,21,4
typhoon_krathon_across_taiwan,20.0,0.23623930844078025,0.23623930844078014,0.9901303989375402,21,4
typhoon_krathon_across_taiwan,30.0,0.2607666812367268,0.2607666812367267,0.9901303989375402,21,4
typhoon_krathon_across_taiwan,40.0,0.22855623474719497,0.22855623474719486,0.9901303989375402,21,4
typhoon_krathon_across_taiwan,50.0,0.17973154449449888,0.1797315444944988,0.9901303989375402,21,4
typhoon_krathon_across_taiwan,60.0,0.13642544151550776,0.1364254415155077,0.9901303989375402,21,4
typhoon_krathon_across_taiwan,70.0,0.14904952827389215,0.1490495282738921,0.9901303989375402,21,4
typhoon_krathon_across_taiwan,80.0,0.20263604096679963,0.20263604096679955,0.9901303989375402,21,4
typhoon_krathon_across_taiwan,90.0,0.2258862283773035,0.22588622837730338,0.9901303989375402,21,4
typhoon_krathon_across_taiwan,100.0,0.1898975239809324,0.18989752398093232,0.9901303989375402,21,4
typhoon_krathon_across_taiwan,110.0,0.19698905800424274,0.19698905800424266,0.9901303989375402,21,4
typhoon_krathon_across_taiwan,120.0,0.1528016662699698,0.15280166626996974,0.9901303989375402,21,4
typhoon_krathon_across_taiwan,130.0,0.15995848025590115,0.15995848025590106,0.9901303989375402,21,4
typhoon_krathon_across_taiwan,140.0,0.22488614503312573,0.22488614503312562,0.9901303989375402,21,4
typhoon_krathon_across_taiwan,150.0,0.23076553561100166,0.23076553561100155,0.9901303989375402,21,4
typhoon_krathon_across_taiwan,160.0,0.2353085422535095,0.2353085422535094,0.9901303989375402,21,4
typhoon_krathon_across_taiwan,170.0,0.24865375099427647,0.24865375099427636,0.9901303989375402,21,4
typhoon_krathon_across_taiwan,180.0,0.22613775962815588,0.22613775962815577,0.9901303989375402,21,4
typhoon_krathon_across_taiwan,190.0,0.2449758492358852,0.24497584923588508,0.9901303989375402,21,4
typhoon_krathon_across_taiwan,200.0,0.2495837082936078,0.24958370829360768,0.9901303989375402,21,4
typhoon_yagi_across_northeastern_vietnam,0.0,0.42572957152843766,0.4257295715284377,0.9882589750899506,18,2
typhoon_yagi_across_northeastern_vietnam,10.0,0.3813900934775836,0.3813900934775837,0.9882589750899506,18,2
typhoon_yagi_across_northeastern_vietnam,20.0,0.2373738702782421,0.23737387027824214,0.9882589750899506,18,2
typhoon_yagi_across_northeastern_vietnam,30.0,0.4307405829196409,0.43074058291964096,0.9882589750899506,18,2
typhoon_yagi_across_northeastern_vietnam,40.0,0.4183544820592911,0.41835448205929116,0.9882589750899506,18,2
typhoon_yagi_across_northeastern_vietnam,50.0,0.34875555106069817,0.3487555510606982,0.9882589750899506,18,2
typhoon_yagi_across_northeastern_vietnam,60.0,0.284131235676316,0.28413123567631604,0.9882589750899506,18,2
typhoon_yagi_across_northeastern_vietnam,70.0,0.17726792736541738,0.1772679273654174,0.9882589750899506,18,2
typhoon_yagi_across_northeastern_vietnam,80.0,0.08029870743300035,0.08029870743300037,0.9882589750899506,18,2
typhoon_yagi_across_northeastern_vietnam,90.0,0.0334003865097859,0.033400386509785905,0.9882589750899506,18,2
typhoon_yagi_across_northeastern_vietnam,100.0,-0.025149096346204422,-0.025149096346204425,0.9882589750899506,18,2
typhoon_yagi_across_northeastern_vietnam,110.0,-0.06872174941898107,-0.06872174941898108,0.9882589750899506,18,2
typhoon_yagi_across_northeastern_vietnam,120.0,-0.03353331617374004,-0.033533316173740044,0.9882589750899506,18,2
typhoon_yagi_across_northeastern_vietnam,130.0,0.009139832121613354,0.009139832121613355,0.9882589750899506,18,2
typhoon_yagi_across_northeastern_vietnam,140.0,0.025719791369391534,0.025719791369391537,0.9882589750899506,18,2
typhoon_yagi_across_northeastern_vietnam,150.0,0.03615211291447358,0.03615211291447359,0.9882589750899506,18,2
typhoon_yagi_across_northeastern_vietnam,160.0,0.07495298535702115,0.07495298535702116,0.9882589750899506,18,2
typhoon_yagi_across_northeastern_vietnam,170.0,0.029894202527485304,0.029894202527485307,0.9882589750899506,18,2
