window_start_pt,hours_since_quake,r_bin_km,n_tiles,n_tiles_crisis,n_tiles_overlap,baseline_sum,crisis_sum,baseline_sum_overlap,crisis_sum_overlap,phi_aggregate,phi_overlap,tile_overlap_ratio
2024-08-25 08:00:00,0.0,0.0,64,64,64,291309.83038688166,319601.10135902674,291309.83038688166,319601.10135902674,1.0971174605902319,1.0971174605902319,1.0
2024-08-25 08:00:00,0.0,10.0,189,187,187,848379.0214964291,933446.2801751528,848269.089682176,933446.2801751528,1.1002703467710413,1.1004129368015643,0.9894179894179894
2024-08-25 08:00:00,0.0,20.0,311,308,308,393352.8444485511,436056.4222626012,393301.70431244775,436056.4222626012,1.1085630329530654,1.1087071769111587,0.9903536977491961
2024-08-25 08:00:00,0.0,30.0,402,393,392,237376.92099308514,268812.19054345327,237113.1501541426,268758.97970931494,1.1324276573259784,1.1334629881750549,0.9751243781094527
2024-08-25 08:00:00,0.0,40.0,531,525,525,136818.66687921248,153707.03899995645,136632.7937847766,153707.03899995645,1.1234361692447532,1.1249644740637825,0.9887005649717514
2024-08-25 08:00:00,0.0,50.0,665,659,658,126156.5341430928,137723.76549231732,125878.2486968493,137704.03723334565,1.0916895143624066,1.0939462429682845,0.9894736842105263
2024-08-25 08:00:00,0.0,60.0,771,768,767,159064.10043051752,169984.7106949755,158974.10922446713,169973.22734279878,1.0686554051787966,1.0691881097619562,0.9948119325551232
2024-08-25 08:00:00,0.0,70.0,833,827,823,146263.51623335597,155363.96077609475,145993.97712216317,155293.84625822416,1.0622195115849635,1.063700361613405,0.9879951980792316
2024-08-25 08:00:00,0.0,80.0,831,823,820,103766.13270212787,106022.93724388456,103593.18520225536,105965.89144239537,1.021748951059351,1.022904076513407,0.98676293622142
2024-08-25 08:00:00,0.0,90.0,891,895,884,85499.37559889174,85576.63985135985,85388.12398379919,85394.4358813703,1.0009036820669965,1.0000739200872044,0.9921436588103255
2024-08-25 08:00:00,0.0,100.0,981,979,959,123831.08971848473,123138.10890100806,123029.38699243194,122888.84491618873,0.994403822020366,0.9988576544216069,0.9775739041794088
2024-08-25 08:00:00,0.0,110.0,1064,1038,1022,149218.82976135696,143941.30571129604,146167.6970874958,143725.42926552263,0.9646323184647596,0.9832913299543111,0.9605263157894737
2024-08-25 08:00:00,0.0,120.0,1091,1051,1032,99248.65877507252,93023.79305627981,92526.88849471265,92733.94567695574,0.9372801023649082,1.0022378055245522,0.9459211732355637
2024-08-25 08:00:00,0.0,130.0,1132,1119,1100,166156.69098225853,174786.82329438772,164817.85307042164,174569.630001258,1.0519397218439472,1.0591669940432347,0.9717314487632509
2024-08-25 08:00:00,0.0,140.0,1188,1192,1161,128605.12291566934,136839.61337852283,128150.16183316096,136449.3207009319,1.064029256970215,1.0647612047386692,0.9772727272727273
2024-08-25 08:00:00,0.0,150.0,1178,1196,1160,93859.41353974739,99584.93560203748,93608.31549217696,99134.02393405822,1.0610010423713703,1.0590301023240083,0.9847198641765704
2024-08-25 08:00:00,0.0,160.0,1341,1344,1307,95659.9338474023,102274.33228413205,95117.48421451317,101791.67443773246,1.0691449196199645,1.0701678590254486,0.9746457867263236
2024-08-25 08:00:00,0.0,170.0,1173,1168,1146,119108.62874561947,129270.57994097062,118564.23428564194,129006.0006691846,1.0853166668306966,1.0880684335074153,0.9769820971867008
2024-08-25 08:00:00,0.0,180.0,1028,1024,1004,94965.84918060226,100274.34973418408,93951.03176777183,100026.81205145808,1.0558990479144383,1.0646696493839936,0.9766536964980544
2024-08-25 08:00:00,0.0,190.0,809,808,794,274675.59462117625,296644.95345649443,274029.59970304894,296418.1182692015,1.079982929919994,1.0817010957590485,0.9814585908529048
2024-08-25 08:00:00,0.0,200.0,689,696,677,206832.00718469603,228177.05672636908,206409.14976072137,227931.12747438054,1.1031999342471808,1.1042685255891438,0.9825834542815675
2024-08-25 08:00:00,0.0,210.0,625,628,614,64554.012610709266,70307.43606259192,64262.85734021215,70048.99083330476,1.0891257292800445,1.0900385344283776,0.9824
2024-08-25 08:00:00,0.0,220.0,557,564,550,29993.189385115315,32109.937184380913,29853.968260545604,31906.785647672186,1.0705742817839865,1.0687619605276912,0.9874326750448833
2024-08-25 08:00:00,0.0,230.0,547,553,537,32242.01982621335,33624.33486647765,32030.81150860483,33402.1712285455,1.042873090697018,1.0428137675991214,0.9817184643510055
2024-08-25 08:00:00,0.0,240.0,492,495,484,32766.471935060556,33533.63157030413,32576.18070636494,33381.304917915324,1.0234129459150805,1.0247151198849125,0.983739837398374
2024-08-25 08:00:00,0.0,250.0,453,453,442,35215.30381712837,36712.05240282422,35043.70680392337,36537.04923889148,1.0425027878069264,1.0426137121658865,0.9757174392935982
2024-08-25 08:00:00,0.0,260.0,369,366,358,44828.60276876236,48927.66488301387,44569.63223512401,48799.50803622456,1.0914385428293527,1.0949048845363167,0.9701897018970189
2024-08-25 08:00:00,0.0,270.0,328,325,316,17585.916995531694,18322.751081931245,17307.221003638675,18178.415150400768,1.0418990995230313,1.0503370325356642,0.9634146341463414
2024-08-25 08:00:00,0.0,280.0,276,277,273,36095.39180045915,39200.26809730871,36016.56469595472,39144.381603075744,1.0860186340132778,1.0868438434793957,0.9891304347826086
