slug,name,event_type,hours_since_quake,g1,abs_g1,sigma1_energy,r_max_km,mode_used
hurricane_beryl_across_southeastern_texas_us,"Hurricane Beryl Across Southeastern Texas, US",hurricane,168.0,-0.11702834732902087,0.11702834732902087,0.8725584560521702,200.0,fill_missing
hurricane_beryl_across_southeastern_texas_us,"Hurricane Beryl Across Southeastern Texas, US",hurricane,192.0,-0.11170598049951017,0.11170598049951017,0.8725584560521702,200.0,fill_missing
hurricane_beryl_across_southeastern_texas_us,"Hurricane Beryl Across Southeastern Texas, US",hurricane,216.0,-0.08010206838175048,0.08010206838175048,0.8725584560521702,200.0,fill_missing
hurricane_beryl_across_southeastern_texas_us,"Hurricane Beryl Across Southeastern Texas, US",hurricane,240.0,-0.06889129337796557,0.06889129337796557,0.8725584560521702,200.0,fill_missing
hurricane_beryl_across_southeastern_texas_us,"Hurricane Beryl Across Southeastern Texas, US",hurricane,264.0,-0.0789428894296861,0.0789428894296861,0.8725584560521702,200.0,fill_missing
hurricane_beryl_across_southeastern_texas_us,"Hurricane Beryl Across Southeastern Texas, US",hurricane,288.0,-0.07866692584566329,0.07866692584566329,0.8725584560521702,200.0,fill_missing
hurricane_beryl_across_southeastern_texas_us,"Hurricane Beryl Across Southeastern Texas, US",hurricane,312.0,-0.09655407673555919,0.09655407673555919,0.8725584560521702,200.0,fill_missing
hurricane_beryl_across_southeastern_texas_us,"Hurricane Beryl Across Southeastern Texas, US",hurricane,336.0,-0.055979472226768204,0.055979472226768204,0.8725584560521702,200.0,fill_missing
hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,0.0,-1.0655948070776609,1.0655948070776609,0.7476820816837335,200.0,fill_missing
hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,24.0,-1.6154104516984782,1.6154104516984782,0.7476820816837335,200.0,fill_missing
hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,48.0,-1.05773357918361,1.05773357918361,0.7476820816837335,200.0,fill_missing
hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,72.0,-1.368796660679375,1.368796660679375,0.7476820816837335,200.0,fill_missing
hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,96.0,-1.1793828416346253,1.1793828416346253,0.7476820816837335,200.0,fill_missing
hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,120.0,-0.9618386064688745,0.9618386064688745,0.7476820816837335,200.0,fill_missing
hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,144.0,-0.9445043905955713,0.9445043905955713,0.7476820816837335,200.0,fill_missing
hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,168.0,-1.03475594686515,1.03475594686515,0.7476820816837335,200.0,fill_missing
hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,192.0,-1.0085319704267557,1.0085319704267557,0.7476820816837335,200.0,fill_missing
hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,216.0,-0.9190515808944502,0.9190515808944502,0.7476820816837335,200.0,fill_missing
hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,240.0,-0.7220617754694729,0.7220617754694729,0.7476820816837335,200.0,fill_missing
hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,264.0,-0.6847938071620298,0.6847938071620298,0.7476820816837335,200.0,fill_missing
hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,288.0,-0.6935520093606529,0.6935520093606529,0.7476820816837335,200.0,fill_missing
hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,312.0,-0.6767548119518842,0.6767548119518842,0.7476820816837335,200.0,fill_missing
hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,336.0,-0.7426902341150955,0.7426902341150955,0.7476820816837335,200.0,fill_missing
hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,360.0,-0.6676388096120973,0.6676388096120973,0.7476820816837335,200.0,fill_missing
hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,384.0,-0.7263459673922132,0.7263459673922132,0.7476820816837335,200.0,fill_missing
hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,408.0,-0.6018871011390363,0.6018871011390363,0.7476820816837335,200.0,fill_missing
hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,432.0,-0.6178581340535765,0.6178581340535765,0.7476820816837335,200.0,fill_missing
hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,456.0,-0.5490745345169694,0.5490745345169694,0.7476820816837335,200.0,fill_missing
hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,480.0,-0.5520882623444037,0.5520882623444037,0.7476820816837335,200.0,fill_missing
hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,504.0,-0.6463216617081274,0.6463216617081274,0.7476820816837335,200.0,fill_missing
hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,528.0,-0.6514837910829752,0.6514837910829752,0.7476820816837335,200.0,fill_missing
hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,552.0,-0.6835286964601062,0.6835286964601062,0.7476820816837335,200.0,fill_missing
hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,576.0,-0.6158796616291946,0.6158796616291946,0.7476820816837335,200.0,fill_missing
hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,600.0,-0.6226478926419817,0.6226478926419817,0.7476820816837335,200.0,fill_missing
hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,624.0,-0.5804502862703192,0.5804502862703192,0.7476820816837335,200.0,fill_missing
hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,648.0,-0.6441339483186016,0.6441339483186016,0.7476820816837335,200.0,fill_missing
hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,672.0,-0.5753511194741573,0.5753511194741573,0.7476820816837335,200.0,fill_missing
hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,696.0,-0.6866884805010773,0.6866884805010773,0.7476820816837335,200.0,fill_missing
hurricane_beryl_pre_landfall_2024,Hurricane Beryl Pre Landfall Disaster Maps June 30 2024,hurricane,720.0,-0.685142964220744,0.685142964220744,0.7476820816837335,200.0,fill_missing
hurricane_ernesto_puerto_rico_14_august_2024,Hurricane Ernesto Puerto Rico 14 August 2024,hurricane,0.0,-0.35665739558712845,0.35665739558712845,0.8090552041857954,200.0,fill_missing
hurricane_ernesto_puerto_rico_14_august_2024,Hurricane Ernesto Puerto Rico 14 August 2024,hurricane,24.0,-0.6285606869967768,0.6285606869967768,0.8090552041857954,200.0,fill_missing
hurricane_ernesto_puerto_rico_14_august_2024,Hurricane Ernesto Puerto Rico 14 August 2024,hurricane,48.0,-0.6336650612556584,0.6336650612556584,0.8090552041857954,200.0,fill_missing
hurricane_ernesto_puerto_rico_14_august_2024,Hurricane Ernesto Puerto Rico 14 August 2024,hurricane,72.0,-0.6672936926867822,0.6672936926867822,0.8090552041857954,200.0,fill_missing
hurricane_ernesto_puerto_rico_14_august_2024,Hurricane Ernesto Puerto Rico 14 August 2024,hurricane,96.0,-0.5480377769423451,0.5480377769423451,0.8090552041857954,200.0,fill_missing
hurricane_ernesto_puerto_rico_14_august_2024,Hurricane Ernesto Puerto Rico 14 August 2024,hurricane,120.0,-0.26197392195584407,0.26197392195584407,0.8090552041857954,200.0,fill_missing
hurricane_ernesto_puerto_rico_14_august_2024,Hurricane Ernesto Puerto Rico 14 August 2024,hurricane,144.0,-0.25347077455294076,0.25347077455294076,0.8090552041857954,200.0,fill_missing
hurricane_ernesto_puerto_rico_14_august_2024,Hurricane Ernesto Puerto Rico 14 August 2024,hurricane,168.0,-0.36363736983719624,0.36363736983719624,0.8090552041857954,200.0,fill_missing
hurricane_ernesto_puerto_rico_14_august_2024,Hurricane Ernesto Puerto Rico 14 August 2024,hurricane,192.0,-0.5169748637895755,0.5169748637895755,0.8090552041857954,200.0,fill_missing
hurricane_ernesto_puerto_rico_14_august_2024,Hurricane Ernesto Puerto Rico 14 August 2024,hurricane,216.0,-0.4243804738793085,0.4243804738793085,0.8090552041857954,200.0,fill_missing
hurricane_ernesto_puerto_rico_14_august_2024,Hurricane Ernesto Puerto Rico 14 August 2024,hurricane,240.0,-0.40565980423670217,0.40565980423670217,0.8090552041857954,200.0,fill_missing
hurricane_ernesto_puerto_rico_14_august_2024,Hurricane Ernesto Puerto Rico 14 August 2024,hurricane,264.0,-0.4399472789603802,0.4399472789603802,0.8090552041857954,200.0,fill_missing
hurricane_ernesto_puerto_rico_14_august_2024,Hurricane Ernesto Puerto Rico 14 August 2024,hurricane,288.0,-0.395059681643442,0.395059681643442,0.8090552041857954,200.0,fill_missing
hurricane_ernesto_puerto_rico_14_august_2024,Hurricane Ernesto Puerto Rico 14 August 2024,hurricane,312.0,-0.30184205294613325,0.30184205294613325,0.8090552041857954,200.0,fill_missing
hurricane_ernesto_puerto_rico_14_august_2024,Hurricane Ernesto Puerto Rico 14 August 2024,hurricane,336.0,-0.3209984339259966,0.3209984339259966,0.8090552041857954,200.0,fill_missing
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Hurricane Helene Pre Landfall Gulf Of Mexico 24 September 2024,hurricane,0.0,0.176108669683169,0.176108669683169,0.9450025882685946,200.0,fill_missing
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Hurricane Helene Pre Landfall Gulf Of Mexico 24 September 2024,hurricane,24.0,0.40687247657055703,0.40687247657055703,0.9450025882685946,200.0,fill_missing
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Hurricane Helene Pre Landfall Gulf Of Mexico 24 September 2024,hurricane,48.0,0.4715040255396148,0.4715040255396148,0.9450025882685946,200.0,fill_missing
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Hurricane Helene Pre Landfall Gulf Of Mexico 24 September 2024,hurricane,72.0,0.4693824318376398,0.4693824318376398,0.9450025882685946,200.0,fill_missing
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Hurricane Helene Pre Landfall Gulf Of Mexico 24 September 2024,hurricane,96.0,0.4752546201033462,0.4752546201033462,0.9450025882685946,200.0,fill_missing
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Hurricane Helene Pre Landfall Gulf Of Mexico 24 September 2024,hurricane,120.0,0.5067596607156352,0.5067596607156352,0.9450025882685946,200.0,fill_missing
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Hurricane Helene Pre Landfall Gulf Of Mexico 24 September 2024,hurricane,144.0,0.5047559372166109,0.5047559372166109,0.9450025882685946,200.0,fill_missing
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Hurricane Helene Pre Landfall Gulf Of Mexico 24 September 2024,hurricane,168.0,0.5203305162134224,0.5203305162134224,0.9450025882685946,200.0,fill_missing
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Hurricane Helene Pre Landfall Gulf Of Mexico 24 September 2024,hurricane,192.0,0.610131565100581,0.610131565100581,0.9450025882685946,200.0,fill_missing
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Hurricane Helene Pre Landfall Gulf Of Mexico 24 September 2024,hurricane,216.0,0.5627204258989748,0.5627204258989748,0.9450025882685946,200.0,fill_missing
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Hurricane Helene Pre Landfall Gulf Of Mexico 24 September 2024,hurricane,240.0,0.5411622241432679,0.5411622241432679,0.9450025882685946,200.0,fill_missing
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,Hurricane Helene Pre Landfall Gulf Of Mexico 24 September 2024,hurricane,264.0,0.589328502462363,0.589328502462363,0.9450025882685946,200.0,fill_missing
hurricane_milton_across_florida_us,"Hurricane Milton Across Florida, US",hurricane,0.0,0.4535072844831395,0.4535072844831395,0.904385473372197,200.0,fill_missing
hurricane_milton_across_florida_us,"Hurricane Milton Across Florida, US",hurricane,24.0,0.4532877647253437,0.4532877647253437,0.904385473372197,200.0,fill_missing
hurricane_milton_across_florida_us,"Hurricane Milton Across Florida, US",hurricane,48.0,0.5770782133826781,0.5770782133826781,0.904385473372197,200.0,fill_missing
hurricane_milton_across_florida_us,"Hurricane Milton Across Florida, US",hurricane,72.0,0.6089918289214004,0.6089918289214004,0.904385473372197,200.0,fill_missing
hurricane_milton_across_florida_us,"Hurricane Milton Across Florida, US",hurricane,96.0,0.5881653574164752,0.5881653574164752,0.904385473372197,200.0,fill_missing
hurricane_milton_across_florida_us,"Hurricane Milton Across Florida, US",hurricane,120.0,0.5859083479411649,0.5859083479411649,0.904385473372197,200.0,fill_missing
hurricane_milton_across_florida_us,"Hurricane Milton Across Florida, US",hurricane,144.0,0.45913094189822296,0.45913094189822296,0.904385473372197,200.0,fill_missing
hurricane_milton_across_florida_us,"Hurricane Milton Across Florida, US",hurricane,168.0,0.5370379569349323,0.5370379569349323,0.904385473372197,200.0,fill_missing
hurricane_milton_across_florida_us,"Hurricane Milton Across Florida, US",hurricane,192.0,0.4863364738391331,0.4863364738391331,0.904385473372197,200.0,fill_missing
hurricane_milton_across_florida_us,"Hurricane Milton Across Florida, US",hurricane,216.0,0.5444446459198773,0.5444446459198773,0.904385473372197,200.0,fill_missing
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Tropical Storm Debby United States Pre-landfall 4 August 2024,tropical_storm,0.0,0.08248246952601544,0.08248246952601544,0.6948528179368363,200.0,fill_missing
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Tropical Storm Debby United States Pre-landfall 4 August 2024,tropical_storm,24.0,0.06827975426448968,0.06827975426448968,0.6948528179368363,200.0,fill_missing
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Tropical Storm Debby United States Pre-landfall 4 August 2024,tropical_storm,48.0,0.0657977101759417,0.0657977101759417,0.6948528179368363,200.0,fill_missing
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Tropical Storm Debby United States Pre-landfall 4 August 2024,tropical_storm,72.0,0.08190573325149257,0.08190573325149257,0.6948528179368363,200.0,fill_missing
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Tropical Storm Debby United States Pre-landfall 4 August 2024,tropical_storm,96.0,0.06178203214426575,0.06178203214426575,0.6948528179368363,200.0,fill_missing
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Tropical Storm Debby United States Pre-landfall 4 August 2024,tropical_storm,120.0,0.06593069736942496,0.06593069736942496,0.6948528179368363,200.0,fill_missing
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Tropical Storm Debby United States Pre-landfall 4 August 2024,tropical_storm,144.0,0.07349024748677241,0.07349024748677241,0.6948528179368363,200.0,fill_missing
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Tropical Storm Debby United States Pre-landfall 4 August 2024,tropical_storm,168.0,0.06427369666118522,0.06427369666118522,0.6948528179368363,200.0,fill_missing
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Tropical Storm Debby United States Pre-landfall 4 August 2024,tropical_storm,192.0,0.048771664713968294,0.048771664713968294,0.6948528179368363,200.0,fill_missing
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Tropical Storm Debby United States Pre-landfall 4 August 2024,tropical_storm,216.0,0.06707830832691049,0.06707830832691049,0.6948528179368363,200.0,fill_missing
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Tropical Storm Debby United States Pre-landfall 4 August 2024,tropical_storm,240.0,0.09822665320838897,0.09822665320838897,0.6948528179368363,200.0,fill_missing
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Tropical Storm Debby United States Pre-landfall 4 August 2024,tropical_storm,264.0,0.08038082315852414,0.08038082315852414,0.6948528179368363,200.0,fill_missing
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Tropical Storm Debby United States Pre-landfall 4 August 2024,tropical_storm,288.0,1.5922800986183394,1.5922800986183394,0.6948528179368363,200.0,fill_missing
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Tropical Storm Debby United States Pre-landfall 4 August 2024,tropical_storm,312.0,0.08408365379578012,0.08408365379578012,0.6948528179368363,200.0,fill_missing
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,"Tropical Storm Kristine in Bicol and Calabarzon, Philippines",tropical_storm,0.0,-0.3305388594421048,0.3305388594421048,0.8478312742039664,200.0,fill_missing
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,"Tropical Storm Kristine in Bicol and Calabarzon, Philippines",tropical_storm,24.0,0.1582029894074108,0.1582029894074108,0.8478312742039664,200.0,fill_missing
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,"Tropical Storm Kristine in Bicol and Calabarzon, Philippines",tropical_storm,48.0,0.29136442836368226,0.29136442836368226,0.8478312742039664,200.0,fill_missing
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,"Tropical Storm Kristine in Bicol and Calabarzon, Philippines",tropical_storm,72.0,0.4700064892316573,0.4700064892316573,0.8478312742039664,200.0,fill_missing
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,"Tropical Storm Kristine in Bicol and Calabarzon, Philippines",tropical_storm,96.0,0.40833280421585655,0.40833280421585655,0.8478312742039664,200.0,fill_missing
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,"Tropical Storm Kristine in Bicol and Calabarzon, Philippines",tropical_storm,120.0,0.3574086944675867,0.3574086944675867,0.8478312742039664,200.0,fill_missing
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,"Tropical Storm Kristine in Bicol and Calabarzon, Philippines",tropical_storm,144.0,0.6853083584430252,0.6853083584430252,0.8478312742039664,200.0,fill_missing
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,"Tropical Storm Kristine in Bicol and Calabarzon, Philippines",tropical_storm,168.0,0.39581501222553256,0.39581501222553256,0.8478312742039664,200.0,fill_missing
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,"Tropical Storm Kristine in Bicol and Calabarzon, Philippines",tropical_storm,192.0,0.8523406210060829,0.8523406210060829,0.8478312742039664,200.0,fill_missing
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,"Tropical Storm Kristine in Bicol and Calabarzon, Philippines",tropical_storm,216.0,1.022341957741142,1.022341957741142,0.8478312742039664,200.0,fill_missing
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,"Tropical Storm Kristine in Bicol and Calabarzon, Philippines",tropical_storm,240.0,1.092684602352718,1.092684602352718,0.8478312742039664,200.0,fill_missing
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,"Tropical Storm Kristine in Bicol and Calabarzon, Philippines",tropical_storm,264.0,1.2029020553381065,1.2029020553381065,0.8478312742039664,200.0,fill_missing
tropical_storm_yagi_philippines_2_september_2024,Tropical Storm Yagi Philippines 2 September 2024,tropical_storm,0.0,-0.18191785969385504,0.18191785969385504,0.8506176062351863,200.0,fill_missing
tropical_storm_yagi_philippines_2_september_2024,Tropical Storm Yagi Philippines 2 September 2024,tropical_storm,24.0,0.09667793501398275,0.09667793501398275,0.8506176062351863,200.0,fill_missing
tropical_storm_yagi_philippines_2_september_2024,Tropical Storm Yagi Philippines 2 September 2024,tropical_storm,48.0,0.04324544582963771,0.04324544582963771,0.8506176062351863,200.0,fill_missing
tropical_storm_yagi_philippines_2_september_2024,Tropical Storm Yagi Philippines 2 September 2024,tropical_storm,72.0,-0.0402952711552416,0.0402952711552416,0.8506176062351863,200.0,fill_missing
tropical_storm_yagi_philippines_2_september_2024,Tropical Storm Yagi Philippines 2 September 2024,tropical_storm,96.0,-0.21060728217422572,0.21060728217422572,0.8506176062351863,200.0,fill_missing
tropical_storm_yagi_philippines_2_september_2024,Tropical Storm Yagi Philippines 2 September 2024,tropical_storm,120.0,-0.21161676125118054,0.21161676125118054,0.8506176062351863,200.0,fill_missing
tropical_storm_yagi_philippines_2_september_2024,Tropical Storm Yagi Philippines 2 September 2024,tropical_storm,144.0,-0.02739254217011537,0.02739254217011537,0.8506176062351863,200.0,fill_missing
tropical_storm_yagi_philippines_2_september_2024,Tropical Storm Yagi Philippines 2 September 2024,tropical_storm,168.0,-0.05724075696042398,0.05724075696042398,0.8506176062351863,200.0,fill_missing
tropical_storm_yagi_philippines_2_september_2024,Tropical Storm Yagi Philippines 2 September 2024,tropical_storm,192.0,-0.10273696434107399,0.10273696434107399,0.8506176062351863,200.0,fill_missing
tropical_storm_yagi_philippines_2_september_2024,Tropical Storm Yagi Philippines 2 September 2024,tropical_storm,216.0,-0.08111388032049956,0.08111388032049956,0.8506176062351863,200.0,fill_missing
tropical_storm_yagi_philippines_2_september_2024,Tropical Storm Yagi Philippines 2 September 2024,tropical_storm,240.0,-0.09895259350708008,0.09895259350708008,0.8506176062351863,200.0,fill_missing
tropical_storm_yagi_philippines_2_september_2024,Tropical Storm Yagi Philippines 2 September 2024,tropical_storm,264.0,-0.1886073820229401,0.1886073820229401,0.8506176062351863,200.0,fill_missing
tropical_storm_yagi_philippines_2_september_2024,Tropical Storm Yagi Philippines 2 September 2024,tropical_storm,288.0,-0.46290026596430983,0.46290026596430983,0.8506176062351863,200.0,fill_missing
tropical_storm_yagi_philippines_2_september_2024,Tropical Storm Yagi Philippines 2 September 2024,tropical_storm,312.0,-0.31284647864766246,0.31284647864766246,0.8506176062351863,200.0,fill_missing
tropical_storm_yagi_philippines_2_september_2024,Tropical Storm Yagi Philippines 2 September 2024,tropical_storm,336.0,-0.4391683463824883,0.4391683463824883,0.8506176062351863,200.0,fill_missing
turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,-8.0,0.008844698972263629,0.008844698972263629,0.883757850174362,200.0,fill_missing
turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,16.0,1.5024572431079979,1.5024572431079979,0.883757850174362,200.0,fill_missing
turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,40.0,1.3960635436560243,1.3960635436560243,0.883757850174362,200.0,fill_missing
turkiye_earthquake_2023,Turkiye Turkey Earthquake Full Country Version Feb 8 2023,earthquake,64.0,1.4602740720078011,1.4602740720078011,0.883757850174362,200.0,fill_missing
