fit_ok,alpha,slope,intercept,r2_loglog,n_points_fit,r_min_fit,r_max_fit,y_min_fit,y_max_fit,time_min_hours,time_max_hours
1,-0.03055354074398348,0.03055354074398348,-2.33542611701593,0.0045595236257890415,49,15.0,495.0,0.02011414357615171,0.1856587216409985,24.0,72.0
