slug,storm_name,r_bin_km,phi_mean,n_tiles_mean,n_tiles_crisis_mean,n_tiles_overlap_mean,baseline_sum_mean,crisis_sum_mean,n_eff_mean,r_center_km,abs_dev
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Debby,160.0,1.0084470379366197,872.6666666666666,886.0,845.6666666666666,238125.8004993326,240137.83802914203,872.6666666666666,165.0,0.008447037936619717
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Debby,170.0,1.0274930678261993,883.0,899.6666666666666,861.0,207603.51754305753,213316.2427252091,883.0,175.0,0.027493067826199313
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Debby,180.0,1.0240190651779069,745.6666666666666,741.3333333333334,712.0,138706.0817833616,142061.36908295995,741.3333333333334,185.0,0.024019065177906862
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Debby,190.0,1.0221241980808828,836.3333333333334,840.6666666666666,793.3333333333334,128330.14018158312,131177.66878585287,836.3333333333334,195.0,0.02212419808088284
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Debby,200.0,1.0135449988475294,1017.0,1014.3333333333334,983.0,174849.60171525995,177219.16607561303,1014.3333333333334,205.0,0.013544998847529355
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Debby,210.0,1.0141546909912544,996.0,998.0,962.6666666666666,250347.3170701731,253890.74320357238,996.0,215.0,0.014154690991254437
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Debby,220.0,1.0046087014505114,1059.6666666666667,1066.0,1013.6666666666666,190678.99556852027,191566.87156373347,1059.6666666666667,225.0,0.004608701450511399
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Debby,230.0,0.9996357360149464,1133.6666666666667,1136.0,1088.3333333333333,306489.2883555151,306377.59080868505,1133.6666666666667,235.0,0.00036426398505362556
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Debby,240.0,0.9989251602520759,886.6666666666666,889.6666666666666,851.6666666666666,351728.9684228022,351350.251216097,886.6666666666666,245.0,0.0010748397479241056
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Debby,250.0,1.012365319398141,857.6666666666666,865.6666666666666,831.6666666666666,293715.7768764498,297347.00229460694,857.6666666666666,255.0,0.012365319398141006
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Debby,260.0,1.0022651217265977,795.0,806.6666666666666,766.3333333333334,201624.83177923225,202086.31042979905,795.0,265.0,0.002265121726597652
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Debby,270.0,1.0082199903360103,680.0,700.0,653.3333333333334,97074.80303818332,97875.94603985938,680.0,275.0,0.008219990336010286
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Debby,280.0,1.0105348358897646,493.6666666666667,507.6666666666667,465.3333333333333,39389.541627256345,39804.080742145685,493.6666666666667,285.0,0.01053483588976456
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Debby,290.0,1.0902459501283566,401.0,430.6666666666667,380.6666666666667,14672.903430904378,15997.75932125646,401.0,295.0,0.09024595012835657
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Debby,300.0,1.051828166756315,415.6666666666667,430.3333333333333,397.6666666666667,38488.59880984006,40482.72944651555,415.6666666666667,305.0,0.051828166756314964
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Debby,310.0,1.0132414178348907,462.0,475.3333333333333,437.0,45106.3102843391,45701.66648874181,462.0,315.0,0.013241417834890745
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Debby,320.0,1.0227542104113145,498.0,516.3333333333334,474.6666666666667,71917.20799277944,73552.56090288103,498.0,325.0,0.022754210411314535
tropical_storm_debby_united_states_pre_landfall_4_august_2024,Debby,330.0,1.0227162591014762,545.3333333333334,561.0,517.3333333333334,96078.06274039735,98256.06162790502,545.3333333333334,335.0,0.022716259101476233
