window_start_pt,hours_since_quake,center_lat,center_lon,center_mode,center_used_for_distance,center_extrapolated,center_extrapolation_side,center_track_time_min_pt,center_track_time_max_pt,distance_mode,center_track_csv,center_track_to_tz,center_track_storm_name,path_track_points_used,path_track_length_km,path_distance_method,path_track_clip_ok,path_track_clip_kind,path_track_clip_start_pt,path_track_clip_end_pt,path_track_clip_pad_hours,path_track_clip_spatial_radius_km,path_track_points_total,path_track_length_total_km,path_track_keep_time_points,path_track_keep_spatial_points,path_track_keep_both_points,path_track_length_ratio_to_rmax,path_track_length_total_ratio_to_rmax,path_track_anchor_ok,path_track_anchor_pt,path_track_anchor_method,path_track_anchor_status
2024-07-04 00:00:00,55.0,18.1,-77.3,static,1,0,,,,radial,,America/Los_Angeles,Beryl,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-07-04 08:00:00,63.0,18.1,-77.3,static,1,0,,,,radial,,America/Los_Angeles,Beryl,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-07-04 16:00:00,71.0,18.1,-77.3,static,1,0,,,,radial,,America/Los_Angeles,Beryl,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-07-05 00:00:00,79.0,18.1,-77.3,static,1,0,,,,radial,,America/Los_Angeles,Beryl,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-07-05 08:00:00,87.0,18.1,-77.3,static,1,0,,,,radial,,America/Los_Angeles,Beryl,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-07-05 16:00:00,95.0,18.1,-77.3,static,1,0,,,,radial,,America/Los_Angeles,Beryl,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-07-06 00:00:00,103.0,18.1,-77.3,static,1,0,,,,radial,,America/Los_Angeles,Beryl,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-07-06 08:00:00,111.0,18.1,-77.3,static,1,0,,,,radial,,America/Los_Angeles,Beryl,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-07-06 16:00:00,119.0,18.1,-77.3,static,1,0,,,,radial,,America/Los_Angeles,Beryl,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-07-07 00:00:00,127.0,18.1,-77.3,static,1,0,,,,radial,,America/Los_Angeles,Beryl,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-07-07 08:00:00,135.0,18.1,-77.3,static,1,0,,,,radial,,America/Los_Angeles,Beryl,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-07-07 16:00:00,143.0,18.1,-77.3,static,1,0,,,,radial,,America/Los_Angeles,Beryl,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-07-08 00:00:00,151.0,18.1,-77.3,static,1,0,,,,radial,,America/Los_Angeles,Beryl,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-07-08 08:00:00,159.0,18.1,-77.3,static,1,0,,,,radial,,America/Los_Angeles,Beryl,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-07-08 16:00:00,167.0,18.1,-77.3,static,1,0,,,,radial,,America/Los_Angeles,Beryl,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-07-09 00:00:00,175.0,18.1,-77.3,static,1,0,,,,radial,,America/Los_Angeles,Beryl,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-07-09 08:00:00,183.0,18.1,-77.3,static,1,0,,,,radial,,America/Los_Angeles,Beryl,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-07-09 16:00:00,191.0,18.1,-77.3,static,1,0,,,,radial,,America/Los_Angeles,Beryl,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-07-10 00:00:00,199.0,18.1,-77.3,static,1,0,,,,radial,,America/Los_Angeles,Beryl,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-07-10 08:00:00,207.0,18.1,-77.3,static,1,0,,,,radial,,America/Los_Angeles,Beryl,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-07-10 16:00:00,215.0,18.1,-77.3,static,1,0,,,,radial,,America/Los_Angeles,Beryl,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-07-11 00:00:00,223.0,18.1,-77.3,static,1,0,,,,radial,,America/Los_Angeles,Beryl,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-07-11 08:00:00,231.0,18.1,-77.3,static,1,0,,,,radial,,America/Los_Angeles,Beryl,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-07-11 16:00:00,239.0,18.1,-77.3,static,1,0,,,,radial,,America/Los_Angeles,Beryl,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-07-12 00:00:00,247.0,18.1,-77.3,static,1,0,,,,radial,,America/Los_Angeles,Beryl,0,,,0,,,,,,0,,0,0,0,,,0,,,
2024-07-12 08:00:00,255.0,18.1,-77.3,static,1,0,,,,radial,,America/Los_Angeles,Beryl,0,,,0,,,,,,0,,0,0,0,,,0,,,
