fit_ok,alpha,slope,intercept,r2_loglog,n_points_fit,r_min_fit,r_max_fit,y_min_fit,y_max_fit,time_min_hours,time_max_hours
1,-0.0115800564984739,0.0115800564984739,-2.385801772359827,0.0004138128503156091,26,15.0,265.0,0.03343465009729096,0.308476261314207,24.0,72.0
