"latitude","longitude","quadkey","country","date_time","n_baseline","n_crisis","n_difference","density_baseline","density_crisis","percent_change","z_score","ds"
"37.588118257261016","36.947021484375","12211032010223","TR","2023-02-07 08:00","1664.9947445709981","213.86917592802678","-1451.1255686429713","0.00027275842602680076","3.5132407558970244e-05","-87.10264983558777","-4.0","2023-02-07"
"36.88840753745855","34.595947265625","12211022302332","TR","2023-02-07 08:00","59.95571908487236","89.98709184712496","30.0313727622526","9.821909421767226e-06","1.4782229239446861e-05","49.26752274128388","4.0","2023-02-07"
"40.622291262579196","29.080810546874996","12210100121213","TR","2023-02-07 08:00","105.93547704788149","115.90149862175785","9.966021573876361","1.7354285395911836e-05","1.9039203141855922e-05","9.319658778362179","1.531663838069108","2023-02-07"
"36.3416775464034","30.421142578125004","12210301103220","TR","2023-02-07 08:00","13.695369582459357","14.38349444549679","0.6881248630374337","2.2435671123571215e-06","2.362784570467673e-06","4.682596508894824","0.7014263573458163","2023-02-07"
"40.63896682325716","27.191162109375","12210011030301","TR","2023-02-07 08:00","49.82326436838116","37.541822425179944","-12.281441943201216","8.162016854977132e-06","6.167015888216497e-06","-24.165000213646074","-1.6156011507330836","2023-02-07"
"38.745514670733705","32.48657226562501","12210131000310","TR","2023-02-07 08:00","13.078548279776136","","","","","","","2023-02-07"
"41.18692190091063","26.422119140624996","12032232330032","TR","2023-02-07 08:00","96.29879113914286","92.75408711443463","-3.5447040247082384","1.5775609373568323e-05","1.5236765079046203e-05","-3.6431120913302077","-0.43326435643453004","2023-02-07"
"38.625453458424474","26.773681640625","12210031002032","TR","2023-02-07 08:00","45.60502967161965","43.79976147896052","-1.8052681926591276","7.4709882134442345e-06","7.195010990187638e-06","-3.8735479955255863","-0.279637449503565","2023-02-07"
"39.732537466608626","39.429931640625","12211102002030","TR","2023-02-07 08:00","36.760720169082404","44.44649638166422","7.685776212581814","6.022118811860926e-06","7.30125048957227e-06","20.353892028983992","0.531752003316545","2023-02-07"
"37.518439730085646","29.366455078125007","12210122113022","TR","2023-02-07 08:00","","10.029060623737939","","","","","","2023-02-07"
"37.221579951029895","36.046142578125","12211023123200","TR","2023-02-07 08:00","14.702285232398014","34.86237852796306","20.160093295565048","2.4085194214947616e-06","5.7268621604997995e-06","128.38954965592768","4.0","2023-02-07"
"37.448696077449966","35.89233398437499","12211023102223","TR","2023-02-07 08:00","","17.12464728315499","","","","","","2023-02-07"
"37.18657808806519","37.452392578125","12211032123220","TR","2023-02-07 08:00","","14.609204660278872","","","","","","2023-02-07"
"36.87083165005701","37.803955078125","12211032331000","TR","2023-02-07 08:00","","14.766974822802347","","","","","","2023-02-07"
"40.755579121875044","30.728759765624996","12210101112312","TR","2023-02-07 08:00","120.20069646105922","127.20385545832848","7.003158997269253","1.9691204960824854e-05","2.089584753689928e-05","5.778150787705506","1.676252338442802","2023-02-07"
"39.104488293902605","27.806396484374996","12210013312223","TR","2023-02-07 08:00","69.57772066774905","68.13857114674357","-1.4391495210054757","1.1398179866782387e-05","1.119316068632019e-05","-2.039098893233463","-0.16487727904236754","2023-02-07"
"37.448696077449966","33.497314453125","12210133112322","TR","2023-02-07 08:00","47.17759381721609","48.966286416048106","1.7886925988320144","7.728604714984355e-06","8.043718892884325e-06","3.7127063788578654","0.3150191934279879","2023-02-07"
"38.056741709394856","28.839111328125004","12210120302200","TR","2023-02-07 08:00","252.06880844813833","270.8239977895521","18.755189341413768","4.129375883434422e-05","4.448840757816439e-05","7.411102718040928","1.5453756411867139","2023-02-07"
"40.88860029069413","26.927490234375","12210011001203","TR","2023-02-07 08:00","349.27416152380715","329.0853862655191","-20.188775258288047","5.721788063277688e-05","5.405903801617568e-05","-5.763706683490518","-0.9025250368908666","2023-02-07"
"39.867587106288916","33.56323242187499","12210113110131","TR","2023-02-07 08:00","81.43271475486532","84.67533433261208","3.2426195777467655","1.334025778522772e-05","1.3909663901106144e-05","3.9336561793330733","0.7048968735441307","2023-02-07"
"38.71123202494018","35.496826171875","12211021001331","TR","2023-02-07 08:00","1925.25163834518","1634.918500837371","-290.33313750780894","0.0003153935520174","0.0002685689644048983","-15.07244078230769","-4.0","2023-02-07"
"41.483890519982985","33.782958984375","12033222200003","TR","2023-02-07 08:00","14.278100427323041","14.826218155256896","0.5481177279338549","2.3390297248131387e-06","2.4355110385985717e-06","3.587603907574874","0.2674057468749331","2023-02-07"
"37.970184177231616","27.344970703125","12210031231102","TR","2023-02-07 08:00","99.98977882329258","95.05641873884943","-4.9333600844431515","1.638026473028681e-05","1.5614970365590476e-05","-4.885009296906497","-0.8228407082549505","2023-02-07"
"38.00481945538502","29.783935546875004","12210121203233","TR","2023-02-07 08:00","","14.009435072163413","","","","","","2023-02-07"
"36.23541166620498","32.332763671875","12210310131311","TR","2023-02-07 08:00","38.91459626807486","47.415219649654766","8.500623381579906","6.374965483920122e-06","7.78892429917231e-06","21.297029599116886","1.1707800080370123","2023-02-07"
"41.18692190091063","36.727294921875","12033232220133","TR","2023-02-07 08:00","802.4423244977223","840.4397069337119","37.99738243598961","0.00013145561337112854","0.00013805949447653578","4.7293229740845355","1.7757045186513973","2023-02-07"
"36.958670625491294","35.343017578125","12211023203022","TR","2023-02-07 08:00","842.1631695263555","1215.3316711850089","373.1685016586533","0.0001379626580364593","0.00019964320433798794","44.25815964758988","4.0","2023-02-07"
"39.172658154637446","28.311767578125004","12210102203022","TR","2023-02-07 08:00","11.489825711270402","12.738280413244205","1.2484547019738024","1.8822562572927956e-06","2.0925243534353402e-06","9.995773606730465","0.30772754865561425","2023-02-07"
"39.002109784075145","27.916259765625","12210013330312","TR","2023-02-07 08:00","11.062622084497313","","","","","","","2023-02-07"
"41.401535060397215","31.761474609375","12032332300321","TR","2023-02-07 08:00","39.6845822607045","39.50125494661493","-0.18332731408957414","6.501104120751951e-06","6.488892949876477e-06","-0.45060635725549075","-0.10583288858394682","2023-02-07"
"40.00237141721941","28.223876953125","12210100222120","TR","2023-02-07 08:00","11.15074271352758","10.54375118773371","-0.6069915257938696","1.8267078869100338e-06","1.7320278264526388e-06","-4.995509658171743","-0.260677424448443","2023-02-07"
"40.68896851692565","34.486083984375","12211000120003","TR","2023-02-07 08:00","10.875301163682666","10.437298023813547","-0.4380031398691191","1.7815852198006919e-06","1.7145407064665234e-06","-3.688353952728634","-0.16127594046706453","2023-02-07"
"40.67230545080072","27.191162109375","12210011030121","TR","2023-02-07 08:00","15.092687880888693","14.876194405611203","-0.21649347527749008","2.472474945838743e-06","2.443720664824969e-06","-1.3452909599681775","-0.07485502432242735","2023-02-07"
"38.401948569634214","31.563720703125","12210130033100","TR","2023-02-07 08:00","","10.102788736372977","","","","","","2023-02-07"
"38.177750454838176","32.025146484375","12210130310203","TR","2023-02-07 08:00","12.266012317624366","11.702331870612422","-0.5636804470119436","2.009410674892318e-06","1.922348514622041e-06","-4.249057165905645","-0.19468590979623715","2023-02-07"
"38.401948569634214","40.418701171875","12211120123111","TR","2023-02-07 08:00","27.7813725498525","33.16128892451658","5.379916374664084","4.5511275481619475e-06","5.447423232551058e-06","18.69235515208831","1.2017254165848401","2023-02-07"
"41.59901253188658","35.562744140625","12033223032030","TR","2023-02-07 08:00","17.565542998086944","15.696932890161001","-1.8686101079259423","2.8775765665847616e-06","2.5785438286278667e-06","-10.064936469234917","-0.9228489070346011","2023-02-07"
"38.229549943314915","28.070068359374996","12210031311121","TR","2023-02-07 08:00","17.447168441101233","18.75684034599301","1.3096719048917755","2.858184518681715e-06","3.0811965150869915e-06","7.099582296726687","0.9961384905041974","2023-02-07"
"38.401948569634214","33.299560546875","12210131123011","TR","2023-02-07 08:00","12.503319763647536","14.928806698017237","2.425486934369701","2.048286236315425e-06","2.4523633151339714e-06","17.962152839625304","1.5870036216745813","2023-02-07"
"37.011325436763826","38.397216796875","12211033212011","TR","2023-02-07 08:00","12.755824413133249","23.54219515802967","10.786370744896422","2.089651394363367e-06","3.867289390982904e-06","78.41311738901109","0.8704493369507148","2023-02-07"
"40.755579121875044","30.926513671874996","12210101113313","TR","2023-02-07 08:00","10.14885659134864","","","","","","","2023-02-07"
"41.30257057203537","27.916259765625","12032233312310","TR","2023-02-07 08:00","78.64010864246956","81.2377587338","2.5976500913304506","1.2882774750993787e-05","1.3344971460373685e-05","3.261735996609635","0.1753855747215077","2023-02-07"
"40.30466486299902","38.41918945312499","12211011212100","TR","2023-02-07 08:00","52.69650006597101","54.38284354071714","1.6863434747461312","8.632708578800291e-06","8.933499721021788e-06","3.140509107063413","0.3870922838486733","2023-02-07"
"38.36750164135138","38.26538085937501","12211031023121","TR","2023-02-07 08:00","322.40685346324693","212.51057036314802","-109.89628310009891","5.2816494573108694e-05","3.490922867304575e-05","-33.980814544670096","-4.0","2023-02-07"
"38.21228754245135","37.188720703125","12211030211122","TR","2023-02-07 08:00","698.978640959245","155.45491144627476","-543.5237295129702","0.00011450625568401979","2.5536664095120042e-05","-77.64861635894057","-4.0","2023-02-07"
"40.01920078897608","35.211181640625","12211001222012","TR","2023-02-07 08:00","27.043492311236403","30.89018834979689","3.846696038560488","4.43024845641859e-06","5.074348287775869e-06","13.71689373016927","0.5509653596275469","2023-02-07"
"37.866180274890645","30.860595703125004","12210121331322","TR","2023-02-07 08:00","88.99442874341798","85.25640172981622","-3.7380270136017657","1.4579013170076634e-05","1.400511616312204e-05","-4.153620469395065","-0.940858337659698","2023-02-07"
"41.50034906856355","32.11303710937499","12032332310101","TR","2023-02-07 08:00","27.440267632325725","30.418381498131563","2.978113865805838","4.495247948110371e-06","4.99684431587391e-06","10.471469201017152","1.6254141240671964","2023-02-07"
"38.1950210460935","41.49536132812499","12211121300200","TR","2023-02-07 08:00","69.31758837706535","86.06318669683955","16.745598319774203","1.1355565153194258e-05","1.4137647174900252e-05","23.814238665266735","2.2981376654462404","2023-02-07"
"36.500804813962084","33.497314453125","12210311110302","TR","2023-02-07 08:00","18.596750654072487","20.078644961936945","1.481894307864458","3.046508377373075e-06","3.298330088820395e-06","7.561938884783937","0.7692722627673961","2023-02-07"
"36.35937445313936","36.265869140625","12211201112212","TR","2023-02-07 08:00","24.365740100789917","","","","","","","2023-02-07"
"37.692513845717606","32.838134765625","12210133010112","TR","2023-02-07 08:00","22.875057841426113","22.2584410099504","-0.6166168314757137","3.7473780577650078e-06","3.65640638860477e-06","-2.5826820423689565","-0.1464079375501109","2023-02-07"
"38.72837540415917","41.58325195312501","12211121100302","TR","2023-02-07 08:00","11.659569571139325","12.579533953019194","0.9199643818798684","1.910063593139667e-06","2.0664469848058104e-06","7.266948348521728","0.3878778614984117","2023-02-07"
