slug,short_name,disaster_type,event_type,D_peak,t_peak_hours,fit_method,fit_min_tprime_hours,n_mono,n_post_fit,n_total_post,alpha,logA,r2,t_decay_start,t_decay_end,D_inf,D_inf_abs,near_delta_peak_windows_mean,D_inf_summary,n_time_windows,D_peak_summary,D_peak_snr,catalog_exclude_reason,route_b_exclude_via_catalog,route_b_exclude_via_cli,quality_short_windows,quality_short_post_peak,quality_low_signal,quality_low_snr,quality_missing_near_delta,analysis_n_mono_lt_threshold,analysis_alpha_nan,data_quality_ok,analysis_applicability_ok,route_b_base_ok,route_b_excluded_slug,route_b_low_r2,route_b_selected,route_b_selected_plot,drop_reason_primary,drop_reason_class
cambodia_monsoon_season_study_2024_05_09,cambodia_monsoon_seaso,monsoon,EVAC,0.2813058094235828,536.0,monotone_truncated,0.0,4,12,12,0.24171675490030492,-0.5215028148963852,0.9213941366045049,24.0,96.0,0.30104830816162287,0.08468663800300551,-0.22438986333973152,0.30104830816162287,36,0.2813058094235828,,groundtruth_unresolved_round1,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,manual_exclude_catalog,manual_exclude
flooding_in_central_and_eastern_europe_sept_16_2024,flooding_in_central_an,flood,INFL,0.10059199886783282,416.0,monotone_truncated,0.0,4,9,9,0.09784336011323484,0.24403487188241785,0.6623924660380529,24.0,96.0,0.8665136001354186,0.08716433508378377,0.06637828175458367,0.8665136001354186,28,0.10059199886783282,,,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,selected,selected
hurricane_beryl_across_quintana_roo_and_yucatan_mexico,beryl_qr,hurricane,EVAC,0.17618809951088313,-4.0,monotone_truncated,0.0,9,14,14,0.7216082173496913,1.7550732006109104,0.9468664687084742,16.0,208.0,0.13482991167864214,0.023755425895880186,-0.2936434314109868,0.13482991167864214,15,0.17618809951088313,,,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,selected,selected
hurricane_beryl_across_southeastern_texas_us,beryl_tx,hurricane,EVAC,0.21757326670725943,8.0,monotone_truncated,0.0,5,14,14,0.849812632262648,2.1678290759946117,0.9756458547813733,24.0,120.0,0.13407960601847999,0.029172137880263013,-0.26411686492594094,0.13407960601847999,16,0.21757326670725943,,,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,selected,selected
hurricane_beryl_jamaica_western_caribbean_pre_landfall_2024_07_03,beryl_pre,hurricane,EVAC,0.5633856334562436,63.0,monotone_truncated,0.0,13,13,13,0.45384205647033504,1.3332882964265564,0.9462247379249049,24.0,312.0,0.2844476533050327,0.1602537213423978,-0.3887697202206286,0.2844476533050327,14,0.5633856334562436,,,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,selected,selected
hurricane_debby_across_florida_and_georgia_us,debby_pre,hurricane,NEUTRAL,0.04563738602918081,224.0,monotone_truncated,0.0,0,0,0,,,,,,,,-0.01963519920321871,,9,0.04563738602918081,,,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,data_quality_short_post_peak,data_quality
hurricane_ernesto_puerto_rico_14_august_2024,ernesto_pr,hurricane,INFL,0.07358467946316798,40.0,monotone_truncated,0.0,2,15,15,,,,16.0,40.0,0.45001785400694827,0.03311441953980401,0.04271418897616524,0.45001785400694827,16,0.07358467946316798,,,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,analysis_n_mono_lt_threshold,analysis_applicability
hurricane_helene_pre_landfall_gulf_of_mexico_24_september_2024,helene_pre,hurricane,INFL,0.2263505948524751,268.0,monotone_truncated,0.0,0,0,0,,,,,,,,0.1450227433950135,,13,0.2263505948524751,,,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,data_quality_short_post_peak,data_quality
hurricane_john_across_southeastern_guerrero_mexico,john_gue,hurricane,EVAC,0.18638564509733332,179.75,monotone_truncated,0.0,1,6,6,,,,24.0,24.0,0.49446685845840854,0.09216152439302229,-0.2468634071182528,0.49446685845840854,7,0.18638564509733332,,,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,analysis_n_mono_lt_threshold,analysis_applicability
hurricane_john_southern_mexico_25_september_2024,john_sm,hurricane,INFL,0.1116108805666972,63.0,monotone_truncated,0.0,1,10,10,,,,24.0,24.0,0.8480349655789797,0.09464992925961868,0.05733190384725961,0.8480349655789797,14,0.1116108805666972,,,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,analysis_n_mono_lt_threshold,analysis_applicability
