r_left_km,r_right_km,r_center_km,mean_delta_r_w,sum_w,n_od,window_start_pt,hours_since_quake
70.0,90.0,80.0,-0.10504709498649209,28768.0,393,2023-02-13 08:00:00,184.0
80.0,100.0,90.0,-0.06441404076213687,22215.0,347,2023-02-13 08:00:00,184.0
90.0,110.0,100.0,0.03573262347391491,30647.0,325,2023-02-13 08:00:00,184.0
100.0,120.0,110.0,-0.028951305210007848,36892.0,395,2023-02-13 08:00:00,184.0
110.0,130.0,120.0,0.39745293106287033,25954.0,435,2023-02-13 08:00:00,184.0
120.0,140.0,130.0,0.962038946403584,18647.0,390,2023-02-13 08:00:00,184.0
130.0,150.0,140.0,0.4232030829309286,28413.0,435,2023-02-13 08:00:00,184.0
140.0,160.0,150.0,0.0344057758394306,102385.0,1150,2023-02-13 08:00:00,184.0
150.0,170.0,160.0,-0.08406844460090253,90156.0,1056,2023-02-13 08:00:00,184.0
160.0,180.0,170.0,-0.2675365475107752,20003.0,353,2023-02-13 08:00:00,184.0
170.0,190.0,180.0,0.06109680776968911,14152.0,268,2023-02-13 08:00:00,184.0
180.0,200.0,190.0,0.14811068338304823,21019.0,282,2023-02-13 08:00:00,184.0
190.0,210.0,200.0,0.2851385004826327,21741.0,300,2023-02-13 08:00:00,184.0
200.0,220.0,210.0,0.5384249255845859,75780.0,846,2023-02-13 08:00:00,184.0
210.0,230.0,220.0,-0.04643858109968765,141033.0,1629,2023-02-13 08:00:00,184.0
220.0,240.0,230.0,-0.5602837674674934,78414.0,1041,2023-02-13 08:00:00,184.0
230.0,250.0,240.0,0.0028471479491566447,23006.0,334,2023-02-13 08:00:00,184.0
240.0,260.0,250.0,-0.07870338725768282,37290.0,523,2023-02-13 08:00:00,184.0
250.0,270.0,260.0,-0.13417238443935578,42165.0,539,2023-02-13 08:00:00,184.0
260.0,280.0,270.0,-0.058919762141372733,24903.0,334,2023-02-13 08:00:00,184.0
270.0,290.0,280.0,0.17923337813758175,34171.0,445,2023-02-13 08:00:00,184.0
280.0,300.0,290.0,-0.01901334934847461,57693.0,737,2023-02-13 08:00:00,184.0
290.0,310.0,300.0,-0.23904824089180107,34563.0,516,2023-02-13 08:00:00,184.0
300.0,320.0,310.0,-0.019837934085612796,16130.0,264,2023-02-13 08:00:00,184.0
310.0,330.0,320.0,0.10761077619164018,24151.0,362,2023-02-13 08:00:00,184.0
320.0,340.0,330.0,-0.21942389825548206,39027.0,471,2023-02-13 08:00:00,184.0
330.0,350.0,340.0,-0.35759789958450383,29490.0,357,2023-02-13 08:00:00,184.0
340.0,360.0,350.0,0.013785887256727532,27863.0,379,2023-02-13 08:00:00,184.0
350.0,370.0,360.0,0.04706174206885209,38626.0,487,2023-02-13 08:00:00,184.0
360.0,380.0,370.0,0.01640813707546851,30726.0,409,2023-02-13 08:00:00,184.0
370.0,390.0,380.0,-0.05774963481029738,24892.0,355,2023-02-13 08:00:00,184.0
380.0,400.0,390.0,0.689934438128099,22587.0,432,2023-02-13 08:00:00,184.0
390.0,410.0,400.0,0.69232351370965,93442.0,1377,2023-02-13 08:00:00,184.0
400.0,420.0,410.0,0.4337204859631271,113189.0,1442,2023-02-13 08:00:00,184.0
410.0,430.0,420.0,0.10796471064128467,70829.0,752,2023-02-13 08:00:00,184.0
420.0,440.0,430.0,0.0345080613308629,78373.0,899,2023-02-13 08:00:00,184.0
430.0,450.0,440.0,-0.04382714251037032,72034.0,842,2023-02-13 08:00:00,184.0
440.0,460.0,450.0,0.16999577092201923,69681.0,818,2023-02-13 08:00:00,184.0
450.0,470.0,460.0,0.1468981014120256,95227.0,1003,2023-02-13 08:00:00,184.0
460.0,480.0,470.0,0.2795391709657491,204827.0,2423,2023-02-13 08:00:00,184.0
470.0,490.0,480.0,0.1476433530103426,264460.0,3287,2023-02-13 08:00:00,184.0
480.0,500.0,490.0,-0.1021045856020761,179141.0,1988,2023-02-13 08:00:00,184.0
0.0,20.0,10.0,0.0,254.0,15,2023-02-14 08:00:00,208.0
10.0,30.0,20.0,1.3861018110820098,9599.0,219,2023-02-14 08:00:00,208.0
20.0,40.0,30.0,0.028492091160383,70370.0,770,2023-02-14 08:00:00,208.0
30.0,50.0,40.0,-0.016849251684063003,75202.0,761,2023-02-14 08:00:00,208.0
40.0,60.0,50.0,0.3359191274620361,27384.0,327,2023-02-14 08:00:00,208.0
50.0,70.0,60.0,0.00854769903739431,22421.0,243,2023-02-14 08:00:00,208.0
60.0,80.0,70.0,0.01602876930670336,23611.0,282,2023-02-14 08:00:00,208.0
70.0,90.0,80.0,-0.08516099215064893,28717.0,398,2023-02-14 08:00:00,208.0
80.0,100.0,90.0,-0.07445108023298885,22288.0,358,2023-02-14 08:00:00,208.0
90.0,110.0,100.0,0.041815014462578175,30785.0,326,2023-02-14 08:00:00,208.0
100.0,120.0,110.0,-0.0004763613306443217,37025.0,386,2023-02-14 08:00:00,208.0
110.0,130.0,120.0,0.6943127860516879,26217.0,432,2023-02-14 08:00:00,208.0
120.0,140.0,130.0,1.3289521587111037,19274.0,402,2023-02-14 08:00:00,208.0
130.0,150.0,140.0,0.49092786789293835,29145.0,460,2023-02-14 08:00:00,208.0
140.0,160.0,150.0,0.06766645774771267,103884.0,1195,2023-02-14 08:00:00,208.0
150.0,170.0,160.0,-0.06068058736128669,91215.0,1089,2023-02-14 08:00:00,208.0
160.0,180.0,170.0,-0.2205117166407333,19554.0,368,2023-02-14 08:00:00,208.0
170.0,190.0,180.0,0.12386149873857746,13889.0,278,2023-02-14 08:00:00,208.0
180.0,200.0,190.0,0.3211584217848884,20908.0,278,2023-02-14 08:00:00,208.0
190.0,210.0,200.0,0.4367127623552975,21592.0,292,2023-02-14 08:00:00,208.0
200.0,220.0,210.0,0.5277904952314464,74938.0,846,2023-02-14 08:00:00,208.0
210.0,230.0,220.0,-0.052018080969160795,139883.0,1621,2023-02-14 08:00:00,208.0
220.0,240.0,230.0,-0.5579883058756219,77944.0,1029,2023-02-14 08:00:00,208.0
230.0,250.0,240.0,0.024663919763298448,23180.0,344,2023-02-14 08:00:00,208.0
240.0,260.0,250.0,-0.09225662636030099,37807.0,525,2023-02-14 08:00:00,208.0
250.0,270.0,260.0,-0.13760259695669927,42280.0,518,2023-02-14 08:00:00,208.0
260.0,280.0,270.0,-0.04371292568767189,24562.0,310,2023-02-14 08:00:00,208.0
270.0,290.0,280.0,0.18030981797953455,34267.0,462,2023-02-14 08:00:00,208.0
280.0,300.0,290.0,-0.033949589735055595,58109.0,768,2023-02-14 08:00:00,208.0
290.0,310.0,300.0,-0.2659744964629324,34686.0,524,2023-02-14 08:00:00,208.0
300.0,320.0,310.0,-0.028050134330653877,16218.0,264,2023-02-14 08:00:00,208.0
310.0,330.0,320.0,0.1456424679722116,24356.0,355,2023-02-14 08:00:00,208.0
320.0,340.0,330.0,-0.20690058775807427,38811.0,464,2023-02-14 08:00:00,208.0
330.0,350.0,340.0,-0.2937494718329009,29152.0,358,2023-02-14 08:00:00,208.0
340.0,360.0,350.0,0.11332279062031135,27391.0,376,2023-02-14 08:00:00,208.0
350.0,370.0,360.0,0.0547350143696719,38452.0,482,2023-02-14 08:00:00,208.0
360.0,380.0,370.0,0.022587110661701278,30618.0,392,2023-02-14 08:00:00,208.0
370.0,390.0,380.0,-0.0509526506981204,24535.0,341,2023-02-14 08:00:00,208.0
380.0,400.0,390.0,0.7194723220926433,22498.0,430,2023-02-14 08:00:00,208.0
390.0,410.0,400.0,0.6955099819445562,92916.0,1378,2023-02-14 08:00:00,208.0
400.0,420.0,410.0,0.44583969631696097,112635.0,1448,2023-02-14 08:00:00,208.0
410.0,430.0,420.0,0.124962398570397,69580.0,755,2023-02-14 08:00:00,208.0
420.0,440.0,430.0,0.033662334335325915,75656.0,915,2023-02-14 08:00:00,208.0
430.0,450.0,440.0,-0.0242749487695343,69655.0,863,2023-02-14 08:00:00,208.0
440.0,460.0,450.0,0.175594577477972,67991.0,821,2023-02-14 08:00:00,208.0
450.0,470.0,460.0,0.11162612195760457,93681.0,1014,2023-02-14 08:00:00,208.0
460.0,480.0,470.0,0.2695342089900079,203428.0,2462,2023-02-14 08:00:00,208.0
470.0,490.0,480.0,0.14498031693704014,262047.0,3321,2023-02-14 08:00:00,208.0
480.0,500.0,490.0,-0.10860537774640865,177340.0,2029,2023-02-14 08:00:00,208.0
0.0,20.0,10.0,0.0,284.0,17,2023-02-15 08:00:00,232.0
10.0,30.0,20.0,1.8043429308898726,10211.0,251,2023-02-15 08:00:00,232.0
20.0,40.0,30.0,0.061739356010895356,71810.0,859,2023-02-15 08:00:00,232.0
30.0,50.0,40.0,-0.1748450588068765,75892.0,799,2023-02-15 08:00:00,232.0
40.0,60.0,50.0,-0.006067480998919066,27167.0,300,2023-02-15 08:00:00,232.0
50.0,70.0,60.0,0.012714498631722602,22177.0,226,2023-02-15 08:00:00,232.0
60.0,80.0,70.0,-0.030011084755177334,23669.0,275,2023-02-15 08:00:00,232.0
70.0,90.0,80.0,-0.122644457297164,28780.0,387,2023-02-15 08:00:00,232.0
80.0,100.0,90.0,-0.05337894680856079,22096.0,342,2023-02-15 08:00:00,232.0
90.0,110.0,100.0,0.061641642001681325,30303.0,318,2023-02-15 08:00:00,232.0
100.0,120.0,110.0,0.006608022552249354,36768.0,380,2023-02-15 08:00:00,232.0
110.0,130.0,120.0,0.44788870083297055,26843.0,435,2023-02-15 08:00:00,232.0
120.0,140.0,130.0,0.9286646336132863,19843.0,393,2023-02-15 08:00:00,232.0
130.0,150.0,140.0,0.5364784046950227,28767.0,432,2023-02-15 08:00:00,232.0
140.0,160.0,150.0,0.08882154835380371,103267.0,1185,2023-02-15 08:00:00,232.0
150.0,170.0,160.0,-0.0761685496901363,91069.0,1094,2023-02-15 08:00:00,232.0
160.0,180.0,170.0,-0.31598762275306846,19300.0,357,2023-02-15 08:00:00,232.0
170.0,190.0,180.0,0.0862632334736941,13673.0,269,2023-02-15 08:00:00,232.0
180.0,200.0,190.0,0.13702461976827368,20432.0,272,2023-02-15 08:00:00,232.0
190.0,210.0,200.0,0.29203106207765334,21083.0,286,2023-02-15 08:00:00,232.0
200.0,220.0,210.0,0.5120259773456165,74161.0,827,2023-02-15 08:00:00,232.0
210.0,230.0,220.0,-0.06781598709914688,139630.0,1624,2023-02-15 08:00:00,232.0
220.0,240.0,230.0,-0.5715679414643993,78271.0,1057,2023-02-15 08:00:00,232.0
230.0,250.0,240.0,-0.021180171195991714,22880.0,347,2023-02-15 08:00:00,232.0
240.0,260.0,250.0,-0.12943547152503182,37463.0,517,2023-02-15 08:00:00,232.0
250.0,270.0,260.0,-0.17001217116669795,41992.0,517,2023-02-15 08:00:00,232.0
260.0,280.0,270.0,-0.056998004632780715,24313.0,311,2023-02-15 08:00:00,232.0
270.0,290.0,280.0,0.17564276804884288,33893.0,447,2023-02-15 08:00:00,232.0
280.0,300.0,290.0,-0.03423217895816917,57644.0,755,2023-02-15 08:00:00,232.0
290.0,310.0,300.0,-0.2734523571840041,34550.0,524,2023-02-15 08:00:00,232.0
300.0,320.0,310.0,-0.060952931259658456,16223.0,264,2023-02-15 08:00:00,232.0
310.0,330.0,320.0,0.055662355945936416,24164.0,354,2023-02-15 08:00:00,232.0
320.0,340.0,330.0,-0.3062105841786113,38670.0,472,2023-02-15 08:00:00,232.0
330.0,350.0,340.0,-0.4587537479736242,29089.0,365,2023-02-15 08:00:00,232.0
340.0,360.0,350.0,0.008008588112977822,27648.0,389,2023-02-15 08:00:00,232.0
350.0,370.0,360.0,0.03842028528980623,38416.0,488,2023-02-15 08:00:00,232.0
360.0,380.0,370.0,0.0019429345086524085,30970.0,407,2023-02-15 08:00:00,232.0
370.0,390.0,380.0,-0.05850325055019775,25256.0,368,2023-02-15 08:00:00,232.0
380.0,400.0,390.0,0.7595617742002326,22817.0,439,2023-02-15 08:00:00,232.0
390.0,410.0,400.0,0.733009442088792,92279.0,1364,2023-02-15 08:00:00,232.0
400.0,420.0,410.0,0.46685501407062213,111374.0,1425,2023-02-15 08:00:00,232.0
410.0,430.0,420.0,0.11629858541587408,70068.0,759,2023-02-15 08:00:00,232.0
420.0,440.0,430.0,0.0212461181161315,77464.0,920,2023-02-15 08:00:00,232.0
430.0,450.0,440.0,-0.03888980645574842,70829.0,855,2023-02-15 08:00:00,232.0
440.0,460.0,450.0,0.16641969008792712,68507.0,823,2023-02-15 08:00:00,232.0
450.0,470.0,460.0,0.10959719494912365,94405.0,1024,2023-02-15 08:00:00,232.0
460.0,480.0,470.0,0.23118455265850998,202397.0,2430,2023-02-15 08:00:00,232.0
470.0,490.0,480.0,0.1140806546817775,260497.0,3288,2023-02-15 08:00:00,232.0
480.0,500.0,490.0,-0.1098470786150161,176847.0,2003,2023-02-15 08:00:00,232.0
0.0,20.0,10.0,0.0,232.0,14,2023-02-16 08:00:00,256.0
10.0,30.0,20.0,2.1031981187726694,10647.0,269,2023-02-16 08:00:00,256.0
20.0,40.0,30.0,0.07567609659380993,75797.0,928,2023-02-16 08:00:00,256.0
30.0,50.0,40.0,-0.1994609528918466,79668.0,854,2023-02-16 08:00:00,256.0
40.0,60.0,50.0,-0.004812402410949519,27455.0,300,2023-02-16 08:00:00,256.0
50.0,70.0,60.0,0.02211646208326608,22163.0,229,2023-02-16 08:00:00,256.0
60.0,80.0,70.0,-0.03663988468613529,23866.0,284,2023-02-16 08:00:00,256.0
70.0,90.0,80.0,-0.13394412251029844,29177.0,395,2023-02-16 08:00:00,256.0
80.0,100.0,90.0,-0.05551691178515118,22410.0,350,2023-02-16 08:00:00,256.0
90.0,110.0,100.0,0.06092407557016007,31069.0,337,2023-02-16 08:00:00,256.0
100.0,120.0,110.0,0.23843114566702484,37419.0,410,2023-02-16 08:00:00,256.0
110.0,130.0,120.0,0.7497576044438683,26982.0,440,2023-02-16 08:00:00,256.0
120.0,140.0,130.0,1.0030670025018158,20390.0,399,2023-02-16 08:00:00,256.0
130.0,150.0,140.0,0.6237647074951205,29685.0,464,2023-02-16 08:00:00,256.0
140.0,160.0,150.0,0.10110892803186171,106622.0,1235,2023-02-16 08:00:00,256.0
150.0,170.0,160.0,-0.06912833249126075,93877.0,1124,2023-02-16 08:00:00,256.0
160.0,180.0,170.0,-0.34467149756289817,19395.0,364,2023-02-16 08:00:00,256.0
170.0,190.0,180.0,0.07701127937642405,13929.0,283,2023-02-16 08:00:00,256.0
180.0,200.0,190.0,0.1426140094745241,20918.0,281,2023-02-16 08:00:00,256.0
190.0,210.0,200.0,0.2802061676123811,21437.0,285,2023-02-16 08:00:00,256.0
200.0,220.0,210.0,0.5248845248753443,75352.0,841,2023-02-16 08:00:00,256.0
210.0,230.0,220.0,-0.06257034151485315,141245.0,1628,2023-02-16 08:00:00,256.0
220.0,240.0,230.0,-0.573151647001796,78477.0,1039,2023-02-16 08:00:00,256.0
230.0,250.0,240.0,0.020448727478503938,22795.0,342,2023-02-16 08:00:00,256.0
240.0,260.0,250.0,-0.09674673379030857,38259.0,525,2023-02-16 08:00:00,256.0
250.0,270.0,260.0,-0.1285199362213682,42605.0,527,2023-02-16 08:00:00,256.0
260.0,280.0,270.0,-0.03549650386230496,24176.0,317,2023-02-16 08:00:00,256.0
270.0,290.0,280.0,0.15919327843854347,34254.0,451,2023-02-16 08:00:00,256.0
280.0,300.0,290.0,-0.033363981174161256,58582.0,746,2023-02-16 08:00:00,256.0
290.0,310.0,300.0,-0.2486211099388654,34940.0,514,2023-02-16 08:00:00,256.0
300.0,320.0,310.0,0.026042799804231163,15887.0,263,2023-02-16 08:00:00,256.0
310.0,330.0,320.0,0.1192358288560862,23851.0,353,2023-02-16 08:00:00,256.0
320.0,340.0,330.0,-0.28373793765983146,38396.0,465,2023-02-16 08:00:00,256.0
330.0,350.0,340.0,-0.4432243360886499,28895.0,355,2023-02-16 08:00:00,256.0
340.0,360.0,350.0,0.021799971212948726,27610.0,376,2023-02-16 08:00:00,256.0
350.0,370.0,360.0,0.06846347719757094,38381.0,472,2023-02-16 08:00:00,256.0
360.0,380.0,370.0,0.01317835290154246,30751.0,401,2023-02-16 08:00:00,256.0
370.0,390.0,380.0,-0.05933895013415425,24964.0,363,2023-02-16 08:00:00,256.0
380.0,400.0,390.0,0.7246831800171039,22404.0,426,2023-02-16 08:00:00,256.0
390.0,410.0,400.0,0.7295817323762058,91959.0,1368,2023-02-16 08:00:00,256.0
400.0,420.0,410.0,0.46496425518279294,111617.0,1448,2023-02-16 08:00:00,256.0
410.0,430.0,420.0,0.11096734262608993,70569.0,771,2023-02-16 08:00:00,256.0
420.0,440.0,430.0,0.03416653517162843,77812.0,909,2023-02-16 08:00:00,256.0
430.0,450.0,440.0,-0.02041163461962719,71345.0,843,2023-02-16 08:00:00,256.0
440.0,460.0,450.0,0.17992346949388144,68916.0,814,2023-02-16 08:00:00,256.0
450.0,470.0,460.0,0.12266855362424092,94277.0,999,2023-02-16 08:00:00,256.0
460.0,480.0,470.0,0.22981800823033122,203236.0,2399,2023-02-16 08:00:00,256.0
470.0,490.0,480.0,0.1084125071578275,263076.0,3225,2023-02-16 08:00:00,256.0
480.0,500.0,490.0,-0.10664701454464597,178594.0,1960,2023-02-16 08:00:00,256.0
0.0,20.0,10.0,0.0,244.0,15,2023-02-17 08:00:00,280.0
10.0,30.0,20.0,2.128529702116151,10460.0,260,2023-02-17 08:00:00,280.0
20.0,40.0,30.0,0.078494098071443,77364.0,931,2023-02-17 08:00:00,280.0
30.0,50.0,40.0,-0.18853282367907528,81393.0,873,2023-02-17 08:00:00,280.0
40.0,60.0,50.0,-0.004313939860685487,27383.0,309,2023-02-17 08:00:00,280.0
50.0,70.0,60.0,0.031810654530182426,22267.0,235,2023-02-17 08:00:00,280.0
60.0,80.0,70.0,-0.02143659998569852,23870.0,284,2023-02-17 08:00:00,280.0
70.0,90.0,80.0,-0.14248583566612344,28861.0,398,2023-02-17 08:00:00,280.0
80.0,100.0,90.0,-0.059210578160852546,22262.0,359,2023-02-17 08:00:00,280.0
90.0,110.0,100.0,0.06327141539101655,30871.0,331,2023-02-17 08:00:00,280.0
100.0,120.0,110.0,0.005869884788570115,37143.0,396,2023-02-17 08:00:00,280.0
110.0,130.0,120.0,0.4189381207999859,26814.0,428,2023-02-17 08:00:00,280.0
120.0,140.0,130.0,0.9519244192106137,20324.0,394,2023-02-17 08:00:00,280.0
130.0,150.0,140.0,0.6135683097079078,28986.0,461,2023-02-17 08:00:00,280.0
140.0,160.0,150.0,0.17921218839743006,105309.0,1207,2023-02-17 08:00:00,280.0
150.0,170.0,160.0,0.026427164603909484,92886.0,1094,2023-02-17 08:00:00,280.0
160.0,180.0,170.0,-0.29990046766443745,18348.0,343,2023-02-17 08:00:00,280.0
170.0,190.0,180.0,0.11991523968753781,13108.0,259,2023-02-17 08:00:00,280.0
180.0,200.0,190.0,0.15485496344657204,20203.0,265,2023-02-17 08:00:00,280.0
190.0,210.0,200.0,0.28503028741805553,20896.0,279,2023-02-17 08:00:00,280.0
200.0,220.0,210.0,0.5097804434435123,73522.0,823,2023-02-17 08:00:00,280.0
210.0,230.0,220.0,-0.07302090575340264,137809.0,1605,2023-02-17 08:00:00,280.0
220.0,240.0,230.0,-0.5818743131386139,76771.0,1032,2023-02-17 08:00:00,280.0
230.0,250.0,240.0,0.006595916079199687,22660.0,334,2023-02-17 08:00:00,280.0
240.0,260.0,250.0,-0.10624385675316228,37830.0,530,2023-02-17 08:00:00,280.0
250.0,270.0,260.0,-0.15090458122316236,41648.0,537,2023-02-17 08:00:00,280.0
260.0,280.0,270.0,-0.054214368278063564,23598.0,312,2023-02-17 08:00:00,280.0
270.0,290.0,280.0,0.14101244955407563,33480.0,439,2023-02-17 08:00:00,280.0
280.0,300.0,290.0,-0.04982325497427378,57361.0,751,2023-02-17 08:00:00,280.0
290.0,310.0,300.0,-0.2619935436503103,34503.0,524,2023-02-17 08:00:00,280.0
300.0,320.0,310.0,-0.009892867576621438,15869.0,256,2023-02-17 08:00:00,280.0
310.0,330.0,320.0,0.11848018476024773,23625.0,347,2023-02-17 08:00:00,280.0
320.0,340.0,330.0,-0.2629148226286925,37673.0,459,2023-02-17 08:00:00,280.0
330.0,350.0,340.0,-0.43504937556480094,28286.0,356,2023-02-17 08:00:00,280.0
340.0,360.0,350.0,0.010786654728329823,26802.0,374,2023-02-17 08:00:00,280.0
350.0,370.0,360.0,0.05877846490754123,37387.0,468,2023-02-17 08:00:00,280.0
360.0,380.0,370.0,0.015006151522797825,30435.0,407,2023-02-17 08:00:00,280.0
370.0,390.0,380.0,-0.06593880005478564,24838.0,366,2023-02-17 08:00:00,280.0
380.0,400.0,390.0,0.7540784928805353,22000.0,424,2023-02-17 08:00:00,280.0
390.0,410.0,400.0,0.7162788667998737,92692.0,1379,2023-02-17 08:00:00,280.0
400.0,420.0,410.0,0.45029516501340855,112067.0,1454,2023-02-17 08:00:00,280.0
410.0,430.0,420.0,0.11365679394384316,68132.0,740,2023-02-17 08:00:00,280.0
420.0,440.0,430.0,0.028212441654906145,74265.0,878,2023-02-17 08:00:00,280.0
430.0,450.0,440.0,-0.04163210968979697,68375.0,829,2023-02-17 08:00:00,280.0
440.0,460.0,450.0,0.1726733253359067,66463.0,801,2023-02-17 08:00:00,280.0
450.0,470.0,460.0,0.13013073142513373,91458.0,1006,2023-02-17 08:00:00,280.0
460.0,480.0,470.0,0.20837731686052838,196669.0,2376,2023-02-17 08:00:00,280.0
470.0,490.0,480.0,0.08854399988789431,253006.0,3194,2023-02-17 08:00:00,280.0
480.0,500.0,490.0,-0.11895922625699956,170945.0,1976,2023-02-17 08:00:00,280.0
0.0,20.0,10.0,0.0,284.0,16,2023-02-18 08:00:00,304.0
10.0,30.0,20.0,1.4929288918138164,10295.0,233,2023-02-18 08:00:00,304.0
20.0,40.0,30.0,-0.00880149360896169,83345.0,893,2023-02-18 08:00:00,304.0
30.0,50.0,40.0,-0.17432074603416164,88082.0,871,2023-02-18 08:00:00,304.0
40.0,60.0,50.0,-0.013849602859756407,27958.0,316,2023-02-18 08:00:00,304.0
50.0,70.0,60.0,-0.003882911011304995,22468.0,223,2023-02-18 08:00:00,304.0
60.0,80.0,70.0,-0.029884834183479213,24513.0,273,2023-02-18 08:00:00,304.0
70.0,90.0,80.0,-0.10586336705408088,29839.0,387,2023-02-18 08:00:00,304.0
80.0,100.0,90.0,-0.04156937592645865,23047.0,361,2023-02-18 08:00:00,304.0
90.0,110.0,100.0,0.04291914400727413,31115.0,342,2023-02-18 08:00:00,304.0
100.0,120.0,110.0,0.005058642154904642,37108.0,401,2023-02-18 08:00:00,304.0
110.0,130.0,120.0,0.11278022851918187,26864.0,417,2023-02-18 08:00:00,304.0
120.0,140.0,130.0,0.2163059683556293,20401.0,358,2023-02-18 08:00:00,304.0
130.0,150.0,140.0,0.14897391233819626,29540.0,379,2023-02-18 08:00:00,304.0
140.0,160.0,150.0,0.04760900095704206,108743.0,1087,2023-02-18 08:00:00,304.0
150.0,170.0,160.0,-0.01778423356474573,95797.0,1022,2023-02-18 08:00:00,304.0
160.0,180.0,170.0,-0.16464655501734363,18668.0,333,2023-02-18 08:00:00,304.0
170.0,190.0,180.0,0.04823300352607567,13298.0,254,2023-02-18 08:00:00,304.0
180.0,200.0,190.0,0.08634613497477182,20604.0,257,2023-02-18 08:00:00,304.0
190.0,210.0,200.0,0.12292805821792885,21090.0,254,2023-02-18 08:00:00,304.0
200.0,220.0,210.0,0.2535840994923733,76442.0,739,2023-02-18 08:00:00,304.0
210.0,230.0,220.0,0.00115245997897268,141697.0,1370,2023-02-18 08:00:00,304.0
220.0,240.0,230.0,-0.2449267482335313,77827.0,852,2023-02-18 08:00:00,304.0
230.0,250.0,240.0,-0.02036358997829676,23386.0,335,2023-02-18 08:00:00,304.0
240.0,260.0,250.0,-0.10665792616004041,38047.0,492,2023-02-18 08:00:00,304.0
250.0,270.0,260.0,-0.12936263138431714,41878.0,477,2023-02-18 08:00:00,304.0
260.0,280.0,270.0,-0.011126752972494946,24082.0,298,2023-02-18 08:00:00,304.0
270.0,290.0,280.0,0.1382347699851998,35220.0,422,2023-02-18 08:00:00,304.0
280.0,300.0,290.0,-0.04686709735829777,59027.0,680,2023-02-18 08:00:00,304.0
290.0,310.0,300.0,-0.21912928967010592,34681.0,469,2023-02-18 08:00:00,304.0
300.0,320.0,310.0,-0.06271685117425564,15951.0,255,2023-02-18 08:00:00,304.0
310.0,330.0,320.0,0.023154650137637258,23610.0,347,2023-02-18 08:00:00,304.0
320.0,340.0,330.0,-0.1930972679435409,37525.0,442,2023-02-18 08:00:00,304.0
330.0,350.0,340.0,-0.31136649207489786,28203.0,336,2023-02-18 08:00:00,304.0
340.0,360.0,350.0,-0.005643113251700675,27584.0,354,2023-02-18 08:00:00,304.0
350.0,370.0,360.0,0.03823912302410465,38568.0,443,2023-02-18 08:00:00,304.0
360.0,380.0,370.0,0.02900270435720215,30622.0,370,2023-02-18 08:00:00,304.0
370.0,390.0,380.0,-0.012631812210805993,24718.0,333,2023-02-18 08:00:00,304.0
380.0,400.0,390.0,0.20226486500971452,20425.0,354,2023-02-18 08:00:00,304.0
390.0,410.0,400.0,0.31507806054252024,90331.0,1173,2023-02-18 08:00:00,304.0
400.0,420.0,410.0,0.20613220873717175,113599.0,1304,2023-02-18 08:00:00,304.0
410.0,430.0,420.0,0.04495989627052002,70436.0,716,2023-02-18 08:00:00,304.0
420.0,440.0,430.0,0.009438972857556798,73670.0,825,2023-02-18 08:00:00,304.0
430.0,450.0,440.0,-0.02530118562215777,67995.0,793,2023-02-18 08:00:00,304.0
440.0,460.0,450.0,0.13681411891647402,66196.0,763,2023-02-18 08:00:00,304.0
450.0,470.0,460.0,0.07294657851794377,93294.0,943,2023-02-18 08:00:00,304.0
460.0,480.0,470.0,0.07128998404987867,197931.0,1907,2023-02-18 08:00:00,304.0
470.0,490.0,480.0,0.00829379141189377,254796.0,2496,2023-02-18 08:00:00,304.0
480.0,500.0,490.0,-0.06276843339889578,177558.0,1636,2023-02-18 08:00:00,304.0
0.0,20.0,10.0,0.0,298.0,17,2023-02-19 08:00:00,328.0
10.0,30.0,20.0,0.41746829496586707,9971.0,171,2023-02-19 08:00:00,328.0
20.0,40.0,30.0,0.034251026253175894,88340.0,658,2023-02-19 08:00:00,328.0
30.0,50.0,40.0,-0.012827627016570904,94188.0,697,2023-02-19 08:00:00,328.0
40.0,60.0,50.0,-0.035858496242331964,28899.0,304,2023-02-19 08:00:00,328.0
50.0,70.0,60.0,0.0012145244647507566,23124.0,212,2023-02-19 08:00:00,328.0
60.0,80.0,70.0,-0.013003848882575164,26060.0,267,2023-02-19 08:00:00,328.0
70.0,90.0,80.0,-0.06010973374534967,31393.0,372,2023-02-19 08:00:00,328.0
80.0,100.0,90.0,-0.006494246181803091,23920.0,343,2023-02-19 08:00:00,328.0
90.0,110.0,100.0,0.026253561170761098,32259.0,323,2023-02-19 08:00:00,328.0
100.0,120.0,110.0,-0.01301724321933682,38310.0,378,2023-02-19 08:00:00,328.0
110.0,130.0,120.0,-0.026521143207476058,27048.0,375,2023-02-19 08:00:00,328.0
120.0,140.0,130.0,-0.004501082955533447,20323.0,321,2023-02-19 08:00:00,328.0
130.0,150.0,140.0,-0.003260422890342082,31545.0,328,2023-02-19 08:00:00,328.0
140.0,160.0,150.0,0.005242468179645188,115746.0,872,2023-02-19 08:00:00,328.0
150.0,170.0,160.0,-0.005905194250263314,101261.0,822,2023-02-19 08:00:00,328.0
160.0,180.0,170.0,-0.06365398816939655,19402.0,313,2023-02-19 08:00:00,328.0
170.0,190.0,180.0,-0.00977042370389967,13919.0,265,2023-02-19 08:00:00,328.0
180.0,200.0,190.0,0.02141507558967771,21851.0,244,2023-02-19 08:00:00,328.0
