slug,geo_unit,alpha_unit,logA_unit,r2_unit,n_mono,t_peak_h,D_peak_unit,delta_peak_unit,distance_km,n_tiles_median,n_windows_total
flooding_in_central_and_eastern_europe_sept_16_2024,12021212,-0.01803238152344461,-0.17557736765382403,0.19645436379859282,4,112.0,0.06824263492938343,0.06824263492938343,555.9439604703852,1740.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,12021222,-0.007683215645861311,-0.0857080713157807,0.0906307355686985,3,112.0,0.10125776766124805,0.10125776766124805,642.010118180432,1618.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,12021230,-0.05608978879517252,-0.3231672090654434,0.801314404788454,4,112.0,0.13408269050527277,0.13408269050527277,495.47516251586575,3131.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,12021332,1.105518707209844,3.3816795175249856,0.9390456274583738,3,16.0,0.07869106324464614,-0.07869106324464614,186.28791793761587,2374.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,12023000,0.09862487600888459,0.3270631002637901,0.5847010012419038,3,112.0,0.1864415340310479,0.1864415340310479,625.6884284302786,2363.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,12023001,-0.03290590329992485,-0.16274242873327666,0.9653958162239735,3,112.0,0.09148505125502249,0.09148505125502249,522.4766118918056,2887.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,12023002,0.36178125948403417,1.1212175214317028,0.9933009502623856,3,88.0,0.0747661406471074,0.0747661406471074,626.136146794835,1452.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,12023011,-0.01858284070377298,-0.15708206099202213,0.3743807056195111,4,112.0,0.1508794060298928,0.1508794060298928,318.1295273146806,2144.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,12023013,-0.030543737066112176,-0.0566007390267548,0.5542449228403892,3,160.0,0.09799842257828617,0.09799842257828617,310.527386637234,2013.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,12023020,0.2774290672467552,0.7642724230592481,0.9498879301614428,5,16.0,0.17455521757150205,-0.17455521757150205,644.2458467408807,60.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,12023021,0.3031099045049617,1.0297474707825833,0.8167387939319299,8,16.0,0.10638513250521231,-0.10638513250521231,540.5271166635381,534.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,12023103,0.07050707649513821,0.14032168203184614,0.7400021653593909,3,112.0,0.1338568378394387,0.1338568378394387,101.25759230061806,2387.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,12023111,0.01843429847547844,0.008205667577468132,0.4541191406159092,3,88.0,0.04472127071452592,0.04472127071452592,138.7021364376877,1616.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,12023120,0.15974303388203062,0.48424960414506046,0.9921214252477139,3,16.0,0.17672745547741764,-0.17672745547741764,242.63693870396688,1684.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,12023121,-0.027115447682935643,-0.2850249846657077,0.7748573064919425,3,112.0,0.08994704924719721,0.08994704924719721,162.1993790302937,1381.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,12023122,-0.05738869913159534,-0.21014481548276265,0.9561299611717182,4,160.0,0.11399535482401135,0.11399535482401135,314.84683397910624,315.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,12023123,0.14789387007787808,0.4490716104923373,0.6536166638952828,4,112.0,0.06390128096017511,0.06390128096017511,256.8624227015033,225.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,12023132,0.7634957906043155,2.3186703550531567,0.8989614871093896,3,16.0,0.05576183655493305,-0.05576183655493305,236.34683664230366,230.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,12023311,0.45855907565397547,1.4166275410181044,0.9117821393915985,4,16.0,0.15375545357611342,-0.15375545357611342,365.1828657582938,268.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,12030220,2.2755856831745156,7.213167469383126,0.7163661086146504,3,16.0,0.044322700367995904,-0.044322700367995904,356.4242521945785,1231.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,12030221,2.5047157297218114,7.773589620495536,0.6452434343651576,3,64.0,0.13336289662569145,-0.13336289662569145,425.29189889526447,14.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,12032000,1.1892447121191765,3.40187786839428,0.9995214559761199,3,40.0,0.10490507338637511,-0.10490507338637511,230.85315417980968,138.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,12032003,0.8337140501370269,2.332362590137959,0.9948922498499623,3,40.0,0.07087055789015839,-0.07087055789015839,323.29866512775686,1009.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,12032010,1.244823890386985,3.9112469257597016,0.7977464415453784,3,16.0,0.08669271573597237,-0.08669271573597237,432.2096839852214,184.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,12032012,1.7747121188172077,5.727544965160176,0.8796957261852191,3,16.0,0.041852437885008364,-0.041852437885008364,428.48566173127756,1907.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,12032021,0.22858752263673388,0.6584189788031972,0.9794596468115462,3,112.0,0.03909853590598078,0.03909853590598078,349.7037814446862,1632.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,12032030,0.9929031007035567,3.113011939961385,0.9406289172158446,3,16.0,0.04726730528691536,-0.04726730528691536,450.3442799581368,1189.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,12032032,0.2722302046106686,0.4856755599205688,0.8905922815794585,3,112.0,0.045005683049131884,0.045005683049131884,495.63874235307384,1481.0,27
flooding_in_central_and_eastern_europe_sept_16_2024,12032122,0.27969600785268717,0.4619710954625062,0.9998536627983369,3,112.0,0.07000003775008912,0.07000003775008912,691.7240722092455,178.0,27
